mu,phidot0,stable,chi2,chi2_per_point,chi2_reduced_k2,delta_chi2_vs_LCDM,max_Omega_MAAT,max_abs_delta_H,min_P_X,min_cs2,max_cs2
10.0,1.6277777777777778,True,15.612680842952111,0.503634865901681,0.5383683049293831,0.7368192526787603,0.006806767727206525,0.020506795854972,1.2150689661111267,1.0003115629500297,1.2534850317593014
10.0,1.7333333333333332,True,15.594495171392644,0.5030482313352466,0.5377412128066429,0.7186335811192937,0.007556004127269888,0.02059440879702044,1.199821880107823,1.000331442877911,1.255380538963137
10.0,1.8388888888888888,True,15.575258635085508,0.5024276979059841,0.5370778839684658,0.6993970448121569,0.008361854214595177,0.020710976117499495,1.1858208706060105,1.0003504482313939,1.2587679482588703
10.0,1.9444444444444444,True,15.554982873837703,0.5017736410915388,0.5363787197875071,0.6791212835643528,0.009223893321754622,0.020853086817103156,1.1729840168193844,1.0003686256013402,1.2634120508932334
10.0,2.05,True,15.533675615872836,0.5010863101894463,0.5356439867542357,0.6578140255994853,0.010141538293677843,0.0210175112545141,1.1612248123755933,1.0003860231945458,1.2691187868984375
10.0,2.1555555555555554,True,15.511345226568004,0.5003659750505808,0.5348739733299311,0.6354836362946532,0.011114643168447864,0.02120125976903908,1.1504564433109714,1.0004026889222601,1.2757400734525315
10.0,2.261111111111111,True,15.487994612740879,0.49961272944325413,0.5340687797496855,0.6121330224675283,0.012142462065686283,0.021401610504405897,1.1405945991343411,1.000418669287978,1.2831439514104401
10.0,2.3666666666666667,True,15.539276674618135,0.5012669895038108,0.5358371267109702,0.6634150843447841,0.013225813107159482,0.022499809628088584,1.1315592134940797,1.0004393862678933,1.2912590911015744
10.0,2.4722222222222223,True,15.51326786899771,0.5004279957741197,0.5349402713447486,0.6374062787243595,0.014363041091469806,0.022725806096572508,1.1232754440712756,1.000454315997275,1.299941840137741
10.0,2.5777777777777775,True,15.486290369965333,0.49955775386984946,0.5340100127574253,0.6104287796919827,0.015553688908989489,0.02296183336588424,1.1156741258447296,1.0004686798181137,1.3091883116672702
10.0,2.683333333333333,True,15.458375725610715,0.4986572814713134,0.5330474388141626,0.5825141353373642,0.016796958204562732,0.02320620154239026,1.1086918704017446,1.0004825152802224,1.3189283501038065
10.0,2.7888888888888888,True,15.429555226654438,0.4977275879565948,0.5320536285053254,0.5536936363810874,0.0180923667524041,0.0234574333651456,1.102270935969162,1.0004958574307439,1.3289958199059757
10.0,2.8944444444444444,False,,,,,,,,,
10.0,3.0,False,,,,,,,,,
15.848931924611142,0.15,True,15.751525966998763,0.5081137408709279,0.5431560678275436,0.8756643767254122,0.0002577419063106222,0.022462819678090197,1.783629957844002,1.0000066202105504,1.0098718135893119
15.848931924611142,0.25555555555555554,True,15.747864267533295,0.5079956215333321,0.5430298023287343,0.8720026772599443,0.0007052147843762692,0.022239941865242724,1.7673872677452092,1.0000202389478352,1.0282352401832429
15.848931924611142,0.3611111111111111,True,15.742254537306763,0.5078146624937666,0.5428363633554056,0.8663929470334129,0.0013327294871691557,0.02192725779457759,1.743940380111149,1.0000379777568955,1.0550999034961515
15.848931924611142,0.4666666666666667,True,15.734711421093179,0.5075713361642961,0.5425762558997648,0.8588498308198282,0.002084789135609533,0.021552277030109587,1.714630406559795,1.000058508397129,1.0891507444732935
15.848931924611142,0.5722222222222222,True,15.725319595580943,0.5072683740509982,0.5422523998476187,0.8494580053075929,0.002900999580188338,0.021144974710240214,1.6809595628930798,1.000079941779253,1.1286484357185196
15.848931924611142,0.6777777777777778,True,15.714228480932974,0.5069105961591281,0.5418699476183784,0.8383668906596231,0.003723509333968563,0.0207341349928844,1.644426438061633,1.0001008205669826,1.171507463005875
15.848931924611142,0.7833333333333333,True,15.70162715360801,0.5065041017292906,0.5414354190899314,0.8257655633346594,0.004502402629918837,0.02034468324338353,1.6063989836050303,1.0001202311460253,1.215437008836681
15.848931924611142,0.888888888888889,True,15.687716388889138,0.5060553673835205,0.5409557375479013,0.8118547986157871,0.005198631603284803,0.019996210198737905,1.568036148215351,1.0001377345080227,1.2581367875802474
15.848931924611142,0.9944444444444445,True,15.672665802132347,0.5055698645849144,0.5404367517976671,0.796804211858996,0.0057847575574696206,0.019702568398793543,1.5302553948692594,1.0001532245671685,1.2975169006713354
15.848931924611142,1.0999999999999999,True,15.656623135236426,0.5050523592011751,0.539883556387463,0.7807615449630756,0.006268983644814887,0.019472246467369305,1.4937354045830602,1.0001667913095231,1.331895921311033
15.848931924611142,1.2055555555555555,True,15.639696417944005,0.5045063360627099,0.5392998764808278,0.7638348276706548,0.006930546653566202,0.019309191718019727,1.4589410109111351,1.0001786196972458,1.3601334683185868
15.848931924611142,1.3111111111111111,True,15.621957856307287,0.5039341243970092,0.5386882019416306,0.7460962660339359,0.007721605025183828,0.01921380490245164,1.4261589094183424,1.0001889262576102,1.3816725923688995
15.848931924611142,1.4166666666666665,True,15.603446126319803,0.5033369718167678,0.5380498664248208,0.7275845360464519,0.008604587974181885,0.019183917985902625,1.3955358101796023,1.000197924337776,1.3964942211390674
15.848931924611142,1.5222222222222221,True,15.584190500518892,0.5027158225973836,0.5373858793282377,0.708328910245541,0.009565897617709911,0.01921564940130382,1.36711393371071,1.000205807856277,1.40500827297103
15.848931924611142,1.6277777777777778,True,15.564202947648964,0.5020710628273859,0.5366966533672056,0.688341357375613,0.010601215870549583,0.019304094413110272,1.3408613402991747,1.0002127456900647,1.4079158345923564
15.848931924611142,1.7333333333333332,True,15.543476928548252,0.5014024815660726,0.535981963053388,0.667615338274901,0.011706651464817521,0.01944384830267828,1.3166963374876697,1.000218881550545,1.409517828891354
15.848931924611142,1.8388888888888888,True,15.522017227418882,0.5007102331425446,0.5352419733592718,0.6461556371455313,0.012884172531150966,0.01962938125148825,1.2945062328406636,1.0002243363163756,1.414412478978493
15.848931924611142,1.9444444444444444,True,15.499825738290307,0.499994378654526,0.5344767495962175,0.623964148016956,0.014131112610176487,0.019855292056476043,1.274161190661621,1.0002292111847508,1.4217028737512136
15.848931924611142,2.05,True,15.552347351804588,0.5016886242517609,0.5362878397173996,0.6764857615312376,0.015449018902365304,0.021000875750968734,1.2555241075898984,1.0002364995527449,1.4307422273210821
15.848931924611142,2.1555555555555554,True,15.527970301199312,0.500902267780623,0.5354472517654936,0.6521087109259618,0.016838434308452232,0.021291960875178113,1.23845739276547,1.0002405070419758,1.4413919849462538
15.848931924611142,2.261111111111111,True,15.50286603297154,0.5000924526765013,0.5345815873438462,0.6270044426981887,0.018298933679068003,0.021609234095328146,1.2228274230648166,1.0002441454182698,1.4533721454489763
15.848931924611142,2.3666666666666667,True,15.477045006925096,0.49925951635242244,0.5336912071353481,0.6011834166517449,0.019830396727174085,0.021948825317390133,1.2085073018723054,1.000247465752101,1.466249643691437
15.848931924611142,2.4722222222222223,True,15.450540766080968,0.4984045408413215,0.5327772677958954,0.5746791758076171,0.02143715886366925,0.02230728765231026,1.1953784121061855,1.0002505113397973,1.4802317900125743
15.848931924611142,2.5777777777777775,True,15.423404558232757,0.49752917929783086,0.5318415364907847,0.5475429679594068,0.02311150296492361,0.02268157386022326,1.183331134595202,1.0002533190208651,1.4948762294704416
15.848931924611142,2.683333333333333,True,15.395665476701412,0.49663437021617457,0.5308850164379797,0.5198038864280612,0.024862394038607096,0.02306900580492933,1.1722650054755905,1.0002559202439256,1.5102281309641263
15.848931924611142,2.7888888888888888,True,15.367382413446219,0.4957220133369748,0.5299097383946972,0.49152082317286805,0.026678728851532368,0.02346724085007733,1.1620885102041516,1.0002583419330067,1.5263049633719905
15.848931924611142,2.8944444444444444,False,,,,,,,,,
15.848931924611142,3.0,False,,,,,,,,,
25.11886431509582,0.15,True,15.750405034830074,0.5080775817687121,0.5431174149941405,0.8745434445567231,0.0004022017340346581,0.022390890750741924,2.2419697855955487,1.0000081052748289,1.0124793472913365
25.11886431509582,0.25555555555555554,True,15.744594575639432,0.507890147601272,0.5429170543323942,0.8687329853660817,0.0011110080267265187,0.022037847396311493,2.2162268566307164,1.0000237973930453,1.0359548377846026
25.11886431509582,0.3611111111111111,True,15.735746652196102,0.5076047307160033,0.5426119535240035,0.8598850619227516,0.0021043797912879913,0.021542795524763958,2.1790660440350935,1.000041679097329,1.0709386794682194
25.11886431509582,0.4666666666666667,True,15.724035733935706,0.5072269591592163,0.5422081287564037,0.8481741436623551,0.0032939498895109406,0.020949469809725643,2.1326128664823374,1.0000594617437222,1.1164485818504197
25.11886431509582,0.5722222222222222,True,15.70983122223822,0.5067687491044587,0.5417183180082145,0.8339696319648695,0.004583808240717515,0.02031753923089416,2.0792481755705383,1.000075203766738,1.1710265359579903
25.11886431509582,0.6777777777777778,True,15.693638373649016,0.5062463991499683,0.5411599439189316,0.8177767833756651,0.005882378244176959,0.01969880092320523,2.021347074725846,1.000088167416846,1.2326818610346708
25.11886431509582,0.7833333333333333,True,15.675985045598585,0.5056769369547931,0.5405512084689167,0.8001234553252345,0.0071109382286855235,0.019089960191471977,1.9610776210309515,1.0000983742413772,1.2988966863803428
25.11886431509582,0.888888888888889,True,15.657353911635536,0.5050759326334043,0.5399087555736392,0.7814923213621849,0.008208165912626911,0.018505354880590543,1.9002766243783422,1.0001061896888994,1.366727199133006
25.11886431509582,0.9944444444444445,True,15.638125732198665,0.5044556687806021,0.5392457149034022,0.7622641419253142,0.009131185357199582,0.01803050954777077,1.840398165594069,1.0001120688536973,1.4330129150620554
25.11886431509582,1.0999999999999999,True,15.618561377986797,0.5038245605802193,0.5385710819995447,0.7426997877134465,0.009854149887423943,0.017668886061443338,1.782517881600726,1.0001164367145743,1.4946719594708315
25.11886431509582,1.2055555555555555,True,15.5988209928703,0.5031877739635581,0.5378903790644931,0.722959402596949,0.010782923168215105,0.017413804444009407,1.7273724839342801,1.000119646671902,1.5490249959102587
25.11886431509582,1.3111111111111111,True,15.578973009008605,0.5025475164196325,0.5372059658278829,0.7031114187352543,0.011925106176744726,0.01726576390618487,1.6754163544437835,1.0001219761979618,1.59407167450967
25.11886431509582,1.4166666666666665,True,15.559046013719854,0.5019047101199953,0.5365188280593053,0.6831844234465034,0.013166606584945608,0.017221226586422948,1.626882012928243,1.0001236367926423,1.6286535136309042
25.11886431509582,1.5222222222222221,True,15.539011662883407,0.5012584407381744,0.5358279883752899,0.6631500726100565,0.014485340881862058,0.017273973377000942,1.581836374395725,1.000124787457625,1.6524729805284906
25.11886431509582,1.6277777777777778,True,15.595195633188553,0.5030708268770501,0.5377653666616742,0.719334042915202,0.0158732027822038,0.018303092297779787,1.5402288178133334,1.000127113600919,1.6659827890196601
25.11886431509582,1.7333333333333332,True,15.574119983745781,0.5023909672176059,0.5370386201291649,0.6982583934724307,0.017331924260956335,0.018525616167282443,1.5019298693615752,1.0001275790156947,1.6701918301147054
25.11886431509582,1.8388888888888888,True,15.55276923989178,0.5017022335448962,0.5363023875824752,0.6769076496184301,0.018862816997902765,0.018820199937073605,1.4667609235665355,1.0001278078243607,1.6738223464873028
25.11886431509582,1.9444444444444444,True,15.53108093658358,0.5010026108575348,0.5355545150546062,0.6552193463102292,0.020468265547814134,0.0191783071551491,1.4345162047166369,1.0001278526116177,1.682507759791195
25.11886431509582,2.05,True,15.50901940975006,0.5002909487016148,0.5347937727500021,0.6331578194767093,0.022146675630617323,0.019591865945771583,1.4049784186289311,1.0001277541730174,1.6946842106693916
25.11886431509582,2.1555555555555554,True,15.486559462093808,0.4995664342610906,0.5340192917963382,0.6106978718204576,0.023907475174000777,0.020053410420049576,1.3779294984860198,1.0001275445707767,1.7090477781379816
25.11886431509582,2.261111111111111,True,15.463672114832907,0.49882813273654536,0.5332300729252727,0.587810524559556,0.025745073149192207,0.02055614639029701,1.3531576659090803,1.0001272493085827,1.725873252593427
25.11886431509582,2.3666666666666667,True,15.440333763497295,0.49807528269346113,0.5324253021895619,0.5644721732239439,0.02767431783232544,0.021093966016621005,1.3304618033158513,1.0001268888829526,1.7444592750228944
25.11886431509582,2.4722222222222223,True,15.416560141731921,0.49730839166877167,0.531605522128687,0.5406985514585703,0.029685371827491536,0.021661429622400686,1.3096539153009554,1.0001264798991023,1.7644054072732822
25.11886431509582,2.5777777777777775,True,15.392363719717713,0.4965278619263778,0.5307711627488867,0.5165021294443619,0.031779828530127084,0.02225372773810634,1.290560267186108,1.000126035884746,1.785529150950626
25.11886431509582,2.683333333333333,True,15.439358624785193,0.49804382660597396,0.5323916767167308,0.5634970345118422,0.03397135691387571,0.02374858846088489,1.27302163447754,1.0001271449316202,1.8074859384224742
25.11886431509582,2.7888888888888888,True,15.413415949994848,0.49720696612886606,0.5314971017239603,0.5375543597214971,0.036251294425229987,0.02437728297576367,1.2568929763987235,1.0001266565312128,1.8318218620067328
25.11886431509582,2.8944444444444444,False,,,,,,,,,
25.11886431509582,3.0,False,,,,,,,,,
39.810717055349734,0.15,True,15.748629955558552,0.5080203211470501,0.543056205364088,0.8727683652852019,0.0006310696348906521,0.022276933119154584,2.9683894584327724,1.000009096365735,1.0149751080300626
39.810717055349734,0.25555555555555554,True,15.739452146195282,0.507724262780493,0.5427397291791476,0.863590555921931,0.0017534723230503016,0.021717829015039422,2.9275896655624,1.0000250547340968,1.043450248613316
39.810717055349734,0.3611111111111111,True,15.725675372551738,0.5072798507274754,0.5422646680190254,0.8498137822783871,0.003324923433869513,0.020934378872253967,2.8686937466532747,1.0000397362395288,1.086655597976122
39.810717055349734,0.4666666666666667,True,15.707929135026665,0.5067073914524731,0.5416527287940229,0.8320675447533148,0.005204349750647395,0.02007447919776574,2.7950704217817233,1.0000515225328694,1.1443335825330128
39.810717055349734,0.5722222222222222,True,15.68720798980649,0.5060389674131126,0.5409382065450514,0.8113463995331394,0.007239276071626886,0.019229460720031843,2.7104930864378214,1.0000599219938853,1.215900002591186
39.810717055349734,0.6777777777777778,True,15.664618339280779,0.5053102690090574,0.5401592530786475,0.7887567490074279,0.009284855194433393,0.01839267940673026,2.6187260258730642,1.0000654800607496,1.3002555694793856
39.810717055349734,0.7833333333333333,True,15.641178926563104,0.5045541589213904,0.5393509974676932,0.765317336289753,0.011217301910171588,0.017580765915334664,2.523205378998676,1.0000689444250124,1.3955915479121896
39.810717055349734,0.888888888888889,True,15.617670262228643,0.5037958149106013,0.5385403538699532,0.7418086719552921,0.012940834683871041,0.016829301754619247,2.4268422933091047,1.0000709551938072,1.4992371418132593
39.810717055349734,0.9944444444444445,True,15.594610684434722,0.5030519575624104,0.5377451960149904,0.718749094161371,0.014389015806485788,0.016159520057024923,2.3319413316068474,1.0000719855088323,1.6076115817161662
39.810717055349734,1.0999999999999999,True,15.57231221045848,0.5023326519502735,0.5369762831192579,0.6964506201851286,0.015522232872947078,0.015568736386729594,2.2402072635280814,1.0000723639352678,1.7163434582918353
39.810717055349734,1.2055555555555555,True,15.550883289583878,0.5016413964381896,0.5362373548132372,0.6750216993105269,0.016644789183086962,0.015044879349265058,2.15280769817097,1.000072311948545,1.8205913202866437
39.810717055349734,1.3111111111111111,True,15.606814492746247,0.503445628798266,0.5381660169912499,0.7309529024728967,0.01815633865376054,0.015464824913750801,2.0704627822348547,1.0000728764071831,1.9155409084422836
39.810717055349734,1.4166666666666665,True,15.586314838191473,0.5027843496190798,0.5374591323514302,0.7104532479181227,0.019751750082129312,0.015038936174853195,1.9935410347662916,1.0000723484010603,1.9969836392908664
39.810717055349734,1.5222222222222221,True,15.56645833330289,0.502143817203319,0.5367744252863066,0.6905967430295394,0.021391456266784344,0.015105855573211485,1.92214850890604,1.0000716955726188,2.061833260102105
39.810717055349734,1.6277777777777778,True,15.547100403427164,0.5015193678524892,0.5361069104630056,0.6712388131538134,0.023074033842437624,0.01533127594278175,1.8562049757236667,1.0000709601076783,2.10844465382153
39.810717055349734,1.7333333333333332,True,15.528084638377416,0.5009059560766909,0.5354511944268074,0.6522230481040658,0.0248024892297651,0.015683617766298424,1.7955052330440564,1.00007016988276,2.136663333640465
39.810717055349734,1.8388888888888888,True,15.509272760624158,0.5002991213104567,0.53480250898704,0.6334111703508079,0.026573217031383874,0.01614908539752569,1.7397662102674638,1.0000693436150347,2.147624148148579
39.810717055349734,1.9444444444444444,True,15.49054152374372,0.49969488786270067,0.5341566042670248,0.6146799334703701,0.028403940299594786,0.01671424528029507,1.688661774869437,1.000068494222862,2.1511066711998694
39.810717055349734,2.05,True,15.471776676808737,0.4990895702196367,0.5335095405796116,0.5959150865353866,0.03029018595140673,0.017366409725216136,1.6418475387786597,1.0000676309833967,2.1633891223590105
39.810717055349734,2.1555555555555554,True,15.45289496631729,0.4984804827844287,0.5328584471143893,0.5770333760439392,0.032256410014437964,0.018093852954950654,1.598977889380735,1.0000667608893419,2.1799525875531574
39.810717055349734,2.261111111111111,True,15.433827711625645,0.49786541005244017,0.532200955573298,0.557966121352294,0.034301747262960106,0.018885909653601457,1.5597171805647574,1.000065889479894,2.200648466728652
39.810717055349734,2.3666666666666667,True,15.48712556016551,0.49958469548921,0.5340388124195004,0.6112639698921587,0.03642952853879733,0.02061755264888962,1.523746662443716,1.0000658379367529,2.2245948302059997
39.810717055349734,2.4722222222222223,True,15.466748806725656,0.4989273808621179,0.5333361657491605,0.5908872164523054,0.03864614214870342,0.021509801197599706,1.4907683823794142,1.000064966289559,2.2500375313885197
39.810717055349734,2.5777777777777775,True,15.446041556451396,0.49825940504681926,0.5326221226362551,0.5701799661780456,0.0409569004601159,0.022440940746563286,1.4605069894629445,1.0000641052976982,2.2773558909155236
39.810717055349734,2.683333333333333,True,15.425031364622708,0.49758165692331313,0.531897633262852,0.5491697743493571,0.04336609418279882,0.023404339273002006,1.4327101298780593,1.0000632579238193,2.3102924889531486
39.810717055349734,2.7888888888888888,True,15.403717063909907,0.49689409883580343,0.5311626573762037,0.5278554736365564,0.04588975154443445,0.02439419112686322,1.4071479294854101,1.000062426720279,2.338977057793456
39.810717055349734,2.8944444444444444,False,,,,,,,,,
39.810717055349734,3.0,False,,,,,,,,,
63.095734448019364,0.15,True,15.745825631491435,0.5079298590803689,0.5429595045341874,0.8699640412180845,0.0009935862130289908,0.02209641667404416,4.11968705278232,1.000009255595507,1.0171376374727297
63.095734448019364,0.25555555555555554,True,15.731424496852112,0.5074653063500681,0.5424629136845556,0.8555629065787613,0.0027700184675226035,0.021211267344401253,4.055023738808243,1.000023384417073,1.050031031539057
63.095734448019364,0.3611111111111111,True,15.71029666534405,0.5067837633981952,0.5417343677704844,0.834435075070699,0.005253250624381081,0.02007999902700448,3.9616799978654287,1.0000329559332342,1.1007380334570165
63.095734448019364,0.4666666666666667,True,15.684018503949897,0.5059360807725773,0.5408282242741344,0.8081569136765463,0.008217173784572682,0.018968687763578213,3.8449948914701544,1.0000388192192176,1.1700222944358185
63.095734448019364,0.5722222222222222,True,15.654585019736922,0.5049866135399007,0.5398132765426525,0.7787234294635716,0.01141900963728895,0.01789798073793788,3.7109488484471034,1.0000419653940353,1.2587329384691226
63.095734448019364,0.6777777777777778,True,15.62391484493945,0.5039972530625628,0.5387556843082568,0.7480532546660985,0.014629966707415893,0.01691814570899257,3.5655078588658533,1.0000434142017771,1.3676169069593458
63.095734448019364,0.7833333333333333,True,15.593510913984053,0.5030164810962597,0.5377072728960018,0.7176493237107024,0.017656327278054912,0.016062777055410687,3.4141178358951527,1.0000438632527202,1.4970482803202845
63.095734448019364,0.888888888888889,True,15.564442821740798,0.502078800701316,0.5367049248876137,0.6885812314674471,0.020349783945507398,0.015330597198004017,3.2613926373812046,1.0000437409226657,1.6466672620009333
63.095734448019364,0.9944444444444445,True,15.61388571004017,0.503673732581941,0.5384098520703507,0.7380241197668198,0.02260877045797927,0.01559486859106367,3.1109847492212834,1.0000438443206578,1.8149444010735907
63.095734448019364,1.0999999999999999,True,15.587987606984077,0.5028383099027122,0.5375168140339337,0.7121260167107266,0.024373806378622877,0.015060017931613837,2.965596049206483,1.0000432317630952,1.998726977079533
63.095734448019364,1.2055555555555555,True,15.564311504362257,0.502074564656847,0.5367003967021468,0.6884499140889062,0.025656667421981163,0.014598749829956063,2.8270770730479375,1.0000425391642676,2.192880901342098
63.095734448019364,1.3111111111111111,True,15.542689892540274,0.5013770933077508,0.5359548238806991,0.6668283022669232,0.027496237624510613,0.01419735352139564,2.6965691763470048,1.0000418171111647,2.3901934450028293
63.095734448019364,1.4166666666666665,True,15.522916394248623,0.5007392385241491,0.5352729791120215,0.6470548039752728,0.029399586756768188,0.013843734150663258,2.5746564224318664,1.0000410931632266,2.581710173263362
63.095734448019364,1.5222222222222221,True,15.504694865826625,0.5001514472847298,0.5346446505457457,0.6288332755532746,0.03127561365276088,0.013527821954051436,2.4615068942033496,1.0000403809759189,2.7575988027238085
63.095734448019364,1.6277777777777778,True,15.487727532647783,0.4996041139563801,0.5340595700913029,0.6118659423744326,0.03310927831562296,0.013241500917553063,2.3569934373757726,1.000039685946913,2.908452335923046
63.095734448019364,1.7333333333333332,True,15.471741536600543,0.4990884366645337,0.5335083288482946,0.5958799463271927,0.034935380541863396,0.012977581108973372,2.260790828418717,1.0000390087688962,3.026727617840787
63.095734448019364,1.8388888888888888,True,15.456480694159232,0.4985961514244914,0.5329820929020425,0.5806191038858817,0.036734107224311,0.012730561524703707,2.1724504306656605,1.0000383476826349,3.1078916728600725
63.095734448019364,1.9444444444444444,True,15.441727940305666,0.4981202561388925,0.5324733772519196,0.5658663500323158,0.0385379324076427,0.012813435983612108,2.0914553588987594,1.0000376998978018,3.1509209309470023
63.095734448019364,2.05,True,15.500011415680076,0.5000003682477444,0.5344831522648302,0.6241498254067253,0.040374683728065804,0.014725709953623744,2.0172597948082185,1.0000375281368377,3.158047459319312
63.095734448019364,2.1555555555555554,True,15.485107473913677,0.4995195959326993,0.5339692232384027,0.6092458836403267,0.042245393075895143,0.015865142913820855,1.9493159793142532,1.0000368905611432,3.1691041188460374
63.095734448019364,2.261111111111111,True,15.470183262165,0.49903816974725806,0.533454595247069,0.5943216718916489,0.04416695382908438,0.017105926721839696,1.8870919491806122,1.0000362588207223,3.1908485736560506
63.095734448019364,2.3666666666666667,True,15.455129253993451,0.4985525565804339,0.5329354915170156,0.5792676637201009,0.04615437185547892,0.018433118291843104,1.8300825198812745,1.0000356316127237,3.2079782456373565
63.095734448019364,2.4722222222222223,True,15.439852235313039,0.49805974952622706,0.5324086977694151,0.5639906450396879,0.048220822404981475,0.019833410322611603,1.7778154683082867,1.0000350083322775,3.247886914999221
63.095734448019364,2.5777777777777775,True,15.42428165189411,0.4975574726417455,0.5318717810997969,0.5484200616207602,0.050377741966463926,0.02129503323614344,1.729854392680583,1.0000343889938714,3.2707348422434905
63.095734448019364,2.683333333333333,True,15.408360634533196,0.4970438914365547,0.5313227805011447,0.5324990442598452,0.05263493821543349,0.022807633099035697,1.6857993391527009,1.0000337741180214,3.3247556485618053
63.095734448019364,2.7888888888888888,True,15.392045847938665,0.4965176079980214,0.5307602016530574,0.516184257665314,0.05500070686297688,0.024362139919367226,1.6452859817660643,1.0000331646051317,3.3552543691614356
63.095734448019364,2.8944444444444444,False,,,,,,,,,
63.095734448019364,3.0,False,,,,,,,,,
100.0,0.15,True,15.741408297475278,0.5077873644346864,0.5428071826715614,0.8655467072019274,0.0015675978477549496,0.021810534404863018,5.9443707725637704,1.0000084840085361,1.018855681542094
100.0,0.25555555555555554,True,15.7189897189173,0.5070641844812032,0.5420341282385276,0.8431281286439489,0.004376901455941939,0.020453242703145986,5.84188632644428,1.000019413208813,1.0553172604215528
100.0,0.3611111111111111,True,15.687041291163535,0.5060335900375333,0.5409324583159839,0.8111797008901842,0.008294205513811994,0.01900339087401417,5.69394646686516,1.0000243169873602,1.1122475776317717
100.0,0.4666666666666667,True,15.648719011122845,0.5047973874555757,0.5396110003835464,0.772857420849494,0.012954975199333599,0.017626241929028872,5.50901303607769,1.0000264295105274,1.191530985404701
100.0,0.5722222222222222,True,15.607396792433821,0.5034644126591555,0.5381860962908214,0.7315352021604706,0.01797182543194041,0.016396017606988493,5.296564375014106,1.0000270772977593,1.2957546777268378
100.0,0.6777777777777778,True,15.565971281974749,0.5021281058701532,0.5367576304129223,0.690109691701398,0.022984256388597753,0.01534431290503005,5.0660559407219745,1.0000270085492373,1.4282349218559045
100.0,0.7833333333333333,True,15.60261396539304,0.5033101279159046,0.5380211712204497,0.7267523751196894,0.027691465882267636,0.015348455992894744,4.82611892390918,1.0000269360341758,1.593009436338464
100.0,0.888888888888889,True,15.565006904530952,0.5020969969203533,0.5367243760183087,0.6891453142576012,0.031867024766589695,0.014608516395749652,4.584065796467152,1.0000263774433233,1.794752276426237
100.0,0.9944444444444445,True,15.531377631501993,0.5010121816613546,0.5355647459138618,0.6555160412286423,0.03535902993381028,0.01399210660509905,4.345685358430041,1.000025771367778,2.0385413038788123
100.0,1.0999999999999999,True,15.501917230944251,0.500061846159492,0.5345488700325604,0.6260556406709004,0.03808114075279712,0.013479338845640313,4.115259797515813,1.0000251697995057,2.329374618424696
100.0,1.2055555555555555,True,15.476453855986845,0.49924044696731756,0.533670822620236,0.6005922657134946,0.03999947612317477,0.013052878220128659,3.895722015175451,1.0000245989112366,2.6712997960815437
100.0,1.3111111111111111,True,15.454645655456119,0.4985369566276167,0.5329188157053835,0.5787840651827683,0.041748555262312595,0.01269781806113105,3.6888809381317245,1.0000240704483463,3.0660138039694043
100.0,1.4166666666666665,True,15.508991108815238,0.5002900357682335,0.5347927968556978,0.633129518541887,0.04384244541514342,0.013291617777438078,3.495662244377435,1.0000238845453102,3.510865156248246
100.0,1.5222222222222221,True,15.49238878064201,0.49975447679490353,0.5342203027807589,0.6165271903686591,0.04582070926049466,0.013041270473219561,3.3163323273578724,1.0000234408255373,3.9964231672527473
100.0,1.6277777777777778,True,15.478063462489363,0.4992923697577214,0.5337263262927366,0.6022018722160123,0.04761705927740514,0.012828219261635725,3.150689661111267,1.0000230377699986,4.504232466632601
100.0,1.7333333333333332,True,15.465563396785933,0.49888914183180433,0.5332952895443426,0.5897018065125827,0.04927243839995405,0.012644241764134725,2.998218801078231,1.0000226695273142,5.005954092948785
100.0,1.8388888888888888,True,15.454477214230819,0.4985315230397038,0.5329130073872697,0.578615623957468,0.05078779566879962,0.012482366797793252,2.858208706060105,1.0000223295380866,5.4653965075532405
100.0,1.9444444444444444,True,15.444445087020897,0.4982079060329322,0.5325670719662379,0.5685834967475465,0.052201596827299114,0.01233711233886081,2.7298401681938436,1.000022011103138,5.84428634407207
100.0,2.05,True,15.435145543549414,0.4979079207596585,0.5322463980534281,0.5592839532760632,0.05356058891775493,0.012203224910024402,2.6122481237559336,1.0000217077717626,6.110723041755493
100.0,2.1555555555555554,True,15.426320410505353,0.49762323904855976,0.5319420831208742,0.5504588202320022,0.05489953169678319,0.01207702178616088,2.5045644331097137,1.0000214136050023,6.247085914311598
100.0,2.261111111111111,True,15.4177536697518,0.4973468925726387,0.5316466782673035,0.5418920794784494,0.056231273787727604,0.012860847692823951,2.4059459913434114,1.0000211233580687,6.253705163125377
100.0,2.3666666666666667,True,15.40924143963397,0.4970723045043216,0.5313531530908265,0.5333798493606192,0.057582243292208825,0.014938741849523535,2.3155921349407977,1.0000208326136169,6.150563198519534
100.0,2.4722222222222223,True,15.400634914880442,0.49679467467356264,0.5310563763751877,0.5247733246070911,0.05897576943439886,0.017132460967702035,2.2327544407127555,1.000020537859628,6.296942513117139
100.0,2.5777777777777775,True,15.391806288744723,0.49650988028208787,0.5307519409911974,0.5159446984713725,0.060432452260445906,0.01942378401524387,2.1567412584472954,1.0000202364829132,6.340471177042435
100.0,2.683333333333333,True,15.38265210355037,0.49621458398549584,0.5304362794327714,0.5067905132770196,0.061970581791422605,0.021796675575053454,2.086918704017445,1.0000199266971004,6.273242790455723
