a,z,H_dimless,rho_MAAT,Omega_MAAT,w_MAAT,P_X,cs2
0.65242739333829,0.5327376045375369,1.3384579377585935,0.03200009605412929,0.005954160974967402,0.5899139626327077,4.295164149825899,1.0041346462495095
0.6506810871296408,0.5368511852885027,1.3417643372944545,0.03240509223762732,0.00599983791403808,0.5964878381319368,4.289217074025386,1.004211668828694
0.6489351462466222,0.540986038102425,1.3450979015239046,0.03281786133775343,0.006046182204070605,0.6030036899346457,4.283218847329818,1.004290397028127
0.6471895575121234,0.5451423595957321,1.3484589247971412,0.033238568973128824,0.006093202603842467,0.6094611453978186,4.277168950894538,1.0043708754538134
0.6454443076803922,0.5493203489450789,1.3518477056580542,0.03366738473411967,0.006140907993787162,0.6158598527584679,4.271066858622978,1.0044531500706069
0.6436993834361477,0.5535202079297872,1.3552645469193803,0.03410448228923339,0.006189307377817265,0.6221994811040044,4.264912037033287,1.0045372682502676
0.6419547713936803,0.5577421409751431,1.3587097557394747,0.03455003949465366,0.006238409885172602,0.6284797203292755,4.258703945121889,1.0046232788204947
0.6402104580959359,0.5619863551965742,1.3621836437007449,0.035004238506987854,0.0062882247722887445,0.6347002810817597,4.252442034223831,1.0047112321168707
0.6384664300135878,0.5662530604447253,1.365686526889783,0.0354672658993546,0.006338761424690341,0.6408608946939721,4.246125747869879,1.0048011800362657
0.6367226735440932,0.5705424693514543,1.3692187259792388,0.03593931278089089,0.006390029358904378,0.6469613131046189,4.239754521640232,1.0048931760918494
0.6349791750107344,0.5748547973767719,1.3727805663114827,0.036420574919807026,0.006442038224396574,0.6530013087678853,4.23332778301477,1.004987275471411
0.6332359206616464,0.5791902628567478,1.3763723779840995,0.036911252870092136,0.006494797805528893,0.6589806745516397,4.226844951219748,1.0050835350979064
0.6314928966688274,0.5835490870524045,1.3799944959372605,0.037411552101986656,0.006548318023537832,0.6648992236248522,4.220305437070799,1.0051820136916347
0.629750089127135,0.5879314941996272,1.3836472600430192,0.03792168313633636,0.006602608938532202,0.6707567893348094,4.213708642812176,1.0052827718353066
0.6280074840532661,0.5923377115601098,1.387331015196587,0.03844186168296171,0.006657680751511606,0.676553225074007,4.207053961952099,1.005385872042792
0.62626506738472,0.5967679694733659,1.3910461114096286,0.03897230878315983,0.006713543806403309,0.6822884041375418,4.200340779094084,1.0054913788291346
0.6245228249787457,0.6012225014098291,1.3947929039056388,0.03951325095646955,0.006770208592116596,0.6879622195714126,4.193568469764177,1.005599358784259
0.6227807426112718,0.6057015440250719,1.3985717532174478,0.0400649203518431,0.006827685744615236,0.6935745840117604,4.186736400233904,1.0057098806502338
0.6210388059758196,0.6102053372151681,1.402383025286913,0.04062755490335222,0.006885986049005095,0.6991254295159665,4.179843927338867,1.0058230154007306
0.6192970006823985,0.6147341241732285,1.4062270915668509,0.04120139849058048,0.006945120441637196,0.7046147073856659,4.172890398292834,1.005938836324624
0.6175553122563829,0.6192881514471407,1.4101043291252722,0.041786701103845546,0.007005100012224279,0.7100423879823022,4.165875150497159,1.006057419113116
0.6158137261373726,0.6238676689985392,1.4140151207519727,0.042383719014406185,0.007065936005969889,0.7154084605355675,4.158797511345444,1.006178841949371
0.6140722276780326,0.6284729302630425,1.4179598550675483,0.042992714949807116,0.0071276398257077945,0.7207129329453429,4.151656798023238,1.0063031856042532
0.6123308021429152,0.633104192211785,1.421938926634892,0.04361395827453047,0.007190223034051234,0.7259558315773226,4.144452317302665,1.0064305335341501
0.6105894347072627,0.6377617154142767,1.4259527360732422,0.044247725176112196,0.007253697355548734,0.7311372010531342,4.137183365331799,1.0065609719835624
0.60884811045579,0.642445764102626,1.4300016901748454,0.04489429885690222,0.007318074678845693,0.7362571040351386,4.129849227418621,1.0066945900925914
0.607106814381448,0.6471566062371612,1.434086202024304,0.0455539697316445,0.007383367058849378,0.7413156210064344,4.122449177809408,1.0068314800095741
0.6053655313841652,0.6518945135734855,1.4382066911206823,0.04622703563104935,0.007449586718893395,0.7463128500469204,4.11498247946135,1.00697173700641
0.6036242462695698,0.6566597617310002,1.4423635835024373,0.046913802011567564,0.007516746052902608,0.7512489066050638,4.1074483838092375,1.0071154596022285
0.6018829437476904,0.6614526302629378,1.4465573118752544,0.047614582171530716,0.007584857627551074,0.7561239232669557,4.099846130526005,1.0072627496892188
0.600141608431634,0.6662734027279438,1.4507883157428663,0.04832969747387923,0.007653934184413665,0.7609380495222767,4.092174947276956,1.0074137126669618
0.5984002248362436,0.6711223667632429,1.455057041540927,0.04905947757567165,0.007723988642106381,0.7656914515280708,4.084434049467452,1.0075684575809032
0.5966587773767317,0.6759998141594383,1.4593639427740313,0.049804260664588956,0.0077950340984123696,0.7703843118706969,4.076622639983851,1.0077270972683017
0.5949172503672923,0.6809060409369811,1.4637094801559598,0.05056439370264286,0.007867083832388756,0.7750168293266847,4.068739908927492,1.00788974850842
