Delta,Sigma_env,S_env,max_delta_mu_pct,max_delta_slip_pct,max_delta_Sigma_lens_pct
0.05,0.025,0.9993753904,1.99536796,2.99305194,3.52175513
0.05758683333,0.025,0.9993753904,1.99536796,2.99305194,3.52175513
0.06632486747,0.025,0.9993753904,1.99536796,2.99305194,3.52175513
0.07638878177,0.025,0.9993753904,1.99536796,2.99305194,3.52175513
0.08797976089,0.025,0.9993753904,1.99536796,2.99305194,3.52175513
0.1013295165,0.025,0.9993753904,1.99536796,2.99305194,3.52175513
0.1167049196,0.025,0.9993753904,1.99536796,2.99305194,3.52175513
0.1344133351,0.025,0.9993753904,1.99536796,2.99305194,3.52175513
0.1548087665,0.025,0.9993753904,1.99536796,2.99305194,3.52175513
0.1782989327,0.025,0.9993753904,1.99536796,2.99305194,3.52175513
0.2053534184,0.025,0.9993753904,1.99536796,2.99305194,3.52175513
0.2365130616,0.025,0.9993753904,1.99536796,2.99305194,3.52175513
0.2724007652,0.025,0.9993753904,1.99536796,2.99305194,3.52175513
0.3137339493,0.025,0.9993753904,1.99536796,2.99305194,3.52175513
0.361338893,0.025,0.9993753904,1.99536796,2.99305194,3.52175513
0.4161672521,0.025,0.9993753904,1.99536796,2.99305194,3.52175513
0.4793150838,0.025,0.9993753904,1.99536796,2.99305194,3.52175513
0.5520447568,0.025,0.9993753904,1.99536796,2.99305194,3.52175513
0.6358101881,0.025,0.9993753904,1.99536796,2.99305194,3.52175513
0.7322859066,0.025,0.9993753904,1.99536796,2.99305194,3.52175513
0.8434005291,0.025,0.9993753904,1.99536796,2.99305194,3.52175513
0.9713753141,0.025,0.9993753904,1.99536796,2.99305194,3.52175513
1.118768566,0.025,0.9699583398,1.936633434,2.90495015,3.417237627
1.288526779,0.025,0.9436842377,1.884174165,2.826261248,3.323930632
1.484043538,0.025,0.919394687,1.835677283,2.753515924,3.237708078
1.709227357,0.025,0.895615261,1.788198922,2.682298384,3.15333053
1.968579819,0.025,0.8717816945,1.740612465,2.610918697,3.068794801
2.267285559,0.025,0.8476102659,1.692351426,2.538527139,2.983095396
2.611315912,0.025,0.8229440474,1.643102483,2.464653724,2.895677738
3.007548284,0.025,0.7976977408,1.592695326,2.38904299,2.806241909
3.463903635,0.025,0.7718335157,1.541054425,2.311581638,2.714656609
3.989504826,0.025,0.7453489171,1.488174876,2.232262315,2.620916017
4.59485899,0.025,0.7182700658,1.434108834,2.151163251,2.525115471
5.292067577,0.025,0.6906473025,1.378956809,2.068435213,2.427435829
6.095068271,0.025,0.6625519271,1.322861159,1.984291738,2.32813174
7.019913613,0.025,0.6340733466,1.266000396,1.899000594,2.227521371
8.085091905,0.025,0.6053162757,1.208583595,1.812875393,2.125976349
9.311896801,0.025,0.5763978155,1.150844562,1.726266843,2.023911307
10.72485298,0.025,0.5474443502,1.093035637,1.639553455,1.921772816
12.35220642,0.025,0.5185882794,1.035421171,1.553131757,1.820027777
14.22648905,0.025,0.4899646542,0.9782708099,1.467406215,1.719151521
16.38516908,0.025,0.4617078186,0.9218527861,1.382779179,1.61961597
18.87140002,0.025,0.4339481752,0.8664274641,1.299641196,1.521878286
21.73488335,0.025,0.4068091975,0.8122413723,1.218362058,1.426370422
25.0328621,0.025,0.3804047976,0.7595219497,1.139282925,1.333489964
28.83126515,0.025,0.3548371422,0.7084731837,1.062709776,1.243592578
33.20602522,0.025,0.3301949781,0.6592722676,0.9889084014,1.156986268
38.2445968,0.025,0.3065524991,0.6120673379,0.9181010069,1.07392754
44.04770444,0.025,0.2839687545,0.5669762931,0.8504644396,0.9946194788
50.73135628,0.025,0.2624875694,0.5240866353,0.786129953,0.9192116128
58.42916318,0.025,0.2421379254,0.4834562296,0.7251843444,0.8478013762
67.29500963,0.025,0.2229347306,0.4451148415,0.6676722623,0.7804369269
77.50613008,0.025,0.204879899,0.4090662928,0.6135994392,0.7171210266
89.2666519,0.025,0.1879636562,0.3752910676,0.5629366014,0.6578156936
102.8116761,0.025,0.1721659889,0.3437492071,0.5156238107,0.6024473388
118.4119771,0.025,0.1574581645,0.3143833434,0.4715750151,0.5509121276
136.3794158,0.025,0.1438042553,0.2871217426,0.4306826139,0.5030813412
157.0731738,0.025,0.1311626148,0.2618812526,0.3928218789,0.4588065555
180.9069336,0.025,0.1194872651,0.2385700736,0.3578551103,0.4179244963
208.3571487,0.025,0.1087291672,0.2170902932,0.3256354398,0.3802614746
239.9725679,0.025,0.09883735466,0.1973401513,0.2960102269,0.3456373383
276.3852054,0.025,0.08975992335,0.1792160152,0.2688240228,0.3138689144
318.3229752,0.025,0.08144487476,0.1626140639,0.2439210959,0.2847729368
366.6242424,0.025,0.07384081792,0.1474316895,0.2211475342,0.2581684773
422.2545828,0.025,0.06689753827,0.1335686327,0.2003529491,0.2338789116
486.3260857,0.025,0.06056644502,0.1209278765,0.1813918148,0.2117334606
560.1195848,0.025,0.05480090991,0.1094163223,0.1641244834,0.1915683535
645.1102636,0.025,0.04955651109,0.0989452766,0.1484179149,0.1732276603
742.9971446,0.025,0.0447911955,0.08943077571,0.1341461636,0.1565638415
855.7370546,0.025,0.0404653729,0.08079377313,0.1211906597,0.1414380602
985.5837428,0.025,0.03654195334,0.07296021454,0.1094403218,0.1277202994
1135.132935,0.025,0.03298633912,0.06586102161,0.09879153242,0.1152893204
1307.374222,0.025,0.02976638063,0.059432004,0.08914800599,0.1040324982
1505.750829,0.025,0.02685230467,0.05361371604,0.08042057406,0.09384556129
1734.22844,0.025,0.02421662213,0.04835127257,0.07252690886,0.08463226084
1997.374483,0.025,0.02183402122,0.0435941357,0.06539120355,0.07630399084
2300.449429,0.025,0.01968125114,0.03929588252,0.05894382378,0.06877937566
2649.511958,0.025,0.01773700021,0.03541396183,0.05312094274,0.06198383932
3051.54007,0.025,0.01598177181,0.03190944636,0.04786416954,0.05584916772
3514.570589,0.025,0.0143977605,0.02874678552,0.04312017828,0.0503130725
4047.859815,0.025,0.01296873051,0.02589356271,0.03884034406,0.04531876331
4662.06857,0.025,0.01167989781,0.02332025992,0.03498038989,0.04081453363
5369.475314,0.025,0.01051781709,0.02100003205,0.03150004807,0.03675336359
6184.2216,0.025,0.009470274132,0.018908492,0.028362738,0.03309254248
7122.594772,0.025,0.008526184229,0.01702350788,0.02553526182,0.02979331228
8203.35356,0.025,0.007675496761,0.01532501246,0.02298751869,0.02682053323
9448.103085,0.025,0.006909106092,0.01379482531,0.02069223796,0.02414237152
10881.72675,0.025,0.00621876871,0.01241648729,0.01862473094,0.02173000903
12532.8837,0.025,0.005597026468,0.01117510736,0.01676266105,0.01955737451
14434.58169,0.025,0.005037135717,0.01005722106,0.01508583158,0.01760089546
16624.837,0.025,0.004533002073,0.009050660228,0.01357599034,0.01583926976
19147.43435,0.025,0.004079120514,0.00814443347,0.0122166502,0.01425325606
22052.80222,0.025,0.003670520508,0.007328616542,0.01099292481,0.01282548176
25399.02092,0.025,0.003302715837,0.006594252196,0.009891378293,0.01154026747
29252.98369,0.025,0.002971658803,0.005933258734,0.008899888102,0.01038346681
33691.73392,0.025,0.002673698496,0.005338346697,0.008007520045,0.009342320454
38804.00532,0.025,0.002405542817,0.004802943027,0.00720441454,0.008405323309
44691.99574,0.025,0.002164223955,0.004321122153,0.006481683229,0.007562103808
51473.4102,0.025,0.001947067054,0.003887543412,0.005831315118,0.006803314319
59283.81388,0.025,0.001751661778,0.003497394294,0.00524609144,0.006120531752
68279.34219,0.025,0.001575836552,0.003146338999,0.004719508498,0.005506167494
78639.82197,0.025,0.001417635233,0.002830471863,0.004245707794,0.004953385846
90572.36643,0.025,0.001275295998,0.002546275202,0.003819412804,0.004456030231
104315.5154,0.025,0.001147232252,0.002290581198,0.003435871797,0.004008556447
120144.004,0.025,0.00103201537,0.002060537436,0.003090806154,0.003605972356
138374.2547,0.025,0.0009283591093,0.001853575783,0.002780363675,0.003243783389
159370.7028,0.025,0.0008351055284,0.001667384279,0.002501076418,0.002917943339
183553.082,0.025,0.0007512122834,0.001499881762,0.002249822643,0.002624809956
211404.8148,0.025,0.0006757411593,0.001349194979,0.002023792468,0.002361104865
243482.6768,0.025,0.000607847728,0.001213637931,0.001820456896,0.002123877426
280427.9265,0.025,0.0005467720213,0.001091693255,0.001637539882,0.001910472134
322979.1253,0.025,0.0004918301222,0.0009819954314,0.001472993147,0.001718499237
371986.9012,0.025,0.0004424065861,0.0008833156546,0.001324973482,0.001545808247
428430.9536,0.025,0.000397947611,0.0007945481952,0.001191822293,0.001390464076
493439.6384,0.025,0.0003579548844,0.0007146981147,0.001072047172,0.001250725532
568312.5243,0.025,0.0003219800398,0.000642870198,0.000964305297,0.001125025946
654546.3724,0.025,0.0002896196646,0.0005782589855,0.0008673884782,0.001011955732
753865.0571,0.025,0.0002605108039,0.0005201397955,0.0007802096933,0.0009102466713
868254.028,0.025,0.0002343269116,0.0004678606418,0.0007017909627,0.0008187577648
1000000,0.025,0.0002107742059,0.0004208349547,0.0006312524321,0.0007364624991
0.05,0.03333333333,0.9988901221,1.994399066,2.991598599,3.520030573
0.05758683333,0.03333333333,0.9988901221,1.994399066,2.991598599,3.520030573
0.06632486747,0.03333333333,0.9988901221,1.994399066,2.991598599,3.520030573
0.07638878177,0.03333333333,0.9988901221,1.994399066,2.991598599,3.520030573
0.08797976089,0.03333333333,0.9988901221,1.994399066,2.991598599,3.520030573
0.1013295165,0.03333333333,0.9988901221,1.994399066,2.991598599,3.520030573
0.1167049196,0.03333333333,0.9988901221,1.994399066,2.991598599,3.520030573
0.1344133351,0.03333333333,0.9988901221,1.994399066,2.991598599,3.520030573
0.1548087665,0.03333333333,0.9988901221,1.994399066,2.991598599,3.520030573
0.1782989327,0.03333333333,0.9988901221,1.994399066,2.991598599,3.520030573
0.2053534184,0.03333333333,0.9988901221,1.994399066,2.991598599,3.520030573
0.2365130616,0.03333333333,0.9988901221,1.994399066,2.991598599,3.520030573
0.2724007652,0.03333333333,0.9988901221,1.994399066,2.991598599,3.520030573
0.3137339493,0.03333333333,0.9988901221,1.994399066,2.991598599,3.520030573
0.361338893,0.03333333333,0.9988901221,1.994399066,2.991598599,3.520030573
0.4161672521,0.03333333333,0.9988901221,1.994399066,2.991598599,3.520030573
0.4793150838,0.03333333333,0.9988901221,1.994399066,2.991598599,3.520030573
0.5520447568,0.03333333333,0.9988901221,1.994399066,2.991598599,3.520030573
0.6358101881,0.03333333333,0.9988901221,1.994399066,2.991598599,3.520030573
0.7322859066,0.03333333333,0.9988901221,1.994399066,2.991598599,3.520030573
0.8434005291,0.03333333333,0.9988901221,1.994399066,2.991598599,3.520030573
0.9713753141,0.03333333333,0.9988901221,1.994399066,2.991598599,3.520030573
1.118768566,0.03333333333,0.9695012127,1.935720727,2.90358109,3.415613882
1.288526779,0.03333333333,0.9432515348,1.883310224,2.824965337,3.322394323
1.484043538,0.03333333333,0.9189839673,1.834857234,2.75228585,3.236250417
1.709227357,0.03333333333,0.895225508,1.787420736,2.681131104,3.151947834
1.968579819,0.03333333333,0.871412405,1.739875135,2.609812703,3.067485228
2.267285559,0.03333333333,0.8472611666,1.691654409,2.537481614,2.981857926
2.611315912,0.03333333333,0.8226149667,1.642445435,2.463668153,2.894511714
3.007548284,0.03333333333,0.7973885376,1.592077967,2.38811695,2.805146784
3.463903635,0.03333333333,0.7715440349,1.540476443,2.310714665,2.713631783
3.989504826,0.03333333333,0.7450789583,1.487635873,2.231453809,2.619960731
4.59485899,0.03333333333,0.7180193628,1.433608277,2.150412415,2.524228729
5.292067577,0.03333333333,0.6904155084,1.378494005,2.067741008,2.426616352
6.095068271,0.03333333333,0.6623386051,1.322435237,1.983652856,2.327377927
7.019913613,0.03333333333,0.6338779663,1.265610297,1.898415445,2.22683129
8.085091905,0.03333333333,0.6051382132,1.208228073,1.812342109,2.125347741
9.311896801,0.03333333333,0.5762363579,1.150522193,1.72578329,2.023341598
10.72485298,0.03333333333,0.5472987037,1.092744837,1.639117255,1.921259149
12.35220642,0.03333333333,0.5184575806,1.035160216,1.552740324,1.819567053
14.22648905,0.03333333333,0.4898479836,0.9780378635,1.467056795,1.718740447
16.38516908,0.03333333333,0.4616042155,0.9216459307,1.382468896,1.619251113
18.87140002,0.03333333333,0.4338566545,0.8662447323,1.299367098,1.521556131
21.73488335,0.03333333333,0.4067287651,0.8120807797,1.21812117,1.426087428
25.0328621,0.03333333333,0.3803344665,0.7593815256,1.139072288,1.333242622
28.83126515,0.03333333333,0.3547759468,0.7083510001,1.0625265,1.243377459
33.20602522,0.03333333333,0.3301419865,0.6591664639,0.9887496958,1.156800065
38.2445968,0.03333333333,0.3065068239,0.6119761421,0.9179642131,1.07376711
44.04770444,0.03333333333,0.2839295607,0.5668980383,0.8503470574,0.9944818674
50.73135628,0.03333333333,0.2624540807,0.5240197714,0.7860296571,0.9190940753
58.42916318,0.03333333333,0.2421094277,0.4833993306,0.7250989959,0.8477013904
67.29500963,0.03333333333,0.2229105735,0.4450666092,0.6675999138,0.7803521983
77.50613008,0.03333333333,0.2048594961,0.4090255561,0.6135383342,0.7170494876
89.2666519,0.03333333333,0.1879464833,0.3752567799,0.5628851699,0.6577554972
102.8116761,0.03333333333,0.1721515812,0.3437204405,0.5155806608,0.602396849
118.4119771,0.03333333333,0.1574461133,0.3143592817,0.4715389225,0.5508699061
136.3794158,0.03333333333,0.1437942034,0.2871016728,0.4306525092,0.5030461326
157.0731738,0.03333333333,0.1311542524,0.2618645562,0.3927968343,0.4587772712
180.9069336,0.03333333333,0.1194803252,0.2385562172,0.3578343259,0.4179001982
208.3571487,0.03333333333,0.1087234207,0.2170788196,0.3256182294,0.3802413584
239.9725679,0.03333333333,0.09883260615,0.1973306703,0.2959960055,0.3456207186
276.3852054,0.03333333333,0.089756007,0.1792081957,0.2688122936,0.3138552094
318.3229752,0.03333333333,0.08144165038,0.1626076261,0.2439114391,0.2847616549
366.6242424,0.03333333333,0.07383816751,0.1474263976,0.2211395964,0.2581592049
422.2545828,0.03333333333,0.06689536286,0.1335642892,0.2003464339,0.2338713018
486.3260857,0.03333333333,0.06056466187,0.1209243163,0.1813864744,0.2117272237
560.1195848,0.03333333333,0.05479945009,0.1094134076,0.1641201114,0.191563248
645.1102636,0.03333333333,0.0495553173,0.09894289307,0.1484143396,0.1732234856
742.9971446,0.03333333333,0.04479022026,0.08942882853,0.1341432428,0.1565604313
855.7370546,0.03333333333,0.04046457693,0.0807921839,0.1211882758,0.1414352771
985.5837428,0.03333333333,0.03654130424,0.07295891854,0.1094383778,0.12771803
1135.132935,0.03333333333,0.03298581019,0.06585996555,0.09878994832,0.1152874712
1307.374222,0.03333333333,0.02976594993,0.05943114404,0.08914671606,0.1040309925
1505.750829,0.03333333333,0.02685195417,0.05361301622,0.08041952432,0.09384433604
1734.22844,0.03333333333,0.02421633706,0.04835070339,0.07252605508,0.08463126436
1997.374483,0.03333333333,0.02183378949,0.04359367301,0.06539050951,0.07630318083
2300.449429,0.03333333333,0.01968106284,0.03929550657,0.05894325985,0.06877871752
2649.511958,0.03333333333,0.01773684728,0.03541365649,0.05312048473,0.06198330481
3051.54007,0.03333333333,0.01598164765,0.03190919846,0.04786379769,0.05584873378
3514.570589,0.03333333333,0.01439765974,0.02874658433,0.04311987649,0.05031272032
4047.859815,0.03333333333,0.01296864875,0.02589339947,0.0388400992,0.04531847758
4662.06857,0.03333333333,0.0116798315,0.02332012752,0.03498019128,0.04081430187
5369.475314,0.03333333333,0.01051776331,0.02099992468,0.03149988702,0.03675317566
6184.2216,0.03333333333,0.009470230534,0.01890840495,0.02836260743,0.03309239013
7122.594772,0.03333333333,0.008526148891,0.01702343732,0.02553515598,0.02979318879
8203.35356,0.03333333333,0.007675468122,0.01532495528,0.02298743292,0.02682043315
9448.103085,0.03333333333,0.006909082887,0.01379477898,0.02069216846,0.02414229043
10881.72675,0.03333333333,0.00621874991,0.01241644976,0.01862467463,0.02172994333
12532.8837,0.03333333333,0.00559701124,0.01117507696,0.01676261544,0.0195573213
14434.58169,0.03333333333,0.005037123383,0.01005719643,0.01508579465,0.01760085236
16624.837,0.03333333333,0.004532992084,0.009050640284,0.01357596043,0.01583923485
19147.43435,0.03333333333,0.004079112426,0.00814441732,0.01221662598,0.0142532278
22052.80222,0.03333333333,0.003670513959,0.007328603466,0.0109929052,0.01282545888
25399.02092,0.03333333333,0.003302710535,0.006594241609,0.009891362413,0.01154024895
29252.98369,0.03333333333,0.002971654511,0.005933250163,0.008899875245,0.01038345181
33691.73392,0.03333333333,0.002673695021,0.005338339759,0.008007509638,0.009342308312
38804.00532,0.03333333333,0.002405540004,0.004802937411,0.007204406116,0.00840531348
44691.99574,0.03333333333,0.002164221678,0.004321117607,0.00648167641,0.007562095852
51473.4102,0.03333333333,0.001947065211,0.003887539733,0.005831309599,0.006803307879
59283.81388,0.03333333333,0.001751660286,0.003497391316,0.005246086973,0.00612052654
68279.34219,0.03333333333,0.001575835344,0.003146336589,0.004719504883,0.005506163276
78639.82197,0.03333333333,0.001417634256,0.002830469912,0.004245704868,0.004953382433
90572.36643,0.03333333333,0.001275295208,0.002546273624,0.003819410436,0.004456027468
104315.5154,0.03333333333,0.001147231613,0.002290579921,0.003435869881,0.004008554212
120144.004,0.03333333333,0.001032014853,0.002060536402,0.003090804603,0.003605970547
138374.2547,0.03333333333,0.0009283586903,0.001853574947,0.00278036242,0.003243781925
159370.7028,0.03333333333,0.0008351051894,0.001667383602,0.002501075403,0.002917942155
183553.082,0.03333333333,0.0007512120091,0.001499881214,0.002249821821,0.002624808997
211404.8148,0.03333333333,0.0006757409373,0.001349194535,0.002023791803,0.002361104089
243482.6768,0.03333333333,0.0006078475484,0.001213637572,0.001820456358,0.002123876798
280427.9265,0.03333333333,0.000546771876,0.001091692965,0.001637539447,0.001910471627
322979.1253,0.03333333333,0.0004918300046,0.0009819951966,0.001472992795,0.001718498826
371986.9012,0.03333333333,0.000442406491,0.0008833154647,0.001324973197,0.001545807915
428430.9536,0.03333333333,0.0003979475341,0.0007945480415,0.001191822062,0.001390463807
493439.6384,0.03333333333,0.0003579548221,0.0007146979903,0.001072046985,0.001250725314
568312.5243,0.03333333333,0.0003219799894,0.0006428700974,0.0009643051461,0.00112502577
654546.3724,0.03333333333,0.0002896196238,0.000578258904,0.0008673883561,0.00101195559
753865.0571,0.03333333333,0.0002605107709,0.0005201397297,0.0007802095945,0.000910246556
