Delta,q_tidal,Sigma_env,S_env,max_R_LG_minus1_pct,max_Sigma_lens_minus1_pct
7.256504836971333,0.019444444444444445,0.0003779435244390624,0.6275927538606642,0.9413891307909403,2.208390818453143
7.971046931561563,0.019444444444444445,0.0003779435244390624,0.6084486134913195,0.9126729202369251,2.1406764386772803
8.755949401623488,0.019444444444444445,0.0003779435244390624,0.5892279347266465,0.8838419020899171,2.072713458315012
9.618140575766411,0.019444444444444445,0.0003779435244390624,0.5699673107613544,0.8549509661419809,2.004631469724716
10.565231009449612,0.019444444444444445,0.0003779435244390624,0.5507047912224935,0.826057186833691,1.9365650422908498
11.605580663302064,0.019444444444444445,0.0003779435244390624,0.5314794497256394,0.7972191745884118,1.868652186204045
12.74837269643643,0.019444444444444445,0.0003779435244390624,0.512330944660673,0.7684964169909638,1.8010327962179717
14.003694526130205,0.019444444444444445,0.0003779435244390624,0.49329907929337685,0.7399486189400213,1.7338470969756825
15.382626869387508,0.019444444444444445,0.0003779435244390624,0.47442336796894213,0.711635051953371,1.6672341138534552
16.897341552350454,0.019444444444444445,0.0003779435244390624,0.455742615520976,0.6836139232814233,1.6013301942713776
18.561208950923355,0.019444444444444445,0.0003779435244390624,0.4372945169507933,0.655941775426151,1.5362676041643653
20.388916010987167,0.019444444444444445,0.0003779435244390624,0.41911528407930726,0.6286729261189234,1.4721732229179496
22.396595889968086,0.019444444444444445,0.0003779435244390624,0.4012393052285614,0.6018589578428063,1.4091673577017128
24.601970364105178,0.019444444444444445,0.0003779435244390624,0.38369884311095415,0.575548264666397,1.3473626949544126
27.024506258445122,0.019444444444444445,0.0003779435244390624,0.3665237750470697,0.5497856625705719,1.2868634029949089
29.685587280370783,0.019444444444444445,0.0003779435244390624,0.3497413784573756,0.5246120676860322,1.22776439555492
32.608702773436505,0.019444444444444445,0.0003779435244390624,0.3333761633394825,0.5000642450091941,1.1701507616765916
35.81965505763932,0.019444444444444445,0.0003779435244390624,0.3174497522095586,0.4761746283143097,1.1140973630887396
39.346787186316796,0.019444444444444445,0.0003779435244390624,0.3019808068071107,0.4529712102106392,1.0596685960552188
43.22123313008071,0.019444444444444445,0.0003779435244390624,0.286984999782328,0.43047749967346643,1.006918310941085
47.47719259615756,0.019444444444444445,0.0003779435244390624,0.2724750286408055,0.40871254296118387,0.955889879479721
52.15223290896492,0.019444444444444445,0.0003779435244390624,0.2584606684375967,0.38769100265637196,0.90661639704539
57.287620616620984,0.019444444444444445,0.0003779435244390624,0.24494885910645728,0.3674232886596641,0.8591210051798637
62.92868575047621,0.019444444444444445,0.0003779435244390624,0.23194382288593066,0.3479157343288753,0.8134173182099635
69.12522195298261,0.019444444444444445,0.0003779435244390624,0.2194472070575893,0.3291708105863644,0.7695099370020886
75.93192600582722,0.019444444444444445,0.0003779435244390624,0.20745824713162628,0.311187370697421,0.727395032689726
83.40888063804097,0.019444444444444445,0.0003779435244390624,0.19597394568354665,0.2939609185253025,0.6870609835139652
91.62208487582762,0.019444444444444445,0.0003779435244390624,0.18498926224126405,0.2774838933618796,0.6484890486587291
100.64403661550605,0.019444444444444445,0.0003779435244390624,0.17449730992049028,0.2617459648807199,0.6116540640567658
110.5543725619332,0.019444444444444445,0.0003779435244390624,0.1644895548831807,0.2467343323247564,0.5765251465010834
121.44057118114107,0.019444444444444445,0.0003779435244390624,0.15495601512487217,0.23243402268729446,0.5430663939357094
133.39872487214362,0.019444444444444445,0.0003779435244390624,0.14588545555963023,0.21882818333943235,0.5112375714429795
146.53438817387055,0.019444444444444445,0.0003779435244390624,0.13726557684606283,0.205898365269082,0.48099477411880365
160.96350949434313,0.019444444444444445,0.0003779435244390624,0.12908319586749592,0.19362479380123238,0.4522910596798546
176.81345458646086,0.019444444444444445,0.0003779435244390624,0.12132441623013215,0.18198662434518742,0.4250770452246533
194.22413080461047,0.019444444444444445,0.0003779435244390624,0.11397478756422952,0.17096218134633412,0.39930146404079103
213.349222065904,0.019444444444444445,0.0003779435244390624,0.10701945279745212,0.16052917919616863,0.37491167968937145
