instance_id,family,n_vars,n_clauses,alpha,sat_glucose,sat_minisat,timeout_glucose,timeout_minisat,conflicts_glucose,decisions_glucose,propagations_glucose,conflicts_minisat,decisions_minisat,propagations_minisat,cdcl_hardness,solve_time_s,degree_cv,max_degree_norm,literal_imbalance,mean_var_graph_degree,clustering_mean,component_frac,largest_component_frac,expansion_defect,backdoor_density,propagation_depth_mean,contradiction_rate_mean,covariance_condition_log,H,B,S,V,R_resp,R_rob,F_struct_scalar,density_peak,frust_mean,frust_std,frust_q75,frust_q90,frust_q95,frust_q99,frust_max,frust_tail95_mean,frust_tail_mass,frust_gini,hotspot_fraction,hotspot_cluster_frac,hotspot_edge_density,R_tail,R_var,R_cluster,R_sat,F_mean,F_tail,F_cluster,F_scale,F_struct_multi
332,graph_coloring,30,103,3.433333333333333,0,0,0,0,9,11,41,8,12,105,2.431857428698185,8.187489584088326e-05,0.16197088594542908,1.2499999998263889,0.7139682538674819,6.2,0.21738095236553348,0.03333333333333333,1.0,0.08651018399539911,0.43333333333333335,0.10069444444444446,0.0,6.449718396310467,0.703123053557214,0.5330663339641876,0.5439141676648154,0.9652953343915164,0.7125646389352385,0.6660407371756882,2.032022209235475,0.332077298128058,0.5915119046816418,0.080283554266253,0.6534984638168175,0.6658931130733228,0.6970878135285534,0.7160211468618868,0.72375448019522,0.7059767024174423,0.1193512246820498,0.0757295580128457,0.1,0.1,0.9999999996666666,0.5861744762299257,0.8650420911130356,0.476190476266062,0.476190476266062,0.5915119046816418,0.8164390382106033,1.0999999996666667,6.636923024750311,4.167181698746489
333,graph_coloring,40,138,3.45,1,1,0,0,0,16,41,0,16,41,1.1019400787607845,9.45419305935502e-05,0.16216216214024834,1.2162162160518626,0.7215079364088043,6.4,0.2735714285499484,0.025,1.0,0.06469445242195904,0.425,0.08229166666666667,0.0,6.471476842482144,0.7056711361644751,0.5308785231396288,0.5533822721783619,0.9756097560975611,0.7149755902138467,0.6706172520757432,1.9977835871392435,0.34720106122762995,0.5952123015080875,0.07118415322273462,0.6440564670997587,0.6868489917621051,0.7029204203329598,0.7029204203329598,0.7029204203329598,0.7029204203329598,0.08857181108183357,0.06762411501045588,0.15,0.15,0.5333333332977778,0.5872265010507521,0.8781109409676615,0.5940594059531419,0.5872265010507521,0.5952123015080875,0.7914922314147933,0.6833333332977778,6.618462961570769,3.724653606613351
334,graph_coloring,40,174,4.35,0,0,0,0,33,42,192,32,37,516,3.7133281345162463,0.0001759169390425086,0.24207671140107956,1.3043478259451797,0.7669841268970556,8.2,0.40577200575086536,0.025,1.0,0.05397035588561394,0.45,0.1046875,0.0,7.007785229886884,0.6862910499866037,0.4977450064912393,0.8226402331708657,0.9756097560975611,0.693314783195688,0.693314783195688,1.6603209087460562,0.983606927539128,0.6268251261972371,0.1115604832558572,0.7425719013370151,0.7741628104278497,0.7741628104278497,0.7741628104278497,0.7741628104278497,0.7741628104278497,0.21613443073250482,0.09976246697364413,0.175,0.175,0.5714285714013605,0.563646128823343,0.825543675045979,0.5725971370232364,0.563646128823343,0.6268251261972371,0.9902972411603546,0.7464285714013605,7.166443085772498,4.155161710202076
335,graph_coloring,40,158,3.95,1,1,0,0,0,11,41,0,11,41,0.9202827531436926,9.566603694111109e-05,0.20756661633436935,1.3095238093679138,0.749040403948446,7.4,0.3618253968031092,0.025,1.0,0.06387823703827589,0.45,0.09635416666666667,0.0,6.79532885924649,0.6937489178488927,0.5110888336971501,0.775369099401834,0.9756097560975611,0.7019803390015917,0.7019803390015917,1.6698156284483991,0.8617756314171565,0.6156443902609278,0.09697124736915083,0.7112644786881376,0.7180508949739821,0.7428786415476243,0.7666286415476243,0.7666286415476243,0.7666286415476243,0.06226229408113131,0.08821827146643844,0.1,0.1,0.9999999998333333,0.5660499193106976,0.8437469148246164,0.47619047622826904,0.47619047622826904,0.6156443902609278,0.8051409356287555,1.0999999998333334,6.955561262951433,4.259675641460875
336,graph_coloring,36,90,2.5,1,1,0,0,0,14,37,0,14,37,1.0188473201992472,7.591699250042439e-05,0.2576941015527861,1.49999999971875,0.5970238094099475,4.333333333333333,0.3119047617764173,0.05555555555555555,0.9166666666666666,0.0762182131353547,0.3888888888888889,0.059606481481481476,0.0,6.594052459758929,0.7059627083886431,0.5391655486202358,0.1412242428072603,0.9290322580645162,0.7071500279104157,0.4727276290825787,3.7461794533697734,0.006332985753131171,0.5741380069333227,0.1101928499076384,0.6303846152691096,0.7117353478578259,0.802411477270054,0.802411477270054,0.802411477270054,0.802411477270054,0.11646611493248227,0.10641491089282283,0.16666666666666666,0.16666666666666666,0.59999999996,0.5548122682366667,0.8219576039380637,0.5660377358618726,0.4727276290825787,0.5741380069333227,0.9188775922025363,0.7666666666266666,6.729877154375766,3.942151554356467
337,graph_coloring,36,84,2.3333333333333335,1,1,0,0,0,15,37,0,15,37,1.0543120297715298,6.991706322878599e-05,0.29439202881871646,1.59999999968,0.5636904760758733,4.0,0.3496031743947412,0.08333333333333333,0.8333333333333334,0.06848605738355729,0.3888888888888889,0.05439814814814815,0.0,6.656749317413033,0.7049977163839977,0.5381892339903016,0.09928892496393682,0.8888888888888888,0.6960761141550245,0.4277773152743421,4.24576253425906,0.002306360631159773,0.5724316577091391,0.11688744295988877,0.6472222220952499,0.7395238093812347,0.8192857141265341,0.8319246030154229,0.8387301585709785,0.8257671956080156,0.12021336003565469,0.1115207357915838,0.16666666666666666,0.16666666666666666,0.59999999996,0.5477149564334136,0.8140616590622006,0.5660377358618726,0.4277773152743421,0.5724316577091391,0.9394990741621887,0.7666666666266666,6.779633522944739,3.973505779234179
338,graph_coloring,36,117,3.25,1,1,0,0,4,11,76,2,10,79,1.7621589994517644,9.079196024686098e-05,0.22220569701978207,1.4634146339321832,0.6947089946046066,5.833333333333333,0.21097883595956748,0.027777777777777776,1.0,0.06796926700123951,0.4166666666666667,0.08159722222222221,0.0,6.676419597369303,0.6997194527095729,0.5216716238700234,0.4712862005462835,0.9645071572375674,0.7061151651138375,0.6382309121750966,2.2452756409772343,0.19149519501466308,0.5814682538834408,0.10404243547426656,0.6372643243397569,0.7395068717547637,0.7803934377556748,0.7991434377556749,0.7991434377556749,0.7991434377556749,0.07635302074439954,0.09241333786072724,0.1111111111111111,0.1111111111111111,0.6666666665555555,0.5558200524842205,0.835801892795925,0.5625000000351563,0.5558200524842205,0.5814682538834408,0.8567464585000744,0.7777777776666666,6.825986086592764,3.9224890116983726
339,graph_coloring,48,156,3.25,1,1,0,0,0,25,49,0,25,49,1.3837912309017721,0.0001052499283105135,0.18442777836448254,1.428571428367347,0.7052910051883389,6.0,0.27949735447250545,0.020833333333333332,1.0,0.04887743746528794,0.4375,0.05815972222222223,0.0,6.533368010637455,0.7080357896100336,0.5291792666207829,0.46295955047813003,0.979591836734694,0.7159802831499724,0.6420392207815515,2.2155294199502373,0.19149519501466308,0.588798776371242,0.07283637272056281,0.5953571427745442,0.7010317459363725,0.7552380951354078,0.7651755951354079,0.7739880951354079,0.7599255951354079,0.10755309872753835,0.06410407163556398,0.10416666666666667,0.10416666666666667,0.69999999993,0.5682058393628058,0.8795535465064057,0.5542725173425215,0.5542725173425215,0.588798776371242,0.8627911938629462,0.8041666665966666,6.640405170324965,3.9158579294120965
340,graph_coloring,48,168,3.5,1,1,0,0,0,21,49,0,21,49,1.2781522025001875,0.00010604108683764935,0.20727509004100364,1.3333333331555555,0.7199074073087565,6.5,0.3152777777505954,0.020833333333333332,1.0,0.0658963597861375,0.4375,0.06770833333333333,0.0,6.694465969797759,0.7015742537697954,0.5188922177194888,0.5856167111184426,0.979591836734694,0.7091400046253752,0.6760088081917414,1.9577458582128517,0.3946515457334271,0.5980439814022892,0.08798234838039624,0.6507398503456866,0.6981562880705388,0.7234615383702089,0.7422115383702089,0.7422115383702089,0.7328365383702089,0.10211575306807287,0.08214317919012265,0.14583333333333334,0.14583333333333334,0.5714285714013605,0.5770884776821094,0.8546091649468214,0.5823223570282914,0.5770884776821094,0.5980439814022892,0.8255772914382817,0.7172619047346939,6.828070662917229,3.847900843304572
341,graph_coloring,48,136,2.8333333333333335,1,1,0,0,0,27,49,0,27,49,1.4327007339340465,8.654093835502863e-05,0.17305741179444606,1.2972972970869248,0.664484126874847,5.166666666666667,0.3797619047027229,0.041666666666666664,0.9166666666666666,0.06652744495923302,0.4166666666666667,0.05251736111111111,0.0,6.373644544648884,0.7138779120038116,0.5442053847251681,0.24795726326134684,0.9411764705882353,0.7150766774378069,0.5487299548779191,3.0007442096249157,0.036251897851191685,0.5951128471234854,0.06093727057936495,0.6395267155549735,0.6520267155549735,0.7127236552855812,0.7178278219522479,0.7178278219522479,0.7178278219522479,0.07538778416110319,0.05742507541664872,0.20833333333333334,0.20833333333333334,0.28888888888246916,0.5821305181001999,0.8941645823289944,0.667903525049246,0.5487299548779191,0.5951128471234854,0.7881114394466844,0.4972222222158025,6.492689350719227,3.503618846465779
342,graph_coloring,36,129,3.5833333333333335,0,0,0,0,7,12,22,7,12,103,2.284930157755325,9.583402425050735e-05,0.24645636677623728,1.466666666471111,0.7152056276066241,6.5,0.2504629629443054,0.027777777777777776,1.0,0.06975008055988563,0.4166666666666667,0.0954861111111111,0.0,6.847277178295904,0.6923976546678797,0.5097718173994598,0.6637824842799317,0.972972972972973,0.7002891467388512,0.690978435331489,1.8482333106893285,0.4796882254460685,0.5933420513890676,0.12531133301116285,0.6983547007691426,0.7037118436260943,0.8185936284956765,0.8185936284956765,0.8185936284956765,0.8185936284956764,0.11496932594795746,0.11889235368688508,0.19444444444444445,0.19444444444444445,0.47619047616780047,0.5498754555888281,0.803726922441347,0.5985748218608562,0.5498754555888281,0.5933420513890676,0.933562954443634,0.670634920612245,7.012513369966901,3.9506682689366714
343,graph_coloring,36,120,3.3333333333333335,0,0,0,0,9,13,33,9,11,117,2.4807312783775197,9.829201735556126e-05,0.18442777836448254,1.2857142855306123,0.7038359787334185,6.0,0.18293650792233562,0.027777777777777776,1.0,0.0670666898939557,0.4166666666666667,0.08449074074074074,0.0,6.5355832188954865,0.7033799328284964,0.5295870326595231,0.5039514384210274,0.9391071029166209,0.7046078552941856,0.6479743022836587,2.1695211940270154,0.24935220877729639,0.5794731039742758,0.0938006866764012,0.6437499999118906,0.7067460316502755,0.7289682538724978,0.7289682538724978,0.7289682538724978,0.7289682538724978,0.10483205185854413,0.09188239036431477,0.16666666666666666,0.16666666666666666,0.59999999996,0.5783796190359344,0.8433956926296422,0.5660377358618726,0.5660377358618726,0.5794731039742758,0.8338003057310419,0.7666666666266666,6.687140649530183,3.85172523871453
344,graph_coloring,36,117,3.25,1,1,0,0,2,10,42,2,10,54,1.4996230464268938,7.691700011491776e-05,0.1775636558101253,1.3170731705389649,0.696957671853825,5.833333333333333,0.18273809522281134,0.027777777777777776,1.0,0.07444003734880333,0.4166666666666667,0.08043981481481481,0.0,6.481757406027396,0.7056867301635567,0.5334695237883537,0.45519303188080057,0.9389321509608543,0.7070529280747055,0.6333413524817372,2.283728695680611,0.19149519501466308,0.5775275572351167,0.08914041750497026,0.617935539982491,0.6763782422614321,0.7146060781040656,0.7290505225485101,0.7368283003262879,0.7220134855114729,0.10418167878333921,0.0837570903588168,0.16666666666666666,0.16666666666666666,0.59999999996,0.580715545153225,0.8525894149279187,0.5660377358618726,0.5660377358618726,0.5775275572351167,0.8187877568874048,0.7666666666266666,6.636637258191014,3.8221412952969414
345,graph_coloring,48,176,3.6666666666666665,1,1,0,0,0,20,49,0,20,49,1.2499017362143359,0.000104334088973701,0.1548959550713009,1.2765957445178815,0.7388227512270026,6.833333333333333,0.2642195767042211,0.020833333333333332,1.0,0.05091714640852063,0.4375,0.07508680555555555,0.0,6.478522611302399,0.7067179070412394,0.5280615313531561,0.6704871048717236,0.979591836734694,0.7150316426916666,0.7036254726558516,1.7575453100287974,0.5698155267038086,0.5949061672536572,0.07215028492881735,0.6300659204064227,0.7267693737256684,0.7267693737256684,0.7267693737256684,0.7267693737256684,0.7267693737256683,0.15270672370386099,0.06676962199038006,0.125,0.125,0.59999999996,0.5791161316710207,0.8780248671787827,0.5797101449409787,0.5791161316710207,0.5949061672536572,0.8794760974295294,0.72499999996,6.604526563266475,3.850513905459805
