z,a,D_LCDM,D_MAAT_eta002,f_LCDM,f_MAAT_eta002,fsigma8_LCDM,fsigma8_MAAT_eta002,mu_eta002,C_hat,delta_D_pct,delta_fsigma8_pct
1.980963017138490656e-01,8.346574466255535230e-01,9.001061336140706581e-01,8.999292348970020505e-01,6.370628015080713746e-01,6.384251388240180791e-01,4.650469735943052463e-01,4.659498692906587913e-01,1.000038040165507125e+00,1.902008275360783608e-03,-1.965309539202125463e-02,1.941515046050396320e-01
1.959752735958857350e-01,8.361376878581648908e-01,9.011219152742595551e-01,9.009469867503062668e-01,6.360071056706083636e-01,6.373631940967415810e-01,4.648002723050389529e-01,4.657008942906650795e-01,1.000037437915441529e+00,1.871895772080527922e-03,-1.941230381685347950e-02,1.937653739228161753e-01
1.938580004016883240e-01,8.376205542564841844e-01,9.021371550805954431e-01,9.019641917864964498e-01,6.349506007599792223e-01,6.363004686993094516e-01,4.645509606835076521e-01,4.654493130048143468e-01,1.000036842103332990e+00,1.842105166653409086e-03,-1.917261617315175332e-02,1.933807907715704988e-01
1.917444754837953624e-01,8.391060504761680416e-01,9.031518473346770159e-01,9.029808443160108888e-01,6.338932975468751785e-01,6.352369732862862550e-01,4.642990430836422266e-01,4.651951297863052281e-01,1.000036252653874635e+00,1.812632693727126527e-03,-1.893402744740877233e-02,1.929977491901860021e-01
1.896346922065139662e-01,8.405941811811298292e-01,9.041659863476982917e-01,9.039969386588820877e-01,6.328352068210941761e-01,6.341727185316662352e-01,4.640445239354357709e-01,4.649383490643554939e-01,1.000035669492698620e+00,1.783474634929638550e-03,-1.869653264651746291e-02,1.926162432301612715e-01
1.875286439458982990e-01,8.420849510435541863e-01,9.051795664406150355e-01,9.050124691449022984e-01,6.317763393910434955e-01,6.331077151283764914e-01,4.637874077446905718e-01,4.646789753439487525e-01,1.000035092546365023e+00,1.754627318255987242e-03,-1.846012679780256391e-02,1.922362669555224279e-01
1.854263240897289222e-01,8.435783647439119015e-01,9.061925819443099606e-01,9.060274301137891673e-01,6.307167060832415961e-01,6.320419737877793764e-01,4.635276990927573726e-01,4.644170132055757683e-01,1.000034521742349192e+00,1.726087117463390858e-03,-1.822480494890463612e-02,1.918578144432385724e-01
1.833277260374923667e-01,8.450744269709743461e-01,9.072050271997578186e-01,9.070418159153499360e-01,6.296563177418190715e-01,6.309755052391748942e-01,4.632654026362712507e-01,4.641524673049700067e-01,1.000033957009029528e+00,1.697850451474424566e-03,-1.799056216781138098e-02,1.914808797831223097e-01
1.812328432003609269e-01,8.465731424218280177e-01,9.082168965581891573e-01,9.080556209096459774e-01,6.285951852280190488e-01,6.299083202293009887e-01,4.630005231068806126e-01,4.638853423728377390e-01,1.000033398275675722e+00,1.669913783788202176e-03,-1.775739354270503001e-02,1.911054570780412742e-01
1.791416690011702340e-01,8.480745158018900831e-01,9.092281843812539677e-01,9.090688394671561090e-01,6.275333194196965891e-01,6.288404295218347206e-01,4.627330653109716363e-01,4.636156432145837059e-01,1.000032845472438092e+00,1.642273621899426788e-03,-1.752529418193252836e-02,1.907315404441540241e-01
1.770541968744003825e-01,8.495785518249222568e-01,9.102388850411849974e-01,9.100814659689394626e-01,6.264707312108176440e-01,6.277718438968910020e-01,4.624630341293873848e-01,4.633433747100302313e-01,1.000032298530334485e+00,1.614926516725255501e-03,-1.729425921398778862e-02,1.903591240108816751e-01
1.749704202661543917e-01,8.510852552130461213e-01,9.112489929209598438e-01,9.110934948067979100e-01,6.254074315109579008e-01,6.267025741505223291e-01,4.621904345171418127e-01,4.630685418131320619e-01,1.000031757381240727e+00,1.587869062039842663e-03,-1.706428378740841578e-02,1.899882019210593909e-01
1.728903326341377777e-01,8.525946306967576716e-01,9.122585024144627130e-01,9.121049203834374897e-01,6.243434312448000734e-01,6.256326310942170732e-01,4.619152715031272782e-01,4.627911495516853768e-01,1.000031221957878413e+00,1.561097893916420709e-03,-1.683536307074582836e-02,1.896187683312325067e-01
1.708139274476383473e-01,8.541066830149425249e-01,9.132674079266456246e-01,9.131157371126296107e-01,6.232787413516315267e-01,6.245620255543974375e-01,4.616375501898192235e-01,4.625112030270317476e-01,1.000030692193803583e+00,1.534609690176917934e-03,-1.660749225249875602e-02,1.892508174114713171e-01
1.687411981875053257e-01,8.556214169148903537e-01,9.142757038736887276e-01,9.141259394193713694e-01,6.222133727848413454e-01,6.234907683719173033e-01,4.613572757529735280e-01,4.622287074137577667e-01,1.000030168023396948e+00,1.508401169848892906e-03,-1.638066654104688297e-02,1.888843433458353149e-01
1.666721383461287065e-01,8.571388371523102068e-01,9.152833846831601727e-01,9.151355217400450881e-01,6.211473365114170697e-01,6.224188704015588547e-01,4.610744534413199203e-01,4.619436679593876827e-01,1.000029649381852570e+00,1.482469092629775309e-03,-1.615488116462091353e-02,1.885193403321760164e-01
1.646067414274197116e-01,8.586589484913450532e-01,9.162904447941747632e-01,9.161444785225777432e-01,6.200806435114406545e-01,6.213463425115299810e-01,4.607890885762497835e-01,4.616560899840728149e-01,1.000029136205167202e+00,1.456810258358283124e-03,-1.593013137115145347e-02,1.881558025824570102e-01
1.625450009467890311e-01,8.601817557045872142e-01,9.172968786575534939e-01,9.171528042265985059e-01,6.190133047775846498e-01,6.202731955829605681e-01,4.605011865514999636e-01,4.613659788802751405e-01,1.000028628430129851e+00,1.431421506492910108e-03,-1.570641242842100646e-02,1.877937243226762420e-01
1.604869104311279493e-01,8.617072635730926855e-01,9.183026807359798704e-01,9.181604933235972821e-01,6.179453313146081594e-01,6.191994405093989018e-01,4.602107528328296948e-01,4.610733401124459951e-01,1.000028125994312012e+00,1.406299715597401174e-03,-1.548371962375535114e-02,1.874330997932229514e-01
1.584324634187870284e-01,8.632354768863967909e-01,9.193078455041577834e-01,9.191675402970813646e-01,6.168767341388521341e-01,6.181250881963074040e-01,4.599177929576946378e-01,4.607781792166996127e-01,1.000027628836056559e+00,1.381441802833122210e-03,-1.526204826409090567e-02,1.870739232487396153e-01
1.563816534595559027e-01,8.647664004425289486e-01,9.203123674489676054e-01,9.201739396427309758e-01,6.158075242777354408e-01,6.170501495605592579e-01,4.596223125349144789e-01,4.604805018004820005e-01,1.000027136894469093e+00,1.356844723458217224e-03,-1.504139367596899271e-02,1.867161889583701662e-01
1.543344741146432941e-01,8.663000390480276591e-01,9.213162410696216220e-01,9.211796858685556977e-01,6.147377127692500443e-01,6.159746355299339227e-01,4.593243172443371436e-01,4.601803135422351532e-01,1.000026650109406612e+00,1.332505470333491225e-03,-1.482175120536111286e-02,1.863598912057301549e-01
1.522909189566572508e-01,8.678363975179557155e-01,9.223194608778190196e-01,9.221847734950490150e-01,6.136673106614561890e-01,6.148985570426128699e-01,4.590238128364960701e-01,4.598776201910561023e-01,1.000026168421468631e+00,1.308421073434888962e-03,-1.460311621765148990e-02,1.860050242892644368e-01
1.502509815695833861e-01,8.693754806759154130e-01,9.233220213978997615e-01,9.231891970553415261e-01,6.125963290119788018e-01,6.138219250466756538e-01,4.587208051322655411e-01,4.595724275663504721e-01,1.000025691771987413e+00,1.284588599372495999e-03,-1.438548409764350139e-02,1.856515825218300053e-01
1.482146555487666717e-01,8.709172933540633155e-01,9.243239171669981324e-01,9.241929510953552640e-01,6.115247788875017854e-01,6.127447504995959804e-01,4.584153000225082430e-01,4.592647415574835357e-01,1.000025220103018420e+00,1.261005150916012047e-03,-1.416885024940956264e-02,1.852995602314287948e-01
1.461819345008903426e-01,8.724618403931257982e-01,9.253251427351949499e-01,9.251960301739553527e-01,6.104526713632653090e-01,6.116670443677377778e-01,4.581073034677208833e-01,4.589545681234240559e-01,1.000024753357330543e+00,1.237667866526531539e-03,-1.395321009628568316e-02,1.849489517607903755e-01
1.441528120439556915e-01,8.740091266424142580e-01,9.263256926656695533e-01,9.261984288631022189e-01,6.093800175225604354e-01,6.105888176258509326e-01,4.577968214976732009e-01,4.586419132923847952e-01,1.000024291478397886e+00,1.214573919894614733e-03,-1.373855908078182655e-02,1.845997514676692708e-01
1.421272818072623068e-01,8.755591569598398793e-01,9.273255615348505732e-01,9.272001417480020269e-01,6.083068284562261896e-01,6.095100812565686921e-01,4.574838602110434249e-01,4.583267831614585841e-01,1.000023834410389778e+00,1.191720519484520567e-03,-1.352489266455239071e-02,1.842519537249483474e-01
1.401053374313876443e-01,8.771119362119297325e-01,9.283247439325663652e-01,9.282011634272571143e-01,6.072331152621454065e-01,6.084308462499035119e-01,4.571684257750487368e-01,4.580091838962489503e-01,1.000023382098161662e+00,1.169104908084551584e-03,-1.331220632833070294e-02,1.839055529206453654e-01
1.380869725681685978e-01,8.786674692738409842e-01,9.293232344621941143e-01,9.292014885130150947e-01,6.061588890447423550e-01,6.073511236027446802e-01,4.568505244250720132e-01,4.576891217304970838e-01,1.000022934487247328e+00,1.146724362363422912e-03,-1.310049557186363130e-02,1.835605434579311301e-01
1.360721808806792943e-01,8.802257610293771073e-01,9.303210277408082707e-01,9.302011116311174055e-01,6.050841609144789190e-01,6.062709243183553864e-01,4.565301624642822409e-01,4.573666029657035281e-01,1.000022491523848700e+00,1.124576192432511510e-03,-1.288975591383433386e-02,1.832169197553794038e-01
1.340609560432124425e-01,8.817868163710027574e-01,9.313181183993284318e-01,9.312000274212468565e-01,6.040089419873532206e-01,6.051902594058711227e-01,4.562073462632531551e-01,4.570416339707469855e-01,1.000022053154828283e+00,1.102657741414014327e-03,-1.267998289183294366e-02,1.828746762469727893e-01
1.320532917412602369e-01,8.833506401998590940e-01,9.323145010826662249e-01,9.321982305370746236e-01,6.029332433843973549e-01,6.041091398797971967e-01,4.558820822595754385e-01,4.567142211814962938e-01,1.000021619327700284e+00,1.080966385014852293e-03,-1.247117206227943073e-02,1.825338073820243490e-01
1.300491816714923754e-01,8.849172374257795459e-01,9.333101704498711904e-01,9.331957156464057990e-01,6.018570762311762357e-01,6.030275767595087988e-01,4.555543769574657564e-01,4.563843711004209047e-01,1.000021189990622172e+00,1.059499531106265942e-03,-1.226331900039428872e-02,1.821943076254634031e-01
1.280486195417387396e-01,8.864866129673050210e-01,9.343051211742755546e-01,9.341924774313244972e-01,6.007804516572866627e-01,6.019455810687491804e-01,4.552242369273705735e-01,4.560520902961944234e-01,1.000020765092386243e+00,1.038254619309033049e-03,-1.205641930009778914e-02,1.818561714577448807e-01
1.260515990709676348e-01,8.880587717516988944e-01,9.352993479436394475e-01,9.351885105883388505e-01,5.997033807958573881e-01,6.008631638351306092e-01,4.548916688055668067e-01,4.557173854032963711e-01,1.000020344582411624e+00,1.017229120584219396e-03,-1.185046857396889960e-02,1.815193933750627597e-01
1.240581139892669160e-01,8.896337187149635506e-01,9.362928454602933437e-01,9.361838098285233389e-01,5.986258747830499605e-01,5.997803360896346581e-01,4.545566792937579259e-01,4.553802631216080643e-01,1.000019928410736503e+00,9.964205368294088653e-04,-1.164546245319235049e-02,1.811839678892708805e-01
1.220681580378251141e-01,8.912114588018545946e-01,9.372856084412810596e-01,9.371783698776617877e-01,5.975479447575596792e-01,5.986971088661136031e-01,4.542192751586652810e-01,4.550407302160044964e-01,1.000019516528009689e+00,9.758264004803050102e-04,-1.144139658749386904e-02,1.808498895279751217e-01
1.200817249689096755e-01,8.927919969658973942e-01,9.382776316185014176e-01,9.381721854763884760e-01,5.964696018601182148e-01,5.976134932007932665e-01,4.538794632316169864e-01,4.546987935159437222e-01,1.000019108885482400e+00,9.554442741176629849e-04,-1.123826664513466640e-02,1.805171528346122545e-01
1.180988085458496428e-01,8.943753381694021787e-01,9.392689097388481345e-01,9.391652513803296909e-01,5.953908572329961180e-01,5.965295001317753032e-01,4.535372504081304212e-01,4.543544599150504126e-01,1.000018705435001598e+00,9.352717500794668513e-04,-1.103606831266932056e-02,1.801857523686529738e-01
1.161194025430143384e-01,8.959614873834798043e-01,9.402594375643510416e-01,9.401575623602422827e-01,5.943117220195072159e-01,5.954451406985414863e-01,4.531926436474938424e-01,4.540077363706961355e-01,1.000018306129001555e+00,9.153064500782647590e-04,-1.083479729516531945e-02,1.798556827052769647e-01
1.141435007457951567e-01,8.975504495880568534e-01,9.412492098723135303e-01,9.411491132021533312e-01,5.932322073635127868e-01,5.943604259414585478e-01,4.528456499723407802e-01,4.536586299035761938e-01,1.000017910920496522e+00,8.955460248236383645e-04,-1.063444931590198407e-02,1.795269384358819109e-01
1.121710969505846922e-01,8.991422297718921763e-01,9.422382214554514412e-01,9.421398987074977027e-01,5.921523244089280658e-01,5.932753669012837960e-01,4.524962764682235461e-01,4.533071475972816344e-01,1.000017519763072960e+00,8.759881536496594723e-04,-1.043502011644803322e-02,1.791995141677218961e-01
1.102021849647576435e-01,9.007368329325924350e-01,9.432264671220295105e-01,9.431299136932551619e-01,5.910720842992283064e-01,5.921899746186719549e-01,4.521445302831805790e-01,4.529532965978685377e-01,1.000017132610882875e+00,8.566305441473472332e-04,-1.023650545652648840e-02,1.788734045243063897e-01
1.082367586066541598e-01,9.023342640766253142e-01,9.442139416959977050e-01,9.441191529920862635e-01,5.899914981769572853e-01,5.911042601336831126e-01,4.517904186273022371e-01,4.525970841134231426e-01,1.000016749418636053e+00,8.374709318020540170e-04,-1.003890111399773598e-02,1.785486041452225003e-01
1.062748117055556385e-01,9.039345282193395059e-01,9.452006400171261147e-01,9.451076114524670224e-01,5.889105771832358061e-01,5.900182344852914484e-01,4.514339487722907052e-01,4.522385174136220876e-01,1.000016370141592725e+00,8.185070796355843701e-04,-9.842202884818896519e-03,1.782251076861783856e-01
1.043163381016678493e-01,9.055376303849775876e-01,9.461865569411394006e-01,9.460952839388239166e-01,5.878293324572718692e-01,5.889319087108955131e-01,4.510751280510178485e-01,4.518776038292917629e-01,1.000015994735557134e+00,7.997367778531676210e-04,-9.646406582921035824e-03,1.779029098193044833e-01
1.023613316461020606e-01,9.071435756066924538e-01,9.471716873398495773e-01,9.470821653316662259e-01,5.867477751358727289e-01,5.878452938458292865e-01,4.507139638570795692e-01,4.515143507519610022e-01,1.000015623156869982e+00,7.811578434951013368e-04,-9.451508040192350274e-03,1.775820052327542198e-01
1.004097862008550557e-01,9.087523689265631921e-01,9.481560261012885737e-01,9.480682505277182592e-01,5.856659163529561729e-01,5.867584009228751230e-01,4.503504636443450004e-01,4.511487656334127738e-01,1.000015255362401767e+00,7.627681200930387434e-04,-9.257503106449457148e-03,1.772623886312274244e-01
9.846169563878981457e-02,9.103640153956107373e-01,9.491395681298391285e-01,9.490535344400508055e-01,5.845837672390657991e-01,5.856712409717768075e-01,4.499846349265040901e-01,4.507808559852301555e-01,1.000014891309546572e+00,7.445654773308254572e-04,-9.064387649315006415e-03,1.769440547355826954e-01
9.651705384361641826e-02,9.119785200738140807e-01,9.501223083463649077e-01,9.500380119982111404e-01,5.835013389208854040e-01,5.845838250187554985e-01,4.496164852766107445e-01,4.504106293783413650e-01,1.000014530956214287e+00,7.265478107098849881e-04,-8.872157554165885363e-03,1.766269982832260332e-01
9.457585470987250886e-02,9.135958880301258134e-01,9.511042416883400685e-01,9.510216781483521453e-01,5.824186425207555917e-01,5.834961640860254484e-01,4.492460223266229735e-01,4.500380934425589619e-01,1.000014174260824396e+00,7.087130412190173782e-04,-8.680808724116469838e-03,1.763112140278707829e-01
9.263809214290485983e-02,9.152161243424882242e-01,9.520853631099774894e-01,9.520045278533605382e-01,5.813356891561924922e-01,5.824082691913128329e-01,4.488732537669397060e-01,4.496632558661180501e-01,1.000013821182300200e+00,6.910591150086263729e-04,-8.490337079955063981e-03,1.759966967398156890e-01
9.070376005884983606e-02,9.168392340978490651e-01,9.530656675823551138e-01,9.529865560929838830e-01,5.802524899394068125e-01,5.813201513473740256e-01,4.484981873459343293e-01,4.492861243952088190e-01,1.000013471680061494e+00,6.735840030692288654e-04,-8.300738560010579789e-03,1.756834412056921813e-01
8.877285238461363193e-02,9.184652223921778713e-01,9.540451500935430706e-01,9.539677578639566002e-01,5.791690559768245539e-01,5.802318215615172026e-01,4.481208308694846210e-01,4.489067068335079180e-01,1.000013125714018347e+00,6.562857009142836944e-04,-8.112009120205912818e-03,1.753714422287554198e-01
