step,t,loss,lambda_norm,lambda_star_norm,tracking_error,mean_defect_norm,target_defect_norm,stability,cov_trace,cov_log_kappa,lambda_H,lambda_star_H,mean_d_H,target_d_H,lambda_B,lambda_star_B,mean_d_B,target_d_B,lambda_S,lambda_star_S,mean_d_S,target_d_S,lambda_V,lambda_star_V,mean_d_V,target_d_V,lambda_R,lambda_star_R,mean_d_R,target_d_R
405,32.4,0.0026047378077570724,1.474129063091146,1.474129066568825,3.7767664250261464e-09,0.32615682160516546,0.2570992026436488,0.8700713781907524,0.10852183023427314,0.9169978815447636,0.935521796168309,0.9355217980050216,0.15269255042199392,0.12,0.47303575493261774,0.4730357570902079,0.127505803924051,0.1,0.8502970919411823,0.8502970934391054,0.17633961023224212,0.14,0.346206639690766,0.34620664133785284,0.14134115346562845,0.11,0.48086220081196474,0.4808622019427112,0.125429452247224,0.1
406,32.480000000000004,0.0026047378072609354,1.474129063158565,1.47412906646209,3.588269394618067e-09,0.3261568215977128,0.2570992026436488,0.8700713781933614,0.1085218302319376,0.9169978815402333,0.935521796203909,0.9355217979483081,0.15269255041861432,0.12,0.47303575497446865,0.47303575702516226,0.12750580392071176,0.1,0.8502970919702088,0.8502970933925055,0.17633961022882771,0.14,0.34620663972271537,0.34620664128823464,0.14134115346197826,0.11,0.48086220083388453,0.4808622019079543,0.12542945224426688,0.1
407,32.56,0.00260473780678958,1.4741290632226076,1.4741290663606987,3.4091813739360712e-09,0.3261568215906324,0.2570992026436488,0.87007137819584,0.10852183022971876,0.9169978815359292,0.9355217962377199,0.9355217978944548,0.15269255041540383,0.12,0.47303575501424594,0.47303575696333444,0.12750580391753896,0.1,0.8502970919977695,0.8502970933482445,0.17633961022558411,0.14,0.34620663975308275,0.346206641241085,0.14134115345851028,0.11,0.48086220085470555,0.4808622018749347,0.1254294522414573,0.1
408,32.64,0.0026047378063417835,1.4741290632834436,1.4741290662644024,3.2390339554410007e-09,0.326156821583906,0.2570992026436488,0.8700713781981948,0.1085218302276108,0.9169978815318394,0.9355217962698322,0.9355217978433333,0.15269255041235413,0.12,0.47303575505205214,0.4730357569045571,0.12750580391452435,0.1,0.8502970920239388,0.8502970933062336,0.17633961022250327,0.14,0.34620663978194594,0.34620664119624106,0.1413411534552151,0.11,0.48086220087448306,0.4808622018435805,0.12542945223878796,0.1
409,32.72,0.0026047378059163495,1.474129063341233,1.4741290661729098,3.0773786922515473e-09,0.3261568215775155,0.2570992026436488,0.8700713782004319,0.10852183022560807,0.9169978815279547,0.9355217963003302,0.9355217977947264,0.15269255040945612,0.12,0.4730357550879855,0.47303575684872057,0.12750580391166014,0.1,0.850297092048787,0.8502970932663491,0.17633961021957703,0.14,0.3462066398093797,0.3462066411536362,0.1413411534520845,0.11,0.4808622008932693,0.4808622018137956,0.1254294522362519,0.1
410,32.8,0.0026047378055121437,1.4741290633961284,1.4741290660860098,2.9237858581433328e-09,0.32615682157144393,0.2570992026436488,0.8700713782025574,0.10852183022370529,0.9169978815242659,0.9355217963292957,0.9355217977486074,0.15269255040670338,0.12,0.47303575512213825,0.4730357567956229,0.12750580390893845,0.1,0.8502970920723808,0.8502970932284755,0.17633961021679712,0.14,0.3462066398354545,0.34620664111311994,0.14134115344910975,0.11,0.4808622009111138,0.48086220178549544,0.12542945223384205,0.1
411,32.88,0.0026047378051281584,1.4741290634482753,1.474129066003467,2.7778666373298866e-09,0.3261568215656761,0.2570992026436488,0.8700713782045766,0.10852183022189768,0.9169978815207608,0.935521796356806,0.9355217977048136,0.1526925504040885,0.12,0.4730357551545986,0.47303575674515547,0.12750580390635263,0.1,0.8502970920947833,0.8502970931925079,0.17633961021415653,0.14,0.34620663986023786,0.34620664107462207,0.14134115344628373,0.11,0.48086220092806387,0.48086220175861744,0.12542945223155264,0.1
412,32.96,0.0026047378047633213,1.4741290634978108,1.4741290659250437,2.6392218342867965e-09,0.326156821560196,0.2570992026436488,0.870071378206495,0.10852183022018023,0.9169978815174298,0.9355217963829336,0.9355217976631868,0.15269255040160362,0.12,0.47303575518545055,0.47303575669719644,0.12750580390389557,0.1,0.850297092116055,0.8502970931583635,0.17633961021164826,0.14,0.3462066398837937,0.3462066410380282,0.14134115344359852,0.11,0.4808622009441644,0.4808622017330901,0.12542945222937746,0.1
413,33.04,0.002604737804416744,1.4741290635448658,1.474129065850562,2.5075032228964607e-09,0.32615682155499015,0.2570992026436488,0.8700713782083175,0.10852183021854861,0.9169978815142664,0.9355217964077486,0.9355217976236807,0.1526925503992435,0.12,0.47303575521477337,0.47303575665159203,0.12750580390156097,0.1,0.8502970921362528,0.8502970931259461,0.17633961020926586,0.14,0.34620663990618294,0.3462066410032557,0.14134115344104764,0.11,0.48086220095945786,0.480862201708839,0.12542945222731078,0.1
414,33.12,0.0026047378040874266,1.4741290635895643,1.4741290657798016,2.382352471140455e-09,0.3261568215500436,0.2570992026436488,0.8700713782100492,0.10852183021699854,0.9169978815112603,0.9355217964313166,0.9355217975861486,0.15269255039700103,0.12,0.47303575524264346,0.4730357566082791,0.12750580389934302,0.1,0.8502970921554308,0.8502970930951536,0.17633961020700223,0.14,0.3462066399274624,0.3462066409701581,0.1413411534386231,0.11,0.48086220097398513,0.48086220168582255,0.12542945222534735,0.1
415,33.2,0.002604737803774638,1.474129063632025,1.4741290657125974,2.2634641487870675e-09,0.3261568215453453,0.2570992026436488,0.8700713782116939,0.1085218302155258,0.916997881508406,0.9355217964537004,0.9355217975505022,0.15269255039487084,0.12,0.4730357552691325,0.4730357565670963,0.1275058038972355,0.1,0.8502970921736411,0.8502970930659464,0.17633961020485323,0.14,0.34620663994768835,0.3462066409387586,0.14134115343632073,0.11,0.48086220098778376,0.48086220166391747,0.12542945222348162,0.1
416,33.28,0.0026047378034774068,1.4741290636723596,1.4741290656487491,2.1504896432715764e-09,0.3261568215408808,0.2570992026436488,0.8700713782132569,0.10852183021412662,0.9169978815056933,0.9355217964749594,0.9355217975166527,0.15269255039284688,0.12,0.4730357552943086,0.47303575652793745,0.1275058038952329,0.1,0.8502970921909322,0.8502970930381925,0.17633961020281094,0.14,0.34620663996691203,0.3462066409088718,0.1413411534341324,0.11,0.48086220100089117,0.4808622016431547,0.12542945222170926,0.1
417,33.36,0.0026047378031950684,1.4741290637106745,1.474129065588111,2.0431658071801597e-09,0.32615682153664,0.2570992026436488,0.8700713782147415,0.1085218302127973,0.9169978815031177,0.9355217964951507,0.9355217974845239,0.15269255039092453,0.12,0.4730357553182366,0.4730357564907095,0.1275058038933301,0.1,0.8502970922073505,0.8502970930118451,0.1763396102008714,0.14,0.3462066399851836,0.34620664088048964,0.1413411534320538,0.11,0.48086220101334165,0.48086220162341536,0.12542945222002527,0.1
418,33.44,0.0026047378029268077,1.4741290637470708,1.4741290655304904,1.941196263325105e-09,0.32615682153261066,0.2570992026436488,0.870071378216152,0.10852183021153447,0.9169978815006694,0.935521796514327,0.9355217974539642,0.1526925503890976,0.12,0.4730357553409792,0.4730357564553647,0.12750580389152236,0.1,0.8502970922229401,0.8502970929868332,0.17633961019902913,0.14,0.3462066400025502,0.34620664085351527,0.14134115343007875,0.11,0.48086220102516775,0.4808622016046464,0.12542945221842505,0.1
419,33.52,0.002604737802671945,1.474129063781645,1.47412906547578,1.8443085261291668e-09,0.3261568215287826,0.2570992026436488,0.8700713782174921,0.10852183021033465,0.9169978814983445,0.9355217965325403,0.9355217974249923,0.15269255038736249,0.12,0.47303575536259407,0.4730357564217223,0.12750580388980448,0.1,0.8502970922377432,0.8502970929630904,0.17633961019727898,0.14,0.34620664001905577,0.3462066408278293,0.14134115342820178,0.11,0.48086220103640165,0.4808622015868628,0.12542945221690505,0.1
420,33.6,0.002604737802429816,1.4741290638144882,1.4741290654237913,1.7522642229891254e-09,0.3261568215251458,0.2570992026436488,0.8700713782187653,0.10852183020919473,0.9169978814961349,0.9355217965498382,0.9355217973974366,0.15269255038571372,0.12,0.47303575538313797,0.47303575638978856,0.12750580388817248,0.1,0.8502970922517992,0.8502970929405449,0.1763396101956167,0.14,0.3462066400347437,0.346206640803452,0.1413411534264188,0.11,0.48086220104707217,0.48086220156992826,0.12542945221546054,0.1
421,33.68,0.0026047378021997873,1.4741290638456865,1.4741290653744124,1.664814486541894e-09,0.3261568215216908,0.2570992026436488,0.8700713782199749,0.10852183020811179,0.9169978814940372,0.9355217965662673,0.935521797371294,0.15269255038414775,0.12,0.4730357554026635,0.4730357563594165,0.12750580388662178,0.1,0.8502970922651456,0.8502970929191184,0.1763396101940373,0.14,0.3462066400496545,0.34620664078028485,0.14134115342472492,0.11,0.4808622010572079,0.48086220155385856,0.12542945221408833,0.1
422,33.76,0.0026047378019812516,1.4741290638753228,1.474129065327508,1.581725889557788e-09,0.3261568215184084,0.2570992026436488,0.8700713782211239,0.10852183020708302,0.9169978814920429,0.9355217965818711,0.935521797346455,0.15269255038265986,0.12,0.47303575542122117,0.4730357563305452,0.12750580388514832,0.1,0.8502970922778185,0.8502970928987913,0.1763396101925374,0.14,0.34620664006382645,0.34620664075825247,0.1413411534231154,0.11,0.48086220106683575,0.4808622015386019,0.12542945221278462,0.1
423,33.84,0.002604737801773617,1.4741290639034754,1.474129065282951,1.5027840547977324e-09,0.3261568215152898,0.2570992026436488,0.8700713782222158,0.10852183020610545,0.9169978814901497,0.935521796596691,0.9355217973228677,0.15269255038124638,0.12,0.47303575543885895,0.4730357563031113,0.1275058038837484,0.1,0.8502970922898517,0.8502970928794841,0.17633961019111236,0.14,0.346206640077296,0.34620664073730545,0.141341153421586,0.11,0.48086220107598115,0.4808622015241067,0.1254294522115459,0.1
424,33.92,0.002604737801576372,1.4741290639302185,1.4741290652406316,1.4277831724137228e-09,0.3261568215123273,0.2570992026436488,0.870071378223253,0.10852183020517685,0.9169978814883506,0.9355217966107664,0.9355217973004621,0.15269255037990342,0.12,0.4730357554556224,0.47303575627703015,0.1275058038824182,0.1,0.8502970923012781,0.8502970928611713,0.17633961018975927,0.14,0.346206640090098,0.34620664071739377,0.14134115342013306,0.11,0.48086220108466826,0.4808622015103366,0.12542945221036897,0.1
425,34.0,0.002604737801388958,1.4741290639556226,1.4741290652004235,1.3565259645833992e-09,0.3261568215095124,0.2570992026436488,0.8700713782242384,0.1085218302042946,0.9169978814866404,0.9355217966241349,0.9355217972791927,0.15269255037862778,0.12,0.47303575547155485,0.47303575625224753,0.12750580388115432,0.1,0.8502970923121277,0.8502970928437554,0.1763396101884733,0.14,0.34620664010226565,0.3462066406984813,0.14134115341875259,0.11,0.4808622010929198,0.4808622014972462,0.12542945220925067,0.1
426,34.08,0.0026047378012109207,1.4741290639797549,1.4741290651622267,1.2888219765599153e-09,0.3261568215068384,0.2570992026436488,0.8700713782251746,0.10852183020345627,0.9169978814850179,0.9355217966368317,0.9355217972589689,0.1526925503774155,0.12,0.4730357554866974,0.47303575622868205,0.1275058038799533,0.1,0.8502970923224299,0.8502970928272386,0.17633961018725233,0.14,0.3462066401138306,0.3462066406805144,0.14134115341744125,0.11,0.48086220110075784,0.48086220148482006,0.12542945220818824,0.1
427,34.160000000000004,0.0026047378010417947,1.4741290640026792,1.4741290651259662,1.2245065780610469e-09,0.3261568215042982,0.2570992026436488,0.8700713782260637,0.10852183020266003,0.9169978814834739,0.9355217966488912,0.93552179723981,0.1526925503762646,0.12,0.4730357555010892,0.4730357562062856,0.1275058038788125,0.1,0.8502970923322123,0.8502970928115512,0.1763396101860923,0.14,0.34620664012482205,0.3462066406634018,0.141341153416195,0.11,0.4808622011082032,0.4808622014730258,0.12542945220717897,0.1
428,34.24,0.0026047378008810934,1.4741290640244555,1.4741290650915024,1.1633919937770893e-09,0.32615682150188463,0.2570992026436488,0.8700713782269087,0.10852183020190347,0.9169978814820081,0.9355217966603449,0.9355217972215718,0.1526925503751705,0.12,0.4730357555147675,0.47303575618500526,0.12750580387772834,0.1,0.8502970923415013,0.8502970927966631,0.17633961018499056,0.14,0.3462066401352686,0.34620664064715007,0.141341153415011,0.11,0.4808622011152755,0.48086220146181796,0.12542945220621995,0.1
429,34.32,0.0026047378007284148,1.4741290640451417,1.4741290650587617,1.1053247804223972e-09,0.32615682149959146,0.2570992026436488,0.8700713782277116,0.10852183020118458,0.9169978814806165,0.935521796671223,0.9355217972042534,0.15269255037413107,0.12,0.47303575552776744,0.47303575616476323,0.1275058038766981,0.1,0.8502970923503216,0.8502970927825163,0.17633961018394378,0.14,0.3462066401451976,0.34620664063171774,0.1413411534138862,0.11,0.48086220112199357,0.48086220145117997,0.1254294522053089,0.1
430,34.4,0.0026047378005833594,1.474129064064792,1.4741290650276573,1.050159468943556e-09,0.32615682149741293,0.2570992026436488,0.8700713782284742,0.10852183020050177,0.9169978814792948,0.9355217966815547,0.9355217971878066,0.15269255037314375,0.12,0.473035755540123,0.47303575614554433,0.12750580387571941,0.1,0.8502970923586967,0.8502970927690737,0.17633961018294927,0.14,0.34620664015463465,0.3462066406170499,0.14134115341281747,0.11,0.4808622011283749,0.48086220144105957,0.12542945220444315,0.1
431,34.480000000000004,0.00260473780044558,1.4741290640834588,1.4741290649981302,9.977529095110115e-10,0.3261568214953436,0.2570992026436488,0.8700713782291988,0.10852183019985293,0.9169978814780381,0.9355217966913674,0.9355217971721889,0.1526925503722058,0.12,0.47303575555186606,0.4730357561272766,0.12750580387478969,0.1,0.8502970923666496,0.850297092756346,0.1763396101820053,0.14,0.3462066401636035,0.3462066406030752,0.14134115341180184,0.11,0.48086220113443673,0.48086220143146463,0.1254294522036208,0.1
432,34.56,0.002604737800314664,1.4741290641011908,1.4741290649700647,9.4796124290649e-10,0.3261568214933774,0.2570992026436488,0.8700713782298871,0.10852183019923661,0.9169978814768447,0.9355217967006872,0.935521797157359,0.15269255037131477,0.12,0.47303575556302707,0.4730357561099172,0.12750580387390614,0.1,0.8502970923742011,0.8502970927442278,0.1763396101811081,0.14,0.34620664017212815,0.3462066405898371,0.14134115341083728,0.11,0.4808622011401943,0.4808622014223151,0.12542945220283916,0.1
433,34.64,0.002604737800190298,1.4741290641180353,1.4741290649434138,9.006515513236721e-10,0.32615682149150954,0.2570992026436488,0.870071378230541,0.10852183019865094,0.916997881475713,0.9355217967095392,0.9355217971432811,0.15269255037046836,0.12,0.4730357555736345,0.47303575609339743,0.1275058038730666,0.1,0.8502970923813717,0.850297092732731,0.17633961018025593,0.14,0.34620664018023034,0.34620664057723843,0.14134115340992082,0.11,0.48086220114566347,0.4808622014136539,0.1254294522020968,0.1
434,34.72,0.002604737800072117,1.4741290641340365,1.4741290649180976,8.55697683811278e-10,0.3261568214897346,0.2570992026436488,0.8700713782311624,0.10852183019809455,0.9169978814746349,0.9355217967179468,0.9355217971299168,0.15269255036966417,0.12,0.4730357555837157,0.47303575607769505,0.12750580387226876,0.1,0.8502970923881807,0.8502970927218195,0.1763396101794464,0.14,0.3462066401879307,0.3462066405652471,0.14134115340904968,0.11,0.4808622011508586,0.48086220140541924,0.12542945220139123,0.1
435,34.800000000000004,0.0026047377999598572,1.4741290641492368,1.4741290648940462,8.129932880912283e-10,0.32615682148804864,0.2570992026436488,0.8700713782317526,0.1085218301975661,0.9169978814736106,0.9355217967259323,0.9355217971172215,0.1526925503689003,0.12,0.473035755593297,0.4730357560627812,0.1275058038715109,0.1,0.8502970923946461,0.8502970927114477,0.17633961017867736,0.14,0.3462066401952494,0.3462066405538653,0.1413411534082223,0.11,0.48086220115579326,0.4808622013975924,0.12542945220072096,0.1
436,34.88,0.0026047377998531882,1.474129064163676,1.4741290648711973,7.724169739333649e-10,0.32615682148644665,0.2570992026436488,0.8700713782323135,0.10852183019706378,0.9169978814726393,0.9355217967335165,0.9355217971051433,0.15269255036817417,0.12,0.4730357556024034,0.47303575604861686,0.12750580387079086,0.1,0.8502970924007854,0.8502970927016131,0.17633961017794694,0.14,0.34620664020220493,0.3462066405430266,0.14134115340743586,0.11,0.48086220116048084,0.4808622013901728,0.12542945220008428,0.1
437,34.96,0.002604737799751876,1.4741290641773923,1.4741290648494925,7.338687552384999e-10,0.3261568214849251,0.2570992026436488,0.8700713782328462,0.10852183019658668,0.9169978814717178,0.9355217967407197,0.9355217970936723,0.15269255036748447,0.12,0.47303575561105815,0.4730357560351416,0.12750580387010663,0.1,0.8502970924066152,0.8502970926922735,0.17633961017725336,0.14,0.3462066402088159,0.346206640532754,0.1413411534066892,0.11,0.4808622011649336,0.4808622013831181,0.12542945219947937,0.1
438,35.04,0.002604737799655615,1.4741290641904221,1.4741290648288803,6.972461048741166e-10,0.32615682148347935,0.2570992026436488,0.8700713782333523,0.10852183019613362,0.9169978814708386,0.9355217967475613,0.9355217970828037,0.1526925503668296,0.12,0.47303575561928374,0.47303575602233755,0.12750580386945656,0.1,0.8502970924121509,0.850297092683399,0.17633961017659433,0.14,0.3462066402150991,0.3462066405229766,0.1413411534059795,0.11,0.480862201169163,0.48086220137640245,0.12542945219890442,0.1
