family,instance_id,heuristic,n_vars,n_clauses,alpha,solved,sat,timeout,decisions,propagations,conflicts,backtracks,max_depth,search_cost
graph_coloring,117,moms,32,108,3.375,1,1,0,12,20,0,0,12,2.70805020110221
graph_coloring,117,maat_v16_branch,32,108,3.375,1,1,0,16,16,0,0,16,2.9231615807191558
graph_coloring,117,maat_v16_heavy,32,108,3.375,1,1,0,16,16,0,0,16,2.9231615807191558
graph_coloring,118,random,24,74,3.0833333333333335,1,1,0,4,20,0,0,4,1.9459101490553132
graph_coloring,118,first,24,74,3.0833333333333335,1,1,0,5,19,0,0,5,2.066862759472976
graph_coloring,118,degree,24,74,3.0833333333333335,1,1,0,5,19,0,0,5,2.066862759472976
graph_coloring,118,jeroslow_wang,24,74,3.0833333333333335,1,1,0,4,20,0,0,4,1.9459101490553132
graph_coloring,118,moms,24,74,3.0833333333333335,1,1,0,3,21,0,0,3,1.8082887711792655
graph_coloring,118,maat_v16_branch,24,74,3.0833333333333335,1,1,0,4,20,0,0,4,1.9459101490553132
graph_coloring,118,maat_v16_heavy,24,74,3.0833333333333335,1,1,0,4,20,0,0,4,1.9459101490553132
graph_coloring,119,random,24,74,3.0833333333333335,1,0,0,22,161,12,22,6,3.8649313978942956
graph_coloring,119,first,24,74,3.0833333333333335,1,0,0,10,112,6,10,3,3.269568939183719
graph_coloring,119,degree,24,74,3.0833333333333335,1,0,0,18,147,10,18,6,3.708682081410116
graph_coloring,119,jeroslow_wang,24,74,3.0833333333333335,1,0,0,22,157,12,22,5,3.856510295497887
graph_coloring,119,moms,24,74,3.0833333333333335,1,0,0,10,109,6,10,3,3.258096538021482
graph_coloring,119,maat_v16_branch,24,74,3.0833333333333335,1,0,0,22,157,12,22,5,3.856510295497887
graph_coloring,119,maat_v16_heavy,24,74,3.0833333333333335,1,0,0,22,157,12,22,5,3.856510295497887
graph_coloring,120,random,32,108,3.375,1,1,0,27,71,6,11,16,3.6737658163038884
graph_coloring,120,first,32,108,3.375,1,1,0,14,18,0,0,14,2.8213788864092133
graph_coloring,120,degree,32,108,3.375,1,1,0,19,13,0,0,19,3.0587070727153796
graph_coloring,120,jeroslow_wang,32,108,3.375,1,1,0,16,16,0,0,16,2.9231615807191558
graph_coloring,120,moms,32,108,3.375,1,1,0,13,19,0,0,13,2.766319109226186
graph_coloring,120,maat_v16_branch,32,108,3.375,1,1,0,16,16,0,0,16,2.9231615807191558
graph_coloring,120,maat_v16_heavy,32,108,3.375,1,1,0,16,16,0,0,16,2.9231615807191558
graph_coloring,121,random,32,120,3.75,1,1,0,14,18,0,0,14,2.8213788864092133
graph_coloring,121,first,32,120,3.75,1,1,0,13,19,0,0,13,2.766319109226186
graph_coloring,121,degree,32,120,3.75,1,1,0,20,12,0,0,20,3.100092288878234
graph_coloring,121,jeroslow_wang,32,120,3.75,1,1,0,20,12,0,0,20,3.100092288878234
graph_coloring,121,moms,32,120,3.75,1,1,0,15,17,0,0,15,2.8735646395797834
graph_coloring,121,maat_v16_branch,32,120,3.75,1,1,0,20,12,0,0,20,3.100092288878234
graph_coloring,121,maat_v16_heavy,32,120,3.75,1,1,0,20,12,0,0,20,3.100092288878234
graph_coloring,122,random,30,85,2.8333333333333335,1,1,0,7,23,0,0,7,2.33214389523559
graph_coloring,122,first,30,85,2.8333333333333335,1,1,0,8,22,0,0,8,2.4159137783010487
graph_coloring,122,degree,30,85,2.8333333333333335,1,1,0,10,20,0,0,10,2.5649493574615367
graph_coloring,122,jeroslow_wang,30,85,2.8333333333333335,1,1,0,10,20,0,0,10,2.5649493574615367
graph_coloring,122,moms,30,85,2.8333333333333335,1,1,0,7,23,0,0,7,2.33214389523559
graph_coloring,122,maat_v16_branch,30,85,2.8333333333333335,1,1,0,10,20,0,0,10,2.5649493574615367
graph_coloring,122,maat_v16_heavy,30,85,2.8333333333333335,1,1,0,10,20,0,0,10,2.5649493574615367
graph_coloring,123,random,30,76,2.533333333333333,1,1,0,12,18,0,0,12,2.6946271807700692
graph_coloring,123,first,30,76,2.533333333333333,1,1,0,8,22,0,0,8,2.4159137783010487
graph_coloring,123,degree,30,76,2.533333333333333,1,1,0,10,20,0,0,10,2.5649493574615367
graph_coloring,123,jeroslow_wang,30,76,2.533333333333333,1,1,0,9,21,0,0,9,2.4932054526026954
graph_coloring,123,moms,30,76,2.533333333333333,1,1,0,9,21,0,0,9,2.4932054526026954
graph_coloring,123,maat_v16_branch,30,76,2.533333333333333,1,1,0,9,21,0,0,9,2.4932054526026954
graph_coloring,123,maat_v16_heavy,30,76,2.533333333333333,1,1,0,9,21,0,0,9,2.4932054526026954
graph_coloring,124,random,40,98,2.45,1,1,0,28,12,0,0,28,3.407841924380824
graph_coloring,124,first,40,98,2.45,1,1,0,24,16,0,0,24,3.2809112157876537
graph_coloring,124,degree,40,98,2.45,1,1,0,30,10,0,0,30,3.4657359027997265
graph_coloring,124,jeroslow_wang,40,98,2.45,1,1,0,30,10,0,0,30,3.4657359027997265
graph_coloring,124,moms,40,98,2.45,1,1,0,27,13,0,0,27,3.3775875160230218
graph_coloring,124,maat_v16_branch,40,98,2.45,1,1,0,30,10,0,0,30,3.4657359027997265
graph_coloring,124,maat_v16_heavy,40,98,2.45,1,1,0,30,10,0,0,30,3.4657359027997265
graph_coloring,125,random,40,122,3.05,1,1,0,24,16,0,0,24,3.2809112157876537
graph_coloring,125,first,40,122,3.05,1,1,0,22,18,0,0,22,3.2108436531709366
graph_coloring,125,degree,40,122,3.05,1,1,0,22,18,0,0,22,3.2108436531709366
graph_coloring,125,jeroslow_wang,40,122,3.05,1,1,0,21,19,0,0,21,3.173878458937465
graph_coloring,125,moms,40,122,3.05,1,1,0,21,19,0,0,21,3.173878458937465
graph_coloring,125,maat_v16_branch,40,122,3.05,1,1,0,21,19,0,0,21,3.173878458937465
graph_coloring,125,maat_v16_heavy,40,122,3.05,1,1,0,21,19,0,0,21,3.173878458937465
graph_coloring,126,random,30,91,3.033333333333333,1,1,0,10,44,2,3,7,2.8154087194227095
graph_coloring,126,first,30,91,3.033333333333333,1,1,0,4,26,0,0,4,2.028148247292285
graph_coloring,126,degree,30,91,3.033333333333333,1,1,0,4,26,0,0,4,2.028148247292285
graph_coloring,126,jeroslow_wang,30,91,3.033333333333333,1,1,0,4,26,0,0,4,2.028148247292285
graph_coloring,126,moms,30,91,3.033333333333333,1,1,0,4,26,0,0,4,2.028148247292285
graph_coloring,126,maat_v16_branch,30,91,3.033333333333333,1,1,0,4,26,0,0,4,2.028148247292285
graph_coloring,126,maat_v16_heavy,30,91,3.033333333333333,1,1,0,4,26,0,0,4,2.028148247292285
graph_coloring,127,random,30,91,3.033333333333333,1,1,0,7,23,0,0,7,2.33214389523559
graph_coloring,127,first,30,91,3.033333333333333,1,1,0,5,25,0,0,5,2.1400661634962708
graph_coloring,127,degree,30,91,3.033333333333333,1,1,0,9,21,0,0,9,2.4932054526026954
graph_coloring,127,jeroslow_wang,30,91,3.033333333333333,1,1,0,9,21,0,0,9,2.4932054526026954
graph_coloring,127,moms,30,91,3.033333333333333,1,1,0,6,24,0,0,6,2.2407096892759584
graph_coloring,127,maat_v16_branch,30,91,3.033333333333333,1,1,0,9,21,0,0,9,2.4932054526026954
graph_coloring,127,maat_v16_heavy,30,91,3.033333333333333,1,1,0,9,21,0,0,9,2.4932054526026954
graph_coloring,128,random,40,154,3.85,1,1,0,16,24,0,0,16,2.9652730660692823
graph_coloring,128,first,40,154,3.85,1,1,0,14,26,0,0,14,2.8678989020441064
graph_coloring,128,degree,40,154,3.85,1,1,0,22,18,0,0,22,3.2108436531709366
graph_coloring,128,jeroslow_wang,40,154,3.85,1,1,0,21,19,0,0,21,3.173878458937465
graph_coloring,128,moms,40,154,3.85,1,1,0,13,27,0,0,13,2.8154087194227095
graph_coloring,128,maat_v16_branch,40,154,3.85,1,1,0,21,19,0,0,21,3.173878458937465
graph_coloring,128,maat_v16_heavy,40,154,3.85,1,1,0,21,19,0,0,21,3.173878458937465
graph_coloring,129,random,40,146,3.65,1,1,0,21,19,0,0,21,3.173878458937465
graph_coloring,129,first,40,146,3.65,1,1,0,14,26,0,0,14,2.8678989020441064
graph_coloring,129,degree,40,146,3.65,1,1,0,23,17,0,0,23,3.246490991901174
graph_coloring,129,jeroslow_wang,40,146,3.65,1,1,0,20,20,0,0,20,3.1354942159291497
graph_coloring,129,moms,40,146,3.65,1,1,0,16,24,0,0,16,2.9652730660692823
graph_coloring,129,maat_v16_branch,40,146,3.65,1,1,0,20,20,0,0,20,3.1354942159291497
graph_coloring,129,maat_v16_heavy,40,146,3.65,1,1,0,20,20,0,0,20,3.1354942159291497
graph_coloring,130,random,36,96,2.6666666666666665,1,1,0,14,22,0,0,14,2.8449093838194073
graph_coloring,130,first,36,96,2.6666666666666665,1,1,0,20,75,4,7,13,3.4436180975461075
graph_coloring,130,degree,36,96,2.6666666666666665,1,1,0,16,20,0,0,16,2.9444389791664403
graph_coloring,130,jeroslow_wang,36,96,2.6666666666666665,1,1,0,12,24,0,0,12,2.7343675094195836
graph_coloring,130,moms,36,96,2.6666666666666665,1,1,0,12,24,0,0,12,2.7343675094195836
graph_coloring,130,maat_v16_branch,36,96,2.6666666666666665,1,1,0,12,24,0,0,12,2.7343675094195836
graph_coloring,130,maat_v16_heavy,36,96,2.6666666666666665,1,1,0,12,24,0,0,12,2.7343675094195836
graph_coloring,131,random,36,123,3.4166666666666665,1,1,0,5,31,0,0,5,2.2082744135228043
graph_coloring,131,first,36,123,3.4166666666666665,1,1,0,10,70,3,4,6,2.9882040071331994
graph_coloring,131,degree,36,123,3.4166666666666665,1,1,0,13,23,0,0,13,2.791165107812717
graph_coloring,131,jeroslow_wang,36,123,3.4166666666666665,1,1,0,11,25,0,0,11,2.6741486494265287
graph_coloring,131,moms,36,123,3.4166666666666665,1,1,0,4,32,0,0,4,2.1041341542702074
graph_coloring,131,maat_v16_branch,36,123,3.4166666666666665,1,1,0,11,25,0,0,11,2.6741486494265287
graph_coloring,131,maat_v16_heavy,36,123,3.4166666666666665,1,1,0,11,25,0,0,11,2.6741486494265287
graph_coloring,132,random,48,148,3.0833333333333335,1,1,0,25,23,0,0,25,3.342861804649192
graph_coloring,132,first,48,148,3.0833333333333335,1,1,0,24,24,0,0,24,3.3105430133940246
graph_coloring,132,degree,48,148,3.0833333333333335,1,1,0,27,21,0,0,27,3.40452517175483
graph_coloring,132,jeroslow_wang,48,148,3.0833333333333335,1,1,0,27,21,0,0,27,3.40452517175483
graph_coloring,132,moms,48,148,3.0833333333333335,1,1,0,23,25,0,0,23,3.2771447329921766
graph_coloring,132,maat_v16_branch,48,148,3.0833333333333335,1,1,0,27,21,0,0,27,3.40452517175483
graph_coloring,132,maat_v16_heavy,48,148,3.0833333333333335,1,1,0,27,21,0,0,27,3.40452517175483
graph_coloring,133,random,48,160,3.3333333333333335,1,1,0,25,23,0,0,25,3.342861804649192
graph_coloring,133,first,48,160,3.3333333333333335,1,1,0,21,27,0,0,21,3.2068032436339315
graph_coloring,133,degree,48,160,3.3333333333333335,1,1,0,32,16,0,0,32,3.543853682063679
graph_coloring,133,jeroslow_wang,48,160,3.3333333333333335,1,1,0,31,17,0,0,31,3.517497837358316
graph_coloring,133,moms,48,160,3.3333333333333335,1,1,0,25,23,0,0,25,3.342861804649192
graph_coloring,133,maat_v16_branch,48,160,3.3333333333333335,1,1,0,31,17,0,0,31,3.517497837358316
graph_coloring,133,maat_v16_heavy,48,160,3.3333333333333335,1,1,0,31,17,0,0,31,3.517497837358316
graph_coloring,134,random,36,114,3.1666666666666665,1,0,0,52,491,27,52,8,4.80361112466193
graph_coloring,134,first,36,114,3.1666666666666665,1,0,0,70,664,36,70,7,5.099866427824199
graph_coloring,134,degree,36,114,3.1666666666666665,1,0,0,10,127,6,10,3,3.3250360206965914
graph_coloring,134,jeroslow_wang,36,114,3.1666666666666665,1,0,0,10,127,6,10,3,3.3250360206965914
graph_coloring,134,moms,36,114,3.1666666666666665,1,0,0,10,127,6,10,3,3.3250360206965914
graph_coloring,134,maat_v16_branch,36,114,3.1666666666666665,1,0,0,10,127,6,10,3,3.3250360206965914
graph_coloring,134,maat_v16_heavy,36,114,3.1666666666666665,1,0,0,10,127,6,10,3,3.3250360206965914
graph_coloring,135,random,36,159,4.416666666666667,1,0,0,14,156,8,14,5,3.5890591188317256
graph_coloring,135,first,36,159,4.416666666666667,1,0,0,10,121,6,10,3,3.303216973301952
graph_coloring,135,degree,36,159,4.416666666666667,1,0,0,32,346,17,32,12,4.381401439279964
graph_coloring,135,jeroslow_wang,36,159,4.416666666666667,1,0,0,22,252,12,22,7,4.039536325727106
graph_coloring,135,moms,36,159,4.416666666666667,1,0,0,10,121,6,10,3,3.303216973301952
graph_coloring,135,maat_v16_branch,36,159,4.416666666666667,1,0,0,22,252,12,22,7,4.039536325727106
graph_coloring,135,maat_v16_heavy,36,159,4.416666666666667,1,0,0,22,252,12,22,7,4.039536325727106
graph_coloring,136,random,48,220,4.583333333333333,1,1,0,35,193,10,19,19,4.136765278106052
graph_coloring,136,first,48,220,4.583333333333333,1,1,0,14,34,0,0,14,2.91235066461494
graph_coloring,136,degree,48,220,4.583333333333333,1,1,0,25,61,2,3,23,3.5085558999826545
graph_coloring,136,jeroslow_wang,48,220,4.583333333333333,1,1,0,23,42,1,1,22,3.3586377672433594
graph_coloring,136,moms,48,220,4.583333333333333,1,1,0,21,130,6,11,10,3.6712245188752157
graph_coloring,136,maat_v16_branch,48,220,4.583333333333333,1,1,0,23,42,1,1,22,3.3586377672433594
graph_coloring,136,maat_v16_heavy,48,220,4.583333333333333,1,1,0,23,42,1,1,22,3.3586377672433594
graph_coloring,137,random,48,204,4.25,1,1,0,35,110,6,11,24,3.937690752176724
graph_coloring,137,first,48,204,4.25,1,1,0,23,114,6,11,14,3.681351187693145
graph_coloring,137,degree,48,204,4.25,1,1,0,21,27,0,0,21,3.2068032436339315
graph_coloring,137,jeroslow_wang,48,204,4.25,1,1,0,20,28,0,0,20,3.169685580677429
graph_coloring,137,moms,48,204,4.25,1,1,0,16,32,0,0,16,3.005682604407159
graph_coloring,137,maat_v16_branch,48,204,4.25,1,1,0,20,28,0,0,20,3.169685580677429
graph_coloring,137,maat_v16_heavy,48,204,4.25,1,1,0,20,28,0,0,20,3.169685580677429
pigeonhole,138,random,20,45,2.25,1,0,0,74,362,38,74,8,4.93662988078576
pigeonhole,138,first,20,45,2.25,1,0,0,102,394,52,102,8,5.198497031265826
pigeonhole,138,degree,20,45,2.25,1,0,0,46,231,24,46,6,4.473921899378137
pigeonhole,138,jeroslow_wang,20,45,2.25,1,0,0,46,231,24,46,6,4.473921899378137
pigeonhole,138,moms,20,45,2.25,1,0,0,46,231,24,46,6,4.473921899378137
pigeonhole,138,maat_v16_branch,20,45,2.25,1,0,0,46,231,24,46,6,4.473921899378137
pigeonhole,138,maat_v16_heavy,20,45,2.25,1,0,0,60,352,31,60,11,4.779543572932872
pigeonhole,139,random,30,81,2.7,1,0,0,498,2848,250,498,17,6.878223476376099
pigeonhole,139,first,30,81,2.7,1,0,0,748,3127,375,748,13,7.20232606963734
pigeonhole,139,degree,30,81,2.7,1,0,0,238,1341,120,238,10,6.137078895912954
pigeonhole,139,jeroslow_wang,30,81,2.7,1,0,0,238,1341,120,238,10,6.137078895912954
pigeonhole,139,moms,30,81,2.7,1,0,0,238,1341,120,238,10,6.137078895912954
pigeonhole,139,maat_v16_branch,30,81,2.7,1,0,0,240,1435,121,240,13,6.162998964688962
pigeonhole,139,maat_v16_heavy,30,81,2.7,1,0,0,324,2260,163,324,19,6.51152242218755
pigeonhole,140,random,42,133,3.1666666666666665,1,0,0,3296,21876,1649,3296,28,8.812984792573152
pigeonhole,140,first,42,133,3.1666666666666665,0,0,1,5500,24149,2745,5500,19,9.20800264161259
pigeonhole,140,degree,42,133,3.1666666666666665,1,0,0,1438,9058,720,1438,15,7.967072185042604
pigeonhole,140,jeroslow_wang,42,133,3.1666666666666665,1,0,0,1438,9058,720,1438,15,7.967072185042604
pigeonhole,140,moms,42,133,3.1666666666666665,1,0,0,1438,9058,720,1438,15,7.967072185042604
pigeonhole,140,maat_v16_branch,42,133,3.1666666666666665,1,0,0,1472,10379,737,1472,22,8.027231722829557
pigeonhole,140,maat_v16_heavy,42,133,3.1666666666666665,1,0,0,2082,16587,1042,2082,29,8.41688655006109
