z,E_LCDM,D_growth,fsigma8_ref,U_struct,d_H,d_S,d_V,d_R,Gamma_H,Gamma_V,Gamma_R,CCI_v02_norm,CCI_v03_norm,F_struct_v03,curvature_log_CCI_v03
1.730734967,2.664450996,0.456783118,0.350343813,0.7073060837,0.6749472847,0.7073060837,2.328056065e-34,0.3374736424,0.5970337151,1,0.7476782856,15.26807828,12.59054289,3.011911655,1.452631551
1.735077951,2.670196974,0.4560964238,0.3499054568,0.7082190529,0.6479678199,0.7082190529,1.086584231e-34,0.32398391,0.6068079655,1,0.7552961879,15.34076565,12.61722915,2.948742298,1.70183095
1.739420935,2.675948832,0.4554116794,0.3494678346,0.7091285541,0.6219190792,0.7091285541,5.05654e-35,0.3109595396,0.6165535709,1,0.7628000482,15.41366979,12.64437936,2.887807079,1.925758532
1.74376392,2.68170656,0.454728877,0.3490309472,0.7100346004,0.5968106016,0.7100346004,2.346192174e-35,0.2984053008,0.6262483472,1,0.7701755372,15.4867909,12.67204982,2.82912899,2.123806237
1.748106904,2.68747015,0.454048009,0.3485947953,0.7109372053,0.5726456936,0.7109372053,1.085409959e-35,0.2863228468,0.6358711336,1,0.7774098101,15.56012918,12.70029114,2.77271602,2.295783718
1.752449889,2.693239594,0.4533690679,0.3481593797,0.711836382,0.5494220129,0.711836382,5.006613988e-36,0.2747110065,0.6454019574,1,0.7844915396,15.63368482,12.72914814,2.718562555,2.441890066
1.756792873,2.699014881,0.4526920462,0.347724701,0.7127321436,0.5271321621,0.7127321436,2.302578792e-36,0.2635660811,0.6548221724,1,0.7914109242,15.70745801,12.75865986,2.66665081,2.56267822
1.761135857,2.704796004,0.4520169363,0.34729076,0.7136245035,0.5057642801,0.7136245035,1.055856695e-36,0.2528821401,0.6641145717,1,0.7981596736,15.78144896,12.78885963,2.616952252,2.659013916
1.765478842,2.710582954,0.4513437309,0.3468575573,0.7145134747,0.4853026224,0.7145134747,4.827425068e-37,0.2426513112,0.6732634716,1,0.804730974,15.85565785,12.81977522,2.569428998,2.732031029
1.769821826,2.716375721,0.4506724224,0.3464250935,0.7153990705,0.4657281214,0.7153990705,2.20062575e-37,0.2328640607,0.6822547684,1,0.8111194347,15.93008489,12.85142911,2.524035165,2.783085029
1.774164811,2.722174298,0.4500030035,0.3459933691,0.7162813039,0.4470189207,0.7162813039,1.000223204e-37,0.2235094604,0.6910759671,1,0.8173210199,16.00473025,12.88383869,2.480718154,2.813706164
1.778507795,2.727978675,0.4493354669,0.3455623847,0.717160188,0.4291508783,0.717160188,4.532812408e-38,0.2145754391,0.6997161848,1,0.823332967,16.07959415,12.91701665,2.439419862,2.825553723
1.78285078,2.733788844,0.4486698051,0.3451321408,0.7180357359,0.4120980348,0.7180357359,2.048135345e-38,0.2060490174,0.7081661297,1,0.8291536957,16.15467676,12.95097127,2.400077812,2.820372517
1.787193764,2.739604796,0.448006011,0.3447026379,0.7189079606,0.3958330451,0.7189079606,9.227193846e-39,0.1979165226,0.7164180584,1,0.8347827091,16.22997829,12.98570687,2.362626191,2.799952502
1.791536748,2.745426523,0.4473440773,0.3442738763,0.7197768749,0.3803275714,0.7197768749,4.144772733e-39,0.1901637857,0.7244657143,1,0.8402204907,16.30549893,13.0212241,2.326996792,2.766092167
1.795879733,2.751254016,0.4466839967,0.3438458566,0.720642492,0.3655526371,0.720642492,1.856315905e-39,0.1827763186,0.7323042502,1,0.8454683986,16.38123887,13.05752042,2.293119874,2.720566151
1.800222717,2.757087267,0.4460257621,0.343418579,0.7215048246,0.3514789433,0.7215048246,8.289400733e-40,0.1757394717,0.7399301372,1,0.8505285602,16.4571983,13.09459045,2.260924918,2.665097318
1.804565702,2.762926267,0.4453693663,0.342992044,0.7223638857,0.3380771465,0.7223638857,3.690748656e-40,0.1690385733,0.7473410652,1,0.8554037676,16.53337742,13.13242635,2.230341298,2.601333357
1.808908686,2.768771008,0.4447148021,0.3425662518,0.723219688,0.3253181008,0.723219688,1.638422453e-40,0.1626590504,0.7545358351,1,0.8600973773,16.60977642,13.17101822,2.201298864,2.530827838
1.81325167,2.774621481,0.4440620626,0.3421412028,0.7240722445,0.3131730657,0.7240722445,7.251993357e-41,0.1565865329,0.7615142483,1,0.8646132145,16.68639549,13.2103544,2.17372844,2.455025551
1.817594655,2.780477679,0.4434111405,0.3417168972,0.7249215679,0.3016138809,0.7249215679,3.200434843e-41,0.1508069405,0.7682769942,1,0.8689554823,16.76323482,13.25042187,2.147562249,2.375251858
1.821937639,2.786339592,0.442762029,0.3412933351,0.7257676708,0.2906131112,0.7257676708,1.408252944e-41,0.1453065556,0.7748255394,1,0.873128679,16.8402946,13.29120648,2.122734261,2.292705743
1.826280624,2.792207213,0.442114721,0.340870517,0.726610566,0.2801441631,0.726610566,6.178348925e-42,0.1400720816,0.7811620197,1,0.8771375215,16.91757503,13.33269327,2.099180469,2.208456214
1.830623608,2.798080533,0.4414692095,0.3404484428,0.7274502662,0.2701813757,0.7274502662,2.702615612e-42,0.1350906878,0.7872891377,1,0.8809868768,16.99507629,13.37486672,2.076839113,2.123441667
1.834966592,2.803959544,0.4408254876,0.3400271128,0.728286784,0.2607000881,0.728286784,1.178735101e-42,0.130350044,0.7932100659,1,0.8846817013,17.07279858,13.41771095,2.055650842,2.038471844
1.839309577,2.809844238,0.4401835484,0.3396065271,0.729120132,0.2516766861,0.729120132,5.125877669e-43,0.125838343,0.7989283584,1,0.8882269876,17.15074208,13.46120994,2.035558823,1.954232009
1.843652561,2.815734606,0.4395433851,0.3391866858,0.7299503227,0.2430886295,0.7299503227,2.222492705e-43,0.1215443147,0.8044478698,1,0.8916277198,17.228907,13.50534765,2.016508811,1.871288959
1.847995546,2.821630642,0.4389049908,0.338767589,0.7307773687,0.2349144638,0.7307773687,9.607989872e-44,0.1174572319,0.8097726841,1,0.8948888346,17.30729351,13.55010822,1.998449172,1.790098531
1.85233853,2.827532336,0.4382683587,0.3383492366,0.7316012825,0.2271338165,0.7316012825,4.141377454e-44,0.1135669083,0.8149070513,1,0.8980151912,17.38590181,13.59547604,1.98133088,1.711014259
1.856681514,2.83343968,0.437633482,0.3379316288,0.7324220764,0.2197273823,0.7324220764,1.779824492e-44,0.1098636912,0.8198553336,1,0.9010115458,17.46473209,13.64143583,1.965107478,1.634296873
1.861024499,2.839352667,0.437000354,0.3375147655,0.7332397629,0.2126768971,0.7332397629,7.626576457e-45,0.1063384486,0.8246219602,1,0.9038825337,17.54378454,13.68797275,1.949735014,1.560124326
1.865367483,2.845271289,0.4363689679,0.3370986467,0.7340543544,0.205965104,0.7340543544,3.258383245e-45,0.102982552,0.8292113899,1,0.9066326554,17.62305934,13.73507243,1.935171962,1.488602098
1.869710468,2.851195537,0.4357393172,0.3366832724,0.7348658633,0.1995757128,0.7348658633,1.388016999e-45,0.09978785639,0.8336280814,1,0.9092662682,17.70255669,13.78272097,1.921379125,1.419773513
1.874053452,2.857125404,0.4351113951,0.3362686424,0.7356743017,0.1934933543,0.7356743017,5.895321469e-46,0.09674667715,0.8378764711,1,0.9117875812,17.78227677,13.83090501,1.908319522,1.353629854
1.878396437,2.863060882,0.434485195,0.3358547567,0.736479682,0.1877035311,0.736479682,2.496550093e-46,0.09385176557,0.8419609556,1,0.9142006545,17.86221978,13.87961169,1.89595827,1.290120074
1.882739421,2.869001963,0.4338607103,0.3354416151,0.7372820165,0.1821925663,0.7372820165,1.054127548e-46,0.09109628314,0.8458858806,1,0.9165094002,17.9423859,13.92882866,1.884262463,1.229159949
1.887082405,2.874948639,0.4332379345,0.3350292175,0.7380813172,0.1769475508,0.7380813172,4.437783664e-47,0.08847377542,0.8496555342,1,0.9187175866,18.02277532,13.97854407,1.873201043,1.170640531
1.89142539,2.880900902,0.432616861,0.3346175638,0.7388775964,0.1719562916,0.7388775964,1.862769751e-47,0.08597814581,0.8532741427,1,0.9208288434,18.10338823,14.02874652,1.862744677,1.114435791
1.895768374,2.886858745,0.4319974834,0.3342066538,0.7396708661,0.1672072597,0.7396708661,7.796008655e-48,0.08360362987,0.8567458707,1,0.9228466687,18.18422482,14.07942507,1.85286563,1.060409403
1.900111359,2.89282216,0.4313797951,0.3337964871,0.7404611385,0.1626895409,0.7404611385,3.253160826e-48,0.08134477047,0.860074822,1,0.9247744358,18.26528527,14.13056917,1.843537647,1.0084206
1.904454343,2.89879114,0.4307637897,0.3333870637,0.7412484256,0.1583927881,0.7412484256,1.35350181e-48,0.07919639406,0.863265043,1,0.9266154015,18.34656977,14.18216869,1.834735838,0.9583291037
1.908797327,2.904765675,0.4301494608,0.3329783833,0.7420327393,0.1543071765,0.7420327393,5.614773401e-49,0.07715358826,0.8663205257,1,0.9283727139,18.42807851,14.23421379,1.826436572,0.9099991451
1.913140312,2.91074576,0.4295368021,0.3325704456,0.7428140917,0.1504233622,0.7428140917,2.322339518e-49,0.0752116811,0.8692452126,1,0.9300494196,18.50981168,14.286695,1.818617374,0.8633025979
1.917483296,2.916731387,0.4289258071,0.3321632502,0.7435924946,0.1467324435,0.7435924946,9.577215874e-50,0.07336622173,0.8720429998,1,0.9316484717,18.59176947,14.33960309,1.811256834,0.8181212964
1.921826281,2.922722547,0.4283164696,0.3317567969,0.74436796,0.1432259259,0.74436796,3.937974746e-50,0.07161296295,0.8747177416,1,0.9331727355,18.67395205,14.39292911,1.804334524,0.7743485991
1.926169265,2.928719233,0.4277087832,0.3313510854,0.7451404997,0.1398956908,0.7451404997,1.61445767e-50,0.06994784538,0.8772732524,1,0.9346249953,18.75635963,14.44666435,1.797830919,0.7318902869
1.930512249,2.934721439,0.4271027417,0.3309461154,0.7459101255,0.1367339666,0.7459101255,6.599339698e-51,0.06836698328,0.8797133097,1,0.9360079595,18.83899237,14.5008003,1.79172733,0.6906648831
1.934855234,2.940729155,0.4264983389,0.3305418863,0.7466768492,0.1337333039,0.7466768492,2.689641464e-51,0.06686665197,0.8820416552,1,0.9373242646,18.92185048,14.55532865,1.786005845,0.6506034904
1.939198218,2.946742376,0.4258955684,0.3301383979,0.7474406824,0.1308865536,0.7474406824,1.092970359e-51,0.06544327682,0.884261995,1,0.9385764796,19.00493413,14.61024125,1.780649273,0.6116492367
1.943541203,2.952761093,0.4252944242,0.3297356497,0.748201637,0.128186847,0.748201637,4.428355348e-52,0.06409342351,0.886377999,1,0.9397671087,19.08824351,14.66553014,1.775641099,0.5737564203
1.947884187,2.958785299,0.4246949002,0.3293336414,0.7489597246,0.1256275795,0.7489597246,1.788943512e-52,0.06281378973,0.8883933001,1,0.9408985936,19.17177882,14.7211875,1.770965444,0.5368894375
1.952227171,2.964814987,0.42409699,0.3289323724,0.7497149567,0.1232023957,0.7497149567,7.205612079e-53,0.06160119785,0.8903114913,1,0.9419733154,19.25554022,14.77720565,1.766607029,0.5010215677
1.956570156,2.97085015,0.4235006878,0.3285318424,0.750467345,0.1209051776,0.750467345,2.893778021e-53,0.06045258878,0.8921361236,1,0.9429935959,19.33952792,14.83357707,1.762551144,0.4661336843
1.96091314,2.976890779,0.4229059874,0.3281320507,0.751216901,0.1187300331,0.751216901,1.158723021e-53,0.05936501656,0.893870702,1,0.9439616982,19.42374208,14.89029439,1.758783628,0.4322129459
1.965256125,2.982936869,0.4223128827,0.3277329971,0.7519636362,0.1166712876,0.7519636362,4.626090694e-54,0.0583356438,0.8955186823,1,0.944879827,19.50818291,14.94735035,1.755290839,0.3992515164
1.969599109,2.988988411,0.4217213677,0.3273346809,0.7527075621,0.1147234755,0.7527075621,1.841487334e-54,0.05736173775,0.8970834669,1,0.9457501291,19.59285058,15.00473787,1.75205964,0.3672453495
1.973942094,2.995045398,0.4211314365,0.3269371015,0.75344869,0.1128813337,0.75344869,7.308755185e-55,0.05644066685,0.8985684005,1,0.9465746931,19.67774528,15.06244997,1.749077381,0.3361930654
1.978285078,3.001107824,0.4205430832,0.3265402586,0.7541870314,0.1111397954,0.7541870314,2.892265649e-55,0.05556989772,0.8999767663,1,0.947355549,19.76286719,15.12047987,1.746331886,0.3060949391
1.982628062,3.007175681,0.4199563016,0.3261441514,0.7549225976,0.1094939851,0.7549225976,1.141177052e-55,0.05474699254,0.9013117813,1,0.9480946683,19.8482165,15.1788209,1.743811436,0.2769520121
1.986971047,3.013248962,0.419371086,0.3257487795,0.7556553999,0.1079392132,0.7556553999,4.489396525e-56,0.0539696066,0.9025765927,1,0.9487939631,19.93379339,15.23746656,1.741504764,0.2487653318
1.991314031,3.01932766,0.4187874305,0.3253541423,0.7563854496,0.1064709722,0.7563854496,1.760933631e-56,0.0532354861,0.9037742744,1,0.9494552863,20.01959804,15.29641051,1.739401038,0.2215353198
1.995657016,3.025411768,0.4182053293,0.324960239,0.757112758,0.1050849321,0.757112758,6.886809908e-57,0.05254246604,0.9049078229,1,0.9500804312,20.10563064,15.35564657,1.737489856,0.1528354184
2,3.031501278,0.4176247764,0.3245670692,0.7578373361,0.1037769365,0.7578373361,2.685426615e-57,0.05188846824,0.905980155,1,0.9506711312,20.19189138,15.41516872,1.735761231,0.09751135992
