r_kpc,v_obs_km_s,v_baryon_km_s,v_dark_residual_km_s,residual_fraction,rho_residual_norm,slope_dlnv_dlnr,H,B,S_eff,V,R_resp,R_rob,structural_dark_support,structural_warning
15.643514644351464,204.60717689329263,87.7184048168544,184.8501509131913,0.8162024473211102,0.05298779442328855,0.012015879822627085,1.0,0.9881267872745899,0.9861079493432362,0.6245052996737611,0.8513659308640875,0.8513659308640875,0.43396058690667805,0.12277320334431394
15.758995815899581,204.6249096494461,86.82835155978093,185.28947896320253,0.8199446166039811,0.05209314219747974,0.011557168988474587,1.0,0.9885748731334371,0.9886242381408092,0.6229006953536252,0.850764698633712,0.850764698633712,0.43452302635287726,0.1237788712702229
15.8744769874477,204.64184191643426,85.94656255066113,185.71879777953595,0.8236123593554232,0.05121506066743895,0.01111541613136069,1.0,0.9890067781046308,0.990911640298992,0.6213655305358503,0.8501889874497498,0.8501889874497498,0.43509639806846906,0.12475769047852066
15.989958158995817,204.65800982980753,85.0731265542185,186.1382930129841,0.8272065424275347,0.050353338710382466,0.010690022638527807,1.0,0.989423045247226,0.992961675637471,0.619897990911347,0.8496383042014494,0.8496383042014494,0.4356806509612684,0.12570980541895616
16.105439330543934,204.67344789389125,84.20812652316019,186.54814847709656,0.8307280493056143,0.04950776135582606,0.010280409567371862,1.0,0.98982420180574,0.9947660605098464,0.6184963229269067,0.8491121660093647,0.8491121660093647,0.4362757361740471,0.12663537198455976
16.22092050209205,204.6881890554221,83.35163977278181,186.94854609217114,0.8341777785650564,0.048678110266104614,0.009886017075757536,1.0,0.9902107595227592,0.996316725835578,0.6171588301707067,0.8486100994253087,0.8486100994253087,0.4368816058107799,0.1275345574102279
16.336401673640168,204.7022647738607,82.50373815017618,187.33966583400039,0.837556642384775,0.04786416419118795,0.009506303864043275,1.0,0.9905832149560073,0.9976058352174455,0.615883869982041,0.8481316396882238,0.8481316396882238,0.43749821175674497,0.12840754015084083
16.451882845188283,204.71570508852977,81.664488198175,187.72168568714707,0.840865565116381,0.04706569939874362,0.00914074663012343,1.0,0.9909420497976644,0.9986258030868281,0.6146698502776312,0.8476763300355694,0.8476763300355694,0.43812550459368943,0.129254509737875
16.567364016736402,204.7285386827219,80.83395131415028,188.09478160253235,0.8441054819082824,0.04628249008042484,0.008788839536521209,1.0,0.9912877311959962,0.9993693128172593,0.6135152265729518,0.8472437210637779,0.8472437210637779,0.43876343259777467,0.1300756666184154
16.682845188284517,204.7407929449132,80.01218390380103,188.45912745912878,0.8472773373838212,0.04551430873526392,0.008450093689930327,1.0,0.9916207120780649,0.9998293347453547,0.612418499183276,0.8468333701335219,0.8468333701335219,0.4394119408129496,0.13087122197898018
16.798326359832636,204.75249402721371,79.19923753004835,188.81489502955841,0.8503820843725113,0.044760926531104854,0.008124036632693787,0.9999999999999827,0.9919414314732248,0.9999991440367788,0.6113782106002058,0.8464448408206202,0.8464448408206202,0.44007097020246627,0.13164139755224902
16.91380753138075,204.7636669011791,78.39515905716154,189.1622539494055,0.8534206826934011,0.04402211364496576,0.007810211846276616,0.9999999999999827,0.9922503148365915,0.9998723383339058,0.6103929430197779,0.8460777024039975,0.8460777024039975,0.440740456861878,0.13238642541297693
17.02928870292887,204.77433541110338,77.5999907902358,189.50137169006032,0.8563940979895421,0.043297639583155044,0.007508178267244148,0.9999999999999827,0.9925477743712642,0.9994428551208782,0.609461316018021,0.8457315293907698,0.8457315293907698,0.44142033129501806,0.13310654776220396
17.144769874476985,204.78452232490517,76.81377061014115,189.83241353491823,0.8593033006125165,0.042587273482026886,0.007217509814552159,0.9999999999999827,0.9928342093497947,0.9987049887411816,0.6085819843684748,0.8454059010783732,0.8454059010783732,0.44211051775315086,0.13380201669881073
17.260251046025104,204.79424938271754,76.0365321040611,190.1555425587663,0.8621492645559455,0.04189078439017994,0.006937794929399388,0.9999999999999827,0.9931100064330332,0.9976534070024576,0.6077536359818688,0.845100401146011,0.845100401146011,0.4428109336228095,0.13447309398446064
17.37573221757322,204.803537343284,75.2683046917384,190.4709196101955,0.8649329664368767,0.04120794153288124,0.006668636124743443,1.0,0.9933755399885955,0.9962831673030881,0.6069749899687956,0.8448146172783285,0.8448146172783285,0.44352148886794335,0.13512005079834996
17.491213389121338,204.8124060282603,74.50911374754465,190.77870329688378,0.867655384523926,0.04053851455952406,0.006409649549027563,0.9999999999999827,0.9936311724039016,0.994589732215349,0.6062447948116608,0.8445481408152047,0.8445481408152047,0.44424208551651284,0.13574316748701587
17.606694560669453,204.82087436451633,73.75898071848934,191.07904997360257,0.8703174978110405,0.0398822737748224,0.006160464559229695,0.9999999999999827,0.9938772543980563,0.9925689844601858,0.6055618266433134,0.8443005664293407,0.8443005664293407,0.4449726171935458,0.13634273330652202
17.722175732217572,204.82896042452813,73.01792323828371,191.37211373280334,0.8729202851357251,0.0392389903545287,0.005920723304939202,1.0,0.9941141253303871,0.990217241209561,0.6049248876258233,0.844071491829279,0.844071491829279,0.4457129686974999,0.13691904615874734
17.83765690376569,204.83668146494722,72.2859552375737,191.65804639764994,0.8754647243405793,0.03860843654633017,0.005690080324939117,1.0,0.9943421135036943,0.9875312676531,0.6043328044164535,0.8438605174827523,0.8438605174827523,0.4464630156103639,0.1374724123259566
17.953138075313806,204.84405396342805,71.5630870504562,191.93699751736415,0.87795179147697,0.0379903858566292,0.005468202153167567,1.0,0.9945615364648452,0.9845082897672052,0.603784426728084,0.8436672463656761,0.8436672463656761,0.4472226239520819,0.13800314619811752
18.068619246861925,204.85109365379353,70.84932551739183,192.20911436476143,0.880382460049677,0.03738461322387947,0.005254766936161559,0.9999999999999827,0.9947727013002116,0.9811460062264225,0.6032786259662564,0.8434912837288447,0.8434912837288447,0.4479916498642936,0.13851156999978212
