dataset_id,family,split,policy,n_vars,n_clauses,solved,sat,timeout,decisions,propagations,conflicts,learned_clauses,max_level,runtime_s,search_cost,structural_update_s,support_evaluation_s,gate_calculation_s,arbitration_s,structural_overhead_s,total_cost,activations,activation_rate,audit_max_abs_error
flat30-60_flat30-2,satlib_graph_coloring_flat30,test,state_v18_gate_signal_shuffled,90,300,1,1,0,17,73,0,0,17,0.013696832931600511,5.3919999999999995,0.000578916,0.003710253,3.5414e-05,0.000114125,0.0044387079999999995,6.585758345740828,0,0.0,0.0
flat30-60_flat30-2,satlib_graph_coloring_flat30,test,random_activation_matched_q,90,300,1,1,0,14,76,0,0,14,0.012988290982320905,4.5040000000000004,0.000725672,0.003104292,3.1126e-05,0.000136498,0.003997588,5.579122318889504,3,0.21428571428571427,0.0
flat30-60_flat30-2,satlib_graph_coloring_flat30,test,state_Mode_A_always,90,300,1,1,0,22,68,0,0,22,0.022674040985293686,6.872,0.000592585,0.006480627,4.9044e-05,0.000221709,0.007343964999999999,8.84710615917482,22,1.0,0.0
flat30-60_flat30-2,satlib_graph_coloring_flat30,test,state_gate_value_only_z_R,90,300,1,1,0,17,73,0,0,17,0.0132856669370085,5.3919999999999995,0.000576588,0.00333858,3.5248e-05,0.000111502,0.004061918,6.484423406138655,1,0.058823529411764705,0.0
flat30-60_flat30-2,satlib_graph_coloring_flat30,test,state_gate_response_only_0_5z_t,90,300,1,1,0,17,73,0,0,17,0.01356099999975413,5.3919999999999995,0.000573876,0.003372623,3.5959e-05,0.000124959,0.004107417,6.496660032421091,7,0.4117647058823529,0.0
flat30-60_flat30-2,satlib_graph_coloring_flat30,test,Paper68_hard_threshold_0_5,90,300,1,1,0,17,73,0,0,17,0.013704167096875608,5.3919999999999995,0.000579536,0.003605501,3.5127e-05,0.000113749,0.004333913,6.557574490023825,2,0.11764705882352941,0.0
flat30-60_flat30-2,satlib_graph_coloring_flat30,test,closure_HBV,90,300,1,1,0,17,73,0,0,17,0.014806749997660518,5.3919999999999995,0.00080633,0.003739709,4.3751e-05,0.000116836,0.004706626,6.657812950025272,3,0.17647058823529413,0.0
flat30-60_flat30-2,satlib_graph_coloring_flat30,test,closure_HSV,90,300,1,1,0,17,73,0,0,17,0.013725916971452534,5.3919999999999995,0.000600043,0.003537002,4.2502e-05,0.000128293,0.004307839999999999,6.550562345645663,2,0.11764705882352941,0.0
flat30-60_flat30-2,satlib_graph_coloring_flat30,test,closure_BSV,90,300,1,1,0,17,73,0,0,17,0.013823082903400064,5.3919999999999995,0.000584539,0.003596958,3.5502e-05,0.000115834,0.004332833,6.557284031851447,2,0.11764705882352941,0.0
flat30-60_flat30-2,satlib_graph_coloring_flat30,test,closure_HBS,90,300,1,1,0,17,73,0,0,17,0.013210417004302144,5.3919999999999995,0.000559581,0.003351789,3.4334e-05,0.000115916,0.004061619999999999,6.484343261198498,2,0.11764705882352941,0.0
flat30-60_flat30-20,satlib_graph_coloring_flat30,test,jeroslow_wang,90,300,1,1,0,15,75,0,0,15,0.01037533301860094,4.8,0.000642839,0.0,0.0,9.3668e-05,0.000736507,4.8,0,0.0,0.0
flat30-60_flat30-20,satlib_graph_coloring_flat30,test,vsids,90,300,1,1,0,9,81,0,0,9,0.0060627920320257545,3.0239999999999996,0.000656087,0.0,0.0,3.6624e-05,0.0006927109999999999,3.0239999999999996,0,0.0,0.0
flat30-60_flat30-20,satlib_graph_coloring_flat30,test,score_with_R_Paper69,90,300,1,1,0,17,73,0,0,17,0.010252250009216368,5.3919999999999995,0.000590874,0.0,0.0,0.000154125,0.000744999,5.3919999999999995,17,1.0,0.0
flat30-60_flat30-20,satlib_graph_coloring_flat30,test,static_gate_v17_Paper69,90,300,1,1,0,21,89,1,1,20,0.013608291978016496,7.656,0.00084012,0.0,0.0,0.000229293,0.001069413,7.656,21,1.0,0.0
flat30-60_flat30-20,satlib_graph_coloring_flat30,test,state_v18_primary,90,300,1,1,0,12,167,2,2,10,0.01422512496355921,6.268,0.001480914,0.003208669,3.0082e-05,0.000104332,0.004823997,7.565379029793967,2,0.16666666666666666,0.0
flat30-60_flat30-20,satlib_graph_coloring_flat30,test,state_v18_gate_signal_shuffled,90,300,1,1,0,12,167,2,2,10,0.013530332944355905,6.268,0.001465009,0.002830623,2.5e-05,8.8292e-05,0.004408924,7.4537481548092455,0,0.0,0.0
flat30-60_flat30-20,satlib_graph_coloring_flat30,test,random_activation_matched_q,90,300,1,1,0,12,167,2,2,10,0.014539041090756655,6.268,0.001886501,0.0029225,2.6669e-05,0.000114542,0.004950212,7.599323639263137,1,0.08333333333333333,0.0
flat30-60_flat30-20,satlib_graph_coloring_flat30,test,state_Mode_A_always,90,300,1,1,0,17,73,0,0,17,0.018065665964968503,5.3919999999999995,0.000612672,0.005345917,3.9164e-05,0.000190792,0.006188545000000001,7.056364324425639,17,1.0,0.0
flat30-60_flat30-20,satlib_graph_coloring_flat30,test,state_gate_value_only_z_R,90,300,1,1,0,12,167,2,2,10,0.014230833039619029,6.268,0.001756538,0.002870502,2.6541e-05,0.000103377,0.0047569579999999995,7.547349376629101,2,0.16666666666666666,0.0
flat30-60_flat30-20,satlib_graph_coloring_flat30,test,state_gate_response_only_0_5z_t,90,300,1,1,0,12,167,2,2,10,0.013909040950238705,6.268,0.001550998,0.002896751,2.5207e-05,0.000101665,0.004574621,7.498311162020853,3,0.25,0.0
flat30-60_flat30-20,satlib_graph_coloring_flat30,test,Paper68_hard_threshold_0_5,90,300,1,1,0,12,167,2,2,10,0.014681583037599921,6.268,0.001504585,0.003215752,3.2789e-05,0.00010621,0.004859336,7.5748831977140325,3,0.25,0.0
flat30-60_flat30-20,satlib_graph_coloring_flat30,test,closure_HBV,90,300,1,1,0,12,167,2,2,10,0.01471954199951142,6.268,0.001620038,0.002935958,3.3458e-05,0.000155293,0.004744747,7.544065316681962,2,0.16666666666666666,0.0
flat30-60_flat30-20,satlib_graph_coloring_flat30,test,closure_HSV,90,300,1,1,0,12,167,2,2,10,0.01441075000911951,6.268,0.001510206,0.002860584,2.7793e-05,0.000103417,0.004501999999999999,7.4787802704131945,2,0.16666666666666666,0.0
flat30-60_flat30-20,satlib_graph_coloring_flat30,test,closure_BSV,90,300,1,1,0,12,167,2,2,10,0.014543875004164875,6.268,0.001544196,0.003497333,2.7332e-05,0.000103042,0.005171903,7.65894582694154,2,0.16666666666666666,0.0
flat30-60_flat30-20,satlib_graph_coloring_flat30,test,closure_HBS,90,300,1,1,0,12,167,2,2,10,0.01421212509740144,6.268,0.001597087,0.002934252,4.9625e-05,0.000110542,0.004691506000000001,7.529746535611979,2,0.16666666666666666,0.0
flat30-60_flat30-21,satlib_graph_coloring_flat30,test,jeroslow_wang,90,300,1,1,0,24,186,3,3,19,0.018654542043805122,10.943999999999999,0.002157078,0.0,0.0,0.000153207,0.002310285,10.943999999999999,0,0.0,0.0
flat30-60_flat30-21,satlib_graph_coloring_flat30,test,vsids,90,300,1,1,0,7,131,2,2,5,0.007013124995864928,4.624,0.001174419,0.0,0.0,3.0542e-05,0.0012049609999999998,4.624,0,0.0,0.0
flat30-60_flat30-21,satlib_graph_coloring_flat30,test,score_with_R_Paper69,90,300,1,1,0,25,411,9,9,13,0.023921417072415352,18.144,0.004525121,0.0,0.0,0.000234125,0.004759246,18.144,25,1.0,0.0
flat30-60_flat30-21,satlib_graph_coloring_flat30,test,static_gate_v17_Paper69,90,300,1,1,0,16,126,1,1,15,0.011373292072676122,6.304,0.001179167,0.0,0.0,0.00018329,0.001362457,6.304,16,1.0,0.0
flat30-60_flat30-21,satlib_graph_coloring_flat30,test,state_v18_primary,90,300,1,1,0,15,276,6,6,9,0.01954254205338657,11.604,0.002833882,0.00433329,3.6916e-05,0.000118334,0.0073224219999999994,13.573312325464133,2,0.13333333333333333,0.0
flat30-60_flat30-21,satlib_graph_coloring_flat30,test,state_v18_gate_signal_shuffled,90,300,1,1,0,15,276,6,6,9,0.019947583903558552,11.604,0.00289433,0.004026252,3.8085e-05,0.000129833,0.0070885,13.510400698983547,2,0.13333333333333333,0.0
flat30-60_flat30-21,satlib_graph_coloring_flat30,test,random_activation_matched_q,90,300,1,1,0,15,276,6,6,9,0.018079417059198022,11.604,0.002695795,0.003436499,3.2916e-05,0.00014079,0.006306,13.29995299538552,2,0.13333333333333333,0.0
flat30-60_flat30-21,satlib_graph_coloring_flat30,test,state_Mode_A_always,90,300,1,1,0,25,411,9,9,13,0.032644541934132576,18.144,0.004547039,0.006799083,6.2917e-05,0.000249624,0.011658663,21.279512914215083,25,1.0,0.0
flat30-60_flat30-21,satlib_graph_coloring_flat30,test,state_gate_value_only_z_R,90,300,1,1,0,15,276,6,6,9,0.01957574998959899,11.604,0.003057365,0.003682957,3.5043e-05,0.00016154,0.006936905,13.469630322463493,2,0.13333333333333333,0.0
flat30-60_flat30-21,satlib_graph_coloring_flat30,test,state_gate_response_only_0_5z_t,90,300,1,1,0,17,309,7,7,9,0.020956583903171122,13.336,0.003080684,0.004084583,3.6375e-05,0.000143085,0.0073447270000000005,15.311311093551998,7,0.4117647058823529,0.0
flat30-60_flat30-21,satlib_graph_coloring_flat30,test,Paper68_hard_threshold_0_5,90,300,1,1,0,15,276,6,6,9,0.018724916968494654,11.604,0.002849839,0.003421916,3.2418e-05,0.000112708,0.006416881000000001,13.329773636692424,2,0.13333333333333333,0.0
flat30-60_flat30-21,satlib_graph_coloring_flat30,test,closure_HBV,90,300,1,1,0,15,276,6,6,9,0.019210958038456738,11.604,0.002931162,0.003462375,3.554e-05,0.000134167,0.006563244,13.369136904732958,3,0.2,0.0
flat30-60_flat30-21,satlib_graph_coloring_flat30,test,closure_HSV,90,300,1,1,0,15,276,6,6,9,0.01957712508738041,11.604,0.002985989,0.003516959,3.4792e-05,0.000121418,0.006659157999999999,13.394932279867657,2,0.13333333333333333,0.0
flat30-60_flat30-21,satlib_graph_coloring_flat30,test,closure_BSV,90,300,1,1,0,15,276,6,6,9,0.01823087502270937,11.604,0.002711655,0.003382122,3.1833e-05,0.000119501,0.006245111,13.283577340146694,2,0.13333333333333333,0.0
flat30-60_flat30-21,satlib_graph_coloring_flat30,test,closure_HBS,90,300,1,1,0,15,276,6,6,9,0.019139999989420176,11.604,0.002801543,0.003701376,3.3374e-05,0.000126958,0.006663251,13.39603306255242,2,0.13333333333333333,0.0
flat30-60_flat30-22,satlib_graph_coloring_flat30,test,jeroslow_wang,90,300,1,1,0,18,72,0,0,18,0.011154333013109863,5.688,0.000671036,0.0,0.0,0.000101708,0.0007727439999999999,5.688,0,0.0,0.0
flat30-60_flat30-22,satlib_graph_coloring_flat30,test,vsids,90,300,1,1,0,6,84,0,0,6,0.006051791016943753,2.1359999999999997,0.00057896,0.0,0.0,3.4666e-05,0.000613626,2.1359999999999997,0,0.0,0.0
flat30-60_flat30-22,satlib_graph_coloring_flat30,test,score_with_R_Paper69,90,300,1,1,0,17,73,0,0,17,0.011389208026230335,5.3919999999999995,0.000567462,0.0,0.0,0.000162003,0.000729465,5.3919999999999995,17,1.0,0.0
flat30-60_flat30-22,satlib_graph_coloring_flat30,test,static_gate_v17_Paper69,90,300,1,1,0,14,76,0,0,14,0.009087332990020514,4.5040000000000004,0.000588134,0.0,0.0,0.000152085,0.0007402190000000001,4.5040000000000004,14,1.0,0.0
flat30-60_flat30-22,satlib_graph_coloring_flat30,test,state_v18_primary,90,300,1,1,0,15,75,0,0,15,0.012890417012386024,4.8,0.000563156,0.003454043,3.65e-05,0.00011754,0.004171239,5.921824496752125,2,0.13333333333333333,0.0
flat30-60_flat30-22,satlib_graph_coloring_flat30,test,state_v18_gate_signal_shuffled,90,300,1,1,0,15,75,0,0,15,0.013368458021432161,4.8,0.000637872,0.003348458,3.3876e-05,0.000147791,0.0041679970000000005,5.920952584349486,2,0.13333333333333333,0.0
flat30-60_flat30-22,satlib_graph_coloring_flat30,test,random_activation_matched_q,90,300,1,1,0,15,75,0,0,15,0.015010291012004018,4.8,0.000607956,0.003951418,3.2206e-05,0.000181001,0.004772581,6.083551069246752,4,0.26666666666666666,0.0
flat30-60_flat30-22,satlib_graph_coloring_flat30,test,state_Mode_A_always,90,300,1,1,0,17,73,0,0,17,0.01968958298675716,5.3919999999999995,0.000611702,0.005732832,4.1e-05,0.000251085,0.006636619000000001,7.176870579175777,17,1.0,0.0
flat30-60_flat30-22,satlib_graph_coloring_flat30,test,state_gate_value_only_z_R,90,300,1,1,0,15,75,0,0,15,0.012934583006426692,4.8,0.000578124,0.003288292,3.2334e-05,0.000114373,0.004013123,5.87930034454496,1,0.06666666666666667,0.0
flat30-60_flat30-22,satlib_graph_coloring_flat30,test,state_gate_response_only_0_5z_t,90,300,1,1,0,15,75,0,0,15,0.012909166980534792,4.8,0.000572469,0.00336633,3.0208e-05,0.000116457,0.0040854640000000005,5.898755932182002,6,0.4,0.0
flat30-60_flat30-22,satlib_graph_coloring_flat30,test,Paper68_hard_threshold_0_5,90,300,1,1,0,15,75,0,0,15,0.013827209011651576,4.8,0.000590415,0.003450499,3.3791e-05,0.000126917,0.0042016219999999995,5.929995784392276,2,0.13333333333333333,0.0
flat30-60_flat30-22,satlib_graph_coloring_flat30,test,closure_HBV,90,300,1,1,0,15,75,0,0,15,0.01540600007865578,4.8,0.00118837,0.003962377,4.2915e-05,0.000136545,0.005330207000000001,6.2335205403861185,3,0.2,0.0
flat30-60_flat30-22,satlib_graph_coloring_flat30,test,closure_HSV,90,300,1,1,0,15,75,0,0,15,0.03135170810855925,4.8,0.00120112,0.008669374,0.000134833,0.00031771,0.010323037000000002,7.5763059818626,2,0.13333333333333333,0.0
flat30-60_flat30-22,satlib_graph_coloring_flat30,test,closure_BSV,90,300,1,1,0,15,75,0,0,15,0.01411841600202024,4.8,0.000590953,0.003888334,3.5914e-05,0.000119457,0.004634658,6.046457678034802,2,0.13333333333333333,0.0
flat30-60_flat30-22,satlib_graph_coloring_flat30,test,closure_HBS,90,300,1,1,0,15,75,0,0,15,0.014436749974265695,4.8,0.000658834,0.003731583,4.2335e-05,0.000130334,0.004563086,6.027208907374204,2,0.13333333333333333,0.0
flat30-60_flat30-23,satlib_graph_coloring_flat30,test,jeroslow_wang,90,300,1,1,0,21,69,0,0,21,0.01269770902581513,6.576,0.000638454,0.0,0.0,0.000132079,0.000770533,6.576,0,0.0,0.0
flat30-60_flat30-23,satlib_graph_coloring_flat30,test,vsids,90,300,1,1,0,11,108,1,1,10,0.007220041938126087,4.732,0.001032497,0.0,0.0,4.9041e-05,0.0010815380000000002,4.732,0,0.0,0.0
flat30-60_flat30-23,satlib_graph_coloring_flat30,test,score_with_R_Paper69,90,300,1,1,0,18,72,0,0,18,0.01041999994777143,5.688,0.000602503,0.0,0.0,0.000157207,0.00075971,5.688,18,1.0,0.0
flat30-60_flat30-23,satlib_graph_coloring_flat30,test,static_gate_v17_Paper69,90,300,1,1,0,19,97,1,1,17,0.012034374987706542,7.088,0.000907493,0.0,0.0,0.000199874,0.001107367,7.088,19,1.0,0.0
flat30-60_flat30-23,satlib_graph_coloring_flat30,test,state_v18_primary,90,300,1,1,0,15,75,0,0,15,0.012788375024683774,4.8,0.000560413,0.003549915,3.4335e-05,0.000115415,0.004260078,5.945717101914994,2,0.13333333333333333,0.0
flat30-60_flat30-23,satlib_graph_coloring_flat30,test,state_v18_gate_signal_shuffled,90,300,1,1,0,15,75,0,0,15,0.015062833088450134,4.8,0.000728918,0.003888208,3.8293e-05,0.000166749,0.004822168,6.09688713350019,1,0.06666666666666667,0.0
flat30-60_flat30-23,satlib_graph_coloring_flat30,test,random_activation_matched_q,90,300,1,1,0,15,75,0,0,15,0.013018999947234988,4.8,0.000605629,0.003177335,3.1999e-05,0.000138665,0.003953628,5.863299595502705,0,0.0,0.0
flat30-60_flat30-23,satlib_graph_coloring_flat30,test,state_Mode_A_always,90,300,1,1,0,18,72,0,0,18,0.016338416025973856,5.688,0.000577417,0.004598207,4.1209e-05,0.000158168,0.005375001000000001,7.133567562028253,18,1.0,0.0
flat30-60_flat30-23,satlib_graph_coloring_flat30,test,state_gate_value_only_z_R,90,300,1,1,0,15,75,0,0,15,0.012792791007086635,4.8,0.000633624,0.003245126,3.171e-05,0.000112377,0.0040228370000000005,5.88191285443985,2,0.13333333333333333,0.0
flat30-60_flat30-23,satlib_graph_coloring_flat30,test,state_gate_response_only_0_5z_t,90,300,1,1,0,15,75,0,0,15,0.012334666913375258,4.8,0.000567747,0.003148335,3.0084e-05,0.000110876,0.003857042,5.837323490838528,5,0.3333333333333333,0.0
flat30-60_flat30-23,satlib_graph_coloring_flat30,test,Paper68_hard_threshold_0_5,90,300,1,1,0,15,75,0,0,15,0.014350499957799911,4.8,0.000610204,0.003849999,3.4373e-05,0.000109584,0.00460416,6.038255461978147,3,0.2,0.0
flat30-60_flat30-23,satlib_graph_coloring_flat30,test,closure_HBV,90,300,1,1,0,15,75,0,0,15,0.013549915980547667,4.8,0.00062379,0.003382543,3.4165e-05,0.000203624,0.004244122,5.94142585136086,3,0.2,0.0
flat30-60_flat30-23,satlib_graph_coloring_flat30,test,closure_HSV,90,300,1,1,0,15,75,0,0,15,0.012752167065627873,4.8,0.000636208,0.003273416,3.1543e-05,0.000115124,0.004056291,5.890910065272014,2,0.13333333333333333,0.0
flat30-60_flat30-23,satlib_graph_coloring_flat30,test,closure_BSV,90,300,1,1,0,15,75,0,0,15,0.012719874968752265,4.8,0.000565584,0.003195626,3.1625e-05,0.000115457,0.003908292,5.851106806888877,2,0.13333333333333333,0.0
flat30-60_flat30-23,satlib_graph_coloring_flat30,test,closure_HBS,90,300,1,1,0,15,75,0,0,15,0.012541832984425128,4.8,0.000572545,0.003108874,3.0126e-05,0.000131209,0.0038427540000000003,5.833480836795066,2,0.13333333333333333,0.0
flat30-60_flat30-24,satlib_graph_coloring_flat30,test,jeroslow_wang,90,300,1,1,0,16,198,2,2,13,0.014241124968975782,7.592,0.002042087,0.0,0.0,9.6123e-05,0.00213821,7.592,0,0.0,0.0
flat30-60_flat30-24,satlib_graph_coloring_flat30,test,vsids,90,300,1,1,0,7,83,0,0,7,0.005421000067144632,2.432,0.000563171,0.0,0.0,3.2083e-05,0.000595254,2.432,0,0.0,0.0
flat30-60_flat30-24,satlib_graph_coloring_flat30,test,score_with_R_Paper69,90,300,1,1,0,13,77,0,0,13,0.008253125008195639,4.208,0.000577789,0.0,0.0,0.000121334,0.000699123,4.208,13,1.0,0.0
flat30-60_flat30-24,satlib_graph_coloring_flat30,test,static_gate_v17_Paper69,90,300,1,1,0,15,75,0,0,15,0.010983332991600037,4.8,0.000755706,0.0,0.0,0.00017629,0.000931996,4.8,15,1.0,0.0
flat30-60_flat30-24,satlib_graph_coloring_flat30,test,state_v18_primary,90,300,1,1,0,11,79,0,0,11,0.01094437506981194,3.6159999999999997,0.000615169,0.002687293,2.5333e-05,9.2959e-05,0.0034207540000000002,4.535986995365842,2,0.18181818181818182,0.0
flat30-60_flat30-24,satlib_graph_coloring_flat30,test,state_v18_gate_signal_shuffled,90,300,1,1,0,11,79,0,0,11,0.01113462494686246,3.6159999999999997,0.00057783,0.002849459,2.4207e-05,9.2543e-05,0.003544039,4.569143602571059,1,0.09090909090909091,0.0
flat30-60_flat30-24,satlib_graph_coloring_flat30,test,random_activation_matched_q,90,300,1,1,0,12,103,1,1,11,0.012311749975197017,5.012,0.001052708,0.002722292,2.6958e-05,0.000107083,0.003909041,6.063308245010276,1,0.08333333333333333,0.0
flat30-60_flat30-24,satlib_graph_coloring_flat30,test,state_Mode_A_always,90,300,1,1,0,13,77,0,0,13,0.01358491601422429,4.208,0.000628044,0.00340075,2.9333e-05,0.000131293,0.004189420000000001,5.334714144929909,13,1.0,0.0
flat30-60_flat30-24,satlib_graph_coloring_flat30,test,state_gate_value_only_z_R,90,300,1,1,0,11,79,0,0,11,0.012107708025723696,3.6159999999999997,0.000574785,0.002672417,2.5791e-05,9.3875e-05,0.003366868,4.521494746220687,1,0.09090909090909091,0.0
flat30-60_flat30-24,satlib_graph_coloring_flat30,test,state_gate_response_only_0_5z_t,90,300,1,1,0,11,79,0,0,11,0.011462416965514421,3.6159999999999997,0.000571077,0.002919083,2.7081e-05,0.000104459,0.0036217,4.590029965649815,3,0.2727272727272727,0.0
flat30-60_flat30-24,satlib_graph_coloring_flat30,test,Paper68_hard_threshold_0_5,90,300,1,1,0,11,79,0,0,11,0.010832416010089219,3.6159999999999997,0.000556169,0.002768542,2.2834e-05,8.7543e-05,0.0034350879999999998,4.539842020775904,2,0.18181818181818182,0.0
flat30-60_flat30-24,satlib_graph_coloring_flat30,test,closure_HBV,90,300,1,1,0,11,79,0,0,11,0.010688542039133608,3.6159999999999997,0.000552087,0.002629666,2.325e-05,9.2541e-05,0.003297544,4.502850558867038,2,0.18181818181818182,0.0
flat30-60_flat30-24,satlib_graph_coloring_flat30,test,closure_HSV,90,300,1,1,0,11,79,0,0,11,0.010889707948081195,3.6159999999999997,0.000622544,0.002598876,2.3001e-05,9.1874e-05,0.003336295,4.513272359457616,2,0.18181818181818182,0.0
flat30-60_flat30-24,satlib_graph_coloring_flat30,test,closure_BSV,90,300,1,1,0,11,79,0,0,11,0.011204999987967312,3.6159999999999997,0.00058,0.002827877,2.8417e-05,9.4332e-05,0.0035306260000000003,4.565536273435774,2,0.18181818181818182,0.0
flat30-60_flat30-24,satlib_graph_coloring_flat30,test,closure_HBS,90,300,1,1,0,11,79,0,0,11,0.011615582974627614,3.6159999999999997,0.000597754,0.002691125,2.7709e-05,9.9126e-05,0.003415714,4.534631523894744,2,0.18181818181818182,0.0
flat30-60_flat30-26,satlib_graph_coloring_flat30,test,jeroslow_wang,90,300,1,1,0,20,70,0,0,20,0.011965916957706213,6.28,0.000562003,0.0,0.0,0.000118663,0.000680666,6.28,0,0.0,0.0
flat30-60_flat30-26,satlib_graph_coloring_flat30,test,vsids,90,300,1,1,0,6,84,0,0,6,0.004764499957673252,2.1359999999999997,0.000539881,0.0,0.0,2.7874e-05,0.000567755,2.1359999999999997,0,0.0,0.0
flat30-60_flat30-26,satlib_graph_coloring_flat30,test,score_with_R_Paper69,90,300,1,1,0,20,70,0,0,20,0.012338542030192912,6.28,0.000693923,0.0,0.0,0.000193712,0.000887635,6.28,20,1.0,0.0
flat30-60_flat30-26,satlib_graph_coloring_flat30,test,static_gate_v17_Paper69,90,300,1,1,0,14,76,0,0,14,0.008830750011838973,4.5040000000000004,0.000571915,0.0,0.0,0.000144001,0.000715916,4.5040000000000004,14,1.0,0.0
flat30-60_flat30-26,satlib_graph_coloring_flat30,test,state_v18_primary,90,300,1,1,0,19,71,0,0,19,0.01606354198884219,5.984,0.000589088,0.004288043,5.0418e-05,0.000146249,0.005073798,7.348561198236768,2,0.10526315789473684,0.0
flat30-60_flat30-26,satlib_graph_coloring_flat30,test,state_v18_gate_signal_shuffled,90,300,1,1,0,19,71,0,0,19,0.016208167071454227,5.984,0.00061729,0.004251706,4.7708e-05,0.000150875,0.005067579,7.346888643260824,2,0.10526315789473684,0.0
flat30-60_flat30-26,satlib_graph_coloring_flat30,test,random_activation_matched_q,90,300,1,1,0,22,68,0,0,22,0.017029125010594726,6.872,0.000597754,0.004450499,4.6251e-05,0.000193042,0.005287546,8.29404717363443,4,0.18181818181818182,0.0
