galaxy,r_kpc,v_obs_km_s,e_v_obs_km_s,v_gas_km_s,v_disk_km_s,v_bulge_km_s,upsilon_disk,upsilon_bulge,v_baryon_km_s,v_residual_km_s,residual_fraction,H,B,S_eff,V,R_resp,R_rob,D_struct,v_nfw_like_km_s,v_rar_km_s,nfw_fractional_residual,rar_sigma_residual
DDO161,10.99,66.8,2.37,32.06,15.18,0.0,0.5,0.7,33.80916739584103,57.61232680598832,0.7438372207680447,1.0,0.5122435720105867,0.9396124938054515,0.3484368414454748,0.5630325830906091,0.5630325830906091,0.1459269491524311,55.85634012353449,86.06811314521292,0.04465234232224877,8.130005546503343
DDO161,11.46,66.8,0.95,31.18,14.81,0.0,0.5,0.7,32.89164711594724,58.14103155259631,0.7575521599017533,1.0,0.6469380985033198,0.9835138945084066,0.32500000000013535,0.5946325740508028,0.5946325740508028,0.14640118701660157,56.68319139985609,85.62042949687803,0.03751375155242219,18.820429496878035
DDO161,11.94,66.6,0.96,30.3,14.47,0.0,0.5,0.7,31.9809388542613,58.418999905852544,0.7694134562490418,1.0,0.8887621256714346,0.985723363317328,0.32500000000008605,0.6610327349172389,0.6610327349172389,0.16529743141163333,57.49342209450438,85.14010506174188,0.02418769351855338,18.540105061741883
DDO161,12.41,66.8,0.99,29.42,14.16,0.0,0.5,0.7,31.077149161401532,59.13079400786023,0.7835640395854996,1.0,0.5886470615460961,0.953000549761345,0.3250000000000396,0.5762082168665105,0.5762082168665105,0.14673621236635906,58.25531724397217,84.5953860852073,0.023030767687116278,17.795386085207298
DDO161,12.9,66.3,0.74,28.69,13.86,0.0,0.5,0.7,30.317748926989946,58.962056443105844,0.7908938300926589,1.0,0.8245290765883546,0.9105105850120366,0.3250000000001255,0.6447080784560241,0.6447080784560241,0.16571608347513705,59.018479553880134,84.2395436410656,0.0015143990708552791,17.939543641065598
DDO161,13.37,66.1,1.31,27.81,13.59,0.0,0.5,0.7,29.423462576658103,59.19011615126295,0.8018543054694097,1.0,0.6253075612131445,0.9588134749471845,0.3250000000001027,0.5879300800311128,0.5879300800311128,0.1532161364461232,59.72233525873508,83.60114854405026,0.014484879133013186,13.359655377137608
DDO168,0.41,15.0,4.1,10.41,8.28,0.0,0.5,0.7,11.943504510820935,9.07483884154424,0.366012,1.0,0.5969770481865885,0.6577808246973743,0.8139615164668021,0.786177304107078,0.751901028475971,0.22400611572389378,14.76095242570545,23.244835158238416,0.602368962284176,2.0109354044483942
DDO168,0.82,23.4,1.3,18.08,12.66,0.0,0.5,0.7,20.174840767649194,11.854779626800322,0.2566582657608299,1.0,0.6190932761386923,0.7054684351875622,0.4939047937253942,0.6736998379094072,0.6736998379094072,0.08540139005122688,20.734945423359516,36.436124890309564,0.5285305020631488,10.027788377161205
DDO168,1.24,29.2,1.5,20.09,15.11,0.0,0.5,0.7,22.754431436535608,18.299613383894208,0.3927517475136048,1.0,0.5510770651539875,0.4650586424600724,0.5439954440193423,0.6692718105823084,0.6110529283559617,0.13055461195730922,25.32425983339033,42.60511828506153,0.3594040698408082,8.936745523374354
DDO168,1.64,36.2,1.1,20.2,15.99,0.0,0.5,0.7,23.149083135191336,27.83091716059678,0.5910686105430238,1.0,0.508902858663765,0.5323915285210207,0.5042666984019617,0.6354748875742778,0.6079692007420476,0.18120899988437533,28.936425986026965,45.66316185503505,0.04788986817009264,8.602874413668223
DDO168,2.06,44.0,1.1,22.0,16.89,0.0,0.5,0.7,25.032699614703965,36.18513437863676,0.676324354338843,1.0,0.4372998747093818,0.7796111499503005,0.7104544636666839,0.6772856384946823,0.6772856384946823,0.3254341620280333,32.2136485529216,50.14530825458935,0.14031239509754762,5.586643867808502
DDO168,2.47,52.1,1.2,22.63,17.03,0.0,0.5,0.7,25.634495313931968,45.35727780632343,0.7579115351033926,1.0,0.45316087781744363,0.9774939921363003,0.5280947800665499,0.6208520146197439,0.6208520146197439,0.2484954758794178,35.045576549560366,52.86554105489108,0.3054403035314874,0.6379508790759008
DDO168,2.89,52.9,1.7,22.95,16.99,0.0,0.5,0.7,25.904295975764327,46.1235021437011,0.7602093510243317,1.0,0.6419736478927659,0.7107907370676543,0.491438626567354,0.6807622995420092,0.6807622995420092,0.2543302350144877,37.65902197618058,55.0382347555713,0.2534208760680342,1.257785150336061
DDO168,3.3,54.8,2.2,22.74,17.19,0.0,0.5,0.7,25.78479493810257,48.35477587581189,0.7786057961265916,1.0,0.5408528509405489,0.6967208588512978,0.3906351728954992,0.5955937832790152,0.5955937832790152,0.1811503314886233,39.98576169608494,56.52975680057109,0.24619159637697335,0.7862530911686798
DDO168,3.71,55.0,2.5,22.74,17.16,0.0,0.5,0.7,25.774801648121368,48.58661955724024,0.7803833388429752,1.0,0.43176763473132934,0.6793840825831732,0.357975360111127,0.5366622820364774,0.5366622820364774,0.14992090540602687,42.12962603171277,58.011354325747504,0.1936377555133983,1.2045417302990018
DDO168,4.12,52.0,2.7,22.74,16.37,0.0,0.5,0.7,25.51658382307475,45.30898310489874,0.7592100406804734,1.0,0.4118550911195891,0.9557427886383241,0.3486521923927254,0.5236554322168036,0.5236554322168036,0.13861172129229454,44.118936259762776,59.0626134677643,0.03935777119341318,2.6157827658386297
DDO170,1.87,27.7,3.0,8.68,18.19,0.0,0.5,0.7,15.517101855694575,22.945795911233937,0.6861936816588252,1.0,0.5616212177216124,0.733043953517438,0.9893763138372156,0.8221196056554403,0.7988840637841,0.542365406960386,30.532063959314783,37.62101792650546,0.528740606049458,3.30700597550182
DDO170,3.36,42.4,1.5,15.07,19.75,0.0,0.5,0.7,20.545952156081743,37.08940347322938,0.7651877058116767,1.0,0.551594037829398,0.9389403884251714,0.7061670916000237,0.7303129685983499,0.7303129685983499,0.3946248877210487,38.49459868783304,50.09256980307418,0.059079230896959184,5.128379868716119
DDO170,4.86,52.5,1.0,20.59,19.94,0.0,0.5,0.7,24.95495742332573,46.18982680201345,0.774058993197279,1.0,0.6342811942443343,0.7737308903528213,0.6339520247525252,0.73809581489753,0.73809581489753,0.3621956222480479,43.734037312212706,60.56962641167273,0.08012120829895229,8.06962641167273
DDO170,6.35,55.6,1.0,24.61,19.17,0.0,0.5,0.7,28.096201700585794,47.97878124754734,0.7446442504269966,1.0,0.7127694091205043,0.9562501475608176,0.6732718331121309,0.7829123899007953,0.7829123899007953,0.392511560461618,47.43123443844484,68.66578255236914,0.016899180181306712,13.065782552369136
DDO170,7.85,58.6,1.1,26.94,18.71,0.0,0.5,0.7,30.013257903799783,50.33055086128106,0.7376802146792624,1.0,0.7892677425230592,0.3120177730191738,0.5038189780884529,0.7353593611766923,0.5934983996720649,0.2205780079784668,50.193394061376004,74.70332933031774,0.00401505626140792,14.639390300288856
DDO170,9.34,59.0,1.2,27.6,17.41,0.0,0.5,0.7,30.221086181671236,50.672339101328255,0.7376288279230107,1.0,0.8439879239795167,0.8791315362677165,0.36605890655110207,0.6760244501402732,0.6760244501402732,0.18253714899983567,52.28435835900093,78.03325724182234,0.04767830480104307,15.861047701518618
DDO170,10.83,60.0,1.3,26.77,16.05,0.0,0.5,0.7,29.07635035557248,52.483958025286164,0.7651571805555556,1.0,0.6917850146140543,0.9776782347019802,0.3349016250615827,0.6141806574994643,0.6141806574994643,0.15738525719687485,53.90733460761627,79.0922506663366,0.04206524291597298,14.686346666412765
DDO170,12.33,62.2,1.0,24.9,15.01,0.0,0.5,0.7,27.067693843399365,56.001606673380365,0.8106253941749982,1.0,0.6736892912379832,0.9324554409818325,0.3955412719128585,0.6435028626789672,0.6435028626789672,0.20633005482783645,55.18911155597101,78.47081110915728,0.02335116356907686,16.27081110915728
ESO079-G014,0.41,33.2,11.6,2.21,28.95,0.0,0.5,0.7,20.589690381353478,26.044282481957538,0.6153874383074468,1.0,0.6383942424564157,0.5500114841888007,0.9034120191856563,0.8323863349708718,0.7504757194564976,0.41722578164171475,29.299035285553074,32.137144427450245,0.16342068756721215,0.0916254803922205
ESO079-G014,0.98,50.4,11.8,4.41,47.6,0.0,0.5,0.7,33.945958522333704,37.25361593187968,0.5463560956790122,1.0,0.7912610615471887,0.36526442869117454,0.6280738184516204,0.7920941906637929,0.6527313414379209,0.22398603867662967,44.875904096322365,51.719138175553645,0.2464470224168253,0.11179137080963109
ESO079-G014,1.78,53.9,9.75,6.75,62.09,0.0,0.5,0.7,44.42011425019076,30.529714214188115,0.32082481128730794,1.0,0.6311773306690818,0.5201310333077587,0.3931141929043257,0.6283814731386861,0.59937099236344,0.07559314111373908,59.703075301242,68.42764134284357,0.9060941379197279,1.490014496701905
ESO079-G014,2.69,67.6,5.1,8.55,75.48,0.0,0.5,0.7,54.05291574004126,40.5960872498816,0.3606408870487727,1.0,0.5113801245571286,0.5463242592773381,0.5644770117281797,0.6608913000580489,0.6301735163172298,0.12828662216613348,72.34292702046746,83.58653480495938,0.7846050536327251,3.1346146676390965
ESO079-G014,3.36,81.7,5.06,9.18,82.21,0.0,0.5,0.7,58.85163081852532,56.66899990294518,0.4811128797628127,1.0,0.5364192940098523,0.4157047194237776,0.3721051944165917,0.5844177182140146,0.5367088659002108,0.09608409092542664,80.01167936831455,91.91151041015848,0.47798439904447415,2.018085061296143
ESO079-G014,4.39,102.0,5.35,9.29,86.87,0.0,0.5,0.7,62.124894768522545,80.89806827112746,0.6290366637831603,1.0,0.5741746139631713,0.653125063963615,0.36940342406444354,0.596368873277108,0.596368873277108,0.13857721974367124,90.02565109585231,100.03277879653314,0.14995390284814827,0.3677048978442735
ESO079-G014,5.65,116.0,6.44,9.5,92.23,0.0,0.5,0.7,65.9047528635075,95.45974832357352,0.6772119166171224,1.0,0.448110644636459,0.8391963716071492,0.3605277541318933,0.5446380609668258,0.5446380609668258,0.1329753930452826,100.22461856908862,108.94298219830684,0.06929329795773656,1.095810217654218
ESO079-G014,6.34,132.0,9.1,10.22,96.19,0.0,0.5,0.7,68.78013121534445,112.66451770633024,0.7284948088842975,1.0,0.39176085520080595,1.0,0.3635281116427632,0.5222194141122688,0.5222194141122688,0.1382985017119788,105.0994799063635,114.36827665877067,0.09454734121969102,1.9375520155197068
ESO079-G014,6.89,137.0,5.25,11.87,100.53,0.0,0.5,0.7,72.06967011163573,116.51164169300851,0.7232650993659758,1.0,0.45433858427048013,0.6861472405734391,0.35794209131931043,0.5458384569312292,0.5458384569312292,0.1413104927419097,108.69401990510119,119.5953836813927,0.09380215711382958,3.3151650130680563
ESO079-G014,8.34,154.0,4.2,17.23,113.81,0.0,0.5,0.7,82.29964125073693,130.16439240437455,0.714402473013999,1.0,0.6060137160747525,0.9272981309905569,0.44262219544162196,0.6449190623971236,0.6449190623971236,0.20393010890612037,117.14744783248636,134.58310044638802,0.13574146214938793,4.623071322288568
ESO079-G014,10.04,163.0,3.28,24.23,128.72,0.0,0.5,0.7,94.18870473682075,133.0319055715583,0.6660953705446196,1.0,0.6699198446636492,0.9204517156666715,0.6104530106833299,0.7422639372252956,0.7422639372252956,0.3018193060031671,125.55563087164644,151.51280932459508,0.07276417841931818,3.5021922790868656
ESO079-G014,11.65,170.0,2.41,30.75,133.41,0.0,0.5,0.7,99.22034342814986,138.0410208959641,0.6593537525951557,1.0,0.7005585113170224,0.008305662807670625,0.4895838210454021,0.6999878316500162,0.23102631012676592,0.07457735588519257,132.36683491119476,160.9983655305881,0.053091503999740906,3.735118037100372
ESO079-G014,13.36,175.0,2.18,36.2,132.99,0.0,0.5,0.7,100.76512318257741,143.0782651208771,0.668453549387755,1.0,0.7233733000518875,0.6594223100812671,0.5753392213979441,0.7466128930250329,0.7237899076584313,0.2783605834255081,138.6353118216801,166.94541705517017,0.0408698862401803,3.6947628187292807
ESO079-G014,15.06,177.0,2.23,39.42,128.51,0.0,0.5,0.7,99.05224101452727,146.688968739984,0.6868286108717164,1.0,0.8271901739373767,0.7903226018943874,0.5873334022706045,0.7861341978666393,0.7861341978666393,0.31712447952130957,144.06917812740275,169.22852915993113,0.024313749679041898,3.4849645022730367
ESO079-G014,16.67,178.0,2.03,40.49,124.23,0.0,0.5,0.7,96.72634878873492,149.42561176050108,0.7047094258931953,1.0,0.8946315708210437,0.7955651664545905,0.490719491911013,0.7600214386154915,0.7600214386154915,0.26282654886594303,148.60981295981264,170.32950257890727,0.007673808295969669,3.7785701581737605
ESO116-G012,0.25,20.9,3.4,-0.22,17.33,0.0,0.5,0.7,12.252185519326744,16.93203915658123,0.6563355921338797,1.0,0.6451799982416362,0.8323571056151777,0.9332214076285055,0.8444135543812427,0.841383168252255,0.5153525965826035,20.365275334368775,21.280492601672865,0.29314917113767847,0.11190958872731367
ESO116-G012,0.83,40.0,3.29,-1.8,34.96,0.0,0.5,0.7,24.654833197570007,31.4982412207412,0.6200869999999999,1.0,0.6105157721614383,0.4887655668701095,0.56831778542608,0.7026882828292712,0.6417223785257395,0.22614711852867397,36.64988864885634,41.14839938672271,0.21942196123348062,0.34905756435340685
ESO116-G012,1.38,51.5,2.96,-1.55,51.34,0.0,0.5,0.7,36.26975737442974,36.56165614410813,0.5040078046941275,1.0,0.5536038724327488,0.6878248584642721,0.4084366765252529,0.6092206528103257,0.6092206528103257,0.12541128361390333,46.71414687964503,57.49625662973704,0.3187696554597228,2.0257623749111624
ESO116-G012,1.85,67.9,3.45,5.01,61.73,0.0,0.5,0.7,43.93627829026942,51.76884632672434,0.581296121169267,1.0,0.5148196548593439,0.44749311022083527,0.5440025831180899,0.6542624972911052,0.594991290462754,0.18815206773892482,53.56277982129377,68.4589220040266,0.04098506037085516,0.1620063779787242
ESO116-G012,2.68,80.2,2.93,12.54,60.49,0.0,0.5,0.7,44.57321673381898,66.67284567198253,0.6911132937606109,1.0,0.7226087080982174,0.9999999958443182,0.5859774423307142,0.7509217718823362,0.7509217718823362,0.30410589640640723,63.38796417233499,74.21232601557733,0.0664228375580338,2.043574738710809
ESO116-G012,3.19,83.3,3.08,16.68,63.17,0.0,0.5,0.7,47.68067585510927,68.30404929431343,0.6723615952983834,1.0,0.47869451162622306,0.6498971396444586,0.5564227118892902,0.6434099393860451,0.6434099393860451,0.24071076501219119,68.45553148605275,80.01030176262515,0.00298558429921219,1.0680838433035227
ESO116-G012,3.68,91.4,2.83,20.19,65.14,0.0,0.5,0.7,50.29160864398752,76.31981459621086,0.6972398838395205,1.0,0.5046089072045062,0.7614142485542584,0.3887295553280591,0.5810330342368559,0.5810330342368559,0.15748188627634854,72.81849122137581,85.00463454521895,0.06250705488683397,2.2598464504526703
ESO116-G012,4.13,102.0,5.4,22.31,66.32,0.0,0.5,0.7,51.93175618058761,87.79004898050803,0.7407816897347175,1.0,0.4568075275793158,0.7795245353364868,0.6204572941532291,0.6568734604215779,0.6568734604215779,0.30191441506896666,76.46943561460093,88.68263868295476,0.17873107619996192,2.466178021675044
ESO116-G012,5.23,105.0,4.21,25.63,64.52,0.0,0.5,0.7,52.3288839934505,91.03124683316163,0.7516270204081633,1.0,0.5981357360415889,0.9999819143050263,0.5288653664905485,0.681367831551854,0.681367831551854,0.2708501857721378,84.26541686795105,93.471325225018,0.107576183226343,2.738402559378146
ESO116-G012,6.05,109.0,2.1,27.28,60.09,0.0,0.5,0.7,50.493588206820874,96.59915915783118,0.7854050627051594,1.0,0.7594686566213446,1.0,0.3969004357948788,0.6704974702861161,0.6704974702861161,0.20901257503849627,89.25796520391077,94.3603317274825,0.1148399291017132,6.971270605960712
ESO116-G012,6.81,108.0,2.1,28.58,55.74,0.0,0.5,0.7,48.685626215547444,96.40388892570672,0.7967858196159122,1.0,0.9347173242829122,0.7279787994687372,0.4271418980950828,0.7363497693110805,0.7342480457051905,0.24989442583259353,93.39395781657366,94.74539902264712,0.04897791866907244,6.311714751120419
ESO116-G012,7.56,109.0,2.1,30.7,53.61,0.0,0.5,0.7,48.78018091397366,97.47560694861048,0.7997217363858261,1.0,0.8090491019954553,0.003876504947130645,0.36370134683761446,0.6651300916111877,0.1837765240450324,0.053453216374071424,97.0890232700124,96.99993755745635,0.006330739035012967,5.71431544883031
ESO116-G012,8.32,110.0,2.1,33.83,51.18,0.0,0.5,0.7,49.539530680053886,98.21321143308572,0.7971764380165289,1.0,0.8875873876393218,0.0005585605486836947,0.4276062513995642,0.7240219332012516,0.12066501092842497,0.04113200275183445,100.49934350462955,99.89958059365813,0.03754406155880389,4.809723526829462
ESO116-G012,9.09,111.0,2.33,35.49,49.08,0.0,0.5,0.7,49.638324911302156,99.2826102598033,0.8000192111029949,1.0,0.8854829413848067,0.9405166101240436,0.3444764903479553,0.6731521887865993,0.6731521887865993,0.18551253753920718,103.65836149736712,101.95220042515751,0.07207363106231987,3.8831757831941998
ESO116-G012,9.86,112.0,4.74,33.74,46.34,0.0,0.5,0.7,47.032811950807286,101.64602599216558,0.82365390625,1.0,0.8873856777140378,0.9968770150884073,0.4129518733636643,0.7156004723134777,0.7156004723134777,0.24339677616816918,106.557357812683,100.68851267318006,0.0815175306138515,2.3863897313966125
ESO444-G084,0.26,18.3,1.8,4.59,8.31,0.0,0.5,0.7,7.45628258584665,16.712086943287485,0.8339868314969093,1.0,0.6215146417513888,0.8984729416981558,0.9646865407645517,0.8432296348895485,0.8432296348895485,0.6784084891973058,19.209980635273322,16.132676426486626,0.26793725106027644,1.204068651951875
ESO444-G084,0.77,35.3,3.0,11.55,14.79,0.0,0.5,0.7,15.581224277957107,31.6751550903859,0.8051709346836906,1.0,0.5957520858711224,0.0005895024003689424,0.6871215333496083,0.7425055601559201,0.12463676755314844,0.0689553274504908,32.28273824460057,30.97196079934007,0.03118533859464155,1.4426797335533088
ESO444-G084,1.29,47.8,4.63,16.45,14.54,0.0,0.5,0.7,19.39866748001006,43.686745129386786,0.8353021218115929,1.0,0.6660109579932487,1.0,0.6250470426158343,0.7466745687755927,0.7466745687755927,0.3898411226761026,40.81658773612916,39.212850829403685,0.10615091891724167,1.8546758467810611
ESO444-G084,1.81,52.8,1.26,19.03,13.66,0.0,0.5,0.7,21.341009816782336,48.294940728817544,0.8366338455578511,1.0,0.7177458389677535,0.972779779025242,0.5351471843827877,0.7269111146821646,0.7269111146821646,0.32545427749639,47.262188917547284,44.5501004579909,0.03539901813664712,6.547539319054838
ESO444-G084,2.32,58.0,3.11,20.09,12.28,0.0,0.5,0.7,21.886235400360658,53.71212805316877,0.8576078180737217,1.0,0.7014409308641485,0.9616568193977361,0.549316492201051,0.7276757701299157,0.7276757701299157,0.3428066860468584,52.36350449416788,47.72262083747966,0.04252559366505952,3.3046235249261544
ESO444-G084,3.39,63.1,1.35,17.39,9.97,0.0,0.5,0.7,18.76466226714459,60.245310605888655,0.9115652838926968,1.0,0.8017025399923361,0.987407970192853,0.4788373661211332,0.7267757549730347,0.7267757549730347,0.31723145368690886,60.608902820498585,47.78415622821334,0.01103615148260142,11.34506946058271
ESO444-G084,4.44,62.7,7.36,14.45,8.53,0.0,0.5,0.7,15.658318875281598,60.71331855532195,0.9376329525422953,1.0,0.864977663409572,0.9893361151484436,0.32500000000019796,0.6550826309196865,0.6550826309196865,0.19962379495135174,66.62667340675365,46.18228108502223,0.1915418499398961,2.24425528736111
ESO563-G021,0.45,18.9,9.78,0.0,65.19,0.0,0.5,0.7,46.096291065551036,0.0,0.0,0.019807815777831063,0.46401550589664703,1.0806258158635042e-91,0.32500000000009527,0.14401823391676488,4.2386928308655744e-24,0.0,3.8389476895949586,56.03495997120514,0.04125729784565515,3.7970306719023665
ESO563-G021,1.34,58.3,10.5,0.0,120.17,0.0,0.5,0.7,84.97302189518741,0.0,0.0,0.08167633523652881,0.5580205832670434,1.0806258158635042e-91,0.45890231936868825,0.2755215490382777,6.895019729841145e-24,0.0,6.528981549914927,101.51118785588584,0.012541623906372234,4.11535122437008
ESO563-G021,2.23,74.1,5.69,0.0,137.48,0.0,0.5,0.7,97.21304027752655,0.0,0.0,0.12178400691542399,0.47315739446827776,0.11825804665403633,0.5008560222264916,0.3067394234185424,0.2417045761840872,0.0,8.303400025455106,119.94063022017085,0.012556699645904312,8.056349775073963
ESO563-G021,3.12,119.0,4.27,0.0,146.18,0.0,0.5,0.7,103.36486927384952,58.963580284782566,0.24551259091872038,1.0,0.4681073658817811,0.05934828954922673,0.452921659153519,0.596288162997015,0.3349223986312045,0.03724269084268433,9.685226123056625,131.51245473289762,0.23888851034144912,2.9303172676575233
ESO563-G021,4.01,141.0,3.76,0.0,157.86,0.0,0.5,0.7,111.6238764781084,86.14586583231953,0.37327650520597544,1.0,0.42365061054712727,0.06700617750953103,0.40388899544985,0.5551665431155707,0.32722477301373687,0.04933315046743923,10.830472545163095,144.11738753955078,0.3673764430586221,0.8290924307315896
ESO563-G021,4.9,195.0,4.54,0.0,175.79,0.0,0.5,0.7,124.30230106478318,150.24625769049956,0.5936604326101249,1.0,0.3582973478666031,0.12109416487241657,0.415648450905384,0.5300578287490763,0.36645718742487843,0.09042479118297822,11.81205495167411,160.12678681016652,0.5899911455047635,7.681324491152749
