alpha,latent_zc,sharpness,depth_floor,z_transition,residual_at_transition,cci_norm_at_transition,curvature_strength,delta_z_vs_matter_lambda,abs_delta_z_vs_matter_lambda,final_cci_norm,max_residual,regime
0.2,0.7,3.5,0.1,0.24024024024024024,0.003263823668645809,1.6383071804385323,257.33880668241545,-0.055327143220712444,0.055327143220712444,51.23083108538975,0.9954570212269869,low_z
0.2,0.7,3.5,0.15000000000000002,0.24024024024024024,0.0016155776201498785,1.6348145030385086,343.18025070678306,-0.055327143220712444,0.055327143220712444,50.562842671540345,0.9932004551688576,low_z
0.2,0.7,3.5,0.2,0.24624624624624625,0.001266214952889935,1.651186363050659,357.8728899974062,-0.049321137214706434,0.049321137214706434,49.914685094134846,0.9909489870290757,low_z
0.2,0.7,3.5,0.25,0.24924924924924924,0.00019592225192799408,1.6575168978609796,412.1083105839741,-0.04631813421170344,0.04631813421170344,49.28548818091104,0.9887025995516995,low_z
0.2,0.7,3.5,0.30000000000000004,0.25225225225225223,0.0009212736769532092,1.6637734373920725,366.7905807961,-0.04331513120870045,0.04331513120870045,48.67443193628849,0.9864612755585787,low_z
0.2,0.7,3.5,0.3500000000000001,0.25825825825825827,0.0016387924035411432,1.679883616754149,322.1563278120654,-0.037309125202694415,0.037309125202694415,48.08074297609645,0.9842249979489176,low_z
0.2,0.7,3.5,0.4,0.26126126126126126,0.0003834984924319764,1.6859617911991405,386.62815291301047,-0.034306122199691425,0.034306122199691425,47.503691262036035,0.9819937496988382,low_z
0.2,0.7,4.0,0.1,0.24924924924924924,0.0003839526583874037,1.6635030607263068,413.9922275842957,-0.04631813421170344,0.04631813421170344,51.76266130912163,0.9954658877028497,low_z
0.2,0.7,4.0,0.15000000000000002,0.25225225225225223,0.0005405686359193244,1.6702147855977132,400.5787402494161,-0.04331513120870045,0.04331513120870045,51.05751929764493,0.9932088101320697,low_z
0.2,0.7,4.0,0.2,0.2552552552552553,0.000754544568593119,1.676851528542138,383.9558403128356,-0.040312128205697406,0.040312128205697406,50.373316764932554,0.9909568327671232,low_z
0.2,0.7,4.0,0.25,0.25825825825825827,0.001025663638896203,1.6834117968644708,364.137455243319,-0.037309125202694415,0.037309125202694415,49.70913464746218,0.9887099383404975,low_z
