step,t,baseline_energy,maat_energy,baseline_residual_rms,maat_residual_rms,baseline_distance_to_kink,maat_distance_to_kink,baseline_roughness,maat_roughness,mean_lambda_H,mean_lambda_S,mean_lambda_R,max_lambda_H,max_lambda_S,max_lambda_R,maat_stability,mean_defect_H,mean_defect_S,mean_defect_R
4480,8.96,0.94194240029774,0.9419424020450915,5.225224167035685e-07,1.711477486522118e-07,0.012894311244185604,0.012972240365467295,0.07919668521423784,0.07919657849049946,1.341202602436081e-13,2.974601402228584e-13,0.08906937025776406,6.131410519590771e-13,7.225536138285602e-13,3.1612954097331505,0.9707261841271452,1.6631599278408706e-17,3.604588170576329e-06,0.03015661506975532
4500,9.0,0.9419424004207605,0.9419424020787541,4.844943512905179e-07,1.5800363648888867e-07,0.01289431092133375,0.012972240382058558,0.0791966776803487,0.07919657643510589,1.195964749948964e-13,2.6524839839650553e-13,0.089069447600162,5.461926253027821e-13,6.437875605589396e-13,3.161297661409147,0.9707261833880838,1.41750085429481e-17,3.604587982910107e-06,0.03015661585406393
4520,9.040000000000001,0.9419424005374682,0.9419424021103946,4.4932388618948616e-07,1.458773541047696e-07,0.012894310616326593,0.012972240397192395,0.07919667053635833,0.07919657450354847,1.0664545986732573e-13,2.3652484261992215e-13,0.0890695200471787,4.86556530873049e-13,5.736095125511164e-13,3.1612997550021698,0.9707261826965169,1.2082655917075453e-17,3.6045878065496323e-06,0.030156616587970534
4540,9.08,0.9419424006481623,0.9419424021401303,4.167913024636105e-07,1.3468958751545582e-07,0.01289431032819684,0.012972240410991742,0.07919666376330851,0.07919657268857097,9.50969007305509e-14,2.1091173976761006e-13,0.08906958789787525,4.3343382720607665e-13,5.110829130104826e-13,3.161301701605139,0.9707261820494049,1.0300353798618855e-17,3.6045876408325265e-06,0.03015661727470044
4560,9.120000000000001,0.9419424007531297,0.9419424021680721,3.866940185665279e-07,1.243672323019636e-07,0.012894310056028332,0.012972240423569498,0.07919665734306103,0.07919657098332429,8.479892664729438e-14,1.8807226115897833e-13,0.08906965143429885,3.8611289530441e-13,4.553733624060487e-13,3.1613035115356944,0.970726181443902,8.782000021954253e-18,3.6045874851335834e-06,0.03015661791727377
4580,9.16,0.9419424008526465,0.9419424021943255,3.588452429380392e-07,1.1484290589072547e-07,0.01289430979895343,0.012972240435029309,0.07919665125827134,0.07919656938134573,7.561611267340851e-14,1.6770605304581098e-13,0.08906971092230107,3.4395989095243046e-13,4.05742901343154e-13,3.1613051943898958,0.9707261808773436,7.488368249624448e-18,3.6045873388628333e-06,0.030156618518518384
4600,9.200000000000001,0.9419424009469767,0.9419424022189895,3.330727328544043e-07,1.0605449804997316e-07,0.012894309556150488,0.012972240445466318,0.07919664549236172,0.07919656787653821,6.742769893326358e-14,1.4954528676841944e-13,0.08906976661233587,3.0641024136920026e-13,3.615306608576689e-13,3.1613067590922443,0.9707261803472347,6.386079772638038e-18,3.604587201463703e-06,0.030156619081082026
4620,9.24,0.9419424010363737,0.9419424022421578,3.092176514601023e-07,9.794475678074801e-08,0.012894309326841505,0.012972240454967842,0.07919664002949472,0.07919656646315106,6.012600255016446e-14,1.3335113663750683e-13,0.08906981874023469,2.7296107192015717e-13,3.2213685698654383e-13,3.1613082139423088,0.9707261798512392,5.446729379424779e-18,3.604587072411219e-06,0.03015661960744371
4640,9.28,0.9419424011210804,0.9419424022639182,2.8713351499851086e-07,9.046090697743736e-08,0.01289430911028985,0.012972240463613966,0.07919663485454721,0.07919656513576176,5.3615001547665106e-14,1.1891063922363867e-13,0.08906986752795738,2.431644611198183e-13,2.870362651276774e-13,3.1613095666581557,0.9707261793871701,4.646142246891188e-18,3.6045869512103547e-06,0.0301566200999244
4660,9.32,0.9419424012013284,0.9419424022843548,2.666852231709998e-07,8.355429887786188e-08,0.012894308905798154,0.012972240471478177,0.079196629953084,0.07919656388925772,4.7809072099177906e-14,1.0603389275196799e-13,0.0890699131843172,2.166214332980569e-13,2.557609221768926e-13,3.1613108244168067,0.9707261789529796,3.963742117291325e-18,3.6045868373944046e-06,0.03015662056069702
4680,9.36,0.9419424012773402,0.9419424023035459,2.4774816606330946e-07,7.7180084468816e-08,0.012894308712706271,0.012972240478627866,0.07919662531133276,0.07919656271882027,4.263186251990254e-14,9.455155977246517e-14,0.08906995590567915,1.9297660822283865e-13,2.2789388253012255e-13,3.161311993891918,0.9707261785467513,3.3820140734159906e-18,3.6045867305234428e-06,0.030156620991795828
4700,9.4,0.9419424013493274,0.9419424023215652,2.30207401317125e-07,7.129691914126592e-08,0.012894308530389332,0.012972240485124785,0.07919662091615826,0.07919656161990819,3.801528919334847e-14,8.431264026416857e-14,0.08906999587663099,1.7191343580620745e-13,2.0306365508864328e-13,3.1613130812888706,0.9707261781666903,2.88604773195198e-18,3.6045866301828958e-06,0.030156621395125167
4720,9.44,0.9419424014174924,0.9419424023384834,2.1395689650489417e-07,6.586668690802684e-08,0.012894308358255951,0.01297224049102558,0.07919661675503827,0.07919656058824275,3.389864122824259e-14,7.518248588835319e-14,0.08907003327062692,1.531499518868548e-13,1.809392469781401e-13,3.1613140923774443,0.9707261778111168,2.46314876956029e-18,3.6045865359821505e-06,0.030156621772467772
4740,9.48,0.9419424014820289,0.9419424023543658,1.988988308506976e-07,6.085424723546763e-08,0.012894308195746475,0.012972240496382115,0.0791966128160388,0.07919655961979315,3.022778207148789e-14,6.704102927677668e-14,0.08907006825060344,1.3643499808775594e-13,1.612257477982203e-13,3.161315032522238,0.9707261774784584,2.1025085465367694e-18,3.6045864475532335e-06,0.030156622125492437
4760,9.52,0.9419424015431204,0.9419424023692746,1.8494295226695064e-07,5.622720184625917e-08,0.0128943080423313,0.012972240501241945,0.0791966090877909,0.07919655871076328,2.6954437577873087e-14,5.978120506901089e-14,0.08907010096956802,1.2154485498549187e-13,1.4366039544016548e-13,3.1613159067109846,0.9707261771672431,1.7949231149385653e-18,3.6045863645495544e-06,0.03015662245576128
4780,9.56,0.9419424016009432,0.9419424023832681,1.7200598487774647e-07,5.1955679672920275e-08,0.012894307897509342,0.012972240505648588,0.07919660555946728,0.07919655785757801,2.4035561174194585e-14,5.3307541934490254e-14,0.0890701315711607,1.0828024338301336e-13,1.2800907094382636e-13,3.1613167195809155,0.9707261768760928,1.5325542189699674e-18,3.604586286644742e-06,0.03015662276473649
4800,9.6,0.9419424016556651,0.9419424023964014,1.6001108337684596e-07,4.8012139085384185e-08,0.012894307760806537,0.012972240509641927,0.07919660222076036,0.07919655705687162,2.14327677692931e-14,4.7534907063466416e-14,0.08907016019018903,9.646365342456334e-14,1.1406317559562428e-13,3.161317475443291,0.9707261766037182,1.3087259929277567e-18,3.604586213531497e-06,0.030156623053786726
4820,9.64,0.9419424017074451,0.9419424024087266,1.4888732986573435e-07,4.4371185047968273e-08,0.012894307631774418,0.012972240513258454,0.07919659906185968,0.07919655630547527,1.9111828965559865e-14,4.2387386616122645e-14,0.08907018695313716,8.593696569686563e-14,1.0163684857527097e-13,3.161318178306233,0.9707261763489117,1.1177519975800612e-18,3.604586144920525e-06,0.03015662332419302
4840,9.68,0.9419424017564352,0.9419424024202923,1.3856927116815606e-07,4.100940140054409e-08,0.0128943075099888,0.012972240516531567,0.07919659607343169,0.07919655560040667,1.7042222933621046e-14,3.779728740703778e-14,0.08907021197864956,7.655933238383354e-14,9.056448800731763e-14,3.1613188318959713,0.9707261761105438,9.547880922346925e-19,3.604586080539566e-06,0.03015662357715436
4860,9.72,0.9419424018027805,0.9419424024311444,1.2899649146516808e-07,3.790519582540736e-08,0.012894307395048462,0.012972240519491834,0.07919659324659847,0.07919655493885935,1.5196733030764514e-14,3.370424669651203e-14,0.08907023537799019,6.820529003575982e-14,8.069854232580712e-14,3.161319439676614,0.9707261758875572,8.157072240846313e-19,3.604586020132366e-06,0.030156623813792992
4880,9.76,0.9419424018466181,0.9419424024413262,1.2011321935645114e-07,3.50386570166999e-08,0.012894307286573958,0.012972240522167222,0.07919659057291814,0.07919655431819238,1.3551089884684754e-14,3.00544383819416e-14,0.089070257255478,6.076307862525426e-14,7.190754247030255e-14,3.161320004868536,0.9707261756789617,6.96992911370233e-19,3.6045859634578325e-06,0.030156624035159185
4900,9.8,0.9419424018880791,0.9419424024508786,1.1186796543803977e-07,3.239142325492911e-08,0.012894307184206474,0.012972240524583267,0.07919658804436563,0.07919655373592133,1.2083652235718189e-14,2.6799865150150698e-14,0.08907027770889947,5.4133144332967826e-14,6.407434864766314e-14,3.1613205304654928,0.9707261754838313,5.956485780404868e-19,3.6045859102891217e-06,0.0301566242422359
4920,9.84,0.9419424019272881,0.9419424024598394,1.0421318853063128e-07,2.9946561246330905e-08,0.01289430708760672,0.012972240526763363,0.07919658565331435,0.07919655318970935,1.0775122340440286e-14,2.3897727282031822e-14,0.089070296829899,4.8226805973672917e-14,5.709458825911972e-14,3.1613210192505394,0.9707261753012993,5.091204121314125e-19,3.6045858604128876e-06,0.030156624435943073
4940,9.88,0.9419424019643632,0.941942402468245,9.710498778449768e-08,2.768845427061398e-08,0.01289430699645393,0.01297224052872886,0.07919658339251756,0.0791965526773581,9.608292193999745e-15,2.1309859808871605e-14,0.0890703147043485,4.296506717076073e-14,5.087526414477017e-14,3.1613214738108337,0.9707261751305541,4.352316891214386e-19,3.604585813628419e-06,0.030156624617141633
4960,9.92,0.9419424019994171,0.9419424024761291,9.05028196810187e-08,2.5602699566183514e-08,0.012894306910444828,0.01297224053049929,0.07919658125509224,0.07919655219680095,8.56781723385118e-15,1.9002230618607932e-14,0.08907033141269616,3.8277558344232885e-14,4.5333514571683086e-14,3.161321896551411,0.970726174970837,3.721268904038268e-19,3.604585769747025e-06,0.03015662478663723
4980,9.96,0.9419424020325564,0.9419424024835238,8.436923637420943e-08,2.3676013160631315e-08,0.012894306829292743,0.012972240532092465,0.07919657923450144,0.07919655174609411,7.640014548945717e-15,1.69444929117948e-14,0.08907034703029616,3.410159432013509e-14,4.039550841775896e-14,3.161322289707986,0.9707261748214369,3.182241092594354e-19,3.604585728591225e-06,0.030156624945183848
5000,10.0,0.9419424020638829,0.9419424024904588,7.866964510198595e-08,2.1896142649322016e-08,0.012894306752726693,0.01297224053352467,0.0791965773245386,0.07919655132341037,6.812682940701258e-15,1.5109586121784577e-14,0.08907036162772008,3.038133492154586e-14,3.5995460808429466e-14,3.1613226553588762,0.9707261746816894,2.721745529933935e-19,3.6045856899942213e-06,0.030156625093487016
5020,10.040000000000001,0.9419424020934927,0.9419424024969622,7.337208638788446e-08,2.0251786606557017e-08,0.012894306680490571,0.012972240534810756,0.07919657551931246,0.07919655092703208,6.074942469439183e-15,1.3473380050972951e-14,0.08907037527104991,2.7067037283572526e-14,3.207475607129338e-14,3.161322995436068,0.9707261745509724,2.328280414904427e-19,3.6045856537991486e-06,0.030156625232206975
5040,10.08,0.9419424021214774,0.9419424025030604,6.844702963603722e-08,1.8732520449180128e-08,0.012894306612342319,0.0129722405359643,0.07919657381323186,0.07919655055534493,5.417091376220486e-15,1.2014357543270569e-14,0.08907038802215489,2.4114389865905974e-14,2.8581166306382255e-14,3.161323311735521,0.9707261744287033,1.9920365143510283e-19,3.604585619858632e-06,0.030156625361961533
5060,10.120000000000001,0.9419424021479236,0.9419424025087787,6.386718468842009e-08,1.732872780043093e-08,0.012894306548053205,0.012972240536997656,0.07919657220099183,0.07919655020683143,4.830478498512024e-15,1.07133315197415e-14,0.08907039993895215,2.1483919232901446e-14,2.5468155146061054e-14,3.161323605926746,0.970726174314338,1.7046469392222186e-19,3.6045855880341198e-06,0.030156625483328797
5080,10.16,0.9419424021729138,0.9419424025141403,5.960732824151947e-08,1.6031537678292674e-08,0.01289430648740709,0.01297224053792211,0.07919657067755989,0.07919654988006586,4.3073895018672875e-15,9.553192656246222e-15,0.08907041107565211,1.9140461647624476e-14,2.269425741565043e-14,3.1613238795617167,0.9707261742073662,1.4589742284899105e-19,3.604585558195437e-06,0.0301566255968497
5100,10.200000000000001,0.9419424021965263,0.9419424025191672,5.564414369852501e-08,1.4832766217049949e-08,0.012894306430199747,0.012972240538747954,0.079196569238163,0.07919654957370857,3.840945431495568e-15,8.518684384888759e-15,0.08907042148298945,1.705269239595607e-14,2.0222526418901556e-14,3.1613241340831406,0.9707261741073111,1.2489288434194445e-19,3.604585530220253e-06,0.030156625703030404
5120,10.24,0.9419424022188352,0.9419424025238796,5.195607368704929e-08,1.3724863134401714e-08,0.012894306376238222,0.01297224053948455,0.07919656787827484,0.07919654928650079,3.4250122496077665e-15,7.596202260393176e-15,0.08907043120844046,1.5192706531379755e-14,1.8020041474992892e-14,3.1613243708321623,0.9707261740137265,1.0693146770423939e-19,3.6045855039936503e-06,0.03015662580234451
5140,10.28,0.9419424022399101,0.9419424025282974,4.8523184217352006e-08,1.2700862595389998e-08,0.012894306325340258,0.012972240540140432,0.07919656659360416,0.07919654901726043,3.0541201688971085e-15,6.7736150529489434e-15,0.08907044029642745,1.3535645420884012e-14,1.6057469137809738e-14,3.1613245910555237,0.9707261739261949,9.156973655736593e-20,3.6045854794076834e-06,0.030156625895235146
5160,10.32,0.9419424022598187,0.9419424025324387,4.5327039278543524e-08,1.1754337166340928e-08,0.012894306277333649,0.012972240540723365,0.07919656538008313,0.07919654876487654,2.7233917213384524e-15,6.040105214781723e-15,0.08907044878851081,1.2059364086777504e-14,1.430867224465094e-14,3.1613247959122113,0.9707261738443254,7.842920762047656e-20,3.6045854563609304e-06,0.03015662598211692
5180,10.36,0.9419424022786237,0.9419424025363206,4.23505855717079e-08,1.0879356578950006e-08,0.01289430623205575,0.012972240541240429,0.07919656423385675,0.07919654852830643,2.4284776163648998e-15,5.386026622482943e-15,0.08907045672356963,1.07441348863869e-14,1.2750361579752909e-14,3.1613249864796438,0.9707261737677525,6.718679501834069e-20,3.6045854347581585e-06,0.03015662606337775
5200,10.4,0.9419424022963849,0.9419424025399588,3.957804542002073e-08,1.0070448485359452e-08,0.012894306189352937,0.01297224054169806,0.07919656315127133,0.07919654830657032,2.165499544915728e-15,4.802777724318841e-15,0.08907046413797129,9.572383558939054e-15,1.1361785506652763e-14,3.1613251637594275,0.9707261736961342,5.756666285911139e-20,3.6045854145099367e-06,0.030156626139380593
5220,10.44,0.9419424023131591,0.9419424025433689,3.699481931610252e-08,9.322563085005933e-09,0.012894306149080126,0.012972240542102121,0.07919656212886575,0.07919654809874845,1.930999177192285e-15,4.282688424324979e-15,0.08907047106573071,8.528454102968097e-15,1.0124453430024997e-14,3.1613253286826963,0.9707261736291507,4.9333279198439156e-20,3.6045853955322753e-06,0.030156626210465005
5240,10.48,0.941942402329,0.9419424025465648,3.458739506314996e-08,8.631040227362892e-09,0.012894306111100286,0.01297224054245793,0.07919656116336107,0.0791965479039771,1.7218926834097404e-15,3.818919215639729e-15,0.0890704775386599,7.59839933416418e-15,9.021889398984955e-15,3.161325482115077,0.9707261735665026,4.228549866530032e-20,3.6045853777462987e-06,0.030156626276948685
5260,10.52,0.9419424023439581,0.9419424025495601,3.234326437424124e-08,7.991579178063939e-09,0.01289430607528403,0.012972240542770309,0.07919656025165157,0.07919654772144556,1.5354301794634852e-15,3.4053712366155786e-15,0.08907048358650824,6.7697943178857975e-15,8.039412565984972e-15,3.1613256248613153,0.9707261735079096,3.6251518884634367e-20,3.604585361077991e-06,0.030156626339128866
5280,10.56,0.9419424023580825,0.9419424025523669,3.0250846213945456e-08,7.400210603299214e-09,0.012894306041509169,0.012972240543043651,0.07919655939079642,0.07919654755039257,1.3691595641947634e-15,3.0366060668886022e-15,0.08907048923709418,6.031570177216317e-15,7.16394157370574e-15,3.1613257576695633,0.9707261734531097,3.108457498430309e-20,3.604585345457832e-06,0.0301566263972836
5300,10.6,0.9419424023714179,0.9419424025549972,2.829941557307617e-08,6.853270843238616e-09,0.012894306009660335,0.012972240543281933,0.07919655857801083,0.07919654739010355,1.2208942726924635e-15,2.7077742086731204e-15,0.08907049451642879,5.3738660505752806e-15,6.383820261549162e-15,3.1613258812353733,0.9707261734018582,2.6659274008464937e-20,3.6045853308205895e-06,0.030156626451673045
5320,10.64,0.9419424023840086,0.9419424025574619,2.6479038213339598e-08,6.347378358506396e-09,0.01289430597962861,0.012972240543488778,0.07919655781065818,0.07919654723990795,1.0886845215663535e-15,2.4145513127648517e-15,0.08907049944883152,4.7878972161635226e-15,5.688662367732789e-15,3.161325996205402,0.9707261733539252,2.2868465200248084e-20,3.6045853171050196e-06,0.03015662650254057
5340,10.68,0.9419424023958946,0.941942402559771,2.4780510482765007e-08,5.8794115882519415e-09,0.01289430595131115,0.012972240543667456,0.07919655708624287,0.07919654709917628,9.707916680487275e-16,2.1530813105837023e-15,0.08907050405703873,4.265837617194253e-15,5.069213156365921e-15,3.16132610318086,0.9707261733090965,1.9620571566996976e-20,3.6045853042536417e-06,0.03015662655011385
5360,10.72,0.9419424024071149,0.9419424025619347,2.319530349570898e-08,5.446488909646271e-09,0.012894305924610874,0.012972240543820944,0.07919655640240258,0.07919654696731786,8.656653457302503e-16,1.919925704406212e-15,0.08907050836230565,3.800715214848673e-15,4.51722612463692e-15,3.1613262027207174,0.9707261732671713,1.6837314818702816e-20,3.6045852922125364e-06,0.030156626594605867
5380,10.76,0.9419424024177064,0.941942402563962,2.1715512119297934e-08,5.045950167741928e-09,0.01289430589943613,0.012972240543951935,0.07919655575690192,0.07919654684377843,7.719230762503058e-16,1.7120183489217696e-15,0.0890705123845016,3.3863187677847508e-15,4.02535314637372e-15,3.1613262953446775,0.9707261732279617,1.4451773008380822e-20,3.6045852809310863e-06,0.030156626636215877
5400,10.8,0.9419424024277034,0.9419424025658613,2.03338075533691e-08,4.675339285089641e-09,0.012894305875700425,0.012972240544062858,0.07919655514762554,0.07919654672803779,6.88332088822541e-16,1.526625129461158e-15,0.08907051614219948,3.0171147901285975e-15,3.587046587439752e-15,3.1613263815359467,0.9707261731912923,1.2406722971483119e-20,3.604585270361787e-06,0.03015662667513027
5420,10.84,0.9419424024371391,0.9419424025676405,1.9043393805818892e-08,4.332388631967636e-09,0.012894305853322085,0.012972240544155897,0.07919655457257223,0.07919654661960801,6.1379310851074e-16,1.3613080066403483e-15,0.08907051965275932,2.6881735762440212e-15,3.196472088087729e-15,3.161326461743804,0.9707261731569987,1.0653227863464585e-20,3.604585260460091e-06,0.030156626711523415
5440,10.88,0.9419424024460444,0.9419424025693073,1.783796733378155e-08,4.015004412895712e-09,0.012894305832224073,0.012972240544233045,0.07919655402984863,0.07919654651803142,5.473259000604908e-16,1.2138929545836157e-15,0.08907052293240705,2.395103302037233e-15,2.8484308496449683e-15,3.161326536385998,0.9707261731249273,9.149429241648924e-21,3.604585251184191e-06,0.03015662674555841
5460,10.92,0.9419424024544486,0.9419424025708687,1.671167995361822e-08,3.721253076855243e-09,0.012894305812333626,0.012972240544296118,0.07919655351766373,0.07919654642287828,4.880563771787872e-16,1.08244137109311e-15,0.08907052599630762,2.1339913207398635e-15,2.538290389644691e-15,3.16132660585096,0.9707261730949341,7.859517826353857e-21,3.604585242494874e-06,0.030156626777387827
5480,10.96,0.9419424024623797,0.9419424025723314,1.5659104796022246e-08,3.449349183919956e-09,0.012894305793582115,0.012972240544346708,0.0791965530343238,0.07919654633374591,4.3520510774034834e-16,9.65224583790333e-16,0.08907052885863391,1.901351867476105e-15,2.2619228424396736e-15,3.161326670499876,0.9707261730668847,6.752853446110538e-21,3.604585234355346e-06,0.030156626807154394
5500,11.0,0.9419424024698635,0.9419424025737013,1.4675204404374951e-08,3.1976438474991403e-09,0.012894305775904755,0.01297224054438629,0.07919655257822682,0.07919654625025642,3.880770637567694e-16,8.607011169689745e-16,0.08907053153263116,1.6940794727513394e-15,2.015649982944673e-15,3.1613267306686037,0.9707261730406536,5.803215129434146e-21,3.6045852267311035e-06,0.030156626834991623
5520,11.040000000000001,0.9419424024769254,0.9419424025749845,1.3755302024251022e-08,2.964613987432922e-09,0.012894305759240419,0.012972240544416168,0.07919655214785826,0.0791965461720553,3.4605248131404507e-16,7.674964202036921e-16,0.08907053403067706,1.509407461451573e-15,1.7961942407947996e-15,3.1613267866694534,0.9707261730161227,4.9881588941505456e-21,3.6045852195897916e-06,0.030156626861024383
5540,11.08,0.9419424024835886,0.9419424025761866,1.2895054236717025e-08,2.7488530581027683e-09,0.012894305743531417,0.012972240544437536,0.07919655174178589,0.07919654609881024,3.085787102807972e-16,6.843847921330718e-16,0.08907053636433854,1.3448709820405748e-15,1.600635052074735e-15,3.16132683879285,0.970726172993182,4.288470930598195e-21,3.604585212901042e-06,0.030156626885369492
5560,11.120000000000001,0.9419424024898753,0.9419424025773122,1.2090426488639597e-08,2.549061614572511e-09,0.012894305728723323,0.012972240544451449,0.07919655135865575,0.07919654603020945,2.751629466056602e-16,6.102732617029625e-16,0.08907053854442398,1.198274071298165e-15,1.4263699669339885e-15,3.16132688730887,0.9707261729717287,3.687699744442738e-21,3.604585206636415e-06,0.030156626908136204
5580,11.16,0.9419424024958067,0.9419424025783665,1.1337669764643095e-08,2.3640394241481097e-09,0.012894305714764798,0.012972240544458873,0.07919655099718767,0.0791965459659608,2.4536575162888527e-16,5.441872148982217e-16,0.08907054058103316,1.0676603139719652e-15,1.2710799948058362e-15,3.161326932468676,0.9707261729516665,3.1717559640898516e-21,3.604585200769209e-06,0.030156626929426722
5600,11.200000000000001,0.9419424025014025,0.9419424025793539,1.0633299975479691e-08,2.1926775250256202e-09,0.012894305701607373,0.01297224054446066,0.07919655065617194,0.07919654590579002,2.1879527318297032e-16,4.852575779452082e-16,0.08907054248360313,9.512867048405345e-16,1.1326987254380502e-15,3.161326974505845,0.9707261729329051,2.728571219448025e-21,3.604585195274383e-06,0.03015662694933665
5620,11.24,0.9419424025066816,0.9419424025802786,9.974078159248135e-09,2.03395144279824e-09,0.012894305689205349,0.01297224054445758,0.07919655033446525,0.07919654584944028,1.9510209248609019e-16,4.327093884359365e-16,0.08907054426095162,8.476003635533892e-16,1.0093848142756915e-15,3.161327013637609,0.9707261729153605,2.3478065707267175e-21,3.6045851901284725e-06,0.030156626967955402
5640,11.28,0.9419424025116613,0.9419424025811445,9.356992181087339e-09,1.8869144187693545e-09,0.012894305677515601,0.012972240544450305,0.07919655003098675,0.07919654579667026,1.7397462906168306e-16,3.85851604076869e-16,0.08907054592131751,7.552177907976264e-16,8.994974655815646e-16,3.1613270500660007,0.9707261728989538,2.0206030673230077e-21,3.6045851853094856e-06,0.030156626985366596
5660,11.32,0.9419424025163587,0.9419424025819554,8.779240439417405e-09,1.7506919361455944e-09,0.012894305666497451,0.01297224054443946,0.07919654974471528,0.07919654574725453,1.5513504325594593e-16,3.440680150408744e-16,0.08907054747239844,6.72906388353592e-16,8.015745866366947e-16,3.161327083978922,0.9707261728836112,1.7393678755646536e-21,3.6045851807967855e-06,0.030156627001648468
5680,11.36,0.9419424025207898,0.9419424025827149,8.238216311564882e-09,1.6244755393368375e-09,0.012894305656112518,0.012972240544425594,0.07919654947468582,0.07919654570098107,1.3833558246872522e-16,3.0680914041397114e-16,0.08907054892138641,5.995679958990949e-16,7.143133219643321e-16,3.161327115551143,0.9707261728692638,1.4975928640359561e-21,3.6045851765710495e-06,0.030156627016874184
5700,11.4,0.9419424025249692,0.9419424025834259,7.731494158272509e-09,1.507518094186688e-09,0.012894305646324598,0.012972240544409193,0.07919654921998698,0.07919654565765138,1.2335532304840104e-16,2.7358500216994724e-16,0.08907055027500085,5.342242244091577e-16,6.365527082414512e-16,3.161327144945216,0.9707261728558473,1.2896975242037083e-21,3.604585172614123e-06,0.030156627031112174
5720,11.44,0.9419424025289111,0.9419424025840917,7.256815711856171e-09,1.399129247690115e-09,0.012894305637099559,0.012972240544390678,0.0791965489797573,0.07919654561707953,1.0999726500460102e-16,2.439586816460037e-16,0.08907055153951944,4.760033900378416e-16,5.672582188245488e-16,3.161327172312342,0.9707261728433011,1.1108972068584334e-21,3.6045851689090457e-06,0.03015662704442644
5740,11.48,0.9419424025326293,0.9419424025847151,6.812078374016418e-09,1.298670587843537e-09,0.012894305628405194,0.012972240544370442,0.07919654875318322,0.07919654557909078,9.808574133235671e-17,2.175405737829543e-16,0.08907055272080716,4.241288737824125e-16,5.055079919987355e-16,3.161327197793165,0.9707261728315689,9.570875078797985e-22,3.604585165439863e-06,0.03015662705687685
5760,11.52,0.9419424025361356,0.9419424025852987,6.395323789130926e-09,1.2055523357278563e-09,0.012894305620211113,0.012972240544348831,0.07919654853949616,0.07919654554352205,8.746410787865955e-17,1.9398326356956814e-16,0.08907055382434334,3.779087513049456e-16,4.504805594964844e-16,3.161327221518507,0.9707261728205981,8.247478445967167e-22,3.604585162191669e-06,0.03015662706851939
5780,11.56,0.9419424025394426,0.9419424025858453,6.004727433992652e-09,1.1192288247868704e-09,0.012894305612488676,0.01297224054432613,0.07919654833797023,0.07919654551021973,7.799268337168407e-17,1.729769573130198e-16,0.08907055485524676,3.3672655427793277e-16,4.014439118242171e-16,3.1613272436100672,0.9707261728103391,7.108570289588715e-22,3.604585159150445e-06,0.030156627079406428
5800,11.6,0.9419424025425613,0.9419424025863569,5.638589165664598e-09,1.0391960336969477e-09,0.012894305605210866,0.012972240544302611,0.07919654814791979,0.07919654547904068,6.954691252274528e-17,1.542454086537343e-16,0.08907055581829958,3.0003303975619786e-16,3.5774575474774173e-16,3.161327264181054,0.9707261728007459,6.128227130108553e-22,3.6045851563031075e-06,0.03015662708958693
5820,11.64,0.9419424025455022,0.9419424025868358,5.295324168793775e-09,9.649873554539392e-10,0.012894305598352196,0.0129722405442785,0.07919654796869743,0.07919654544984978,6.201572804460679e-17,1.3754228574911488e-16,0.08907055671796923,2.673388575601624e-16,3.188048271589592e-16,3.161327283336784,0.9707261727917754,5.2841923710074535e-22,3.6045851536373466e-06,0.030156627099106725
5840,11.68,0.9419424025482755,0.9419424025872845,4.9734549659988555e-09,8.961719201919968e-10,0.012894305591888639,0.012972240544254016,0.07919654779969185,0.0791965454225214,5.530009004563244e-17,1.226479318522982e-16,0.08907055755842916,2.3820801766583887e-16,2.8410316468786277e-16,3.1613273011752363,0.970726172783387,4.557362034155708e-22,3.604585151141668e-06,0.03015662710800862
5860,11.72,0.9419424025508907,0.9419424025877042,4.671603471900736e-09,8.323508031649775e-10,0.01289430558579753,0.012972240544229326,0.07919654764032565,0.07919654539693723,4.931168359188128e-17,1.0936647668547539e-16,0.08907055834357809,2.122520702956923e-16,2.531792060242172e-16,3.1613273177875643,0.9707261727755432,3.9313261049318953e-22,3.6045851488052485e-06,0.030156627116332713
5880,11.76,0.9419424025533566,0.9419424025880971,4.388484104710475e-09,7.731552248850301e-10,0.012894305580057506,0.012972240544204575,0.0791965474900535,0.07919654537298645,4.3971757309253865e-17,9.752326062049141e-17,0.08907055907705809,1.8912492093499582e-16,2.2562165014043933e-16,3.161327333258573,0.9707261727682085,3.391994815911244e-22,3.604585146618016e-06,0.03015662712411645
5900,11.8,0.9419424025556817,0.9419424025884651,4.122897610701383e-09,7.182440102483843e-10,0.012894305574648405,0.012972240544179918,0.07919654734836107,0.07919654535056538,3.9210087752566006e-17,8.696253779304997e-17,0.08907055976227149,1.6851821098810703e-16,2.0106398261077868e-16,3.1613273476671715,0.97072617276135,2.9272605734549088e-22,3.6045851445704742e-06,0.030156627131394886
5920,11.84,0.941942402557874,0.9419424025888097,3.873724523070134e-09,6.67301719378383e-10,0.012894305569551236,0.012972240544155453,0.07919654721476241,0.07919654532957693,3.496405592234082e-17,7.754542794500786e-17,0.08907056040239658,1.501572023518969e-16,1.7917959813529856e-16,3.161327361086773,0.9707261727549367,2.5267208148266514e-22,3.604585142653741e-06,0.030156627138200786
