environment,Delta,q_tidal,Sigma_env,S_env,max_R_LG_minus1_pct,max_Sigma_lens_minus1_pct
void,0.32076091292248193,0.2545201055960482,0.06083928576525076,0.9963122312836343,1.4944683469253484,3.5168719513586577
void,0.28573000295467094,0.27294746220351074,0.06933484889310217,0.9952156784994876,1.4928235177491533,3.512968502149949
void,0.1618713850733922,0.1517161770055464,0.022499900199157447,0.9994940106458662,1.4992410159686997,3.5281986855798086
void,0.22690295881269204,0.10276336442195015,0.010449954319960387,0.9998908103783861,1.499836215567485,3.5296112853045125
void,0.2832510982004521,0.12834507942427506,0.01620551472879595,0.9997374502428528,1.4996061753641765,3.52906532493229
void,0.25516735447076816,0.24799148580265507,0.05793668388951071,0.9966545701283124,1.4949818551923677,3.518090605413593
void,0.2725461393021735,0.16124659519286483,0.02534157182369633,0.9993582168875788,1.499037325331276,3.52771526447615
void,0.19193258588186538,0.0851080394267634,0.00719128914677292,0.9999482880346733,1.4999224320519255,3.5298159054834466
void,0.16934255806002602,0.13769203386588044,0.018606336859851025,0.9996539240386921,1.4994808860579578,3.52876797317061
void,0.24858513834406865,0.23695414393264239,0.053162345931287214,0.9971817300682729,1.4957725951023182,3.5199671973221935
void,0.13251928644104582,0.143132190482098,0.02007553990051627,0.9995971350632714,1.4993957025948301,3.5285658056940505
void,0.2095988099498125,0.17844328620904262,0.030859381761738462,0.9990486045725215,1.4985729068587084,3.5266130594325817
void,0.2433331646180994,0.2983795119525481,0.08175193145931353,0.9933609926999765,1.4900414890498759,3.506366456304244
void,0.15706081151812218,0.1361437824487562,0.018197830357174916,0.9996689486016135,1.4995034229023263,3.5288214603093726
void,0.17201987889018708,0.15690101770677692,0.024026447958861295,0.9994230628471067,1.4991345942705792,3.527946113721203
void,0.3075472198452934,0.17064454883544727,0.028295606381560832,0.9991999991732342,1.49879999875977,3.5271520162565517
void,0.1595358154380988,0.21226376336724478,0.043113392319934406,0.9981446839983682,1.497217025997477,3.5233951782999373
void,0.20376363271255857,0.12586627558897276,0.015595254331477439,0.9997568471800099,1.4996352707699279,3.5291343777343442
void,0.20216681464765143,0.2720820035941984,0.06892611195843137,0.9952716545559576,1.4929074818338606,3.513167760936531
void,0.22772697539854,0.09622444420079437,0.009174198440410609,0.9999158411662813,1.4998737617493374,3.5297003947642347
void,0.16348792525783565,0.10090313338478206,0.010078825347865262,0.9998984275976082,1.4998476413963235,3.5296384025567784
void,0.2282370471907743,0.13658360868299596,0.018313443370151162,0.9996647302354421,1.499497095353064,3.528806443010124
void,0.13662972210270835,0.14233999271048836,0.019858330376319223,0.9996058021678752,1.4994087032517367,3.5285966603791907
void,0.12228901309729978,0.08537384880570432,0.007235953409267426,0.9999476437195824,1.499921465579268,3.529813611723731
void,0.40272911675441053,0.15945402445527537,0.024795154581886508,0.9993855780556816,1.4990783670834285,3.527812669203434
void,0.3482983665196066,0.136541080017021,0.01830224916248941,0.9996651398444787,1.4994977097666284,3.5288079012100626
void,0.12709949179628077,0.21912594019810705,0.04581625617131354,0.9979052677842762,1.4968579016763295,3.5225428849489093
void,0.1899541585478398,0.15832557652976875,0.024454000053113358,0.9994023592694348,1.4991035389040785,3.5278724097142167
void,0.1583330506127598,0.23595733090463022,0.05273954251616145,0.9972262557121554,1.4958393835681427,3.5201257011447717
void,0.1982348032186172,0.2562184722517783,0.06160374846400543,0.9962193259158455,1.4943289888736722,3.5165412290650844
void,0.21049706387518216,0.12915544212389915,0.01640743372433539,0.9997308685698071,1.499596302854611,3.5290418942812485
void,0.17629139368014446,0.14133005033648088,0.01958302813788317,0.9996166520209807,1.499424978031394,3.5286352856031655
void,0.30883150099845563,0.15395060760204304,0.023152067305465367,0.9994642689410921,1.4991964034115401,3.528092806040295
void,0.14837892840469452,0.11990836226051788,0.014174218213099147,0.9997991318941497,1.4996986978411453,3.529284910753394
void,0.1332426801106791,0.14365653303633838,0.02021991702286928,0.9995913220415463,1.499386983062223,3.5285451114781985
void,0.21108066681445603,0.11953816007034486,0.01408806215613843,0.9998015658885964,1.4997023488328098,3.5292935757444743
void,0.29293808356773915,0.15787137170787577,0.02431730091665925,0.9994090183419766,1.499113527512863,3.5278961157749755
void,0.0858250611726345,0.12150033368000825,0.014547574966227444,0.9997884128412025,1.4996826192616997,3.5292467510575243
void,0.24192480789247495,0.23478367353958068,0.052243533554908794,0.9972780424766269,1.4959170637148578,3.5203100534881626
void,0.20372913836955875,0.3295648696080914,0.09797197304963046,0.9904927479271193,1.4857391218905835,3.4961568942555976
void,0.25378375299457934,0.08682655509302298,0.007482441659012548,0.9999440162011808,1.499916024301684,3.5298006977700247
void,0.2766893469808386,0.14199212818965495,0.019763301439105485,0.9996095644157138,1.4994143466234844,3.528610053892911
void,0.1713099135631452,0.1672116998393112,0.027199267766501608,0.9992607467326569,1.4988911200989108,3.527368274762921
