set,source_n,t,delta,sigma,config,alpha,dsigma,F_MAAT,H,B,R
known_zero,39,121.37012500242065,-0.002,0.498,HR,10.0,0.002,0.013784904700978505,0.9954175972954702,0.9803921568627451,0.9908501464107436
known_zero,39,121.37012500242065,0.0,0.5,HR,10.0,0.002,0.00913793205252494,0.9999999999999902,1.0,0.9909036919642857
known_zero,39,121.37012500242065,0.002,0.502,HR,10.0,0.002,0.013650111707995394,0.9954445305150058,0.9803921568627451,0.9909569025438373
known_zero,39,121.37012500242065,0.005,0.505,HR,10.0,0.002,0.020330139570584667,0.9887380789475166,0.9523809523809523,0.991036094604374
known_zero,39,121.37012500242065,0.01,0.51,HR,10.0,0.002,0.03123406147484047,0.9778869113144736,0.9090909090909091,0.9911664340030046
known_zero,39,121.37012500242065,0.02,0.52,HR,10.0,0.002,0.05221893106500464,0.9573339795580451,0.8333333333333333,0.9914210424753103
known_zero,39,121.37012500242065,0.05,0.55,HR,10.0,0.002,0.109254878445841,0.9036056931295621,0.6666666666666665,0.9921383809135988
jittered_zero,39,121.5525877800734,-0.05,0.45,HR,10.0,0.002,0.3616489579327792,0.702807178819034,0.6666666666666666,0.9910639164484784
jittered_zero,39,121.5525877800734,-0.02,0.48,HR,10.0,0.002,0.3389032920528181,0.7183740920765612,0.8333333333333333,0.9918945616129248
jittered_zero,39,121.5525877800734,-0.01,0.49,HR,10.0,0.002,0.333206987348281,0.722288909646883,0.9090909090909091,0.9921540225448324
jittered_zero,39,121.5525877800734,-0.005,0.495,HR,10.0,0.002,0.3307074171584142,0.7240041923336518,0.9523809523809523,0.992280627514449
jittered_zero,39,121.5525877800734,-0.002,0.498,HR,10.0,0.002,0.3293178034043309,0.7249561976205221,0.9803921568627451,0.9923556077509035
jittered_zero,39,121.5525877800734,0.0,0.5,HR,10.0,0.002,0.32843687736069604,0.7255588605074841,1.0,0.992405189070468
jittered_zero,39,121.5525877800734,0.002,0.502,HR,10.0,0.002,0.3275920868432322,0.7261360221722277,0.9803921568627451,0.9924544481914228
jittered_zero,39,121.5525877800734,0.005,0.505,HR,10.0,0.002,0.32639214639304637,0.7269541825676101,0.9523809523809523,0.9925277368550933
jittered_zero,39,121.5525877800734,0.01,0.51,HR,10.0,0.002,0.32456945767741846,0.7281919479057783,0.9090909090909091,0.992648300080778
jittered_zero,39,121.5525877800734,0.02,0.52,HR,10.0,0.002,0.3215725544799384,0.7302044616295047,0.8333333333333333,0.9928835875903075
jittered_zero,39,121.5525877800734,0.05,0.55,HR,10.0,0.002,0.31737218218597074,0.7327900918117275,0.6666666666666665,0.9935447298818795
known_zero,40,122.94682929355258,-0.05,0.45,HR,10.0,0.002,0.08798036452240474,0.9224183969071301,0.6666666666666666,0.9928020314542005
known_zero,40,122.94682929355258,-0.02,0.48,HR,10.0,0.002,0.0382259152045365,0.968868042949399,0.8333333333333333,0.993422665726236
known_zero,40,122.94682929355258,-0.01,0.49,HR,10.0,0.002,0.02210692903412878,0.984420537802784,0.9090909090909091,0.993615635591321
known_zero,40,122.94682929355258,-0.005,0.495,HR,10.0,0.002,0.014133571524849984,0.9922071782359841,0.9523809523809523,0.9937096406190316
known_zero,40,122.94682929355258,-0.002,0.498,HR,10.0,0.002,0.009376956862925816,0.9968821649937221,0.9803921568627451,0.993765265835349
known_zero,40,122.94682929355258,0.0,0.5,HR,10.0,0.002,0.0062172583333890575,0.9999999999999909,1.0,0.9938020288234346
known_zero,40,122.94682929355258,0.002,0.502,HR,10.0,0.002,0.009284739089696757,0.9969005967355727,0.9803921568627451,0.9938385374139178
known_zero,40,122.94682929355258,0.005,0.505,HR,10.0,0.002,0.01383421885786545,0.9923213121002205,0.9523809523809523,0.993892827013888
known_zero,40,122.94682929355258,0.01,0.51,HR,10.0,0.002,0.021281620465888308,0.9848701230396513,0.9090909090909091,0.9939820615863936
known_zero,40,122.94682929355258,0.02,0.52,HR,10.0,0.002,0.035688777905830846,0.9706128741195642,0.8333333333333333,0.9941559434297562
known_zero,40,122.94682929355258,0.05,0.55,HR,10.0,0.002,0.07535101222071924,0.9324131263108767,0.6666666666666665,0.9946426835938561
jittered_zero,40,122.87399996059301,-0.05,0.45,HR,10.0,0.002,0.14638283794748955,0.8701544972314731,0.6666666666666666,0.9927282303192028
jittered_zero,40,122.87399996059301,-0.02,0.48,HR,10.0,0.002,0.12164897977250948,0.8913845529408082,0.8333333333333333,0.9933525604627156
jittered_zero,40,122.87399996059301,-0.01,0.49,HR,10.0,0.002,0.11696910164792018,0.8953908144444291,0.9090909090909091,0.9935468020795623
jittered_zero,40,122.87399996059301,-0.005,0.495,HR,10.0,0.002,0.11537016258961673,0.8967382094787137,0.9523809523809523,0.9936414498083007
jittered_zero,40,122.87399996059301,-0.002,0.498,HR,10.0,0.002,0.11464996588991358,0.8973336860565699,0.9803921568627451,0.9936974627483905
jittered_zero,40,122.87399996059301,0.0,0.5,HR,10.0,0.002,0.11426901819833207,0.8976421447906227,1.0,0.9937344850766288
jittered_zero,40,122.87399996059301,0.002,0.502,HR,10.0,0.002,0.11396682467132226,0.8978802254700514,0.9803921568627451,0.9937712536829296
jittered_zero,40,122.87399996059301,0.005,0.505,HR,10.0,0.002,0.11365957610089819,0.8981067232065428,0.9523809523809523,0.9938259345539378
jittered_zero,40,122.87399996059301,0.01,0.51,HR,10.0,0.002,0.11352850686332332,0.898143209489234,0.9090909090909091,0.9939158244965821
jittered_zero,40,122.87399996059301,0.02,0.52,HR,10.0,0.002,0.11461551118487899,0.8970093324477875,0.8333333333333333,0.9940910287729503
jittered_zero,40,122.87399996059301,0.05,0.55,HR,10.0,0.002,0.12641756245074998,0.8860475597221245,0.6666666666666665,0.9945818197949166
random_critical_line,1,115.67481788659867,-0.05,0.45,HR,10.0,0.002,0.9063362426441264,0.40868633548797456,0.6666666666666666,0.988537283743452
random_critical_line,1,115.67481788659867,-0.02,0.48,HR,10.0,0.002,0.8771075835029633,0.42036104455949247,0.8333333333333333,0.9895883044506889
random_critical_line,1,115.67481788659867,-0.01,0.49,HR,10.0,0.002,0.867993384340573,0.42406833066303656,0.9090909090909091,0.9899184580681358
random_critical_line,1,115.67481788659867,-0.005,0.495,HR,10.0,0.002,0.8635518693495952,0.425886566169692,0.9523809523809523,0.9900799073801774
random_critical_line,1,115.67481788659867,-0.002,0.498,HR,10.0,0.002,0.8609236287361712,0.42696608849884105,0.9803921568627451,0.9901756356941068
random_critical_line,1,115.67481788659867,0.0,0.5,HR,10.0,0.002,0.8591866707398409,0.4276809936553934,1.0,0.9902389834996342
random_critical_line,1,115.67481788659867,0.002,0.502,HR,10.0,0.002,0.8574618313100723,0.4283920680149028,0.9803921568627451,0.9903019569266275
random_critical_line,1,115.67481788659867,0.005,0.505,HR,10.0,0.002,0.8548972120039051,0.42945147971131326,0.9523809523809523,0.9903957197224403
random_critical_line,1,115.67481788659867,0.01,0.51,HR,10.0,0.002,0.8506828999627493,0.43119790595048035,0.9090909090909091,0.9905501489043608
random_critical_line,1,115.67481788659867,0.02,0.52,HR,10.0,0.002,0.8424772626846326,0.43461818012706677,0.8333333333333333,0.9908522153984846
random_critical_line,1,115.67481788659867,0.05,0.55,HR,10.0,0.002,0.81959738453511,0.4442938411488977,0.6666666666666665,0.991706330346891
random_critical_line,2,16.26644896251567,-0.05,0.45,HR,10.0,0.002,1.0232184677516962,0.36104306522646556,0.6666666666666666,0.9955494987155493
random_critical_line,2,16.26644896251567,-0.02,0.48,HR,10.0,0.002,1.0138004321707752,0.36441642808793584,0.8333333333333333,0.995667014456784
random_critical_line,2,16.26644896251567,-0.01,0.49,HR,10.0,0.002,1.0107123269574747,0.36552940610879736,0.9090909090909091,0.9957054695797664
random_critical_line,2,16.26644896251567,-0.005,0.495,HR,10.0,0.002,1.0091778267616838,0.36608372108979137,0.9523809523809523,0.9957245646351142
random_critical_line,2,16.26644896251567,-0.002,0.498,HR,10.0,0.002,1.0082601762306025,0.36641561164839276,0.9803921568627451,0.9957359795057897
random_critical_line,2,16.26644896251567,0.0,0.5,HR,10.0,0.002,1.0076496781949174,0.3666365803840355,1.0,0.9957435719070119
random_critical_line,2,16.26644896251567,0.002,0.502,HR,10.0,0.002,1.007040194404467,0.3668573154640932,0.9803921568627451,0.9957511503289868
random_critical_line,2,16.26644896251567,0.005,0.505,HR,10.0,0.002,1.0061278686542492,0.3671879793362006,0.9523809523809523,0.9957624918084759
random_critical_line,2,16.26644896251567,0.01,0.51,HR,10.0,0.002,1.0046123854422138,0.36773791336705397,0.9090909090909091,0.9957813247505584
random_critical_line,2,16.26644896251567,0.02,0.52,HR,10.0,0.002,1.0016003467458947,0.3688333687287257,0.8333333333333333,0.9958187313910296
random_critical_line,2,16.26644896251567,0.05,0.55,HR,10.0,0.002,0.9927147132716139,0.3720841240895765,0.6666666666666665,0.9959289064352144
random_critical_line,3,66.1615120626664,-0.05,0.45,HR,10.0,0.002,0.7890167402528415,0.4571459100892255,0.6666666666666666,0.9937554991388438
random_critical_line,3,66.1615120626664,-0.02,0.48,HR,10.0,0.002,0.7681370065448296,0.4665374916121593,0.8333333333333333,0.9942962161990162
random_critical_line,3,66.1615120626664,-0.01,0.49,HR,10.0,0.002,0.7615151782812014,0.4695563388017176,0.9090909090909091,0.9944671745720195
random_critical_line,3,66.1615120626664,-0.005,0.495,HR,10.0,0.002,0.758266480149452,0.471044572539085,0.9523809523809523,0.9945509755354393
random_critical_line,3,66.1615120626664,-0.002,0.498,HR,10.0,0.002,0.7563370169220962,0.4719307053124406,0.9803921568627451,0.9946007267836718
random_critical_line,3,66.1615120626664,0.0,0.5,HR,10.0,0.002,0.7550589038199108,0.4725186183669002,1.0,0.994633675490234
random_critical_line,3,66.1615120626664,0.002,0.502,HR,10.0,0.002,0.7537873271483833,0.47310425470449535,0.9803921568627451,0.9946664501426395
random_critical_line,3,66.1615120626664,0.005,0.505,HR,10.0,0.002,0.7518921800429339,0.4739784349747597,0.9523809523809523,0.9947152875957161
random_critical_line,3,66.1615120626664,0.01,0.51,HR,10.0,0.002,0.7487660375824592,0.47542398477270664,0.9090909090909091,0.9947958248564245
random_critical_line,3,66.1615120626664,0.02,0.52,HR,10.0,0.002,0.7426344022072268,0.47827215199693873,0.8333333333333333,0.994953726096834
random_critical_line,3,66.1615120626664,0.05,0.55,HR,10.0,0.002,0.7251846837086621,0.48647146928748,0.6666666666666665,0.9954029391789708
random_critical_line,4,93.22698521085066,-0.05,0.45,HR,10.0,0.002,0.9404715277058926,0.39419986436513954,0.6666666666666666,0.9904713883091717
random_critical_line,4,93.22698521085066,-0.02,0.48,HR,10.0,0.002,0.9136163621074004,0.40458818263887714,0.8333333333333333,0.991307202835574
random_critical_line,4,93.22698521085066,-0.01,0.49,HR,10.0,0.002,0.9051011453635721,0.4079395278382676,0.9090909090909091,0.991570911939623
random_critical_line,4,93.22698521085066,-0.005,0.495,HR,10.0,0.002,0.9009239469217857,0.40959377910991634,0.9523809523809523,0.9917000822683876
random_critical_line,4,93.22698521085066,-0.002,0.498,HR,10.0,0.002,0.8984431670819535,0.4105794154215573,0.9803921568627451,0.9917767390114769
random_critical_line,4,93.22698521085066,0.0,0.5,HR,10.0,0.002,0.8967999100028482,0.4112336122488925,1.0,0.9918274943190789
random_critical_line,4,93.22698521085066,0.002,0.502,HR,10.0,0.002,0.8951651042811603,0.41188548680492304,0.9803921568627451,0.9918779719907548
random_critical_line,4,93.22698521085066,0.005,0.505,HR,10.0,0.002,0.892728693682569,0.4128589315992388,0.9523809523809523,0.9919531711247939
random_critical_line,4,93.22698521085066,0.01,0.51,HR,10.0,0.002,0.8887099515342853,0.4144696473189708,0.9090909090909091,0.9920771354266468
random_critical_line,4,93.22698521085066,0.02,0.52,HR,10.0,0.002,0.8808284774522416,0.41764693747874154,0.8333333333333333,0.9923200160430917
random_critical_line,4,93.22698521085066,0.05,0.55,HR,10.0,0.002,0.8584058208225178,0.4268207641187024,0.6666666666666665,0.9930098348688361
random_critical_line,5,75.52126666078637,-0.05,0.45,HR,10.0,0.002,0.3445412296362931,0.7154781396748879,0.6666666666666666,0.9903102543961105
random_critical_line,5,75.52126666078637,-0.02,0.48,HR,10.0,0.002,0.32502655141732506,0.7291045150509416,0.8333333333333333,0.9909528124637339
random_critical_line,5,75.52126666078637,-0.01,0.49,HR,10.0,0.002,0.3202555461406257,0.7324413810652995,0.9090909090909091,0.9911557634008655
random_critical_line,5,75.52126666078637,-0.005,0.495,HR,10.0,0.002,0.31819275843370604,0.7338801773918027,0.9523809523809523,0.9912552113628045
random_critical_line,5,75.52126666078637,-0.002,0.498,HR,10.0,0.002,0.317057311840875,0.7346701823556648,0.9803921568627451,0.9913142411858359
random_critical_line,5,75.52126666078637,0.0,0.5,HR,10.0,0.002,0.31634262846666344,0.7351664377032634,1.0,0.9913533304241553
random_critical_line,5,75.52126666078637,0.002,0.502,HR,10.0,0.002,0.315661570734978,0.7356384484512243,0.9803921568627451,0.9913922097344291
random_critical_line,5,75.52126666078637,0.005,0.505,HR,10.0,0.002,0.31470262212069444,0.7363012037150748,0.9523809523809523,0.9914501374219101
random_critical_line,5,75.52126666078637,0.01,0.51,HR,10.0,0.002,0.31326968255683973,0.737286008511276,0.9090909090909091,0.9915456490029037
random_critical_line,5,75.52126666078637,0.02,0.52,HR,10.0,0.002,0.3110102771764661,0.7388142326042743,0.8333333333333333,0.9917328515637155
random_critical_line,5,75.52126666078637,0.05,0.55,HR,10.0,0.002,0.3087404289147601,0.7400959773038146,0.6666666666666665,0.9922650431566228
random_critical_line,6,84.22539179414463,-0.05,0.45,HR,10.0,0.002,0.701475022201271,0.4999838310198508,0.6666666666666666,0.9917388095791602
random_critical_line,6,84.22539179414463,-0.02,0.48,HR,10.0,0.002,0.6790712130295763,0.5109547335365503,0.8333333333333333,0.9924318475314637
random_critical_line,6,84.22539179414463,-0.01,0.49,HR,10.0,0.002,0.6721803429557773,0.5143747316764113,0.9090909090909091,0.9926500303562364
random_critical_line,6,84.22539179414463,-0.005,0.495,HR,10.0,0.002,0.6688407489244973,0.5160398958863651,0.9523809523809523,0.9927568092196821
random_critical_line,6,84.22539179414463,-0.002,0.498,HR,10.0,0.002,0.6668705347675064,0.5170246205417072,0.9803921568627451,0.9928201480790543
random_critical_line,6,84.22539179414463,0.0,0.5,HR,10.0,0.002,0.6655709566500783,0.5176751107197731,1.0,0.9928620731028193
random_critical_line,6,84.22539179414463,0.002,0.502,HR,10.0,0.002,0.6642824525150569,0.5183208052129239,0.9803921568627451,0.9929037588890409
random_critical_line,6,84.22539179414463,0.005,0.505,HR,10.0,0.002,0.6623703756099689,0.5192803537502312,0.9523809523809523,0.9929658417341443
random_critical_line,6,84.22539179414463,0.01,0.51,HR,10.0,0.002,0.6592383987741096,0.5208556200873886,0.9090909090909091,0.9930681345969083
random_critical_line,6,84.22539179414463,0.02,0.52,HR,10.0,0.002,0.6531777500525571,0.5239162895576426,0.8333333333333333,0.9932683697400896
random_critical_line,6,84.22539179414463,0.05,0.55,HR,10.0,0.002,0.6365744559758533,0.5323836053814606,0.6666666666666665,0.9938356090578202
random_critical_line,7,55.91558846826685,-0.05,0.45,HR,10.0,0.002,0.8695870332155502,0.42416893529510574,0.6666666666666666,0.988107716464451
random_critical_line,7,55.91558846826685,-0.02,0.48,HR,10.0,0.002,0.8478086895542382,0.4332015377212993,0.8333333333333333,0.9888066416959245
random_critical_line,7,55.91558846826685,-0.01,0.49,HR,10.0,0.002,0.8410712993832373,0.43603146182151153,0.9090909090909091,0.9890301907423706
random_critical_line,7,55.91558846826685,-0.005,0.495,HR,10.0,0.002,0.8377990776372662,0.43741191478001007,0.9523809523809523,0.9891402509547589
random_critical_line,7,55.91558846826685,-0.002,0.498,HR,10.0,0.002,0.8358664061420863,0.4382290891917092,0.9803921568627451,0.9892057451378325
random_critical_line,7,55.91558846826685,0.0,0.5,HR,10.0,0.002,0.8345906827979505,0.4387692375697866,1.0,0.9892491836373473
random_critical_line,7,55.91558846826685,0.002,0.502,HR,10.0,0.002,0.8333251092594657,0.4393056729793609,0.9803921568627451,0.9892924435522471
random_critical_line,7,55.91558846826685,0.005,0.505,HR,10.0,0.002,0.8314457228424191,0.4401033553244335,0.9523809523809523,0.989357000158342
random_critical_line,7,55.91558846826685,0.01,0.51,HR,10.0,0.002,0.8283637857295488,0.4414142077174471,0.9090909090909091,0.9894637117752473
random_critical_line,7,55.91558846826685,0.02,0.52,HR,10.0,0.002,0.8223872340471824,0.44396594745727475,0.8333333333333333,0.9896738647792043
random_critical_line,7,55.91558846826685,0.05,0.55,HR,10.0,0.002,0.8059213812505133,0.4510609670764707,0.6666666666666665,0.9902789433057447
random_critical_line,8,14.4429103246933,-0.05,0.45,HR,10.0,0.002,0.23347451051890422,0.7945287297495001,0.6666666666666666,0.9965376302195744
random_critical_line,8,14.4429103246933,-0.02,0.48,HR,10.0,0.002,0.22861909630888272,0.7983284247825257,0.8333333333333333,0.9966218289140721
random_critical_line,8,14.4429103246933,-0.01,0.49,HR,10.0,0.002,0.22743543060339935,0.7992518070766645,0.9090909090909091,0.9966494252191194
random_critical_line,8,14.4429103246933,-0.005,0.495,HR,10.0,0.002,0.22692486843141557,0.7996489780178563,0.9523809523809523,0.9966631363946098
random_critical_line,8,14.4429103246933,-0.002,0.498,HR,10.0,0.002,0.22664443717765845,0.7998666759524081,0.9803921568627451,0.9966713354109088
random_critical_line,8,14.4429103246933,0.0,0.5,HR,10.0,0.002,0.2264682473441341,0.8000032385479615,1.0,0.9966767899178015
random_critical_line,8,14.4429103246933,0.002,0.502,HR,10.0,0.002,0.22630065006389594,0.8001329566419363,0.9803921568627451,0.9966822352400079
random_critical_line,8,14.4429103246933,0.005,0.505,HR,10.0,0.002,0.22606532629745257,0.800314724182235,0.9523809523809523,0.9966903860366271
random_critical_line,8,14.4429103246933,0.01,0.51,HR,10.0,0.002,0.22571581545199396,0.8005836166832973,0.9090909090909091,0.9967039249979363
random_critical_line,8,14.4429103246933,0.02,0.52,HR,10.0,0.002,0.22517562469989522,0.8009945773964603,0.8333333333333333,0.9967308324300233
random_critical_line,8,14.4429103246933,0.05,0.55,HR,10.0,0.002,0.224792245221008,0.8012379136095847,0.6666666666666665,0.9968102082863868
random_critical_line,9,78.36085164653298,-0.05,0.45,HR,10.0,0.002,0.9085536170983012,0.4063229138764157,0.6666666666666666,0.9920849542788623
random_critical_line,9,78.36085164653298,-0.02,0.48,HR,10.0,0.002,0.8843300088695649,0.41601274820688905,0.8333333333333333,0.992735877795002
random_critical_line,9,78.36085164653298,-0.01,0.49,HR,10.0,0.002,0.8765933824002758,0.41915688773753973,0.9090909090909091,0.9929416410543797
random_critical_line,9,78.36085164653298,-0.005,0.495,HR,10.0,0.002,0.8727873565680488,0.4207125155536337,0.9523809523809523,0.9930424991632906
random_critical_line,9,78.36085164653298,-0.002,0.498,HR,10.0,0.002,0.8705235330604596,0.42164058980396757,0.9803921568627451,0.9931023762647778
