set,source_n,t,delta,sigma,config,alpha,dsigma,F_MAAT,H,B,R
jittered_zero,4,30.399674919671074,-0.01,0.49,HBR,0.0,0.001,0.03788416281801007,0.9654043004402622,1.0,0.997327715302841
jittered_zero,4,30.399674919671074,-0.005,0.495,HBR,0.0,0.001,0.0359197884764934,0.9672823784039413,1.0,0.9973485441168417
jittered_zero,4,30.399674919671074,-0.002,0.498,HBR,0.0,0.001,0.0353063981877431,0.9678638375314097,1.0,0.9973609555326625
jittered_zero,4,30.399674919671074,0.0,0.5,HBR,0.0,0.001,0.03514691978420051,0.9680102069792821,1.0,0.997369194224736
jittered_zero,4,30.399674919671074,0.002,0.502,HBR,0.0,0.001,0.03518873428315167,0.9679617627126996,1.0,0.9973774045574488
jittered_zero,4,30.399674919671074,0.005,0.505,HBR,0.0,0.001,0.03562163956528522,0.9675309220683522,1.0,0.9973896670858394
jittered_zero,4,30.399674919671074,0.01,0.51,HBR,0.0,0.001,0.03726042262000701,0.9659269904930734,1.0,0.9974099641482399
jittered_zero,4,30.399674919671074,0.02,0.52,HBR,0.0,0.001,0.043245527828155404,0.9601245073720227,1.0,0.9974500366136723
jittered_zero,4,30.399674919671074,0.05,0.55,HBR,0.0,0.001,0.07066554147827293,0.9340467794339291,1.0,0.9975661820284267
known_zero,5,32.93506158773919,-0.05,0.45,HBR,0.0,0.001,0.07257636627090741,0.9327883465159038,1.0,0.9970050839402338
known_zero,5,32.93506158773919,-0.02,0.48,HBR,0.0,0.001,0.030571499875971592,0.9726625557810072,1.0,0.9971506322808645
known_zero,5,32.93506158773919,-0.01,0.49,HBR,0.0,0.001,0.016646649553096655,0.9862551947009693,1.0,0.997197424722979
known_zero,5,32.93506158773919,-0.005,0.495,HBR,0.0,0.001,0.009698700949593887,0.9931085189596559,1.0,0.9972205059743442
known_zero,5,32.93506158773919,-0.002,0.498,HBR,0.0,0.001,0.005534574432606108,0.997238821422717,1.0,0.9972342549664791
known_zero,5,32.93506158773919,0.0,0.5,HBR,0.0,0.001,0.0027604268398883527,0.9999999999999973,1.0,0.9972433796319848
known_zero,5,32.93506158773919,0.002,0.502,HBR,0.0,0.001,0.005507174315243283,0.9972479296084082,1.0,0.9972524713660902
known_zero,5,32.93506158773919,0.005,0.505,HBR,0.0,0.001,0.009596184802769138,0.9931649775537247,1.0,0.9972660474673717
known_zero,5,32.93506158773919,0.01,0.51,HBR,0.0,0.001,0.016329461889350926,0.9864779649275477,1.0,0.9972885112376515
known_zero,5,32.93506158773919,0.02,0.52,HBR,0.0,0.001,0.029497481743012085,0.9735298889618965,1.0,0.9973328335405636
known_zero,5,32.93506158773919,0.05,0.55,HBR,0.0,0.001,0.06676189498582119,0.9377988976905485,1.0,0.9974610812789924
jittered_zero,5,32.960423164821364,-0.05,0.45,HBR,0.0,0.001,0.08123586061564944,0.924781869933809,1.0,0.996966136441288
jittered_zero,5,32.960423164821364,-0.02,0.48,HBR,0.0,0.001,0.04757158088749515,0.9563033215992078,1.0,0.9971127295617304
jittered_zero,5,32.960423164821364,-0.01,0.49,HBR,0.0,0.001,0.0403785111539718,0.9631613469305872,1.0,0.9971598647605221
jittered_zero,5,32.960423164821364,-0.005,0.495,HBR,0.0,0.001,0.038300087540942745,0.9651427809586103,1.0,0.99718311638443
jittered_zero,5,32.960423164821364,-0.002,0.498,HBR,0.0,0.001,0.037648604308992646,0.9657583457530321,1.0,0.9971969672815032
jittered_zero,5,32.960423164821364,0.0,0.5,HBR,0.0,0.001,0.037476846479117754,0.9659153324504479,1.0,0.9972061597516392
jittered_zero,5,32.960423164821364,0.002,0.502,HBR,0.0,0.001,0.037516878785045886,0.965867793818648,1.0,0.9972153191851963
jittered_zero,5,32.960423164821364,0.005,0.505,HBR,0.0,0.001,0.03796637054305018,0.9654205003972283,1.0,0.9972289966392249
jittered_zero,5,32.960423164821364,0.01,0.51,HBR,0.0,0.001,0.03968077748629309,0.9637449225078248,1.0,0.9972516288098897
jittered_zero,5,32.960423164821364,0.02,0.52,HBR,0.0,0.001,0.04596178681552454,0.9576677177145854,1.0,0.9972962859801004
jittered_zero,5,32.960423164821364,0.05,0.55,HBR,0.0,0.001,0.07477520637802981,0.9303472178783501,1.0,0.9974255232392046
known_zero,6,37.586178158825675,-0.05,0.45,HBR,0.0,0.001,0.10070404877729275,0.9080300262816691,1.0,0.9957827014403781
known_zero,6,37.586178158825675,-0.02,0.48,HBR,0.0,0.001,0.04267959885035705,0.9620646912877403,1.0,0.9960019984368337
known_zero,6,37.586178158825675,-0.01,0.49,HBR,0.0,0.001,0.023286012080452112,0.9808351721182147,1.0,0.9960725743061832
known_zero,6,37.586178158825675,-0.005,0.495,HBR,0.0,0.001,0.013579167637600406,0.9903677174633926,1.0,0.996107401276021
known_zero,6,37.586178158825675,-0.002,0.498,HBR,0.0,0.001,0.007751807786285252,0.9961350439944587,1.0,0.9961281514692056
known_zero,6,37.586178158825675,0.0,0.5,HBR,0.0,0.001,0.0038655371166316215,0.9999999999999933,1.0,0.9961419244515596
known_zero,6,37.586178158825675,0.002,0.502,HBR,0.0,0.001,0.0077104013944423455,0.9961487928613068,1.0,0.9961556492444624
known_zero,6,37.586178158825675,0.005,0.505,HBR,0.0,0.001,0.01342438886922438,0.9904526623120269,1.0,0.9961761464414752
known_zero,6,37.586178158825675,0.01,0.51,HBR,0.0,0.001,0.0228081669703418,0.9811685331997123,1.0,0.9962100698322502
known_zero,6,37.586178158825675,0.02,0.52,HBR,0.0,0.001,0.04106947886554338,0.9633489626962383,1.0,0.9962770310524434
known_zero,6,37.586178158825675,0.05,0.55,HBR,0.0,0.001,0.09211357516156975,0.915231404872882,1.0,0.9964710105874831
jittered_zero,6,37.51017958860205,-0.05,0.45,HBR,0.0,0.001,0.1744865902009077,0.8434969823272475,1.0,0.9957215431460503
jittered_zero,6,37.51017958860205,-0.02,0.48,HBR,0.0,0.001,0.14903324544354785,0.8650507977827935,1.0,0.9959420583544879
jittered_zero,6,37.51017958860205,-0.01,0.49,HBR,0.0,0.001,0.1444578256744114,0.8689559086158688,1.0,0.9960130365255687
jittered_zero,6,37.51017958860205,-0.005,0.495,HBR,0.0,0.001,0.14300112402188153,0.8701920379527224,1.0,0.9960480639215581
jittered_zero,6,37.51017958860205,-0.002,0.498,HBR,0.0,0.001,0.14239769036360533,0.8706990558073804,1.0,0.9960689341363467
jittered_zero,6,37.51017958860205,0.0,0.5,HBR,0.0,0.001,0.14210819438190786,0.870939043528588,1.0,0.996082787035075
jittered_zero,6,37.51017958860205,0.002,0.502,HBR,0.0,0.001,0.1419085967689338,0.8711008257169223,1.0,0.9960965916656583
jittered_zero,6,37.51017958860205,0.005,0.505,HBR,0.0,0.001,0.14177656197099964,0.8711978172307685,1.0,0.9961172084711378
jittered_zero,6,37.51017958860205,0.01,0.51,HBR,0.0,0.001,0.14199571119919133,0.8709770801973388,1.0,0.9961513308126614
jittered_zero,6,37.51017958860205,0.02,0.52,HBR,0.0,0.001,0.14400712369984944,0.8691681754282807,1.0,0.9962186884343327
jittered_zero,6,37.51017958860205,0.05,0.55,HBR,0.0,0.001,0.16032638202894936,0.8549316273080342,1.0,0.9964138449404303
known_zero,7,40.9187190121475,-0.05,0.45,HBR,0.0,0.001,0.07850795744091209,0.9275224294682839,1.0,0.9967356841358972
known_zero,7,40.9187190121475,-0.02,0.48,HBR,0.0,0.001,0.03301647397609006,0.9705173092650679,1.0,0.9969143376154258
known_zero,7,40.9187190121475,-0.01,0.49,HBR,0.0,0.001,0.01796765364852932,0.9851763566587973,1.0,0.9969715529168709
known_zero,7,40.9187190121475,-0.005,0.495,HBR,0.0,0.001,0.01046496015766166,0.9925675724503821,1.0,0.9969997353209941
known_zero,7,40.9187190121475,-0.002,0.498,HBR,0.0,0.001,0.005970312378930042,0.9970220796459638,1.0,0.9970165102769101
known_zero,7,40.9187190121475,0.0,0.5,HBR,0.0,0.001,0.0029767883283873583,0.9999999999999951,1.0,0.9970276379099156
known_zero,7,40.9187190121475,0.002,0.502,HBR,0.0,0.001,0.005936896677682456,0.9970331850905182,1.0,0.9970387212094831
known_zero,7,40.9187190121475,0.005,0.505,HBR,0.0,0.001,0.010339959095464868,0.9926363671327026,1.0,0.9970552634130517
known_zero,7,40.9187190121475,0.01,0.51,HBR,0.0,0.001,0.017581060412483925,0.9854475149523834,1.0,0.9970826145341167
known_zero,7,40.9187190121475,0.02,0.52,HBR,0.0,0.001,0.03170867493855408,0.9715708623879178,1.0,0.9971365043177852
known_zero,7,40.9187190121475,0.05,0.55,HBR,0.0,0.001,0.07144736110083688,0.9335735315547302,1.0,0.9972918618959853
jittered_zero,7,40.765894027706324,-0.05,0.45,HBR,0.0,0.001,0.23020577708855358,0.7970523455724908,1.0,0.996634821944468
jittered_zero,7,40.765894027706324,-0.02,0.48,HBR,0.0,0.001,0.21605873028765435,0.8082615918379685,1.0,0.996815870419208
jittered_zero,7,40.765894027706324,-0.01,0.49,HBR,0.0,0.001,0.21299825301419614,0.810691863147937,1.0,0.9968738873414971
jittered_zero,7,40.765894027706324,-0.005,0.495,HBR,0.0,0.001,0.21178192328674375,0.8116552587956364,1.0,0.9969024710866156
jittered_zero,7,40.765894027706324,-0.002,0.498,HBR,0.0,0.001,0.21115204066384344,0.812152804919513,1.0,0.9969194870061998
jittered_zero,7,40.765894027706324,0.0,0.5,HBR,0.0,0.001,0.21077352595021295,0.812451075330416,1.0,0.9969307753454796
jittered_zero,7,40.765894027706324,0.002,0.502,HBR,0.0,0.001,0.21042797763955967,0.8127226985043737,1.0,0.996942019401022
jittered_zero,7,40.765894027706324,0.005,0.505,HBR,0.0,0.001,0.2099711166375337,0.8130803965057547,1.0,0.9969588028292018
jittered_zero,7,40.765894027706324,0.01,0.51,HBR,0.0,0.001,0.20937200976039846,0.8135450170000904,1.0,0.9969865562234071
jittered_zero,7,40.765894027706324,0.02,0.52,HBR,0.0,0.001,0.20876940210073935,0.8139907572987476,1.0,0.9970412513597159
jittered_zero,7,40.765894027706324,0.05,0.55,HBR,0.0,0.001,0.21135874703362728,0.8117573226826148,1.0,0.9971990301998833
known_zero,8,43.327073280915,-0.05,0.45,HBR,0.0,0.001,0.09592785956945514,0.9121996883466348,1.0,0.9959766123817102
known_zero,8,43.327073280915,-0.02,0.48,HBR,0.0,0.001,0.04051008515532377,0.9639597111058769,1.0,0.9962029207512919
known_zero,8,43.327073280915,-0.01,0.49,HBR,0.0,0.001,0.022075602433154488,0.9818232084395584,1.0,0.996275370243601
known_zero,8,43.327073280915,-0.005,0.495,HBR,0.0,0.001,0.012865554902834789,0.9908721293886014,1.0,0.9963110509226968
known_zero,8,43.327073280915,-0.002,0.498,HBR,0.0,0.001,0.007341834478221534,0.9963393374684193,1.0,0.9963322872220214
known_zero,8,43.327073280915,0.0,0.5,HBR,0.0,0.001,0.0036603172920656683,0.9999999999999958,1.0,0.9963463735003175
known_zero,8,43.327073280915,0.002,0.502,HBR,0.0,0.001,0.007299506141360632,0.996353395344953,1.0,0.9963604030295125
known_zero,8,43.327073280915,0.005,0.505,HBR,0.0,0.001,0.012707302800500971,0.9909590365118206,1.0,0.9963813413938373
known_zero,8,43.327073280915,0.01,0.51,HBR,0.0,0.001,0.021586833586704178,0.98216461380263,1.0,0.9964159579889422
known_zero,8,43.327073280915,0.02,0.52,HBR,0.0,0.001,0.03886163311357661,0.965277563275705,1.0,0.9964841506699569
known_zero,8,43.327073280915,0.05,0.55,HBR,0.0,0.001,0.0871081533199413,0.9196305441075909,1.0,0.9966806400603152
jittered_zero,8,43.32183058735719,-0.05,0.45,HBR,0.0,0.001,0.096259869146896,0.9118860185809801,1.0,0.9959884749443828
jittered_zero,8,43.32183058735719,-0.02,0.48,HBR,0.0,0.001,0.04165761098400554,0.96284305418566,1.0,0.9962144288117051
jittered_zero,8,43.32183058735719,-0.01,0.49,HBR,0.0,0.001,0.02437615035255879,0.9795558720313089,1.0,0.9962867626687756
jittered_zero,8,43.32183058735719,-0.005,0.495,HBR,0.0,0.001,0.016923221903675276,0.9868484189985844,1.0,0.9963223859932057
jittered_zero,8,43.32183058735719,-0.002,0.498,HBR,0.0,0.001,0.01390262660786472,0.9898127317216874,1.0,0.9963435880263839
jittered_zero,8,43.32183058735719,0.0,0.5,HBR,0.0,0.001,0.013200835859234946,0.9904936360209065,1.0,0.9963576515213441
jittered_zero,8,43.32183058735719,0.002,0.502,HBR,0.0,0.001,0.013835190499099868,0.9898515957030476,1.0,0.9963716583156211
jittered_zero,8,43.32183058735719,0.005,0.505,HBR,0.0,0.001,0.016726428995989626,0.9869731247257865,1.0,0.9963925626679945
jittered_zero,8,43.32183058735719,0.01,0.51,HBR,0.0,0.001,0.02384426023991176,0.9799389696838424,1.0,0.9964271228162885
jittered_zero,8,43.32183058735719,0.02,0.52,HBR,0.0,0.001,0.03996734641256439,0.9642001381591686,1.0,0.9964952034937161
jittered_zero,8,43.32183058735719,0.05,0.55,HBR,0.0,0.001,0.08741269934634877,0.9193406253062805,1.0,0.99669136381382
known_zero,9,48.00515088116716,-0.05,0.45,HBR,0.0,0.001,0.0827812111808842,0.9237510392166932,1.0,0.9965374789381491
known_zero,9,48.00515088116716,-0.02,0.48,HBR,0.0,0.001,0.034767881726767404,0.9689846315704569,1.0,0.9967439580192571
known_zero,9,48.00515088116716,-0.01,0.49,HBR,0.0,0.001,0.01891228255239527,0.9844060682222358,1.0,0.9968096136750901
known_zero,9,48.00515088116716,-0.005,0.495,HBR,0.0,0.001,0.011012410210330434,0.9921814467161187,1.0,0.9968418656446114
known_zero,9,48.00515088116716,-0.002,0.498,HBR,0.0,0.001,0.006281424377679222,0.9968673944996768,1.0,0.9968610348842083
known_zero,9,48.00515088116716,0.0,0.5,HBR,0.0,0.001,0.0031311578565177455,0.999999999999998,1.0,0.9968737391028641
known_zero,9,48.00515088116716,0.002,0.502,HBR,0.0,0.001,0.006243282393509013,0.9968800687256301,1.0,0.996886383399773
known_zero,9,48.00515088116716,0.005,0.505,HBR,0.0,0.001,0.010869746914605554,0.9922599235742646,1.0,0.9969052380475423
known_zero,9,48.00515088116716,0.01,0.51,HBR,0.0,0.001,0.01847119597706282,0.9847151574483936,1.0,0.9969363664383907
known_zero,9,48.00515088116716,0.02,0.52,HBR,0.0,0.001,0.033276714942009435,0.9701838147538802,1.0,0.9969975272102718
known_zero,9,48.00515088116716,0.05,0.55,HBR,0.0,0.001,0.07474565239132105,0.9306107721919501,1.0,0.9971725165923263
jittered_zero,9,47.96419464484395,-0.05,0.45,HBR,0.0,0.001,0.10671648653295347,0.9020125756639759,1.0,0.9964167656640485
jittered_zero,9,47.96419464484395,-0.02,0.48,HBR,0.0,0.001,0.0750180050843289,0.930866886061407,1.0,0.9966266888079734
jittered_zero,9,47.96419464484395,-0.01,0.49,HBR,0.0,0.001,0.06909628266653885,0.93633282160905,1.0,0.9966934830032881
jittered_zero,9,47.96419464484395,-0.005,0.495,HBR,0.0,0.001,0.06738725029325131,0.9379035292370896,1.0,0.9967263025351284
jittered_zero,9,47.96419464484395,-0.002,0.498,HBR,0.0,0.001,0.06679514694967503,0.9384406610971886,1.0,0.9967458117745002
jittered_zero,9,47.96419464484395,0.0,0.5,HBR,0.0,0.001,0.06658397956349586,0.9386266733928698,1.0,0.9967587424376666
jittered_zero,9,47.96419464484395,0.002,0.502,HBR,0.0,0.001,0.06651949253058985,0.9386750840292755,1.0,0.9967716130025936
jittered_zero,9,47.96419464484395,0.005,0.505,HBR,0.0,0.001,0.06669446115076173,0.9384927882019901,1.0,0.9967908067235361
jittered_zero,9,47.96419464484395,0.01,0.51,HBR,0.0,0.001,0.06768501487171968,0.9375338123629915,1.0,0.9968224993672135
jittered_zero,9,47.96419464484395,0.02,0.52,HBR,0.0,0.001,0.07200128133992403,0.9334375617683206,1.0,0.9968847854375064
jittered_zero,9,47.96419464484395,0.05,0.55,HBR,0.0,0.001,0.09655393563010631,0.9106353460524086,1.0,0.9970631260555199
known_zero,10,49.7738324776723,-0.05,0.45,HBR,0.0,0.001,0.07524734957832079,0.9304355642863273,1.0,0.99686004420432
known_zero,10,49.7738324776723,-0.02,0.48,HBR,0.0,0.001,0.031517261814321795,0.971840645464156,1.0,0.9970505294007428
known_zero,10,49.7738324776723,-0.01,0.49,HBR,0.0,0.001,0.017128623749859465,0.9858653424888674,1.0,0.997111060477233
known_zero,10,49.7738324776723,-0.005,0.495,HBR,0.0,0.001,0.009969510841854677,0.992918985171376,1.0,0.9971407887033493
known_zero,10,49.7738324776723,-0.002,0.498,HBR,0.0,0.001,0.005685299994190627,0.9971643170177054,1.0,0.997158456001335
known_zero,10,49.7738324776723,0.0,0.5,HBR,0.0,0.001,0.0028338475074804114,0.9999999999999976,1.0,0.9971701640451017
known_zero,10,49.7738324776723,0.002,0.502,HBR,0.0,0.001,0.005650160199175568,0.9971759971149301,1.0,0.9971818162585331
known_zero,10,49.7738324776723,0.005,0.505,HBR,0.0,0.001,0.00983804433008221,0.9929913706347446,1.0,0.9971991904444482
known_zero,10,49.7738324776723,0.01,0.51,HBR,0.0,0.001,0.016721915009916908,0.986150856747427,1.0,0.9972278718031904
known_zero,10,49.7738324776723,0.02,0.52,HBR,0.0,0.001,0.030140483934159516,0.9729515384958729,1.0,0.9972842148078097
known_zero,10,49.7738324776723,0.05,0.55,HBR,0.0,0.001,0.06779829174365017,0.9368422385629088,1.0,0.9974453565051767
jittered_zero,10,49.72853878341692,-0.05,0.45,HBR,0.0,0.001,0.09777526716936535,0.9096286303110789,1.0,0.9969482602062633
jittered_zero,10,49.72853878341692,-0.02,0.48,HBR,0.0,0.001,0.07112789221285185,0.934017709312355,1.0,0.9971360968146945
jittered_zero,10,49.72853878341692,-0.01,0.49,HBR,0.0,0.001,0.06624627964878825,0.9385322215773898,1.0,0.997195750107393
jittered_zero,10,49.72853878341692,-0.005,0.495,HBR,0.0,0.001,0.0648223061146039,0.9398420129998174,1.0,0.9972250403409457
jittered_zero,10,49.72853878341692,-0.002,0.498,HBR,0.0,0.001,0.06431397654628157,0.9403034726128008,1.0,0.9972424451248012
jittered_zero,10,49.72853878341692,0.0,0.5,HBR,0.0,0.001,0.06412096983355213,0.9404740983881623,1.0,0.9972539782749642
jittered_zero,10,49.72853878341692,0.002,0.502,HBR,0.0,0.001,0.06404439584541416,0.9405352923625137,1.0,0.9972654556866544
jittered_zero,10,49.72853878341692,0.005,0.505,HBR,0.0,0.001,0.06414539584723103,0.940424166283256,1.0,0.9972825678407374
jittered_zero,10,49.72853878341692,0.01,0.51,HBR,0.0,0.001,0.06487159476951024,0.9397148645270713,1.0,0.9973108129297018
jittered_zero,10,49.72853878341692,0.02,0.52,HBR,0.0,0.001,0.06821925856030471,0.9365221839035618,1.0,0.9973662850462378
jittered_zero,10,49.72853878341692,0.05,0.55,HBR,0.0,0.001,0.08827712237572186,0.9177787956857721,1.0,0.9975248266301238
known_zero,11,52.970321477714464,-0.05,0.45,HBR,0.0,0.001,0.1258519520380509,0.8865053160904419,1.0,0.9946306713790409
known_zero,11,52.970321477714464,-0.02,0.48,HBR,0.0,0.001,0.0534423765948564,0.9527614607607556,1.0,0.9949610717732351
known_zero,11,52.970321477714464,-0.01,0.49,HBR,0.0,0.001,0.02917576098603685,0.9760608936314579,1.0,0.9950667511512066
known_zero,11,52.970321477714464,-0.005,0.495,HBR,0.0,0.001,0.01701716075043548,0.9879492099258184,1.0,0.9951187808198273
known_zero,11,52.970321477714464,-0.002,0.498,HBR,0.0,0.001,0.009713788033237244,0.9951600207123376,1.0,0.9951497425533473
known_zero,11,52.970321477714464,0.0,0.5,HBR,0.0,0.001,0.004841423061681017,0.9999999999999925,1.0,0.9951702777335132
known_zero,11,52.970321477714464,0.002,0.502,HBR,0.0,0.001,0.009652010736378887,0.9951805136597117,1.0,0.9951907285336841
known_zero,11,52.970321477714464,0.005,0.505,HBR,0.0,0.001,0.01678641922186284,0.9880754559346303,1.0,0.9952212472684788
known_zero,11,52.970321477714464,0.01,0.51,HBR,0.0,0.001,0.02846475300649865,0.9765539967732079,1.0,0.9952716947473484
known_zero,11,52.970321477714464,0.02,0.52,HBR,0.0,0.001,0.051056699451570486,0.954643795365035,1.0,0.9953710445624228
known_zero,11,52.970321477714464,0.05,0.55,HBR,0.0,0.001,0.11327898331332224,0.8967962152340385,1.0,0.9956571019919315
jittered_zero,11,52.89373578635762,-0.05,0.45,HBR,0.0,0.001,0.2140953069395291,0.8115680497428915,1.0,0.9947057958217154
jittered_zero,11,52.89373578635762,-0.02,0.48,HBR,0.0,0.001,0.1827469119378387,0.8371366267617796,1.0,0.9950334502845303
jittered_zero,11,52.89373578635762,-0.01,0.49,HBR,0.0,0.001,0.17698687367206642,0.8418838130012204,1.0,0.9951382466638156
jittered_zero,11,52.89373578635762,-0.005,0.495,HBR,0.0,0.001,0.1750996569220243,0.8434304017969873,1.0,0.9951898407310437
jittered_zero,11,52.89373578635762,-0.002,0.498,HBR,0.0,0.001,0.1742899594395572,0.8440875611868589,1.0,0.995220542970976
jittered_zero,11,52.89373578635762,0.0,0.5,HBR,0.0,0.001,0.17388449436483808,0.8444126012927239,1.0,0.9952409059288272
jittered_zero,11,52.89373578635762,0.002,0.502,HBR,0.0,0.001,0.17358600683809733,0.8446474748645119,1.0,0.9952611851228448
jittered_zero,11,52.89373578635762,0.005,0.505,HBR,0.0,0.001,0.17333726385493214,0.8448319126914667,1.0,0.9952914475989209
jittered_zero,11,52.89373578635762,0.01,0.51,HBR,0.0,0.001,0.17344424245621778,0.8446990839430896,1.0,0.9953414710298049
jittered_zero,11,52.89373578635762,0.02,0.52,HBR,0.0,0.001,0.17552174787329575,0.8428626170553658,1.0,0.9954399840645529
jittered_zero,11,52.89373578635762,0.05,0.55,HBR,0.0,0.001,0.19384934285859207,0.8273199385746755,1.0,0.995723619303195
known_zero,12,56.44624769706339,-0.05,0.45,HBR,0.0,0.001,0.1231739565575045,0.8887822788341435,1.0,0.9947428898263357
known_zero,12,56.44624769706339,-0.02,0.48,HBR,0.0,0.001,0.05221426850489863,0.9538221127154456,1.0,0.9950759839816672
known_zero,12,56.44624769706339,-0.01,0.49,HBR,0.0,0.001,0.028488358356326227,0.9766186212612601,1.0,0.9951823440495773
known_zero,12,56.44624769706339,-0.005,0.495,HBR,0.0,0.001,0.016611299895842663,0.9882351681831587,1.0,0.9952346755407047
known_zero,12,56.44624769706339,-0.002,0.498,HBR,0.0,0.001,0.009480489336071055,0.9952761388318061,1.0,0.995265806313187
known_zero,12,56.44624769706339,0.0,0.5,HBR,0.0,0.001,0.004724694583754188,0.9999999999999922,1.0,0.9952864492254402
known_zero,12,56.44624769706339,0.002,0.502,HBR,0.0,0.001,0.009418400455536359,0.995296737540615,1.0,0.995307003823759
known_zero,12,56.44624769706339,0.005,0.505,HBR,0.0,0.001,0.016379372172898574,0.9883621097251136,1.0,0.9953376709438491
known_zero,12,56.44624769706339,0.01,0.51,HBR,0.0,0.001,0.027773530325719456,0.9771147227681751,1.0,0.995388346475484
known_zero,12,56.44624769706339,0.02,0.52,HBR,0.0,0.001,0.049814538579181576,0.955717978562379,1.0,0.995488081797691
known_zero,12,56.44624769706339,0.05,0.55,HBR,0.0,0.001,0.11050764107713268,0.8991787325976981,1.0,0.9957747620543692
jittered_zero,12,56.3502752964221,-0.05,0.45,HBR,0.0,0.001,0.2473823358234853,0.7850686166470304,1.0,0.994616363446012
jittered_zero,12,56.3502752964221,-0.02,0.48,HBR,0.0,0.001,0.22008561441451507,0.8065205182705973,1.0,0.9949531047822597
jittered_zero,12,56.3502752964221,-0.01,0.49,HBR,0.0,0.001,0.2148328293624679,0.8106805162459528,1.0,0.9950606500664528
jittered_zero,12,56.3502752964221,-0.005,0.495,HBR,0.0,0.001,0.2129801355079192,0.8121406606611736,1.0,0.9951135685369666
jittered_zero,12,56.3502752964221,-0.002,0.498,HBR,0.0,0.001,0.21211729152064518,0.8128159997041158,1.0,0.9951450497076493
jittered_zero,12,56.3502752964221,0.0,0.5,HBR,0.0,0.001,0.21164535720359762,0.8131826273672432,1.0,0.9951659254758297
jittered_zero,12,56.3502752964221,0.002,0.502,HBR,0.0,0.001,0.21125563958241117,0.8134826088370468,1.0,0.9951867123373024
jittered_zero,12,56.3502752964221,0.005,0.505,HBR,0.0,0.001,0.2108240956521813,0.8138083762201476,1.0,0.9952177267435307
jittered_zero,12,56.3502752964221,0.01,0.51,HBR,0.0,0.001,0.21050715475782084,0.8140244258899644,1.0,0.9952689781400353
jittered_zero,12,56.3502752964221,0.02,0.52,HBR,0.0,0.001,0.2113269742804379,0.8132749162898448,1.0,0.9953698542203131
jittered_zero,12,56.3502752964221,0.05,0.55,HBR,0.0,0.001,0.22375286640988207,0.8029978109292834,1.0,0.9956598704439934
known_zero,13,59.34704400260235,-0.05,0.45,HBR,0.0,0.001,0.07420152209197256,0.9313798731833699,1.0,0.996891377584106
known_zero,13,59.34704400260235,-0.02,0.48,HBR,0.0,0.001,0.03098244575226356,0.9723158357867623,1.0,0.9970963713168026
known_zero,13,59.34704400260235,-0.01,0.49,HBR,0.0,0.001,0.016820505196612802,0.9861196599056187,1.0,0.997161104918068
known_zero,13,59.34704400260235,-0.005,0.495,HBR,0.0,0.001,0.009785019466712529,0.9930503671811559,1.0,0.9971928220301474
known_zero,13,59.34704400260235,-0.002,0.498,HBR,0.0,0.001,0.005578235685911214,0.9972178887748789,1.0,0.9972116474970119
known_zero,13,59.34704400260235,0.0,0.5,HBR,0.0,0.001,0.0027797467310987857,0.9999999999999991,1.0,0.9972241131844917
known_zero,13,59.34704400260235,0.002,0.502,HBR,0.0,0.001,0.005540835803133417,0.9972303207680839,1.0,0.9972365115677978
known_zero,13,59.34704400260235,0.005,0.505,HBR,0.0,0.001,0.009645090681476941,0.9931274250048159,1.0,0.9972549836836992
known_zero,13,59.34704400260235,0.01,0.51,HBR,0.0,0.001,0.01638756614864209,0.9864236870138987,1.0,0.9972854387724811
known_zero,13,59.34704400260235,0.02,0.52,HBR,0.0,0.001,0.029516462697319105,0.9734994144322938,1.0,0.9973451234121855
known_zero,13,59.34704400260235,0.05,0.55,HBR,0.0,0.001,0.06626212468053884,0.9382172314282038,1.0,0.9975147354925562
jittered_zero,13,59.15154964820637,-0.05,0.45,HBR,0.0,0.001,0.2776083596429913,0.7602554311935755,1.0,0.996498593118186
jittered_zero,13,59.15154964820637,-0.02,0.48,HBR,0.0,0.001,0.2631488680585831,0.7711591674568076,1.0,0.9967170166018428
jittered_zero,13,59.15154964820637,-0.01,0.49,HBR,0.0,0.001,0.25961969912669447,0.7738317861927153,1.0,0.9967862356142051
jittered_zero,13,59.15154964820637,-0.005,0.495,HBR,0.0,0.001,0.2580946134704807,0.7749864419840258,1.0,0.9968201968390504
jittered_zero,13,59.15154964820637,-0.002,0.498,HBR,0.0,0.001,0.2572554176016512,0.7756213843555679,1.0,0.9968403691903811
jittered_zero,13,59.15154964820637,0.0,0.5,HBR,0.0,0.001,0.25672733364658323,0.7760206822949537,1.0,0.9968537329665733
jittered_zero,13,59.15154964820637,0.002,0.502,HBR,0.0,0.001,0.2562242118823943,0.7764008573490988,1.0,0.996867029566676
jittered_zero,13,59.15154964820637,0.005,0.505,HBR,0.0,0.001,0.25551604451549803,0.7769354268279047,1.0,0.9968868492393874
jittered_zero,13,59.15154964820637,0.01,0.51,HBR,0.0,0.001,0.2544586027912008,0.7777319127931448,1.0,0.9969195508408385
jittered_zero,13,59.15154964820637,0.02,0.52,HBR,0.0,0.001,0.2527951139338448,0.7789765889188192,1.0,0.9969837304705417
jittered_zero,13,59.15154964820637,0.05,0.55,HBR,0.0,0.001,0.2511831240436678,0.7800900310964807,1.0,0.9971668384285728
