z,C_proj_norm,R_proj,H,B,S,V,R_resp,R_rob,CCI_min,CCI_diag
1.842302878598247817e+00,9.195128376905209677e+01,9.610013936425938486e-01,5.262609259835882014e-01,3.495902326571040941e-01,8.363620048219941872e-01,5.029237828653346787e-01,4.522940380560420692e-01,4.522940380560420692e-01,6.065979150359628314e-01,4.567616043725274966e-01
1.844806007509386836e+00,9.228759349960239433e+01,9.612298035678624730e-01,5.258015010877067352e-01,3.483320232367543845e-01,8.384249265283100216e-01,5.028643721466737881e-01,4.516014874030550574e-01,4.516014874030550574e-01,6.088788724197419233e-01,4.585066220199143783e-01
1.847309136420525633e+00,9.262452257995903437e+01,9.614563076711141187e-01,5.253434191341574966e-01,3.470805459335208343e-01,8.405018772950789696e-01,5.028054710027849428e-01,4.509113711994611196e-01,4.509113711994611196e-01,6.111721108123535640e-01,4.602612646015871722e-01
1.849812265331664651e+00,9.296207027690458347e+01,9.616809244881142638e-01,5.248866765239973420e-01,3.458357558474738913e-01,8.425929855304031824e-01,5.027470742620575583e-01,4.502236777020853231e-01,4.502236777020853231e-01,6.134777521162771974e-01,4.620256262222662835e-01
1.852315394242803448e+00,9.330023585542323872e+01,9.619036723712276471e-01,5.244312696825665920e-01,3.445976084249429139e-01,8.446983812541747350e-01,5.026891768081596101e-01,4.495383952465274446e-01,4.495383952465274446e-01,6.157959197420416197e-01,4.637998021522362624e-01
1.854818523153942467e+00,9.363901857869041123e+01,9.621245694909942303e-01,5.239771950586091798e-01,3.433660594556930956e-01,8.468181961232030819e-01,5.026317735794710861e-01,4.488555122463628311e-01,4.488555122463628311e-01,6.181267386317798040e-01,4.655838888456180769e-01
1.857321652065081485e+00,9.397841770806302009e+01,9.623436338376964994e-01,5.235244491243815634e-01,3.421410650701218192e-01,8.489525634568177992e-01,5.025748595685221032e-01,4.481750171926286996e-01,4.481750171926286996e-01,6.204703352827921625e-01,4.673779839586685303e-01
1.859824780976220282e+00,9.431843250306866366e+01,9.625608832229214373e-01,5.230730283752835774e-01,3.409225817364784361e-01,8.511016182629475013e-01,5.025184298214372403e-01,4.474968986531785986e-01,4.474968986531785986e-01,6.228268377717727233e-01,4.691821863685808336e-01
1.862327909887359301e+00,9.465906222139652471e+01,9.627763352811160580e-01,5.226229293293253031e-01,3.397105662581003105e-01,8.532654972647055747e-01,5.024624794373824255e-01,4.468211452719923482e-01,4.468211452719923482e-01,6.251963757795889753e-01,4.709965961927112810e-01
1.864831038798498097e+00,9.500030611888735166e+01,9.629900074711339464e-01,5.221741485271710337e-01,3.385049757706718454e-01,8.554443389274726250e-01,5.024070035680191504e-01,4.461477457686557901e-01,4.461477457686557901e-01,6.275790806162669933e-01,4.728213148079757899e-01
1.867334167709637116e+00,9.534216344952437794e+01,9.632019170777773587e-01,5.217266825314038625e-01,3.373057677395011611e-01,8.576382834865022842e-01,5.023519974169612379e-01,4.454766889376201022e-01,4.454766889376201022e-01,6.299750852468301021e-01,4.746564448708893158e-01
1.869837296620775913e+00,9.568463346542439751e+01,9.634120812133311063e-01,5.212805279266696790e-01,3.361128999568177012e-01,8.598474729750553713e-01,5.022974562392372722e-01,4.448079636477161314e-01,4.448079636477161314e-01,6.323845243172298014e-01,4.765020903376959716e-01
1.872340425531914931e+00,9.602771541682852785e+01,9.636205168190882242e-01,5.208356813190434531e-01,3.349263305390904333e-01,8.620720512530717361e-01,5.022433753407578028e-01,4.441415588414512894e-01,4.441415588414512894e-01,6.348075341811429961e-01,4.783583564851514036e-01
1.874843554443053950e+00,9.637140855209422341e+01,9.638272406668692005e-01,5.203921393357456848e-01,3.337460179243632585e-01,8.643121640364023195e-01,5.021897500777873224e-01,4.434774635344084226e-01,4.434774635344084226e-01,6.372442529271371559e-01,4.802253499315980445e-01
1.877346683354192747e+00,9.671571211768660703e+01,9.640322693605335447e-01,5.199498986250783439e-01,3.325719208696131246e-01,8.665679589265999905e-01,5.021365758564201309e-01,4.428156668147117947e-01,4.428156668147117947e-01,6.396948204062589127e-01,4.821031786583709899e-01
1.879849812265331765e+00,9.706062535817066816e+01,9.642356193374831408e-01,5.195089558556846843e-01,3.314039984481259027e-01,8.688395854412939157e-01,5.020838481320615276e-01,4.421561578423039429e-01,4.421561578423039429e-01,6.421593782604907430e-01,4.839919520318619051e-01
1.882352941176470562e+00,9.740614751620377376e+01,9.644373068701586060e-01,5.190693077165994263e-01,3.302422100468909161e-01,8.711271950451551227e-01,5.020315624089135564e-01,4.414989258484497969e-01,4.414989258484497969e-01,6.446380699513941659e-01,4.858917808257425253e-01
1.884856070087609581e+00,9.775227783252792335e+01,9.646373480675266565e-01,5.186309509167963405e-01,3.290865153640181728e-01,8.734309411814654700e-01,5.019797142394654133e-01,4.408439601351037962e-01,4.408439601351037962e-01,6.471310407895561889e-01,4.878027772437999454e-01
1.887359198998748377e+00,9.809901554596275730e+01,9.648357588765608117e-01,5.181938821847557053e-01,3.279368744061722518e-01,8.757509793043074531e-01,5.019282992239874064e-01,4.401912500742838907e-01,4.401912500742838907e-01,6.496384379646167329e-01,4.897250549432197175e-01
1.889862327909887396e+00,9.844635989339919036e+01,9.650325550837122179e-01,5.177580982683605004e-01,3.267932474860248404e-01,8.780874669113910569e-01,5.018773130100312452e-01,4.395407851075430194e-01,4.395407851075430194e-01,6.521604105757354830e-01,4.916587290582175584e-01
1.892365456821026415e+00,9.879431010979200778e+01,9.652277523163746986e-01,5.173235959344093526e-01,3.256555952197312531e-01,8.804405635775180983e-01,5.018267512919331041e-01,4.388925547453367826e-01,4.388925547453367826e-01,6.546971096628454445e-01,4.936039162242695233e-01
1.894868585732165212e+00,9.914286542815474945e+01,9.654213660443390355e-01,5.168903719683206610e-01,3.245238785244194957e-01,8.828104309887258028e-01,5.017766098103225714e-01,4.382465485664466809e-01,4.382465485664466809e-01,6.572486882384539486e-01,4.955607346027705029e-01
1.897371714643304230e+00,9.949202507955304498e+01,9.656134115812397001e-01,5.164584231738629239e-01,3.233980586157040316e-01,8.851972329770934067e-01,5.017268843516350385e-01,4.376027562174156782e-01,4.376027562174156782e-01,6.598153013200569461e-01,4.975293039061671752e-01
1.899874843554443027e+00,9.984178829309949776e+01,9.658039040859944802e-01,5.160277463727819258e-01,3.222780970052153138e-01,8.876011355562529737e-01,5.016775707476290869e-01,4.369611674119578959e-01,4.369611674119578959e-01,6.623971059632652869e-01,4.995097454236390178e-01
1.902377972465582046e+00,1.001921542959483986e+02,9.659928585642338916e-01,5.155983384045548235e-01,3.211639554981498001e-01,8.900223069576082002e-01,5.016286648749083144e-01,4.363217719304069431e-01,4.363217719304069431e-01,6.649942612955362931e-01,5.015021820472507219e-01
1.904881101376720842e+00,1.005431223132905103e+02,9.661802898697223752e-01,5.151701961259080864e-01,3.200555961908388425e-01,8.924609176672768651e-01,5.015801626544470482e-01,4.356845596191025183e-01,4.356845596191025183e-01,6.676069285507036932e-01,5.035067382987161722e-01
1.907384230287859861e+00,1.008946915683492733e+02,9.663662127057712770e-01,5.147433164106002268e-01,3.189529814683340625e-01,8.949171404637863425e-01,5.015320600511214977e-01,4.350495203898530616e-01,4.350495203898530616e-01,6.702352711040872046e-01,5.055235403566170627e-01
1.909887359198998880e+00,1.012468612823757326e+02,9.665506416266428369e-01,5.143176961492468280e-01,3.178560740020159869e-01,8.973911504565196262e-01,5.014843530732434607e-01,4.344166442194162259e-01,4.344166442194162259e-01,6.728794545082832368e-01,5.075527160841484253e-01
1.912390488110137676e+00,1.015996306746450699e+02,9.667335910389446285e-01,5.138933322486758382e-01,3.167648367472168935e-01,8.998831251249500562e-01,5.014370377721010241e-01,4.337859211488487854e-01,4.337859211488487854e-01,6.755396465299374764e-01,5.095943950576139470e-01
1.914893617021276695e+00,1.019529989624533641e+02,9.669150752030173379e-01,5.134702216318218770e-01,3.156792329408635300e-01,9.023932443586728525e-01,5.013901102415003752e-01,4.331573412830117542e-01,4.331573412830117542e-01,6.782160171869949794e-01,5.116487085953022040e-01
1.917396745932415492e+00,1.023069653611135834e+02,9.670951082343109961e-01,5.130483612374686642e-01,3.145992260991410938e-01,9.049216904982488874e-01,5.013435666173146066e-01,4.325308947900379231e-01,4.325308947900379231e-01,6.809087387867903685e-01,5.137157897870091583e-01
1.919899874843554510e+00,1.026615290839536954e+02,9.672737041047535511e-01,5.126277480196016478e-01,3.135247800151703679e-01,9.074686483768941159e-01,5.012974030770352973e-01,4.319065719006907056e-01,4.319065719006907056e-01,6.836179859651346780e-01,5.157957735243223762e-01
1.922403003754693529e+00,1.030166893423135264e+02,9.674508766441104468e-01,5.122083789474844995e-01,3.124558587567079493e-01,9.100343053630177703e-01,5.012516158393289789e-01,4.312843629079322061e-01,4.312843629079322061e-01,6.863439357258283025e-01,5.178887965312526376e-01
1.924906132665832326e+00,1.033724453455429000e+02,9.676266395413349874e-01,5.117902510051327569e-01,3.113924266638617988e-01,9.126188514036432942e-01,5.012062011635970427e-01,4.306642581663238101e-01,4.306642581663238101e-01,6.890867674813155874e-01,5.199949973957326277e-01
1.927409261576971344e+00,1.037287963009998464e+02,9.678010063459099310e-01,5.113733611910219468e-01,3.103344483468262194e-01,9.152224790687274458e-01,5.011611553495409765e-01,4.300462480914965524e-01,4.300462480914965524e-01,6.918466630940615092e-01,5.221145166016819550e-01
1.929912390488110141e+00,1.040857414140489396e+02,9.679739904691789798e-01,5.109577065177803856e-01,3.092818886836350423e-01,9.178453835963966689e-01,5.011164747367303773e-01,4.294303231596211523e-01,4.294303231596211523e-01,6.946238069188023223e-01,5.242474965617455185e-01
1.932415519399249160e+00,1.044432798880608431e+02,9.681456051856708322e-01,5.105432840117721804e-01,3.082347128179301898e-01,9.204877629391331473e-01,5.010721557041764029e-01,4.288164739068487941e-01,4.288164739068487941e-01,6.974183858457431162e-01,5.263940816507641784e-01
1.934918648310387956e+00,1.048014109244110159e+02,9.683158636344110226e-01,5.101300907131249840e-01,3.071928861567524982e-01,9.231498178109205366e-01,5.010281946699083333e-01,4.282046909288828029e-01,4.282046909288828029e-01,7.002305893444271678e-01,5.285544182397728941e-01
1.937421777221526975e+00,1.051601337224795856e+02,9.684847788202290975e-01,5.097181236749152022e-01,3.061563743683465288e-01,9.258317517353806814e-01,5.009845880905549054e-01,4.275949648803149539e-01,4.275949648803149539e-01,7.030606095089785290e-01,5.307286547310439140e-01
1.939924906132665994e+00,1.055194474796517881e+02,9.686523636150520256e-01,5.093073799633264231e-01,3.051251433799839763e-01,9.285337710949297385e-01,5.009413324609288676e-01,4.269872864742388918e-01,4.269872864742388918e-01,7.059086411037904796e-01,5.329169415934960075e-01
1.942428035043804790e+00,1.058793513913174706e+02,9.688186307591902802e-01,5.088978566570504514e-01,3.040991593758070599e-01,9.312560851809620344e-01,5.008984243136167525e-01,4.263816464816556073e-01,4.263816464816556073e-01,7.087748816105799987e-01,5.351194313991435303e-01
1.944931163954943809e+00,1.062398446508732519e+02,9.689835928626161499e-01,5.084895508470258507e-01,3.030783887946838506e-01,9.339989062451161672e-01,5.008558602185712028e-01,4.257780357309743358e-01,4.257780357309743358e-01,7.116595312762818981e-01,5.373362788602025208e-01
1.947434292866082606e+00,1.066009264497221665e+02,9.691472624062299479e-01,5.080824596363989754e-01,3.020627983280884665e-01,9.367624495516090333e-01,5.008136367827082935e-01,4.251764451075818463e-01,4.251764451075818463e-01,7.145627931618244721e-01,5.395676408668846902e-01
1.949937421777221624e+00,1.069625959772763935e+02,9.693096517431181169e-01,5.076765801396529998e-01,3.010523549179914826e-01,9.395469334307110509e-01,5.007717506495087401e-01,4.245768655531805269e-01,4.245768655531805269e-01,7.174848731924273748e-01,5.418136765263485977e-01
1.952440550688360421e+00,1.073248524209587202e+02,9.694707730998028961e-01,5.072719094829511999e-01,3.000470257547714903e-01,9.423525793333539236e-01,5.007301984986224364e-01,4.239792880654693619e-01,4.239792880654693619e-01,7.204259802083070596e-01,5.440745472019958839e-01
1.954943679599499440e+00,1.076876949662047167e+02,9.696306385774803305e-01,5.068684448034416201e-01,2.990467782751433656e-01,9.451796118869144614e-01,5.006889770454772126e-01,4.233837036975386936e-01,4.233837036975386936e-01,7.233863260170494414e-01,5.463504165540318258e-01
1.957446808510638459e+00,1.080511227964656200e+02,9.697892601532528412e-01,5.064661832490302551e-01,2.980515801601024140e-01,9.480282589522094350e-01,5.006480830408913674e-01,4.227901035573985444e-01,4.227901035573985444e-01,7.263661254468658512e-01,5.486414505807213349e-01
1.959949937421777255e+00,1.084151350932113047e+02,9.699466496813474725e-01,5.060651219782312804e-01,2.970613993328857783e-01,9.508987516817183350e-01,5.006075132706903075e-01,4.221984788075319184e-01,4.221984788075319184e-01,7.293655964009593262e-01,5.509478176605052679e-01
1.962453066332916274e+00,1.087797310359336791e+02,9.701028188943285890e-01,5.056652581595871832e-01,2.960762039569512227e-01,9.537913245790777816e-01,5.005672645553265188e-01,4.216088206643311409e-01,4.216088206643311409e-01,7.323849599133236410e-01,5.532696885952153032e-01
1.964956195244055071e+00,1.091449098021507353e+02,9.702577794042998027e-01,5.052665889717127268e-01,2.950959624339714593e-01,9.567062155598718975e-01,5.005273337495039776e-01,4.210211203977113348e-01,4.210211203977113348e-01,7.354244402054115337e-01,5.556072366539763774e-01
1.967459324155194089e+00,1.095106705674103438e+02,9.704115427040971298e-01,5.048691116028054537e-01,2.941206434018463489e-01,9.596436660137539487e-01,5.004877177418048939e-01,4.204353693305788453e-01,4.204353693305788453e-01,7.384842647443516928e-01,5.579606376182946192e-01
1.969962453066332886e+00,1.098770125052950704e+02,9.705641201684713781e-01,5.044728232503646881e-01,2.931502157327308122e-01,9.626039208679343373e-01,5.004484134543224494e-01,4.198515588383605057e-01,4.198515588383605057e-01,7.415646643023307005e-01,5.603300698280517800e-01
1.972465581977471905e+00,1.102439347874273352e+02,9.707155230552632075e-01,5.040777211210245579e-01,2.921846485310784503e-01,9.655872286520741365e-01,5.004094178422947570e-01,4.192696803485675416e-01,4.192696803485675416e-01,7.446658730172313057e-01,5.627157142284746616e-01
1.974968710888610923e+00,1.106114365834739743e+02,9.708657625065669761e-01,5.036838024301503181e-01,2.912239111317044826e-01,9.685938415646038191e-01,5.003707278937445935e-01,4.186897253402984131e-01,4.186897253402984131e-01,7.477881284547406304e-01,5.651177544182361956e-01
1.977471839799749720e+00,1.109795170611530324e+02,9.710148495498869270e-01,5.032910644016040935e-01,2.902679730978592887e-01,9.716240155405337919e-01,5.003323406291209086e-01,4.181116853437889525e-01,4.181116853437889525e-01,7.509316716717658879e-01,5.675363766985720426e-01
1.979974968710888739e+00,1.113481753862390065e+02,9.711627950992823832e-01,5.028995042675449278e-01,2.893168042193241529e-01,9.746780103207606238e-01,5.002942531009457738e-01,4.175355519399779891e-01,4.175355519399779891e-01,7.540967472812294403e-01,5.699717701234665590e-01
1.982478097622027535e+00,1.117174107225694826e+02,9.713096099565062813e-01,5.025091192679895791e-01,2.883703745105192229e-01,9.777560895229359117e-01,5.002564623934627752e-01,4.169613167600084713e-01,4.169613167600084713e-01,7.572836035184720149e-01,5.724241265510758847e-01
1.984981226533166554e+00,1.120872222320526106e+02,9.714553048121302714e-01,5.021199066507052722e-01,2.874286542086271767e-01,9.808585207139286499e-01,5.002189656222915115e-01,4.163889714848230672e-01,4.163889714848230672e-01,7.604924923089563249e-01,5.748936406961673296e-01
1.987484355444305351e+00,1.124576090746731438e+02,9.715998902466648213e-01,5.017318636709511281e-01,2.864916137717363198e-01,9.839855754839110791e-01,5.001817599340834253e-01,4.158185078447227401e-01,4.158185078447227401e-01,7.637236693375830665e-01,5.773805101838007658e-01
