eta_g,beta_s,chi2_growth,max_abs_delta_mu_pct,max_abs_delta_slip_pct,max_abs_delta_Sigma_pct,max_abs_delta_Weyl_pct,max_abs_delta_EG_pct,stable
0.064,0.018,13.41985231,6.389168208,1.796953558,7.345050179,4.768032604,3.431279529,True
0.064,0.02,13.41985231,6.389168208,1.996615065,7.451259287,4.871691965,3.533616282,True
0.064,0.022,13.41985231,6.389168208,2.196276571,7.557468395,4.975351325,3.635953036,True
0.064,0.024,13.41985231,6.389168208,2.395938078,7.663677503,5.079010686,3.738289789,True
0.064,0.026,13.41985231,6.389168208,2.595599584,7.769886611,5.182670047,3.840626543,True
0.064,0.028,13.41985231,6.389168208,2.795261091,7.876095719,5.286329408,3.942963296,True
0.064,0.03,13.41985231,6.389168208,2.994922597,7.982304827,5.389988769,4.04530005,True
0.064,0.032,13.41985231,6.389168208,3.194584104,8.088513935,5.49364813,4.147636803,True
0.064,0.034,13.41985231,6.389168208,3.39424561,8.194723043,5.59730749,4.249973557,True
0.064,0.036,13.41985231,6.389168208,3.593907117,8.300932151,5.700966851,4.35231031,True
0.064,0.038,13.41985231,6.389168208,3.793568623,8.407141259,5.804626212,4.454647064,True
0.064,0.04,13.41985231,6.389168208,3.99323013,8.513350367,5.908285573,4.556983817,True
0.064,0.042,13.41985231,6.389168208,4.192891636,8.619559475,6.011944934,4.65932057,True
0.064,0.044,13.41985231,6.389168208,4.392553143,8.725768583,6.115604294,4.761657324,True
0.064,0.046,13.41985231,6.389168208,4.592214649,8.831977691,6.219263655,4.863994077,True
0.064,0.048,13.41985231,6.389168208,4.791876156,8.938186799,6.322923016,4.966330831,True
0.064,0.05,13.41985231,6.389168208,4.991537662,9.044395907,6.426582377,5.068667584,True
0.064,0.052,13.41985231,6.389168208,5.191199169,9.150605015,6.530241738,5.171004338,True
0.064,0.054,13.41985231,6.389168208,5.390860675,9.256814123,6.633901099,5.273341091,True
0.064,0.056,13.41985231,6.389168208,5.590522182,9.363023231,6.737560459,5.375677845,True
0.064,0.058,13.41985231,6.389168208,5.790183688,9.469232339,6.84121982,5.478014598,True
0.064,0.06,13.41985231,6.389168208,5.989845195,9.575441447,6.944879181,5.580351352,True
0.066,-0.06,13.4591965,6.588829714,5.989845195,3.396576767,0.8391118474,1.631336925,True
0.066,-0.058,13.4591965,6.588829714,5.790183688,3.502985198,0.9428883172,1.6106143,True
0.066,-0.056,13.4591965,6.588829714,5.590522182,3.60939363,1.046664787,1.591391374,True
0.066,-0.054,13.4591965,6.588829714,5.390860675,3.715802061,1.150441257,1.573374355,True
0.066,-0.052,13.4591965,6.588829714,5.191199169,3.822210493,1.254217727,1.556368322,True
0.066,-0.05,13.4591965,6.588829714,4.991537662,3.928618925,1.357994197,1.540233698,True
0.066,-0.048,13.4591965,6.588829714,4.791876156,4.035027356,1.461770667,1.524861176,True
0.066,-0.046,13.4591965,6.588829714,4.592214649,4.141435788,1.565547136,1.51017674,True
0.066,-0.044,13.4591965,6.588829714,4.392553143,4.247844219,1.669323606,1.496103698,True
0.066,-0.042,13.4591965,6.588829714,4.192891636,4.354252651,1.773100076,1.482585501,True
0.066,-0.04,13.4591965,6.588829714,3.99323013,4.460661083,1.876876546,1.469585541,True
0.066,-0.038,13.4591965,6.588829714,3.793568623,4.567069514,1.980653016,1.457048492,True
0.066,-0.036,13.4591965,6.588829714,3.593907117,4.673477946,2.084429486,1.444947882,True
0.066,-0.034,13.4591965,6.588829714,3.39424561,4.779886377,2.188205956,1.433252662,True
0.066,-0.032,13.4591965,6.588829714,3.194584104,4.886294809,2.291982426,1.421932492,True
0.066,-0.03,13.4591965,6.588829714,2.994922597,4.99270324,2.395758895,1.410969025,True
0.066,-0.028,13.4591965,6.588829714,2.795261091,5.099111672,2.499535365,1.400333902,True
0.066,-0.026,13.4591965,6.588829714,2.595599584,5.205520104,2.603311835,1.390003072,True
0.066,-0.024,13.4591965,6.588829714,2.395938078,5.311928535,2.707088305,1.379975865,True
0.066,-0.022,13.4591965,6.588829714,2.196276571,5.418336967,2.810864775,1.460953387,True
0.066,-0.02,13.4591965,6.588829714,1.996615065,5.524745398,2.914641245,1.563367267,True
0.066,-0.018,13.4591965,6.588829714,1.796953558,5.63115383,3.018417715,1.665781148,True
0.066,-0.016,13.4591965,6.588829714,1.597292052,5.737562261,3.122194184,1.768195028,True
0.066,-0.014,13.4591965,6.588829714,1.397630545,5.843970693,3.225970654,1.870608908,True
0.066,-0.012,13.4591965,6.588829714,1.197969039,5.950379125,3.329747124,1.973022788,True
0.066,-0.01,13.4591965,6.588829714,0.9983075324,6.056787556,3.433523594,2.075436668,True
0.066,-0.008,13.4591965,6.588829714,0.7986460259,6.163195988,3.537300064,2.177850548,True
0.066,-0.006,13.4591965,6.588829714,0.5989845195,6.269604419,3.641076534,2.280264428,True
0.066,-0.004,13.4591965,6.588829714,0.399323013,6.376012851,3.744853004,2.382678308,True
0.066,-0.002,13.4591965,6.588829714,0.1996615065,6.482421282,3.848629474,2.485092188,True
0.066,0,13.4591965,6.588829714,0,6.588829714,3.952405943,2.587506068,True
0.066,0.002,13.4591965,6.588829714,0.1996615065,6.695238146,4.056182413,2.689919948,True
0.066,0.004,13.4591965,6.588829714,0.399323013,6.801646577,4.159958883,2.792333828,True
0.066,0.006,13.4591965,6.588829714,0.5989845195,6.908055009,4.263735353,2.894747708,True
0.066,0.008,13.4591965,6.588829714,0.7986460259,7.01446344,4.367511823,2.997161588,True
0.066,0.01,13.4591965,6.588829714,0.9983075324,7.120871872,4.471288293,3.099575468,True
0.066,0.012,13.4591965,6.588829714,1.197969039,7.227280303,4.575064763,3.201989348,True
0.066,0.014,13.4591965,6.588829714,1.397630545,7.333688735,4.678841232,3.304403228,True
0.066,0.016,13.4591965,6.588829714,1.597292052,7.440097167,4.782617702,3.406817108,True
0.066,0.018,13.4591965,6.588829714,1.796953558,7.546505598,4.886394172,3.509230988,True
0.066,0.02,13.4591965,6.588829714,1.996615065,7.65291403,4.990170642,3.611644868,True
0.066,0.022,13.4591965,6.588829714,2.196276571,7.759322461,5.093947112,3.714058748,True
0.066,0.024,13.4591965,6.588829714,2.395938078,7.865730893,5.197723582,3.816472628,True
0.066,0.026,13.4591965,6.588829714,2.595599584,7.972139325,5.301500052,3.918886508,True
0.066,0.028,13.4591965,6.588829714,2.795261091,8.078547756,5.405276522,4.021300388,True
0.066,0.03,13.4591965,6.588829714,2.994922597,8.184956188,5.509052991,4.123714268,True
0.066,0.032,13.4591965,6.588829714,3.194584104,8.291364619,5.612829461,4.226128149,True
0.066,0.034,13.4591965,6.588829714,3.39424561,8.397773051,5.716605931,4.328542029,True
0.066,0.036,13.4591965,6.588829714,3.593907117,8.504181482,5.820382401,4.430955909,True
0.066,0.038,13.4591965,6.588829714,3.793568623,8.610589914,5.924158871,4.533369789,True
0.066,0.04,13.4591965,6.588829714,3.99323013,8.716998346,6.027935341,4.635783669,True
0.066,0.042,13.4591965,6.588829714,4.192891636,8.823406777,6.131711811,4.738197549,True
0.066,0.044,13.4591965,6.588829714,4.392553143,8.929815209,6.23548828,4.840611429,True
0.066,0.046,13.4591965,6.588829714,4.592214649,9.03622364,6.33926475,4.943025309,True
0.066,0.048,13.4591965,6.588829714,4.791876156,9.142632072,6.44304122,5.045439189,True
0.066,0.05,13.4591965,6.588829714,4.991537662,9.249040503,6.54681769,5.147853069,True
0.066,0.052,13.4591965,6.588829714,5.191199169,9.355448935,6.65059416,5.250266949,True
0.066,0.054,13.4591965,6.588829714,5.390860675,9.461857367,6.75437063,5.352680829,True
0.066,0.056,13.4591965,6.588829714,5.590522182,9.568265798,6.8581471,5.455094709,True
0.066,0.058,13.4591965,6.588829714,5.790183688,9.67467423,6.96192357,5.557508589,True
0.066,0.06,13.4591965,6.588829714,5.989845195,9.781082661,7.065700039,5.659922469,True
0.068,-0.06,13.49861424,6.788491221,5.989845195,3.590258566,0.9527605776,1.659589825,True
0.068,-0.058,13.49861424,6.788491221,5.790183688,3.696866321,1.056654007,1.640209183,True
0.068,-0.056,13.49861424,6.788491221,5.590522182,3.803474076,1.160547436,1.622032571,True
0.068,-0.054,13.49861424,6.788491221,5.390860675,3.910081831,1.264440865,1.604866093,True
0.068,-0.052,13.49861424,6.788491221,5.191199169,4.016689586,1.368334294,1.588569792,True
0.068,-0.05,13.49861424,6.788491221,4.991537662,4.123297341,1.472227723,1.573034235,True
0.068,-0.048,13.49861424,6.788491221,4.791876156,4.229905097,1.576121152,1.558186101,True
0.068,-0.046,13.49861424,6.788491221,4.592214649,4.336512852,1.680014581,1.543948714,True
0.068,-0.044,13.49861424,6.788491221,4.392553143,4.443120607,1.78390801,1.530269889,True
0.068,-0.042,13.49861424,6.788491221,4.192891636,4.549728362,1.887801439,1.517103623,True
0.068,-0.04,13.49861424,6.788491221,3.99323013,4.656336117,1.991694868,1.504405855,True
0.068,-0.038,13.49861424,6.788491221,3.793568623,4.762943872,2.095588298,1.492141653,True
0.068,-0.036,13.49861424,6.788491221,3.593907117,4.869551628,2.199481727,1.480282913,True
0.068,-0.034,13.49861424,6.788491221,3.39424561,4.976159383,2.303375156,1.468802402,True
0.068,-0.032,13.49861424,6.788491221,3.194584104,5.082767138,2.407268585,1.457673822,True
0.068,-0.03,13.49861424,6.788491221,2.994922597,5.189374893,2.511162014,1.446871861,True
0.068,-0.028,13.49861424,6.788491221,2.795261091,5.295982648,2.615055443,1.436390387,True
0.068,-0.026,13.49861424,6.788491221,2.595599584,5.402590403,2.718948872,1.426194761,True
0.068,-0.024,13.49861424,6.788491221,2.395938078,5.509198159,2.822842301,1.434802412,True
0.068,-0.022,13.49861424,6.788491221,2.196276571,5.615805914,2.92673573,1.537293349,True
0.068,-0.02,13.49861424,6.788491221,1.996615065,5.722413669,3.030629159,1.639784286,True
0.068,-0.018,13.49861424,6.788491221,1.796953558,5.829021424,3.134522588,1.742275223,True
0.068,-0.016,13.49861424,6.788491221,1.597292052,5.935629179,3.238416018,1.84476616,True
0.068,-0.014,13.49861424,6.788491221,1.397630545,6.042236934,3.342309447,1.947257097,True
0.068,-0.012,13.49861424,6.788491221,1.197969039,6.14884469,3.446202876,2.049748034,True
0.068,-0.01,13.49861424,6.788491221,0.9983075324,6.255452445,3.550096305,2.152238971,True
0.068,-0.008,13.49861424,6.788491221,0.7986460259,6.3620602,3.653989734,2.254729908,True
0.068,-0.006,13.49861424,6.788491221,0.5989845195,6.468667955,3.757883163,2.357220845,True
0.068,-0.004,13.49861424,6.788491221,0.399323013,6.57527571,3.861776592,2.459711782,True
0.068,-0.002,13.49861424,6.788491221,0.1996615065,6.681883465,3.965670021,2.562202719,True
0.068,0,13.49861424,6.788491221,0,6.788491221,4.06956345,2.664693656,True
0.068,0.002,13.49861424,6.788491221,0.1996615065,6.895098976,4.173456879,2.767184593,True
0.068,0.004,13.49861424,6.788491221,0.399323013,7.001706731,4.277350308,2.86967553,True
0.068,0.006,13.49861424,6.788491221,0.5989845195,7.108314486,4.381243738,2.972166467,True
0.068,0.008,13.49861424,6.788491221,0.7986460259,7.214922241,4.485137167,3.074657404,True
0.068,0.01,13.49861424,6.788491221,0.9983075324,7.321529996,4.589030596,3.177148341,True
0.068,0.012,13.49861424,6.788491221,1.197969039,7.428137751,4.692924025,3.279639278,True
0.068,0.014,13.49861424,6.788491221,1.397630545,7.534745507,4.796817454,3.382130215,True
0.068,0.016,13.49861424,6.788491221,1.597292052,7.641353262,4.900710883,3.484621152,True
0.068,0.018,13.49861424,6.788491221,1.796953558,7.747961017,5.004604312,3.587112089,True
0.068,0.02,13.49861424,6.788491221,1.996615065,7.854568772,5.108497741,3.689603026,True
0.068,0.022,13.49861424,6.788491221,2.196276571,7.961176527,5.21239117,3.792093963,True
0.068,0.024,13.49861424,6.788491221,2.395938078,8.067784282,5.316284599,3.8945849,True
0.068,0.026,13.49861424,6.788491221,2.595599584,8.174392038,5.420178028,3.997075837,True
0.068,0.028,13.49861424,6.788491221,2.795261091,8.280999793,5.524071458,4.099566774,True
0.068,0.03,13.49861424,6.788491221,2.994922597,8.387607548,5.627964887,4.202057711,True
0.068,0.032,13.49861424,6.788491221,3.194584104,8.494215303,5.731858316,4.304548648,True
0.068,0.034,13.49861424,6.788491221,3.39424561,8.600823058,5.835751745,4.407039585,True
0.068,0.036,13.49861424,6.788491221,3.593907117,8.707430813,5.939645174,4.509530522,True
0.068,0.038,13.49861424,6.788491221,3.793568623,8.814038569,6.043538603,4.612021459,True
0.068,0.04,13.49861424,6.788491221,3.99323013,8.920646324,6.147432032,4.714512396,True
0.068,0.042,13.49861424,6.788491221,4.192891636,9.027254079,6.251325461,4.817003333,True
0.068,0.044,13.49861424,6.788491221,4.392553143,9.133861834,6.35521889,4.91949427,True
0.068,0.046,13.49861424,6.788491221,4.592214649,9.240469589,6.459112319,5.021985207,True
0.068,0.048,13.49861424,6.788491221,4.791876156,9.347077344,6.563005748,5.124476144,True
0.068,0.05,13.49861424,6.788491221,4.991537662,9.4536851,6.666899177,5.226967081,True
0.068,0.052,13.49861424,6.788491221,5.191199169,9.560292855,6.770792607,5.329458018,True
0.068,0.054,13.49861424,6.788491221,5.390860675,9.66690061,6.874686036,5.431948955,True
0.068,0.056,13.49861424,6.788491221,5.590522182,9.773508365,6.978579465,5.534439892,True
0.068,0.058,13.49861424,6.788491221,5.790183688,9.88011612,7.082472894,5.636930829,True
0.068,0.06,13.49861424,6.788491221,5.989845195,9.986723875,7.186366323,5.739421766,True
0.07,-0.06,13.53810515,6.988152727,5.989845195,3.783940365,1.066264038,1.68892277,True
0.07,-0.058,13.53810515,6.988152727,5.790183688,3.890747443,1.170274277,1.670591473,True
0.07,-0.056,13.53810515,6.988152727,5.590522182,3.997554522,1.274284516,1.653270371,True
0.07,-0.054,13.53810515,6.988152727,5.390860675,4.104361601,1.378294755,1.636817771,True
0.07,-0.052,13.53810515,6.988152727,5.191199169,4.21116868,1.482304994,1.621125947,True
0.07,-0.05,13.53810515,6.988152727,4.991537662,4.317975758,1.586315232,1.606118259,True
0.07,-0.048,13.53810515,6.988152727,4.791876156,4.424782837,1.690325471,1.591721799,True
0.07,-0.046,13.53810515,6.988152727,4.592214649,4.531589916,1.79433571,1.577887761,True
0.07,-0.044,13.53810515,6.988152727,4.392553143,4.638396995,1.898345949,1.564559425,True
0.07,-0.042,13.53810515,6.988152727,4.192891636,4.745204073,2.002356188,1.55170516,True
0.07,-0.04,13.53810515,6.988152727,3.99323013,4.852011152,2.106366427,1.539283874,True
0.07,-0.038,13.53810515,6.988152727,3.793568623,4.958818231,2.210376665,1.527267184,True
0.07,-0.036,13.53810515,6.988152727,3.593907117,5.06562531,2.314386904,1.515627587,True
0.07,-0.034,13.53810515,6.988152727,3.39424561,5.172432388,2.418397143,1.504338519,True
0.07,-0.032,13.53810515,6.988152727,3.194584104,5.279239467,2.522407382,1.493387411,True
0.07,-0.03,13.53810515,6.988152727,2.994922597,5.386046546,2.626417621,1.482745896,True
0.07,-0.028,13.53810515,6.988152727,2.795261091,5.492853625,2.730427859,1.472399835,True
0.07,-0.026,13.53810515,6.988152727,2.595599584,5.599660703,2.834438098,1.462329075,True
0.07,-0.024,13.53810515,6.988152727,2.395938078,5.706467782,2.938448337,1.510996609,True
0.07,-0.022,13.53810515,6.988152727,2.196276571,5.813274861,3.042458576,1.613564533,True
0.07,-0.02,13.53810515,6.988152727,1.996615065,5.92008194,3.146468815,1.716132458,True
0.07,-0.018,13.53810515,6.988152727,1.796953558,6.026889018,3.250479053,1.818700382,True
0.07,-0.016,13.53810515,6.988152727,1.597292052,6.133696097,3.354489292,1.921268307,True
0.07,-0.014,13.53810515,6.988152727,1.397630545,6.240503176,3.458499531,2.023836231,True
0.07,-0.012,13.53810515,6.988152727,1.197969039,6.347310255,3.56250977,2.126404156,True
0.07,-0.01,13.53810515,6.988152727,0.9983075324,6.454117333,3.666520009,2.228972081,True
0.07,-0.008,13.53810515,6.988152727,0.7986460259,6.560924412,3.770530247,2.331540005,True
0.07,-0.006,13.53810515,6.988152727,0.5989845195,6.667731491,3.874540486,2.43410793,True
0.07,-0.004,13.53810515,6.988152727,0.399323013,6.77453857,3.978550725,2.536675854,True
0.07,-0.002,13.53810515,6.988152727,0.1996615065,6.881345648,4.082560964,2.639243779,True
0.07,0,13.53810515,6.988152727,0,6.988152727,4.186571203,2.741811703,True
0.07,0.002,13.53810515,6.988152727,0.1996615065,7.094959806,4.290581442,2.844379628,True
0.07,0.004,13.53810515,6.988152727,0.399323013,7.201766885,4.39459168,2.946947552,True
0.07,0.006,13.53810515,6.988152727,0.5989845195,7.308573963,4.498601919,3.049515477,True
0.07,0.008,13.53810515,6.988152727,0.7986460259,7.415381042,4.602612158,3.152083401,True
0.07,0.01,13.53810515,6.988152727,0.9983075324,7.522188121,4.706622397,3.254651326,True
0.07,0.012,13.53810515,6.988152727,1.197969039,7.628995199,4.810632636,3.35721925,True
0.07,0.014,13.53810515,6.988152727,1.397630545,7.735802278,4.914642874,3.459787175,True
0.07,0.016,13.53810515,6.988152727,1.597292052,7.842609357,5.018653113,3.562355099,True
0.07,0.018,13.53810515,6.988152727,1.796953558,7.949416436,5.122663352,3.664923024,True
0.07,0.02,13.53810515,6.988152727,1.996615065,8.056223514,5.226673591,3.767490948,True
0.07,0.022,13.53810515,6.988152727,2.196276571,8.163030593,5.33068383,3.870058873,True
0.07,0.024,13.53810515,6.988152727,2.395938078,8.269837672,5.434694068,3.972626797,True
0.07,0.026,13.53810515,6.988152727,2.595599584,8.376644751,5.538704307,4.075194722,True
0.07,0.028,13.53810515,6.988152727,2.795261091,8.483451829,5.642714546,4.177762646,True
0.07,0.03,13.53810515,6.988152727,2.994922597,8.590258908,5.746724785,4.280330571,True
0.07,0.032,13.53810515,6.988152727,3.194584104,8.697065987,5.850735024,4.382898495,True
0.07,0.034,13.53810515,6.988152727,3.39424561,8.803873066,5.954745262,4.48546642,True
0.07,0.036,13.53810515,6.988152727,3.593907117,8.910680144,6.058755501,4.588034344,True
0.07,0.038,13.53810515,6.988152727,3.793568623,9.017487223,6.16276574,4.690602269,True
0.07,0.04,13.53810515,6.988152727,3.99323013,9.124294302,6.266775979,4.793170193,True
0.07,0.042,13.53810515,6.988152727,4.192891636,9.231101381,6.370786218,4.895738118,True
0.07,0.044,13.53810515,6.988152727,4.392553143,9.337908459,6.474796457,4.998306043,True
0.07,0.046,13.53810515,6.988152727,4.592214649,9.444715538,6.578806695,5.100873967,True
0.07,0.048,13.53810515,6.988152727,4.791876156,9.551522617,6.682816934,5.203441892,True
0.07,0.05,13.53810515,6.988152727,4.991537662,9.658329696,6.786827173,5.306009816,True
0.07,0.052,13.53810515,6.988152727,5.191199169,9.765136774,6.890837412,5.408577741,True
0.07,0.054,13.53810515,6.988152727,5.390860675,9.871943853,6.994847651,5.511145665,True
0.07,0.056,13.53810515,6.988152727,5.590522182,9.978750932,7.098857889,5.61371359,True
0.07,0.058,13.53810515,6.988152727,5.790183688,10.08555801,7.202868128,5.716281514,True
0.07,0.06,13.53810515,6.988152727,5.989845195,10.19236509,7.306878367,5.818849439,True
0.072,-0.06,13.57766884,7.187814233,5.989845195,3.977622163,1.179622545,1.719049754,True
0.072,-0.058,13.57766884,7.187814233,5.790183688,4.084628566,1.283749444,1.701579584,True
0.072,-0.056,13.57766884,7.187814233,5.590522182,4.191634968,1.387876343,1.684975858,True
0.072,-0.054,13.57766884,7.187814233,5.390860675,4.29864137,1.492003243,1.669132145,True
0.072,-0.052,13.57766884,7.187814233,5.191199169,4.405647773,1.596130142,1.653971104,True
0.072,-0.05,13.57766884,7.187814233,4.991537662,4.512654175,1.700257041,1.639421898,True
0.072,-0.048,13.57766884,7.187814233,4.791876156,4.619660577,1.804383941,1.625435273,True
0.072,-0.046,13.57766884,7.187814233,4.592214649,4.72666698,1.90851084,1.611950518,True
0.072,-0.044,13.57766884,7.187814233,4.392553143,4.833673382,2.012637739,1.598943908,True
0.072,-0.042,13.57766884,7.187814233,4.192891636,4.940679784,2.116764639,1.586369818,True
0.072,-0.04,13.57766884,7.187814233,3.99323013,5.047686187,2.220891538,1.574199575,True
0.072,-0.038,13.57766884,7.187814233,3.793568623,5.154692589,2.325018437,1.562405389,True
0.072,-0.036,13.57766884,7.187814233,3.593907117,5.261698991,2.429145337,1.550967916,True
0.072,-0.034,13.57766884,7.187814233,3.39424561,5.368705394,2.533272236,1.539865242,True
0.072,-0.032,13.57766884,7.187814233,3.194584104,5.475711796,2.637399136,1.529067983,True
0.072,-0.03,13.57766884,7.187814233,2.994922597,5.582718198,2.741526035,1.518576277,True
0.072,-0.028,13.57766884,7.187814233,2.795261091,5.689724601,2.845652934,1.508358286,True
0.072,-0.026,13.57766884,7.187814233,2.595599584,5.796731003,2.949779834,1.498402169,True
0.072,-0.024,13.57766884,7.187814233,2.395938078,5.903737405,3.053906733,1.587122286,True
0.072,-0.022,13.57766884,7.187814233,2.196276571,6.010743808,3.158033632,1.689767129,True
0.072,-0.02,13.57766884,7.187814233,1.996615065,6.11775021,3.262160532,1.792411972,True
0.072,-0.018,13.57766884,7.187814233,1.796953558,6.224756612,3.366287431,1.895056815,True
0.072,-0.016,13.57766884,7.187814233,1.597292052,6.331763015,3.47041433,1.997701658,True
0.072,-0.014,13.57766884,7.187814233,1.397630545,6.438769417,3.57454123,2.1003465,True
0.072,-0.012,13.57766884,7.187814233,1.197969039,6.545775819,3.678668129,2.202991343,True
0.072,-0.01,13.57766884,7.187814233,0.9983075324,6.652782222,3.782795028,2.305636186,True
0.072,-0.008,13.57766884,7.187814233,0.7986460259,6.759788624,3.886921928,2.408281029,True
0.072,-0.006,13.57766884,7.187814233,0.5989845195,6.866795026,3.991048827,2.510925872,True
0.072,-0.004,13.57766884,7.187814233,0.399323013,6.973801429,4.095175726,2.613570715,True
0.072,-0.002,13.57766884,7.187814233,0.1996615065,7.080807831,4.199302626,2.716215557,True
0.072,0,13.57766884,7.187814233,0,7.187814233,4.303429525,2.8188604,True
0.072,0.002,13.57766884,7.187814233,0.1996615065,7.294820636,4.407556425,2.921505243,True
0.072,0.004,13.57766884,7.187814233,0.399323013,7.401827038,4.511683324,3.024150086,True
0.072,0.006,13.57766884,7.187814233,0.5989845195,7.50883344,4.615810223,3.126794929,True
0.072,0.008,13.57766884,7.187814233,0.7986460259,7.615839843,4.719937123,3.229439771,True
0.072,0.01,13.57766884,7.187814233,0.9983075324,7.722846245,4.824064022,3.332084614,True
0.072,0.012,13.57766884,7.187814233,1.197969039,7.829852647,4.928190921,3.434729457,True
0.072,0.014,13.57766884,7.187814233,1.397630545,7.93685905,5.032317821,3.5373743,True
0.072,0.016,13.57766884,7.187814233,1.597292052,8.043865452,5.13644472,3.640019143,True
0.072,0.018,13.57766884,7.187814233,1.796953558,8.150871854,5.240571619,3.742663985,True
0.072,0.02,13.57766884,7.187814233,1.996615065,8.257878257,5.344698519,3.845308828,True
0.072,0.022,13.57766884,7.187814233,2.196276571,8.364884659,5.448825418,3.947953671,True
0.072,0.024,13.57766884,7.187814233,2.395938078,8.471891061,5.552952317,4.050598514,True
0.072,0.026,13.57766884,7.187814233,2.595599584,8.578897464,5.657079217,4.153243357,True
0.072,0.028,13.57766884,7.187814233,2.795261091,8.685903866,5.761206116,4.2558882,True
0.072,0.03,13.57766884,7.187814233,2.994922597,8.792910269,5.865333015,4.358533042,True
0.072,0.032,13.57766884,7.187814233,3.194584104,8.899916671,5.969459915,4.461177885,True
0.072,0.034,13.57766884,7.187814233,3.39424561,9.006923073,6.073586814,4.563822728,True
0.072,0.036,13.57766884,7.187814233,3.593907117,9.113929476,6.177713714,4.666467571,True
0.072,0.038,13.57766884,7.187814233,3.793568623,9.220935878,6.281840613,4.769112414,True
0.072,0.04,13.57766884,7.187814233,3.99323013,9.32794228,6.385967512,4.871757256,True
0.072,0.042,13.57766884,7.187814233,4.192891636,9.434948683,6.490094412,4.974402099,True
0.072,0.044,13.57766884,7.187814233,4.392553143,9.541955085,6.594221311,5.077046942,True
0.072,0.046,13.57766884,7.187814233,4.592214649,9.648961487,6.69834821,5.179691785,True
0.072,0.048,13.57766884,7.187814233,4.791876156,9.75596789,6.80247511,5.282336628,True
0.072,0.05,13.57766884,7.187814233,4.991537662,9.862974292,6.906602009,5.38498147,True
0.072,0.052,13.57766884,7.187814233,5.191199169,9.969980694,7.010728908,5.487626313,True
0.072,0.054,13.57766884,7.187814233,5.390860675,10.0769871,7.114855808,5.590271156,True
0.072,0.056,13.57766884,7.187814233,5.590522182,10.1839935,7.218982707,5.692915999,True
0.072,0.058,13.57766884,7.187814233,5.790183688,10.2909999,7.323109606,5.795560842,True
0.072,0.06,13.57766884,7.187814233,5.989845195,10.3980063,7.427236506,5.898205685,True
0.074,-0.06,13.61730494,7.38747574,5.989845195,4.171303962,1.29283641,1.749792224,True
0.074,-0.058,13.61730494,7.38747574,5.790183688,4.278509688,1.397079821,1.733042331,True
0.074,-0.056,13.61730494,7.38747574,5.590522182,4.385715414,1.501323232,1.717050951,True
0.074,-0.054,13.61730494,7.38747574,5.390860675,4.49292114,1.605566643,1.701742576,True
0.074,-0.052,13.61730494,7.38747574,5.191199169,4.600126866,1.709810054,1.687045674,True
0.074,-0.05,13.61730494,7.38747574,4.991537662,4.707332592,1.814053465,1.672910143,True
0.074,-0.048,13.61730494,7.38747574,4.791876156,4.814538318,1.918296876,1.659276694,True
0.074,-0.046,13.61730494,7.38747574,4.592214649,4.921744044,2.022540287,1.646119636,True
0.074,-0.044,13.61730494,7.38747574,4.392553143,5.02894977,2.126783698,1.633396957,True
0.074,-0.042,13.61730494,7.38747574,4.192891636,5.136155496,2.231027109,1.621077499,True
0.074,-0.04,13.61730494,7.38747574,3.99323013,5.243361222,2.33527052,1.6091355,True
0.074,-0.038,13.61730494,7.38747574,3.793568623,5.350566948,2.439513931,1.597554298,True
0.074,-0.036,13.61730494,7.38747574,3.593907117,5.457772673,2.543757342,1.586300344,True
0.074,-0.034,13.61730494,7.38747574,3.39424561,5.564978399,2.648000753,1.575362393,True
0.074,-0.032,13.61730494,7.38747574,3.194584104,5.672184125,2.752244164,1.564717495,True
0.074,-0.03,13.61730494,7.38747574,2.994922597,5.779389851,2.856487575,1.554359012,True
0.074,-0.028,13.61730494,7.38747574,2.795261091,5.886595577,2.960730986,1.544261823,True
0.074,-0.026,13.61730494,7.38747574,2.595599584,5.993801303,3.064974397,1.56045794,True
0.074,-0.024,13.61730494,7.38747574,2.395938078,6.101007029,3.169217809,1.663179632,True
0.074,-0.022,13.61730494,7.38747574,2.196276571,6.208212755,3.27346122,1.765901324,True
0.074,-0.02,13.61730494,7.38747574,1.996615065,6.315418481,3.377704631,1.868623016,True
0.074,-0.018,13.61730494,7.38747574,1.796953558,6.422624207,3.481948042,1.971344708,True
0.074,-0.016,13.61730494,7.38747574,1.597292052,6.529829933,3.586191453,2.0740664,True
0.074,-0.014,13.61730494,7.38747574,1.397630545,6.637035659,3.690434864,2.176788092,True
0.074,-0.012,13.61730494,7.38747574,1.197969039,6.744241384,3.794678275,2.279509784,True
0.074,-0.01,13.61730494,7.38747574,0.9983075324,6.85144711,3.898921686,2.382231476,True
0.074,-0.008,13.61730494,7.38747574,0.7986460259,6.958652836,4.003165097,2.484953168,True
0.074,-0.006,13.61730494,7.38747574,0.5989845195,7.065858562,4.107408508,2.587674861,True
0.074,-0.004,13.61730494,7.38747574,0.399323013,7.173064288,4.211651919,2.690396553,True
0.074,-0.002,13.61730494,7.38747574,0.1996615065,7.280270014,4.31589533,2.793118245,True
0.074,0,13.61730494,7.38747574,0,7.38747574,4.420138741,2.895839937,True
0.074,0.002,13.61730494,7.38747574,0.1996615065,7.494681466,4.524382152,2.998561629,True
