activity,H,B,S_eff,V,R_resp,R_rob,R_sig
1.365951359084406347e+00,7.076207477890450459e-01,7.410101060013691843e-01,4.256728583317990755e-01,9.456655861563322274e-01,7.915057812230120726e-01,6.778124761527833941e-01,5.987340154089538791e-01
1.369098712446352062e+00,7.040666402143532787e-01,7.377183618556842903e-01,4.194384903798564768e-01,9.448973043414443662e-01,7.887928951536973265e-01,6.735802007758558974e-01,5.936498621805761378e-01
1.372246065808297777e+00,7.005123286453079912e-01,7.344188503553672476e-01,4.132432139001134819e-01,9.441205242329991920e-01,7.860720341110546405e-01,6.693421770827320261e-01,5.885683018876207706e-01
1.375393419170243270e+00,6.969582151906670298e-01,7.311118918387154997e-01,4.070880053809358690e-01,9.433352885548834665e-01,7.833434628203088668e-01,6.650989224197257910e-01,5.834900582695811133e-01
1.378540772532188985e+00,6.934046982264456815e-01,7.277978076070724667e-01,4.009738117535119883e-01,9.425416437278518744e-01,7.806074469894374035e-01,6.608509518502586610e-01,5.784158479773504613e-01
1.381688125894134700e+00,6.898521724695925172e-01,7.244769200245635421e-01,3.949015503571271513e-01,9.417396399215002267e-01,7.778642533781062740e-01,6.565987781129102308e-01,5.733463804588128099e-01
1.384835479256080193e+00,6.863010290532777224e-01,7.211495526162037262e-01,3.888721089235050998e-01,9.409293311032702611e-01,7.751141498659496198e-01,6.523429115791784527e-01,5.682823578468907399e-01
1.387982832618025908e+00,6.827516556034353146e-01,7.178160301639808782e-01,3.828863455799474957e-01,9.401107750843336053e-01,7.723574055199103894e-01,6.480838602107810154e-01,5.632244748499654063e-01
1.391130185979971623e+00,6.792044363162091924e-01,7.144766788005219027e-01,3.769450888709870995e-01,9.392840335622132386e-01,7.695942906603643330e-01,6.438221295163396585e-01,5.581734186445893586e-01
1.394277539341917116e+00,6.756597520359381992e-01,7.111318260999428542e-01,3.710491377982479966e-01,9.384491721599902414e-01,7.668250769257344279e-01,6.395582225072767857e-01,5.531298687704020445e-01
1.397424892703862831e+00,6.721179803333248159e-01,7.077818011654914976e-01,3.651992618782068933e-01,9.376062604619531671e-01,7.640500373353136254e-01,6.352926396527710518e-01,5.480944970271786065e-01
1.400572246065808546e+00,6.685794955834325481e-01,7.044269347135982962e-01,3.593962012175387910e-01,9.367553720455542576e-01,7.612694463500121467e-01,6.310258788336254865e-01,5.430679673739395863e-01
1.403719599427754039e+00,6.650446690431554009e-01,7.010675591539422546e-01,3.536406666057057557e-01,9.358965845095240654e-01,7.584835799307375614e-01,6.267584352948896154e-01,5.380509358300478162e-01
1.406866952789699754e+00,6.615138689278048378e-01,6.977040086651610240e-01,3.479333396244532750e-01,9.350299794980229118e-01,7.556927155941288721e-01,6.224908015971039044e-01,5.330440503782329920e-01
1.410014306151645247e+00,6.579874604864748289e-01,6.943366192658306790e-01,3.422748727738659791e-01,9.341556427206899604e-01,7.528971324653640496e-01,6.182234675660305268e-01,5.280479508694893021e-01
1.413161659513590962e+00,6.544658060758313800e-01,6.909657288803483510e-01,3.366658896146126900e-01,9.332736639684681146e-01,7.500971113277564717e-01,6.139569202407386683e-01,5.230632689297829430e-01
1.416309012875536677e+00,6.509492652319993633e-01,6.875916773993679953e-01,3.311069849260259712e-01,9.323841371250862764e-01,7.472929346688751417e-01,6.096916438199320165e-01,5.180906278685368793e-01
1.419456366237482170e+00,6.474381947402100268e-01,6.842148067344420159e-01,3.255987248796275990e-01,9.314871601740816187e-01,7.444848867229121314e-01,6.054281196064013049e-01,5.131306425888390033e-01
1.422603719599427885e+00,6.439329487018892184e-01,6.808354608665345697e-01,3.201416472277224257e-01,9.305828352012558424e-01,7.416732535090377887e-01,6.011668259495011046e-01,5.081839194993459374e-01
1.425751072961373600e+00,6.404338785988784588e-01,6.774539858880909149e-01,3.147362615066726654e-01,9.296712683924629461e-01,7.388583228654891366e-01,5.969082381855611574e-01,5.032510564278551701e-01
1.428898426323319093e+00,6.369413333544763356e-01,6.740707300383522727e-01,3.093830492544486499e-01,9.287525700266340278e-01,7.360403844791386652e-01,5.926528285761430981e-01,4.983326425365198764e-01
1.432045779685264808e+00,6.334556593910152245e-01,6.706860437316242152e-01,3.040824642420565382e-01,9.278268544639510784e-01,7.332197299103045962e-01,5.884010662440702921e-01,4.934292582386916037e-01
1.435193133047210523e+00,6.299772006836934501e-01,6.673002795782285723e-01,2.988349327184390281e-01,9.268942401290939381e-01,7.303966526125765801e-01,5.841534171071733894e-01,4.885414751173899894e-01
1.438340486409156016e+00,6.265062988103893282e-01,6.639137923978728484e-01,2.936408536684281811e-01,9.259548494894842552e-01,7.275714479474280072e-01,5.799103438096910867e-01,4.836698558453879082e-01
1.441487839771101731e+00,6.230432929972090639e-01,6.605269392252020033e-01,2.885005990833366396e-01,9.250088090284698250e-01,7.247444131934127620e-01,5.756723056512900172e-01,4.788149541069254833e-01
1.444635193133047446e+00,6.195885201595272562e-01,6.571400793073102209e-01,2.834145142437691778e-01,9.240562492133923556e-01,7.219158475497454708e-01,5.714397585136752333e-01,4.739773145210662841e-01
1.447782546494992939e+00,6.161423149382951880e-01,6.537535740930089379e-01,2.783829180142232129e-01,9.230973044584988019e-01,7.190860521340808331e-01,5.672131547847706345e-01,4.691574725667102541e-01
1.450929899856938654e+00,6.127050097314082899e-01,6.503677872136713889e-01,2.734061031490530591e-01,9.221321130826585222e-01,7.162553299743191770e-01,5.629929432804634537e-01,4.643559545092941776e-01
1.454077253218884369e+00,6.092769347199454844e-01,6.469830844554990135e-01,2.684843366093725980e-01,9.211608172618691581e-01,7.134239859942864692e-01,5.587795691639251272e-01,4.595732773292177109e-01
1.457224606580829862e+00,6.058584178891006644e-01,6.435998337230659505e-01,2.636178598904558856e-01,9.201835629765328095e-01,7.105923269931373465e-01,5.545734738625202054e-01,4.548099486520265078e-01
1.460371959942775577e+00,6.024497850436559832e-01,6.402184049940335964e-01,2.588068893592058717e-01,9.192004999535022813e-01,7.077606616183619304e-01,5.503750949823373873e-01,4.500664666804069514e-01
1.463519313304721292e+00,5.990513598178575094e-01,6.368391702649462971e-01,2.540516166012611321e-01,9.182117816029106150e-01,7.049293003322835149e-01,5.461848662203910854e-01,4.453433201280481146e-01
1.466666666666666785e+00,5.956634636795772320e-01,6.334625034880380090e-01,2.493522087772961082e-01,9.172175649497975591e-01,7.020985553719502059e-01,5.420032172745418153e-01,4.406409881554239627e-01
1.469814020028612500e+00,5.922864159286587160e-01,6.300887804990158436e-01,2.447088089880850026e-01,9.162180105605711722e-01,6.992687407023460144e-01,5.378305737512095730e-01,4.359599403075684609e-01
1.472961373390557993e+00,5.889205336893786891e-01,6.267183789358032886e-01,2.401215366478970104e-01,9.152132824643434139e-01,6.964401719628652287e-01,5.336673570709626890e-01,4.313006364539173632e-01
1.476108726752503708e+00,5.855661318969533902e-01,6.233516781482519864e-01,2.355904878657787693e-01,9.142035480691973470e-01,6.936131664070002145e-01,5.295139843720687578e-01,4.266635267302852919e-01
1.479256080114449423e+00,5.822235232780672565e-01,6.199890590988638150e-01,2.311157358343023105e-01,9.131889780734535611e-01,6.907880428352310975e-01,5.253708684121224382e-01,4.220490514830748663e-01
1.482403433476394916e+00,5.788930183253969686e-01,6.166309042545812247e-01,2.266973312253379447e-01,9.121697463720105370e-01,6.879651215211046722e-01,5.212384174678598159e-01,4.174576412157945948e-01
1.485550786838340631e+00,5.755749252661398474e-01,6.132775974697372012e-01,2.223353025924250659e-01,9.111460299578552080e-01,6.851447241305207436e-01,5.171170352332901121e-01,4.128897165379819545e-01
1.488698140200286346e+00,5.722695500245780220e-01,6.099295238602822078e-01,2.180296567793173768e-01,9.101180088188401962e-01,6.823271736342635396e-01,5.130071207162906211e-01,4.083456881166323549e-01
1.491845493562231839e+00,5.689771961787153387e-01,6.065870696694252162e-01,2.137803793342712144e-01,9.090858658298452966e-01,6.795127942138252664e-01,5.089090681338060973e-01,4.038259566302276893e-01
1.494992846924177554e+00,5.656981649110637278e-01,6.032506221248564726e-01,2.095874349296586447e-01,9.080497866404474427e-01,6.767019111606000781e-01,5.048232668058206807e-01,3.993309127254707769e-01
1.498140200286123269e+00,5.624327549536648485e-01,5.999205692877509488e-01,2.054507677864902959e-01,9.070099595582340468e-01,6.738948507685390554e-01,5.007501010482745540e-01,3.948609369768359412e-01
1.501287553648068762e+00,5.591812625274555915e-01,5.965972998937589811e-01,2.013703021034276008e-01,9.059665754279104810e-01,6.710919402203764372e-01,4.966899500650999721e-01,3.904163998490366994e-01
1.504434907010014477e+00,5.559439812761062250e-01,5.932812031862367830e-01,1.973459424898772463e-01,9.049198275063569108e-01,6.682935074675586673e-01,4.926431878395715613e-01,3.859976616625257484e-01
1.507582260371960192e+00,5.527212021944859499e-01,5.899726687419772908e-01,1.933775744027654009e-01,9.038699113338057867e-01,6.654998811040261364e-01,4.886101830251692868e-01,3.816050725621404904e-01
1.510729613733905685e+00,5.495132135519151806e-01,5.866720862897331079e-01,1.894650645865848526e-01,9.028170246013170752e-01,6.627113902340138196e-01,4.845912988361555929e-01,3.772389724890007900e-01
1.513876967095851400e+00,5.463203008103985070e-01,5.833798455218413004e-01,1.856082615163225091e-01,9.017613670147422988e-01,6.599283643340561056e-01,4.805868929380822663e-01,3.728996911557745930e-01
1.517024320457797115e+00,5.431427465380420649e-01,5.800963358992894392e-01,1.818069958428795430e-01,9.007031401553727834e-01,6.571511331094035402e-01,4.765973173384481232e-01,3.685875480254263703e-01
1.520171673819742608e+00,5.399808303178756930e-01,5.768219464505709437e-01,1.780610808405942436e-01,8.996425473374820569e-01,6.543800263450655352e-01,4.726229182777286209e-01,3.643028522935536917e-01
1.523319027181688323e+00,5.368348286523186852e-01,5.735570655647082017e-01,1.743703128564917659e-01,8.985797934629752293e-01,6.516153737517215161e-01,4.686640361210073769e-01,3.600459028744241730e-01
1.526466380543633816e+00,5.337050148635478219e-01,5.703020807788365953e-01,1.707344717608909601e-01,8.975150848733708386e-01,6.488575048067508622e-01,4.647210052504482380e-01,3.558169883908243736e-01
1.529613733905579531e+00,5.305916589900304681e-01,5.670573785607577744e-01,1.671533213989956079e-01,8.964486291993430944e-01,6.461067485906507590e-01,4.607941539588376045e-01,3.516163871678177344e-01
1.532761087267525246e+00,5.274950276795133952e-01,5.638233440868912760e-01,1.636266100431190140e-01,8.953806352080644348e-01,6.433634336191252912e-01,4.568838043444444219e-01,3.474443672305222996e-01
1.535908440629470739e+00,5.244153840787564302e-01,5.606003610160651407e-01,1.601540708451827943e-01,8.943113126485895403e-01,6.406278876711404280e-01,4.529902722074329313e-01,3.433011863059998725e-01
1.539055793991416454e+00,5.213529877203235685e-01,5.573888112595988265e-01,1.567354222891471083e-01,8.932408720955309356e-01,6.379004376132552112e-01,4.491138669480728707e-01,3.391870918293534154e-01
1.542203147353362169e+00,5.183080944067492979e-01,5.541890747481524881e-01,1.533703686430377411e-01,8.921695247912770910e-01,6.351814092205515516e-01,4.452548914669927638e-01,3.351023209541250658e-01
1.545350500715307662e+00,5.152809560924065391e-01,5.510015291958106909e-01,1.500586004102337501e-01,8.910974824870147026e-01,6.324711269944912617e-01,4.414136420677117201e-01,3.310471005670737044e-01
1.548497854077253377e+00,5.122718207634135990e-01,5.478265498618964946e-01,1.467997947796960412e-01,8.900249572828103917e-01,6.297699139780449373e-01,4.375904083616928286e-01,3.270216473074141206e-01
1.551645207439199092e+00,5.092809323159265267e-01,5.446645093110067393e-01,1.435936160748245149e-01,8.889521614670191640e-01,6.270780915684428525e-01,4.337854731761585092e-01,3.230261675905923280e-01
1.554792560801144585e+00,5.063085304331633729e-01,5.415157771717691304e-01,1.404397162006315314e-01,8.878793073552837534e-01,6.243959793279060255e-01,4.299991124648963603e-01,3.190608576366590343e-01
1.557939914163090300e+00,5.033548504615141805e-01,5.383807198948276085e-01,1.373377350889360415e-01,8.868066071293888575e-01,6.217238947927210546e-01,4.262315952222877069e-01,3.151259035033019962e-01
1.561087267525036015e+00,5.004201232861014148e-01,5.352597005105644845e-01,1.342873011412895889e-01,8.857342726762413854e-01,6.190621532810348659e-01,4.224831834007887199e-01,3.112214811235933243e-01
1.564234620886981508e+00,4.975045752061411086e-01,5.321530783870667136e-01,1.312880316693476324e-01,8.846625154272379499e-01,6.164110676997368587e-01,4.187541318320753825e-01,3.073477563484888209e-01
1.567381974248927223e+00,4.946084278104749821e-01,5.290612089888464542e-01,1.283395333324148235e-01,8.835915461982871699e-01,6.137709483508144714e-01,4.150446881520706288e-01,3.035048849941209270e-01
1.570529327610872938e+00,4.917318978536306395e-01,5.259844436368259490e-01,1.254414025719015890e-01,8.825215750307505713e-01,6.111421027375587567e-01,4.113550927300614890e-01,2.996930128939145344e-01
1.573676680972818431e+00,4.888751971327678914e-01,5.229231292700822209e-01,1.225932260424293790e-01,8.814528110335607680e-01,6.085248353710014380e-01,4.076855786020972539e-01,2.959122759555386506e-01
1.576824034334764146e+00,4.860385323658711343e-01,5.198776082098583995e-01,1.197945810393420268e-01,8.803854622267744956e-01,6.059194475769675847e-01,4.040363714088646141e-01,2.921628002227111831e-01
1.579971387696709861e+00,4.832221050715395094e-01,5.168482179263289567e-01,1.170450359223821346e-01,8.793197353868157373e-01,6.033262373041218263e-01,4.004076893382181312e-01,2.884447019418567293e-01
1.583118741058655354e+00,4.804261114507216712e-01,5.138352908086036841e-01,1.143441505353020304e-01,8.782558358936540799e-01,6.007454989333885775e-01,3.967997430725361818e-01,2.847580876336097133e-01
1.586266094420601069e+00,4.776507422707372830e-01,5.108391539384404822e-01,1.116914766211856147e-01,8.771939675801626590e-01,5.981775230891147599e-01,3.932127357410600821e-01,2.811030541691438289e-01
1.589413447782546562e+00,4.748961827519196377e-01,5.078601288681378056e-01,1.090865582332745942e-01,8.761343325838938378e-01,5.956225964523523819e-01,3.896468628773736009e-01,2.774796888513096915e-01
1.592560801144492277e+00,4.721626124572032568e-01,5.048985314030479676e-01,1.065289321410864548e-01,8.750771312015005465e-01,5.930810015766178056e-01,3.861023123821501479e-01,2.738880695005361243e-01
1.595708154506437992e+00,4.694502051849759328e-01,5.019546713891551715e-01,1.040181282316365863e-01,8.740225617460276597e-01,5.905530167064890756e-01,3.825792644913033058e-01,2.703282645454577193e-01
1.598855507868383485e+00,4.667591288654961423e-01,4.990288525061348235e-01,1.015536699055739067e-01,8.729708204072876843e-01,5.880389155993868133e-01,3.790778917496487876e-01,2.668003331182111637e-01
1.602002861230329200e+00,4.640895454611735915e-01,4.961213720663036342e-01,9.913507446805353007e-02,8.719221011155264822e-01,5.855389673508816228e-01,3.755983589901809583e-01,2.633043251543383256e-01
1.605150214592274915e+00,4.614416108709931130e-01,4.932325208198463651e-01,9.676185351417895819e-02,8.708765954085808669e-01,5.830534362238569690e-01,3.721408233190546810e-01,2.598402814972242680e-01
1.608297567954220408e+00,4.588154748393518667e-01,4.903625827666912573e-01,9.443351330885198236e-02,8.698344923027094833e-01,5.805825814818487141e-01,3.687054341063446539e-01,2.564082340069880894e-01
1.611444921316166123e+00,4.562112808695614197e-01,4.875118349753823632e-01,9.214955516087935949e-02,8.687959781672814907e-01,5.781266572268655146e-01,3.652923329826460730e-01,2.530082056737351648e-01
1.614592274678111838e+00,4.536291661422607868e-01,4.846805474092840127e-01,8.990947579119532018e-02,8.677612366034896940e-01,5.756859122419931696e-01,3.619016538415672501e-01,2.496402107350757793e-01
1.617739628040057331e+00,4.510692614389598676e-01,4.818689827604240028e-01,8.771276769506319848e-02,8.667304483272437743e-01,5.732605898390585875e-01,3.585335228481468239e-01,2.463042547977976615e-01
1.620886981402003046e+00,4.485316910709256089e-01,4.790773962912648343e-01,8.555891949813210218e-02,8.657037910563935013e-01,5.708509277116268210e-01,3.551880584532184915e-01,2.430003349635804499e-01
1.624034334763948761e+00,4.460165728136048502e-01,4.763060356846721688e-01,8.344741630623150885e-02,8.646814394024174844e-01,5.684571577935851883e-01,3.518653714137330857e-01,2.397284399586269710e-01
1.627181688125894254e+00,4.435240178467586558e-01,4.735551409023214808e-01,8.137774004879425038e-02,8.636635647666999205e-01,5.660795061235542880e-01,3.485655648190312261e-01,2.364885502670813211e-01
1.630329041487839969e+00,4.410541307004678391e-01,4.708249440517649487e-01,7.934936981580661963e-02,8.626503352415103576e-01,5.637181927153495087e-01,3.452887341230466145e-01,2.332806382680922830e-01
1.633476394849785684e+00,4.386070092071550075e-01,4.681156692623582027e-01,7.736178218819537988e-02,8.616419155157891696e-01,5.613734314347037513e-01,3.420349671824129967e-01,2.301046683763818546e-01
1.636623748211731177e+00,4.361827444597444203e-01,4.654275325702186272e-01,7.541445156156456608e-02,8.606384667858242299e-01,5.590454298824417689e-01,3.388043443004247202e-01,2.269605971861623217e-01
1.639771101573676892e+00,4.337814207760696261e-01,4.627607418123667049e-01,7.350685046320688809e-02,8.596401466709022721e-01,5.567343892842832043e-01,3.355969382767959863e-01,2.238483736182466377e-01
1.642918454935622385e+00,4.314031156696193081e-01,4.601154965301785249e-01,7.163844986232102696e-02,8.586471091339968886e-01,5.544405043874336414e-01,3.324128144631492421e-01,2.207679390701881017e-01
1.646065808297568100e+00,4.290478998266901156e-01,4.574919878822500396e-01,6.980871947337229100e-02,8.576595044075496777e-01,5.521639633641028944e-01,3.292520308241466132e-01,2.177192275692790835e-01
1.649213161659513815e+00,4.267158370900063225e-01,4.548903985667558381e-01,6.801712805254557515e-02,8.566774789243872812e-01,5.499049477220802062e-01,3.261146380041758386e-01,2.147021659282389583e-01
1.652360515021459308e+00,4.244069844488398413e-01,4.523109027533540050e-01,6.626314368724103843e-02,8.557011752538048466e-01,5.476636322224687214e-01,3.230006793994785186e-01,2.117166739034082312e-01
1.655507868383405023e+00,4.221213920356517435e-01,4.497536660246757023e-01,6.454623407857633388e-02,8.547307320428361166e-01,5.454401848046730450e-01,3.199101912356088762e-01,2.087626643552717154e-01
1.658655221745350739e+00,4.198591031292602249e-01,4.472188453274050790e-01,6.286586681686259781e-02,8.537662839627188083e-01,5.432347665187119423e-01,3.168432026500933585e-01,2.058400434111244681e-01
1.661802575107296231e+00,4.176201541645190307e-01,4.447065889329396837e-01,6.122150965002840645e-02,8.528079616605535040e-01,5.410475314649116907e-01,3.137997357801531328e-01,2.029487106296915255e-01
1.664949928469241947e+00,4.154045747484787499e-01,4.422170364075964644e-01,5.961263074497475528e-02,8.518558917161395128e-01,5.388786267410187181e-01,3.107798058553433718e-01,2.000885591675126418e-01
1.668097281831187662e+00,4.132123876829843501e-01,4.397503185923092306e-01,5.803869894184923023e-02,8.509101966039693821e-01,5.367281923967557322e-01,3.077834212949525083e-01,1.972594759469008252e-01
1.671244635193133155e+00,4.110436089936496118e-01,4.373065575917413628e-01,5.649918400123422890e-02,8.499709946603420940e-01,5.345963613958253369e-01,3.048105838099973708e-01,1.944613418252801595e-01
1.674391988555078870e+00,4.088982479651289692e-01,4.348858667727149574e-01,5.499355684424988427e-02,8.490384000555559751e-01,5.324832595853494777e-01,3.018612885096385035e-01,1.916940317657083170e-01
1.677539341917024585e+00,4.067763071826035470e-01,4.324883507718481068e-01,5.352128978558102351e-02,8.481125227711242553e-01,5.303890056727231794e-01,2.989355240118412582e-01,1.889574150083929982e-01
1.680686695278970078e+00,4.046777825793693162e-01,4.301141055122583712e-01,5.208185675943956955e-02,8.471934685819526578e-01,5.283137112098335031e-01,2.960332725580892554e-01,1.862513552430039854e-01
1.683834048640915793e+00,4.026026634904177892e-01,4.277632182291876695e-01,5.067473353848250817e-02,8.462813390434068550e-01,5.262574805845953163e-01,2.931545101319616986e-01,1.835757107815896017e-01
1.686981402002861508e+00,4.005509327118755847e-01,4.254357675043772824e-01,4.929939794571074063e-02,8.453762314831902991e-01,5.242204110197250522e-01,2.902992065813742584e-01,1.809303347319055066e-01
1.690128755364807001e+00,3.985225665661628613e-01,4.231318233090093917e-01,4.795533005937840237e-02,8.444782389979451631e-01,5.222025925786719647e-01,2.874673257442803553e-01,1.783150751709639548e-01
1.693276108726752716e+00,3.965175349727195764e-01,4.208514470550162589e-01,4.664201241094798750e-02,8.435874504544780272e-01,5.202041081786055177e-01,2.846588255776236198e-01,1.757297753186142231e-01
1.696423462088698431e+00,3.945358015241354765e-01,4.185946916545454366e-01,4.535893017613363415e-02,8.427039504955140536e-01,5.182250336103494393e-01,2.818736582893336395e-01,1.731742737109711883e-01
1.699570815450643924e+00,3.925773235675133477e-01,4.163616015873521370e-01,4.410557135907611226e-02,8.418278195498665184e-01,5.162654375651362093e-01,2.791117704731462257e-01,1.706484043735043143e-01
1.702718168812589639e+00,3.906420522908816140e-01,4.141522129758815618e-01,4.288142696970115297e-02,8.409591338469056820e-01,5.143253816680458668e-01,2.763731032460337578e-01,1.681519969936094705e-01
1.705865522174535132e+00,3.887299328144723787e-01,4.119665536677938888e-01,4.168599119431615208e-02,8.400979654352107584e-01,5.124049205179868061e-01,2.736575923880274486e-01,1.656848770924873038e-01
1.709012875536480847e+00,3.868409042866619574e-01,4.098046433256683496e-01,4.051876155950347863e-02,8.392443822052768621e-01,5.105041017340543608e-01,2.709651684842090402e-01,1.632468661961537226e-01
1.712160228898426562e+00,3.849748999843761177e-01,4.076664935236213871e-01,3.937923908937539935e-02,8.383984479161460390e-01,5.086229660081060810e-01,2.682957570686543836e-01,1.608377820054166241e-01
1.715307582260372055e+00,3.831318474177489719e-01,4.055521078505599508e-01,3.826692845625669775e-02,8.375602222258284879e-01,5.067615471633754032e-01,2.656492787701059677e-01,1.584574385646533301e-01
1.718454935622317770e+00,3.813116684388199729e-01,4.034614820197848784e-01,3.718133812486729139e-02,8.367297607253766367e-01,5.049198722189373045e-01,2.630256494591550753e-01,1.561056464292311652e-01
1.721602288984263485e+00,3.795142793540551840e-01,4.013946039846595926e-01,3.612198049007997458e-02,8.359071149764686348e-01,5.030979614598389826e-01,2.604247803967165154e-01,1.537822128314187964e-01
1.724749642346208978e+00,3.777395910404653945e-01,3.993514540600400786e-01,3.508837200833105074e-02,8.350923325523583740e-01,5.012958285126903890e-01,2.578465783835749980e-01,1.514869418446383453e-01
1.727896995708154693e+00,3.759875090651000340e-01,3.973320050491738198e-01,3.408003332276628161e-02,8.342854570820451565e-01,4.995134804265132789e-01,2.552909459107909340e-01,1.492196345459177453e-01
1.731044349070100408e+00,3.742579338076890694e-01,3.953362223757620475e-01,3.309648938220743214e-02,8.334865282975134626e-01,4.977509177586373346e-01,2.527577813107525495e-01,1.469800891764079798e-01
1.734191702432045901e+00,3.725507605862030669e-01,3.933640642208777183e-01,3.213726955402627927e-02,8.326955820838931599e-01,4.960081346654248158e-01,2.502469789086627650e-01,1.447681012998320027e-01
1.737339055793991616e+00,3.708658797851032141e-01,3.914154816644348500e-01,3.120190773101777504e-02,8.319126505323892751e-01,4.942851189976059656e-01,2.477584291742572498e-01,1.425834639587449382e-01
1.740486409155937331e+00,3.692031769860524282e-01,3.894904188309012416e-01,3.028994243236564701e-02,8.311377619958313367e-01,4.925818524000017962e-01,2.452920188735512597e-01,1.404259678284870694e-01
1.743633762517882824e+00,3.675625331008564034e-01,3.875888130389446573e-01,2.940091689879563777e-02,8.303709411466854151e-01,4.908983104154044930e-01,2.428476312204158882e-01,1.382954013687179851e-01
1.746781115879828539e+00,3.659438245064079442e-01,3.857105949547071644e-01,2.853437918201481849e-02,8.296122090373810876e-01,4.892344625923886192e-01,2.404251460277918861e-01,1.361915509724280215e-01
1.749928469241774254e+00,3.643469231814090992e-01,3.838556887484029234e-01,2.768988222853749695e-02,8.288615831628031172e-01,4.875902725968233042e-01,2.380244398583540311e-01,1.341142011123310496e-01
1.753075822603719747e+00,3.627716968446441648e-01,3.820240122539348970e-01,2.686698395799932623e-02,8.281190775247910807e-01,4.859656983268502706e-01,2.356453861744415013e-01,1.320631344845455413e-01
1.756223175965665462e+00,3.612180090945845690e-01,3.802154771312314940e-01,2.606524733606348926e-02,8.273847026985051700e-01,4.843606920310988828e-01,2.332878554870780607e-01,1.300381321494807896e-01
1.759370529327610955e+00,3.596857195501059756e-01,3.784299890310078296e-01,2.528424044202556495e-02,8.266584659005052904e-01,4.827752004299041833e-01,2.309517155039126635e-01,1.280389736698523961e-01
1.762517882689556670e+00,3.581746839921023384e-01,3.766674477616575589e-01,2.452353653122265817e-02,8.259403710583974600e-01,4.812091648392956000e-01,2.286368312759123611e-01,1.260654372457538364e-01
1.765665236051502385e+00,3.566847545057885704e-01,3.749277474579907898e-01,2.378271409235662229e-02,8.252304188819095110e-01,4.796625212975300090e-01,2.263430653426533878e-01,1.241172998467234556e-01
1.768812589413447878e+00,3.552157796234827192e-01,3.732107767515352448e-01,2.306135689983996456e-02,8.245286069352446567e-01,4.781352006939347810e-01,2.240702778760546021e-01,1.221943373407471944e-01
1.771959942775393593e+00,3.537676044676666409e-01,3.715164189421232832e-01,2.235905406127544973e-02,8.238349297105826974e-01,4.766271288998379374e-01,2.218183268224099558e-01,1.202963246201476932e-01
1.775107296137339308e+00,3.523400708941322179e-01,3.698445521705007177e-01,2.167540006018136428e-02,8.231493787025894182e-01,4.751382269013624260e-01,2.195870680425837662e-01,1.184230357243168663e-01
1.778254649499284801e+00,3.509330176350180519e-01,3.681950495916876398e-01,2.100999479407386281e-02,8.224719424837977355e-01,4.736684109338596960e-01,2.173763554502332052e-01,1.165742439592520885e-01
1.781402002861230516e+00,3.495462804415532254e-01,3.665677795488423985e-01,2.036244360802003106e-02,8.218026067807375767e-01,4.722175926177686334e-01,2.151860411479376567e-01,1.147497220138663648e-01
1.784549356223176231e+00,3.481796922263308836e-01,3.649626057473769336e-01,1.973235732377516191e-02,8.211413545506809353e-01,4.707856790956857496e-01,2.130159755611172323e-01,1.129492420730481561e-01
1.787696709585121724e+00,3.468330832049361101e-01,3.633793874290849324e-01,1.911935226461744519e-02,8.204881660588844161e-01,4.693725731704357362e-01,2.108660075696295599e-01,1.111725759274494185e-01
1.790844062947067439e+00,3.455062810367633963e-01,3.618179795460494952e-01,1.852305027599458753e-02,8.198430189562047055e-01,4.679781734439386609e-01,2.087359846369426231e-01,1.094194950799907418e-01
1.793991416309013154e+00,3.441991109648632752e-01,3.602782329341087664e-01,1.794307874209673595e-02,8.192058883569773853e-01,4.666023744566744069e-01,2.066257529367906132e-01,1.076897708490758693e-01
1.797138769670958647e+00,3.429113959546664092e-01,3.587599944856622036e-01,1.737907059846920121e-02,8.185767469170416311e-01,4.652450668275483481e-01,2.045351574772211745e-01,1.059831744685126309e-01
1.800286123032904362e+00,3.416429568314355847e-01,3.572631073216108732e-01,1.683066434077961845e-02,8.179555649118069871e-01,4.639061373939682986e-01,2.024640422219554092e-01,1.042994771841444790e-01
1.803433476394850077e+00,3.403936124163111088e-01,3.557874109622369829e-01,1.629750402985348859e-02,8.173423103142558599e-01,4.625854693519514393e-01,2.004122502089873969e-01,1.026384503472019122e-01
1.806580829756795570e+00,3.391631796608135518e-01,3.543327414968285294e-01,1.577923929309111087e-02,8.167369488727849181e-01,4.612829423960797537e-01,1.983796236663542545e-01,1.009998655043856941e-01
1.809728183118741285e+00,3.379514737796787682e-01,3.528989317518740343e-01,1.527552532237936266e-02,8.161394441887858120e-01,4.599984328591326666e-01,1.963660041250180344e-01,9.938349448470089331e-02
1.812875536480687000e+00,3.367583083819110090e-01,3.514858114576543957e-01,1.478602286861115632e-02,8.155497577938796150e-01,4.587318138512344046e-01,1.943712325288081411e-01,9.778910948306571149e-02
1.816022889842632493e+00,3.355834955999365543e-01,3.500932074130686522e-01,1.431039823292385924e-02,8.149678492267128371e-01,4.574829553983497110e-01,1.923951493413744440e-01,9.621648314071966357e-02
1.819170243204578208e+00,3.344268462167582778e-01,3.487209436485417813e-01,1.384832325476854052e-02,8.143936761092339660e-01,4.562517245799794230e-01,1.904375946501137007e-01,9.466538862246423602e-02
