activity,H,B,S_eff,V,R_resp,R_rob,R_sig
1.162291670250162001e+00,9.258666343617774075e-01,9.221774564355631476e-01,8.349825507567447680e-01,9.598089312740135659e-01,9.357989938270747654e-01,9.095074909444811340e-01,8.890071329768589603e-01
1.447361919093188787e+00,6.501256982885521563e-01,6.417184669094815330e-01,2.971020331297482553e-01,9.110732000645503925e-01,7.243776588730381771e-01,5.796958502760177767e-01,4.850520079754618852e-01
8.468073838422957023e-01,9.550529411795748436e-01,9.267502410708795546e-01,8.883693275414045187e-01,9.062817360690519353e-01,9.291470677303793613e-01,9.187804261429486363e-01,9.105704518570074679e-01
7.056919507404813517e-03,6.316613732032763107e-01,7.505197218267180004e-01,9.999999999999999547e-07,4.334903366363104249e-01,5.901221960306621828e-01,2.129150998031985320e-02,1.492856531019946201e-03
1.482560539696801793e+00,5.735305700424351283e-01,5.974072681696234177e-01,2.007881762344665977e-01,9.225332631975989850e-01,6.811922566404843282e-01,5.019226689028210009e-01,3.931248500700996185e-01
1.194403930454076834e-01,6.522827166815503563e-01,7.469264191150573051e-01,9.999999999999999547e-07,4.139170322365416377e-01,5.864203010719607478e-01,2.119125841253585024e-02,1.487698578759441819e-03
1.905574947799036689e+00,3.166294924315414816e-01,3.867741306682594971e-01,2.849566830505406712e-02,8.292073540249050856e-01,4.665418883174575759e-01,2.319330792066654490e-01,1.325990262015361021e-01
4.983877295746220321e-02,6.899173166309215954e-01,7.567751311765263944e-01,9.999999999999999547e-07,4.337586157422828603e-01,6.095425169167471013e-01,2.181488877271619067e-02,1.519680189991666963e-03
1.167045271164591558e+00,9.206640216915232822e-01,9.377316670754519690e-01,8.462765366112616761e-01,9.443185657898847118e-01,9.341847228547333071e-01,9.113866140362061330e-01,8.935493710293938019e-01
1.968819341248145838e+00,2.476302970504052348e-01,2.870183462532471252e-01,2.194877742872296603e-02,7.590304750800821454e-01,3.778541674520454197e-01,1.855007825397136656e-01,1.049936344901299667e-01
1.259477066735316342e+00,8.049577597149124575e-01,8.180989087082453093e-01,6.383734952932281770e-01,9.424685903530878317e-01,8.529991466105575348e-01,7.933780105610123146e-01,7.486958216491489404e-01
1.338516842396646034e+00,7.443403525818997890e-01,7.685226271287920463e-01,4.773554093816708699e-01,9.193942946980890873e-01,8.071916777927847786e-01,7.078528236505162718e-01,6.372590376216800134e-01
1.499543866342292642e+00,6.003252646872649922e-01,6.860749966418151491e-01,2.286000977397635858e-01,8.786434759592554045e-01,7.126182942128869158e-01,5.363049783545639215e-01,4.272240741661640362e-01
2.692994650070274498e-01,7.069187075865196457e-01,7.480804503585767318e-01,1.299789429425399559e-02,7.045591853086587975e-01,7.195789004835274616e-01,2.638013814755971742e-01,1.182050365416503351e-01
1.484839621783231145e+00,6.384375557484922581e-01,6.266851783040484625e-01,2.005732105566240264e-01,9.243671381006693943e-01,7.178010937102238254e-01,5.218807986952299638e-01,4.044129746517328705e-01
1.936780740428193592e+00,3.069757222614879488e-01,2.812249489728940732e-01,9.999999999999999547e-07,8.692179330237579382e-01,4.217892609385511804e-01,1.655090090990663301e-02,1.241087881347391862e-03
2.143285832237696198e+00,3.058963567452632759e-01,1.851158966080737045e-01,3.218751884606257940e-02,7.931514034231088583e-01,3.554605202161343347e-01,1.949913761291561798e-01,1.206131416940648543e-01
9.747143985883636175e-01,9.375187281500158010e-01,9.585164276820906659e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.649982020750631495e-01,9.649982020750631495e-01,9.805947806098262998e-01
7.579106736906031649e-01,9.032217181811734719e-01,1.000000000000000000e+00,6.856651243948918006e-01,9.255728970833224656e-01,9.420378087480447693e-01,8.701202284787752372e-01,8.165598284456779821e-01
1.657281154311897708e+00,3.832096581591711293e-01,4.691613877370637842e-01,4.579197848654806280e-02,8.483056022631055848e-01,5.342817599002301909e-01,2.890847039563846366e-01,1.768597166696813106e-01
1.194323433809692192e+00,8.857751755446494624e-01,9.570280068140422092e-01,8.125808384772561510e-01,9.718006063199094990e-01,9.374363130361180740e-01,9.045299963744591887e-01,8.790385767158359620e-01
5.660702398010670766e-01,8.605622189187860371e-01,8.120411164408916083e-01,2.592025443739849888e-01,9.108123061382500385e-01,8.601939722758127349e-01,6.373193599267213960e-01,5.013784742170996900e-01
3.787473469333465514e-01,6.902320272468096540e-01,6.885212464352924444e-01,9.150170402623167276e-02,7.518306823452172161e-01,7.095954676351067247e-01,4.252217007172189311e-01,2.822923375549960534e-01
3.745066613040361481e-01,6.483907215386441880e-01,7.315066658670179578e-01,8.138497723739529510e-02,7.619495585205106059e-01,7.122958822942359047e-01,4.141249408835557810e-01,2.683540471391880344e-01
1.010189480533534523e+00,1.000000000000000000e+00,9.978309184335795168e-01,1.000000000000000000e+00,9.930058520202176275e-01,9.969413010095987682e-01,9.969413010095987682e-01,9.983165560800765226e-01
3.742736923544303096e-01,6.604732902855798837e-01,7.785901169286659762e-01,1.172050852627573858e-01,7.388374006776737835e-01,7.242764082945530868e-01,4.593723681061917530e-01,3.191341585312112983e-01
4.338167682526870156e-02,6.173649886767633710e-01,7.503260751333530321e-01,9.999999999999999547e-07,4.164505534986669977e-01,5.778101410646149239e-01,2.095747080640819951e-02,1.475644820839553360e-03
1.145953049333180013e-01,7.259207895156661872e-01,7.330654452218929862e-01,1.093241330929838745e-02,4.668202466461921496e-01,6.286282426163397608e-01,2.282834499194692779e-01,1.015170193346724425e-01
2.045745996696524571e+00,3.240715168481497210e-01,3.238468700941663503e-01,9.999999999999999547e-07,8.273511180908261764e-01,4.428161734469738819e-01,1.716594062520505198e-02,1.274743808002097144e-03
1.605149505522986686e-01,6.659391409219413971e-01,7.351642619222287234e-01,3.837254390258186022e-03,5.230549374249563455e-01,6.350219610012607374e-01,1.770503161115800916e-01,6.372987635260515815e-02
1.609975192781110120e-01,6.401515981598886462e-01,7.634992038698733552e-01,2.666298608336450937e-02,5.456243859439582344e-01,6.436677227622555897e-01,2.903845428788211502e-01,1.536112085761646429e-01
9.926145801737714658e-01,9.776839424341096096e-01,9.924547621862550573e-01,9.912798475841723134e-01,9.761245884271914086e-01,9.820602926249692999e-01,9.820602926249692999e-01,9.861984330757500583e-01
5.392206211370716984e-01,7.936681868996822153e-01,8.007847743651723693e-01,2.630363226239248453e-01,9.115679601116966069e-01,8.336452448530254911e-01,6.247983716671042798e-01,4.960743573270456341e-01
2.117926474779495027e+00,2.914664712221310960e-01,2.526498466918942754e-01,2.427734292805111549e-02,7.165442893964284465e-01,3.750739427335404996e-01,1.891855485385333102e-01,1.094220407921718125e-01
2.004168846895169498e+00,1.836705606326548834e-01,2.819786705147754313e-01,3.949014660427338508e-02,8.027298574672229181e-01,3.464243485968817038e-01,2.012929169323659506e-01,1.303780738487738955e-01
8.904351470767877252e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.335152304589451333e-01,9.318620302660405308e-01,9.767510170221438415e-01,9.657578703138417486e-01,9.570525025710043820e-01
9.872093427157703216e-01,9.950905856427345597e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.951321892065838615e-01,9.967382636261212792e-01,9.967382636261212792e-01,9.982047263477689114e-01
8.252500367662545244e-01,9.460264579618832270e-01,9.863516032910759623e-01,7.953542035581656622e-01,9.631008038100471458e-01,9.650184003875473815e-01,9.194790551939208134e-01,8.845998027288377585e-01
8.330545661488208964e-02,6.896412006444611054e-01,7.235997610796517376e-01,4.434943989063254433e-02,4.110371122135291211e-01,5.897494573378412319e-01,3.088322868179852465e-01,1.840631351724766607e-01
6.442630463603591373e-01,8.211284503321942818e-01,8.095571965384121826e-01,4.585553574568312918e-01,9.356468227321425024e-01,8.536048255786151673e-01,7.307866231818708203e-01,6.453830738426197255e-01
2.698816331463650409e-01,6.876986216989227074e-01,7.965622762885891106e-01,3.678893931444553178e-02,6.534877669050939142e-01,7.100437632076244121e-01,3.387608036281893331e-01,1.874043141470167206e-01
2.252147260332700573e-01,6.426839262962856791e-01,7.869813017916769127e-01,2.387073407676496353e-02,5.910965632367680689e-01,6.686621834444733681e-01,2.906507950549900299e-01,1.492462122150131631e-01
1.233895460460053384e+00,8.075926094312455561e-01,8.727143021579550908e-01,7.144819606674863710e-01,9.664750885774187061e-01,8.798697046963749324e-01,8.352405879563377100e-01,8.011727532745089864e-01
2.172826869698369634e-01,6.667504344970303087e-01,7.419395650078191018e-01,3.939178446610771406e-02,5.966345066409997067e-01,6.658045140520055805e-01,3.283684819423869916e-01,1.865405483853926627e-01
2.264489123495799228e-01,7.077133330082839846e-01,7.041420986996845821e-01,4.439989035678812423e-02,6.417065129119686739e-01,6.838350839219864419e-01,3.451906376712998159e-01,1.997768274467012217e-01
1.057130172602567031e+00,9.534266526323060820e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.710455616828068681e-01,9.746356629263771554e-01,9.746356629263771554e-01,9.859690086348801286e-01
9.730212032698053459e-01,9.628514002870929289e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.874605529207211019e-01,9.874605529207211019e-01,9.930837270924989246e-01
3.027965272912126471e-01,7.083452077778554790e-01,7.372955817465741690e-01,8.890058933583477874e-02,6.782331523280091812e-01,7.075468502521838898e-01,4.212525680867547084e-01,2.782098160411911048e-01
9.787854579498600494e-03,6.346447728150257372e-01,7.237583663477836771e-01,2.836714357045927448e-02,4.516553305786252248e-01,5.919846988414274591e-01,2.769725713039509762e-01,1.508473856856971940e-01
4.245437718892564605e-01,6.776474747184971781e-01,8.232657072751605742e-01,1.195014997906631987e-01,7.854091924189776641e-01,7.595329338206234793e-01,4.783582808052774249e-01,3.304598075352541131e-01
5.189629592004896264e-01,7.163497008375262487e-01,7.839248788154614678e-01,1.869242715992022186e-01,8.389126199262079142e-01,7.781059799634050256e-01,5.447478050196293831e-01,4.095631530560013833e-01
1.760546575939508918e+00,3.568442892404342093e-01,4.400358217916140458e-01,2.713669769954864253e-02,7.879705105521308539e-01,4.983015628272374764e-01,2.407179277713213661e-01,1.344997216607309032e-01
2.013964371159873146e+00,2.352422968540491544e-01,2.915772493682076694e-01,4.038221034917508639e-02,7.902597426317380380e-01,3.784538852896975336e-01,2.163003627536093099e-01,1.382587644506623747e-01
8.930776744735334782e-01,9.503525530151782919e-01,9.611103729265418893e-01,9.103023522202913220e-01,9.482600680973648499e-01,9.532244152974878038e-01,9.423077964941106721e-01,9.336645851534915996e-01
8.910587983021512892e-01,9.764652238001189088e-01,9.756697318444077505e-01,9.291651691697557780e-01,1.000000000000000000e+00,9.839806035972085141e-01,9.699807904685496807e-01,9.589244902124894887e-01
1.567458824271706908e+00,5.023512838168276984e-01,5.154537905174886303e-01,1.323986431529486363e-01,8.530729686382276800e-01,6.044974570858243634e-01,4.135392562166110286e-01,3.052211002354454639e-01
1.379228434550315852e+00,7.331581691032554859e-01,7.664902334379081195e-01,4.231966431278987861e-01,9.182163086466936797e-01,8.020776875938947503e-01,6.835934297686249161e-01,6.015379559303150048e-01
4.051084107255001343e-01,7.507151433755111514e-01,8.067952738639444510e-01,9.496978357153211536e-02,7.974684286333376670e-01,7.846042811890504565e-01,4.627904274182716993e-01,3.033690853409976018e-01
2.369160690508950173e-01,7.113693813898462892e-01,7.940500238998794424e-01,2.654252518700807306e-03,6.528429390428922563e-01,7.171069214465449759e-01,1.768778681737369074e-01,5.772250366994330362e-02
9.627461594411118595e-01,1.000000000000000000e+00,9.923341971826921126e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.974381750515379785e-01,9.974381750515379785e-01,9.985901831064307732e-01
1.242622398958078689e+00,8.367044973198065616e-01,8.444638493484403208e-01,6.684169992978630237e-01,1.000000000000000000e+00,8.906718407241498436e-01,8.289916632410552211e-01,7.827374551889458854e-01
3.051567269493803969e-01,6.441336298124527016e-01,7.609820966591639424e-01,1.117450455117297015e-04,6.791392950711648835e-01,6.930582819327398836e-01,7.809700649180242871e-02,1.361840015963320868e-02
6.452016854985780370e-01,8.061229867029737761e-01,8.454426145822884209e-01,4.940738882768888063e-01,9.218638370367666646e-01,8.564803553905193656e-01,7.464247480572259175e-01,6.686532031025798073e-01
6.730745921472647275e-01,8.459451580496961665e-01,9.257869191353735872e-01,5.289655869035878588e-01,1.000000000000000000e+00,9.217597704131258451e-01,8.022692878057831045e-01,7.179299989406850990e-01
5.748560422531608927e-01,7.884341029805790324e-01,8.629433879413034303e-01,3.628595922926456940e-01,9.527620383573229823e-01,8.654541214288177242e-01,6.964143155013260422e-01,5.852839320275227131e-01
1.013674785841940373e+00,1.000000000000000000e+00,9.802609598530495072e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.933765466743206263e-01,9.933765466743206263e-01,9.963516542911428076e-01
1.436739885503425018e+00,6.240293348320611333e-01,6.332094506334438044e-01,3.132847459565636927e-01,9.651646487279967879e-01,7.251890983655073786e-01,5.879268067016630850e-01,4.970737841896227804e-01
1.120657743955183250e+00,9.722018872305520087e-01,1.000000000000000000e+00,9.205720026898424058e-01,1.000000000000000000e+00,9.906467519112200915e-01,9.726432016111997703e-01,9.584762237839655752e-01
4.432044369441572873e-01,7.422154465387449385e-01,7.889239580139841834e-01,1.338088985858735536e-01,7.665410655254600858e-01,7.656556995791312659e-01,4.950469496159408123e-01,3.492502165336005548e-01
2.264659035042794755e-01,6.884137149433618985e-01,7.508252100642002214e-01,3.481748201976964802e-02,5.990986010196881484e-01,6.765432342270435440e-01,3.222337358908401450e-01,1.780210537389679826e-01
1.808115018377140837e+00,3.374497445004221441e-01,4.078690756659268390e-01,1.701093454451609033e-03,8.688318140580455484e-01,4.926689579583367062e-01,1.194258779728866182e-01,3.843554447211250391e-02
1.054470301979128610e+00,9.478278703763786117e-01,9.567159376078092636e-01,9.545248913163318916e-01,1.000000000000000000e+00,9.679156112037704540e-01,9.645504220516105676e-01,9.618666965991757856e-01
1.367062050945298535e-01,6.229486450442673906e-01,7.409239367783062580e-01,3.198158307998657385e-04,5.084912316267387045e-01,6.168360960424297268e-01,9.307913190887302790e-02,2.050210057923986667e-02
5.678672992290276778e-01,7.317167994807298737e-01,8.168737825790832741e-01,3.362241351419990032e-01,9.428476192416738177e-01,8.259995883011599371e-01,6.597692864569625337e-01,5.512161142943735603e-01
1.768874312445140706e+00,3.641848118416114444e-01,3.270974105462199355e-01,9.999999999999999547e-07,8.374404917677931159e-01,4.637859955922615796e-01,1.777207850369600869e-02,1.307599352451297098e-03
1.653797914501810018e+00,4.415533949536969982e-01,4.621909767536062086e-01,3.506154553595190737e-02,8.817025249233420015e-01,5.645584669541831024e-01,2.818314518270115809e-01,1.616642099025655255e-01
1.926796592374231176e+00,2.548884650405895957e-01,2.859643516339800406e-01,1.896036517476442848e-02,8.121222468422987228e-01,3.897275992696654923e-01,1.830343267250574557e-01,9.998840787628500426e-02
1.324593217203722695e+00,7.364690693100902630e-01,7.634196790762166618e-01,5.003380186993675593e-01,9.738989708570972015e-01,8.181079064343020901e-01,7.234754831169516454e-01,6.557139171426256130e-01
9.303930555877211184e-01,9.901204500051513646e-01,9.579548341532788669e-01,9.817098601160267890e-01,1.000000000000000000e+00,9.825266854007866923e-01,9.823224153859742014e-01,9.821590299517246603e-01
9.385969946197915137e-01,9.520520133303651544e-01,9.632261542330190496e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.715451334884982471e-01,9.715451334884982471e-01,9.842482230510717356e-01
4.268000978844762039e-01,7.079048162954522105e-01,7.509647129112663189e-01,1.345598021437642289e-01,8.455539369322494503e-01,7.660290468307079381e-01,4.959213017611180940e-01,3.502247095173595115e-01
1.431757715339340153e+00,6.230144038674323426e-01,6.796483765659563359e-01,2.887592661638349045e-01,9.121236808807910990e-01,7.282469943243179422e-01,5.778871107135405971e-01,4.802799466514237614e-01
1.287151263404278989e+00,7.699535226768455809e-01,8.145147862877195610e-01,6.231164209602839676e-01,9.745169652449473530e-01,8.486285316096904285e-01,7.855620971350468773e-01,7.385005690972529235e-01
3.407017051434390043e-01,6.735484300047681616e-01,7.670616682000315212e-01,8.108004595965205563e-02,7.619342429992607135e-01,7.328901198581584397e-01,4.226760564138256626e-01,2.721339156446924146e-01
1.948458424099824837e+00,3.139421025229557349e-01,3.899260936896032370e-01,3.894881135416022357e-03,7.921857335902167119e-01,4.594302916153658600e-01,1.394081845746013015e-01,5.369615496010592820e-02
8.106300472833135595e-01,8.950449071403685508e-01,9.387678357014090924e-01,7.950234421450994571e-01,9.202313665985981661e-01,9.178393784058984650e-01,8.854621437068176393e-01,8.603846390581304515e-01
1.094252841463506792e-01,6.436868265634430042e-01,7.727034223610534935e-01,1.570690403311640615e-02,4.537672243683789630e-01,6.088451630576341422e-01,2.440072849998973503e-01,1.174139067490647809e-01
7.213380257155244113e-01,8.775404097851007279e-01,9.248248670009414640e-01,6.016294509031281379e-01,9.184794371545847991e-01,9.067036283063264479e-01,8.183353031469188243e-01,7.538831454943680788e-01
1.913684772365466857e+00,2.805172169881648969e-01,3.138412598470428083e-01,9.999999999999999547e-07,7.844495162259929044e-01,4.102779591578818996e-01,1.621095648106439177e-02,1.222342754595564162e-03
2.017304488895926173e+00,2.318885135260068397e-01,3.044711605108735286e-01,2.011406512259537871e-02,7.651009426882102726e-01,3.780199428243967708e-01,1.815561635146382968e-01,1.009736429227274523e-01
1.078876517971193882e+00,9.136060230933029658e-01,9.670010479856172569e-01,9.783674712273140450e-01,1.000000000000000000e+00,9.595375310723675000e-01,9.595375310723675000e-01,9.679657341733455267e-01
2.103947868161519796e+00,2.670706400079971288e-01,2.917906275189620091e-01,9.999999999999999547e-07,7.769810384153892358e-01,3.926774558050413755e-01,1.568653332170838119e-02,1.193217962880229214e-03
1.925531980266347531e+00,2.585129927098526181e-01,2.924353489914247595e-01,1.700741901278729831e-02,8.432899119401640053e-01,3.994812340697191932e-01,1.814604109206347238e-01,9.651844041050992862e-02
1.815507577618295842e+00,3.236043313725114334e-01,3.330224236758655421e-01,5.829942386300863283e-02,7.755023264640962255e-01,4.372102174529321483e-01,2.642005958622736239e-01,1.765747438066206654e-01
1.891362142300853311e+00,3.707132874606091089e-01,3.229907123188512363e-01,9.999999999999999547e-07,7.908617008969412998e-01,4.558020181870801046e-01,1.754212425340410247e-02,1.295170470557257874e-03
