mu,pi0,stable,background_safe,fail_reason,min_P_X,min_D,min_c_s2,max_c_s2,max_omega_maat,final_a,final_lambda,final_X,final_w_maat,final_omega_maat
5.994842503189409,2.4955555555555557,True,True,,1.0728605415802694,0.9625606548932721,1.0,1.1718295973104613,0.00813635442908253,1008.7287523737552,0.05895944653561442,1.3539030792799942e-21,-0.8988846244474056,0.000263633012787845
5.994842503189409,2.612962962962963,True,True,,1.0679101082753724,0.9628612333892763,1.0,1.1739063915257555,0.008796147659449895,1009.354879517351,0.06155290628236849,1.4320717080774797e-21,-0.8988874764702782,0.00028732881211334955
5.994842503189409,2.7303703703703706,True,True,,1.063404160659029,0.9634191345442135,1.0,1.1751478579238004,0.009469701700654606,1010.0071110004725,0.06414801012953095,1.509977648112093e-21,-0.8988904529545227,0.00031205920988550394
5.994842503189409,2.847777777777778,False,,stability_violation,,,,,,,,,,
5.994842503189409,2.9651851851851854,False,,stability_violation,,,,,,,,,,
5.994842503189409,3.0825925925925928,False,,stability_violation,,,,,,,,,,
5.994842503189409,3.2,False,,stability_violation,,,,,,,,,,
10.0,0.03,True,True,,1.1752675028059751,1.1752675028059751,1.0,1.0002998651202588,0.00014281557612621476,1001.8625973637692,0.017526767807347788,5.282872128839682e-25,-0.898855693072061,2.330277646206775e-05
10.0,0.14740740740740743,True,True,,1.1798121874470229,1.1798121874470229,1.0,1.007164580520429,0.00016126726347360175,1001.8994104407492,0.017981236725921033,1.2566983172607333e-23,-0.8988558405371149,2.452689402345825e-05
10.0,0.26481481481481484,True,True,,1.1900614328104835,1.1900614328104835,1.0,1.0225659028329006,0.00047920088635620875,1001.9841594132412,0.019006162287191618,3.9228087282572966e-23,-0.8988561869266978,2.7402549797574715e-05
10.0,0.38222222222222224,True,True,,1.205349000895478,1.205349000895478,1.0,1.0452329297072223,0.0009332335071694445,1002.115027746334,0.020534920624447884,7.777580152530202e-23,-0.8988567391943361,3.19879234725888e-05
10.0,0.49962962962962965,True,True,,1.224811654170622,1.224811654170622,1.0,1.073299771312812,0.0014736888998763105,1002.2893923920644,0.02248118789822761,1.2483674044606756e-22,-0.8988575039755349,3.833853992489615e-05
10.0,0.6170370370370372,True,True,,1.247548328475868,1.247548328475868,1.0,1.104494671390719,0.0020476418996242924,1002.5041598120055,0.024754857602419626,1.771285829344616e-22,-0.89885848493698,4.6485141873681314e-05
10.0,0.7344444444444446,True,True,,1.2727411500209345,1.226497066477025,1.0,1.1364005732423845,0.0026065298387680513,1002.7561802289136,0.027274142276208453,2.3193154385120073e-22,-0.8988596820336253,5.642751270761099e-05
10.0,0.851851851851852,True,True,,1.2997200405013243,1.1715324308355652,1.0,1.1667489647781335,0.0031110919686137724,1003.0426302159258,0.02997203402213648,2.8725924961340194e-22,-0.8988610924255226,6.8142133531182e-05
10.0,0.9692592592592594,True,True,,1.3279777794679342,1.1227404465561894,1.0,1.193684290574726,0.003533416952474028,1003.361271393517,0.03279781074457136,3.4181451991195003e-22,-0.8988627120889231,8.159560948285562e-05
10.0,1.086666666666667,True,True,,1.3143814251359793,1.0809615542730198,1.0,1.2159372550672642,0.003856702922931791,1003.710553140917,0.03571538348734621,3.9484378494379117e-22,-0.8988645372519942,9.675662533024599e-05
10.0,1.2040740740740743,True,True,,1.2898718492047134,1.0462310661295737,1.0,1.2328747357660332,0.004262022752019973,1004.0895826791594,0.03870024549054911,4.45973806809195e-22,-0.8988665652401243,0.00011360298328142173
10.0,1.3214814814814817,True,True,,1.2669285895742834,1.0180749658702863,1.0,1.2444354610873554,0.004883628738109289,1004.4980121924175,0.041736240240629205,4.950730741293057e-22,-0.8988687947151139,0.00013212359723030153
10.0,1.438888888888889,True,True,,1.2456755261154693,0.995750313117156,1.0,1.2509918497699815,0.005513495616982259,1004.9358922498062,0.04481278362053522,5.421503356881941e-22,-0.8988712254901389,0.0001523169583112448
10.0,1.5562962962962965,True,True,,1.2261385428168885,0.9784159239290876,1.0,1.2531874357614758,0.006148075815121482,1005.4035269477382,0.047922754487731846,5.872873824089679e-22,-0.898873858134219,0.00017418784961239516
10.0,1.673703703703704,True,True,,1.2082771152630754,0.9652401448174204,1.0,1.2517891239300107,0.006783731564078398,1005.9013502728949,0.051061031625433274,6.30597918784359e-22,-0.8988766935304301,0.00019774367558835694
10.0,1.7911111111111113,True,True,,1.1920088757480052,0.9554605257547575,1.0,1.2475752201341739,0.007552914563343774,1006.4298308251639,0.054223555098146095,6.7220422182098e-22,-0.8988797324847012,0.00022299121127209874
10.0,1.9085185185185187,True,True,,1.1772276991035078,0.9484106391290249,1.0,1.2412637000620508,0.008504676354030497,1006.9894044624814,0.05740676983541985,7.122250151839004e-22,-0.8988829754269912,0.0002499341186852953
10.0,2.025925925925926,True,True,,1.1638164115696068,0.943526510498315,1.0,1.248109843465623,0.009512209134654741,1007.5804307621622,0.060607326356669405,7.507699717776708e-22,-0.8988864222114217,0.00027857128523257896
10.0,2.1433333333333335,True,True,,1.151655328893432,0.9403416328595775,1.0,1.2625907915245778,0.010575093070740086,1008.20316805625,0.06382194262889306,7.87937891946398e-22,-0.898890072003717,0.0003088958873669616
10.0,2.260740740740741,True,True,,1.1406277118806911,0.938476464030462,1.0,1.2759918230107279,0.011692531762810163,1008.8577620220866,0.06704735958830188,8.23816768344664e-22,-0.898893923237444,0.00034089502578704884
10.0,2.3781481481481483,True,True,,1.1306230288185843,0.9376259963101494,1.0,1.288188912623976,0.012863355857858236,1009.5442436132275,0.07028034604019098,8.584847098799623e-22,-0.8988979736200762,0.0003745497745525339
10.0,2.4955555555555557,True,True,,1.1215387085507347,0.9375474083150489,1.0,1.2990781060152568,0.014086038179759728,1010.26253305735,0.07351772561799602,8.920111663544323e-22,-0.8989022201724053,0.00040983550731368227
10.0,2.612962962962963,True,True,,1.1132808880954628,0.9380488034657042,1.0,1.3085803560609153,0.015358716129695799,1011.0124475137718,0.07675641004313416,9.244581710546422e-22,-0.8989066592883018,0.0004467223925763092
10.0,2.7303703703703706,True,True,,1.1057645144560453,0.9389794386819595,1.0,1.316644937916691,0.01667921824635327,1011.7937106948151,0.07999343036583725,9.558814733038242e-22,-0.8989112868051805,0.0004851759780102169
10.0,2.847777777777778,False,,stability_violation,,,,,,,,,,
10.0,2.9651851851851854,False,,stability_violation,,,,,,,,,,
10.0,3.0825925925925928,False,,stability_violation,,,,,,,,,,
10.0,3.2,False,,stability_violation,,,,,,,,,,
16.68100537200059,0.03,True,True,,1.2925849654111017,1.2925849654111017,1.0,1.0004091658954026,0.0001430202428770699,1001.8632181699826,0.017540025404414614,6.528540992227185e-25,-0.8988556973205487,2.3338042290619787e-05
16.68100537200059,0.14740740740740743,True,True,,1.3051671697478338,1.3051671697478338,1.0,1.0098130220320243,0.00026186483188832114,1001.914402241514,0.018294309492114507,1.5310416431157387e-23,-0.8988559443130119,2.5388385455914557e-05
16.68100537200059,0.26481481481481484,True,True,,1.3330840612234154,1.3330840612234154,1.0,1.0311750149505332,0.0007919956144890603,1002.032470339292,0.019967884841435614,4.6335504990952335e-23,-0.898856529376151,3.0245789320093e-05
16.68100537200059,0.38222222222222224,True,True,,1.3736320678727514,1.3736320678727514,1.0,1.0633131540144705,0.0015486718382036596,1002.2149867115756,0.02239867640903521,8.796939884068229e-23,-0.8988574701424804,3.805764399781375e-05
16.68100537200059,0.49962962962962965,True,True,,1.423557019990493,1.423557019990493,1.0,1.104354641887091,0.0024487808742784645,1002.4575972008334,0.025391601651208788,1.3418233186377307e-22,-0.8988587765462533,4.8907151566397966e-05
16.68100537200059,0.6170370370370372,True,True,,1.479763553294853,1.476559865202968,1.0,1.1517754811539498,0.0034039702517018994,1002.7542900381324,0.02876109816880102,1.803045708183631e-22,-0.8988604429178236,6.274754140865032e-05
16.68100537200059,0.7344444444444446,True,True,,1.5397265133994658,1.377819878264563,1.0,1.20254078336362,0.004333388122212735,1003.0982822810586,0.03235578678200788,2.2348726660500306e-22,-0.8988624490725625,7.94112474562036e-05
16.68100537200059,0.851851851851852,True,True,,1.601615018774964,1.2861333400240385,1.0,1.253369122641192,0.005171872572514015,1003.4830843093872,0.03606590891696534,2.624098642895673e-22,-0.8988647669223032,9.86649633980561e-05
16.68100537200059,0.9692592592592594,True,True,,1.5674838551070893,1.2047434048365546,1.0,1.3010935347844856,0.005873266730161356,1003.9033175402508,0.03981991845518744,2.9675904064692363e-22,-0.8988673678205406,0.0001202707306935879
16.68100537200059,1.086666666666667,True,True,,1.5244198241550473,1.1350520121753758,1.0,1.3430396209187203,0.006409918208580231,1004.3551133402062,0.04357638234262919,3.267715365253637e-22,-0.8988702277685471,0.00014402921339428754
16.68100537200059,1.2040740740740743,True,True,,1.4835353873775572,1.0771180662460735,1.0,1.3773191944945387,0.006976350573383981,1004.8361371018715,0.04731514562698396,3.5292422743514614e-22,-0.8988733298120424,0.00016979961540284245
16.68100537200059,1.3214814814814817,True,True,,1.4452637236629164,1.0301508602780973,1.0,1.4029631769396922,0.008015467288981072,1005.3453739396692,0.05102969406885696,3.75755516604965e-22,-0.8988766642094391,0.0001975010796003927
16.68100537200059,1.438888888888889,True,True,,1.4098114770901216,0.992911095027796,1.0,1.4198768491459497,0.009089040924191744,1005.8828115650474,0.05472134493529081,3.9577651316066863e-22,-0.898880227298735,0.00022710327475895266
16.68100537200059,1.5562962962962965,True,True,,1.37722182475449,0.9639955911111437,1.0,1.4286598792086211,0.010198127372925608,1006.4491153877847,0.058395218154145806,4.1343514888793058e-22,-0.8988840198516433,0.00025861272247990383
16.68100537200059,1.673703703703704,True,True,,1.3474271678568148,0.9420170668969429,1.0,1.4303638598558681,0.011343809657411066,1007.0453470063283,0.06205766375141533,4.291080807521099e-22,-0.8988880454221657,0.00029205907768112076
16.68100537200059,1.7911111111111113,True,True,,1.3202901087824268,0.9257036790849027,1.0,1.426255656764365,0.012526709244617181,1007.6727448712375,0.06571476364886107,4.431053949550987e-22,-0.8988923089449186,0.000327483483580322
16.68100537200059,1.9085185185185187,True,True,,1.295633620081292,0.9139437594173189,1.0,1.417629484014769,0.013746665259919848,1008.332566888336,0.0693715673669318,4.556800225469018e-22,-0.8988968156679327,0.0003649297048980684
16.68100537200059,2.025925925925926,True,True,,1.273262244141447,0.9057965418246773,1.0,1.4056823859986596,0.015002541316319359,1009.0259858566429,0.07303179540266316,4.670379019407243e-22,-0.8989015704096296,0.0004044379538487037
16.68100537200059,2.1433333333333335,True,True,,1.2529763355963854,0.9004838457245828,1.0,1.39144787721113,0.01629212661304471,1009.7540260025164,0.07669781879196179,4.773471893267863e-22,-0.898906577087612,0.00044604097396501105
16.68100537200059,2.260740740740741,True,True,,1.234581161733396,0.8973725565987665,1.0,1.3949889606505632,0.01761210585373072,1010.5175294575394,0.0803707858005041,4.867459688535855e-22,-0.8989118384559788,0.000489761856066215
16.68100537200059,2.3781481481481483,True,True,,1.2178923445429792,0.8959538909376417,1.0,1.422172162604031,0.018958079680183766,1011.3171434192822,0.08405081379524391,4.9534844586030735e-22,-0.8989173559924633,0.000535613098778557
16.68100537200059,2.4955555555555557,True,True,,1.202738785024082,0.8958227982607971,1.0,1.4495921691043696,0.020414099995349586,1012.1533208872619,0.08773719748066997,5.0324981565518025e-22,-0.8989231298872471,0.0005835965136800297
16.68100537200059,2.612962962962963,True,True,,1.1889639102865412,0.8966591757809547,1.0,1.4771168075898533,0.022183663573443115,1013.026329801334,0.09142860670902356,5.105300539996611e-22,-0.8989291590967692,0.0006337036704100274
16.68100537200059,2.7303703703703706,True,True,,1.1764258433808323,0.8982115688851273,1.0,1.5045820352928017,0.02402853873568071,1013.9362669662796,0.0951232609806023,5.172568617681327e-22,-0.8989354414359986,0.0006859166613093786
16.68100537200059,2.847777777777778,False,,stability_violation,,,,,,,,,,
16.68100537200059,2.9651851851851854,False,,stability_violation,,,,,,,,,,
16.68100537200059,3.0825925925925928,False,,stability_violation,,,,,,,,,,
16.68100537200059,3.2,False,,stability_violation,,,,,,,,,,
27.825594022071257,0.03,True,True,,1.4886764907496706,1.4886764907496706,1.0,1.0005235727691177,0.00014336202658904944,1001.8642543568988,0.017562140058485103,8.366031639279576e-25,-0.8988557044144804,2.3396927637781393e-05
27.825594022071257,0.14740740740740743,True,True,,1.5233742550192555,1.5233742550192555,1.0,1.0126067204248514,0.000429626649993044,1001.9395386611338,0.018809114298813157,1.9049612087191131e-23,-0.8988561188433409,2.683731485586282e-05
27.825594022071257,0.26481481481481484,True,True,,1.598347798543597,1.598347798543597,1.0,1.0404192692866017,0.001313333232077793,1002.1140226800911,0.02150352644463891,5.428843030681967e-23,-0.8988571111581891,3.50766362896984e-05
27.825594022071257,0.38222222222222224,True,True,,1.7029857812572593,1.7029857812572593,1.0,1.083265379247358,0.002573599254943834,1002.3843590061115,0.02526402432542614,9.546869751426811e-23,-0.8988587175097965,4.8416954173818345e-05
27.825594022071257,0.49962962962962965,True,True,,1.8260668777730853,1.8260668777730853,1.0,1.1398824168177084,0.0040711012605000015,1002.7419711957657,0.029687334012877716,1.3431284555854682e-22,-0.8988609372609863,6.685382896339285e-05
27.825594022071257,0.6170370370370372,True,True,,1.9583279437810135,1.7949497671530585,1.0,1.2082680261534582,0.005658276510735174,1003.1735405329409,0.03444055502818056,1.670032634870104e-22,-0.89886372054886,8.997326773317724e-05
27.825594022071257,0.7344444444444446,True,True,,2.09320287259232,1.6302415418979788,1.0,1.285545419604587,0.007200692944735843,1003.6636301761203,0.03928771349600167,1.9281625891621608e-22,-0.8988669833978955,0.0001170777047617446
27.825594022071257,0.851851851851852,True,True,,2.0208772218117748,1.4772991782049458,1.0,1.3679539335203084,0.008590566837141581,1004.1975635850529,0.04408107567947249,2.124785044413584e-22,-0.8988706315632228,0.00014738424501250025
27.825594022071257,0.9692592592592594,True,True,,1.9466201235564964,1.3415325835960261,1.0,1.451042000290825,0.00975201350143465,1004.7633947388705,0.048740999838815115,2.271524275429807e-22,-0.8988745799164359,0.00018018573688572624
27.825594022071257,1.086666666666667,True,True,,1.8747849903913951,1.2252803340596934,1.0,1.5300865755183655,0.010639936222064836,1005.3527342037842,0.05323539683978036,2.3797085383298556e-22,-0.8988787631412692,0.00021493962220878947
27.825594022071257,1.2040740740740743,True,True,,1.8065856394397417,1.1286406877329052,1.0,1.6006738540222407,0.011235204032619794,1005.9606921400631,0.057562651511248494,2.4587697920729897e-22,-0.8988831387426726,0.00025129293477725454
27.825594022071257,1.3214814814814817,True,True,,1.7427446566378095,1.0502946662269381,1.0,1.659291161497009,0.012597965309822184,1006.5853215078465,0.06173877829517332,2.5160149587738666e-22,-0.8988876851076704,0.00028906619821862103
27.825594022071257,1.438888888888889,True,True,,1.6836067450847814,0.988174993807706,1.0,1.7037536424569786,0.014183144073479263,1007.2268792236396,0.06578842466520045,2.5569027361795715e-22,-0.8988923972164155,0.0003282178045037839
27.825594022071257,1.5562962962962965,True,True,,1.6292439285165514,0.9399410261909283,1.0,1.7333469687124885,0.015810500449669456,1007.8871053485643,0.06973896943732306,2.5854414897724997e-22,-0.8988972818083946,0.0003688038642815866
27.825594022071257,1.673703703703704,True,True,,1.5795434453398478,0.9032786381423552,1.0,1.7486779589831443,0.01748822404563903,1008.5686170479339,0.0736169276788951,2.604559567291305e-22,-0.8989023529999122,0.0004109418032941471
27.825594022071257,1.7911111111111113,True,True,,1.5342761025198315,0.8760662671695383,1.0,1.7513242548156633,0.019224901287106303,1009.2744456340292,0.07744597664970822,2.6164037947027727e-22,-0.8989076287621439,0.0004547811052329291
27.825594022071257,1.9085185185185187,True,True,,1.4931466004720013,0.8564495388546122,1.0,1.7434145652864583,0.021028839777515716,1010.007708787234,0.08124606467125144,2.622563807568831e-22,-0.8989131283255898,0.0005004817487126858
27.825594022071257,2.025925925925926,True,True,,1.4558288962488413,0.8428591608116408,1.0,1.7272504873138406,0.022907631024605836,1010.7713950899175,0.08503320592185062,2.6242339606177026e-22,-0.8989188704098812,0.0005481994996180424
27.825594022071257,2.1433333333333335,True,True,,1.4219899613072329,0.8339970495930926,1.0,1.7050299662343196,0.024867892296852368,1011.5682342334137,0.08881967802271025,2.622327234066912e-22,-0.8989248721132552,0.0005980766829680272
27.825594022071257,2.260740740740741,True,True,,1.3913049619044915,0.8288071065309335,1.0,1.6786836779524694,0.0269151354566237,1012.4006280336956,0.09261442717116049,2.6175541451831046e-22,-0.8989311482874137,0.0006502369868004821
27.825594022071257,2.3781481481481483,True,True,,1.363466336983924,0.826440629579504,1.0,1.6498055494653747,0.02905372156220547,1013.2706222087826,0.09642355505207557,2.610477119203448e-22,-0.898937711247848,0.0007047830527839867
27.825594022071257,2.4955555555555557,True,True,,1.3381886762099586,0.826221953814837,1.0,1.619647928781444,0.03128687239795564,1014.1799047514901,0.10025081497050817,2.6015481055700633e-22,-0.8989445707088123,0.0007617959330630788
27.825594022071257,2.612962962962963,True,True,,1.3152108002604033,0.8276171156055137,1.0,1.5891536985652466,0.03361671968966253,1015.1298215146973,0.10409807945639055,2.591134844282242e-22,-0.8989517338670052,0.000821335782592484
27.825594022071257,2.7303703703703706,True,True,,1.2942960441195401,0.8302066633765299,1.0,1.5590046445249117,0.03604437714058732,1016.1214020869564,0.10796575895770161,2.579539339676314e-22,-0.8989592055771802,0.0008834433152201621
27.825594022071257,2.847777777777778,False,,stability_violation,,,,,,,,,,
27.825594022071257,2.9651851851851854,False,,stability_violation,,,,,,,,,,
27.825594022071257,3.0825925925925928,False,,stability_violation,,,,,,,,,,
27.825594022071257,3.2,False,,stability_violation,,,,,,,,,,
46.41588833612773,0.03,True,True,,1.8168727061320922,1.8168727061320922,1.0,1.000629008257886,0.00014393280103400786,1001.8659839291519,0.017599006553300975,1.0830388650763166e-24,-0.8988557162603321,2.3495258078286492e-05
46.41588833612773,0.14740740740740743,True,True,,1.911952506436447,1.911952506436447,1.0,1.0152010713405721,0.0007093449716509233,1001.9817797288478,0.019647440802703243,2.3257239638801088e-23,-0.8988564133965642,2.9282841623125553e-05
46.41588833612773,0.26481481481481484,True,True,,2.1092998764664523,2.1092998764664523,1.0,1.049157726936972,0.0021817672281372194,1002.2521841402031,0.023899165254215468,5.958221795083586e-23,-0.8988581046528207,4.332715959430737e-05
46.41588833612773,0.38222222222222224,True,True,,2.370550861001825,2.370550861001825,1.0,1.1026597321815859,0.004278606669667375,1002.6718949953997,0.029527652721577216,9.328755967440788e-23,-0.8988608508963578,6.613663105285047e-05
46.41588833612773,0.49962962962962965,True,True,,2.662088567836486,2.6053652507033034,1.0,1.1757528260801045,0.006765583986571709,1003.2222191797929,0.03580864849313611,1.1817793360431e-22,-0.8988645980242675,9.726256166840388e-05
46.41588833612773,0.6170370370370372,True,True,,2.949643233464119,2.3260561336350762,1.0,1.2680877261781829,0.00939607625733734,1003.873912440138,0.04223879839794169,1.3459854884890456e-22,-0.8988691798047304,0.00013532417056982864
46.41588833612773,0.7344444444444446,True,True,,2.8278204080475793,2.05130625460581,1.0,1.3785461832908945,0.011947071281991411,1004.5942469084641,0.04850884789589311,1.4467288988905943e-22,-0.8988743737984028,0.00017847371085021087
46.41588833612773,0.851851851851852,True,True,,2.702925842119522,1.7961830155688152,1.0,1.504816501821536,0.014241303218568778,1005.3532366582074,0.05445052684663073,1.5041145849224509e-22,-0.898879957336052,0.00022486148728981457
46.41588833612773,0.9692592592592594,True,True,,2.5790575366289747,1.569710686167854,1.0,1.643014575459919,0.016155234277201617,1006.1272791594349,0.05999124226597845,1.5330435847975974e-22,-0.8988857439266001,0.0002729382537660764
46.41588833612773,1.086666666666667,True,True,,2.459229312406432,1.3757902462655829,1.0,1.7875030871033677,0.01761644707689921,1006.9003557315446,0.06512026465929464,1.543659955777638e-22,-0.8988915991250287,0.0003215870404043579
46.41588833612773,1.2040740740740743,True,True,,2.345465938447284,1.2145856003130437,1.0,1.931083274692842,0.01859509773231147,1007.663575516091,0.06986439714428824,1.542615603934888e-22,-0.898897441488655,0.0003701311451377557
46.41588833612773,1.3214814814814817,True,True,,2.238972760740001,1.0838965597514532,1.0,2.065670142225949,0.019093329092733195,1008.4138719572727,0.07427090908379232,1.5341828484526451e-22,-0.898903235119801,0.00041827223586259494
46.41588833612773,1.438888888888889,True,True,,2.1403247787095054,0.9802747008182406,1.0,2.183392856025933,0.020799503845533144,1009.1524513872647,0.078395962218347,1.5210655160283084e-22,-0.8989089789117523,0.00046600105193098036
46.41588833612773,1.5562962962962965,True,True,,2.049642135188333,0.8998155935254035,1.0,2.277846872110766,0.022722029424982644,1009.8833520398304,0.0822971386378564,1.504954548650634e-22,-0.8989146957578289,0.0005135077812921795
46.41588833612773,1.673703703703704,True,True,,1.9667367325021714,0.838659044326542,1.0,2.3450969089369273,0.02462747489709208,1010.6122785745365,0.08602896140333066,1.4868982378782032e-22,-0.8989204233966167,0.0005611060154456981
46.41588833612773,1.7911111111111113,True,True,,1.891226253626483,0.7932660736882984,1.0,2.384100765627361,0.026534126738043708,1011.3457419092335,0.08964048215731989,1.467544143608184e-22,-0.8989262074014637,0.0006091745087140208
46.41588833612773,1.9085185185185187,True,True,,1.8226181091657265,0.7605433986480625,1.0,2.3964682520492606,0.028460317321214696,1012.0904509050358,0.09317414711911726,1.4472943139725992e-22,-0.8989320960679398,0.000658114699909196
46.41588833612773,2.025925925925926,True,True,,1.7603684267040007,0.7378732817338305,1.0,2.3857327135731823,0.030423358781131667,1012.8528763724083,0.09666535423034428,1.4264037877246542e-22,-0.898938136664558,0.0007083195565292612
46.41588833612773,2.1433333333333335,True,True,,1.703921681149626,0.7230903892494437,1.0,2.356443546315516,0.03243878435373159,1013.6389359748761,0.10014241161327563,1.405043354939834e-22,-0.898944372675961,0.0007601506620996972
46.41588833612773,2.260740740740741,True,True,,1.6527360171619296,0.7144330424394183,1.0,2.313353273133467,0.034519902069475965,1014.453796254607,0.10362687160885463,1.3833399284643975e-22,-0.8989508420152692,0.0008139233546351807
46.41588833612773,2.3781481481481483,True,True,,1.60629839197702,0.7104855209654671,1.0,2.2608460617103745,0.03667771613120347,1015.3018108155848,0.10713429717952883,1.3614020225598113e-22,-0.8989575763559478,0.0008699011674770943
46.41588833612773,2.4955555555555557,True,True,,1.5641327124608075,0.7101207478049533,1.0,2.2026292250940163,0.03892121894078849,1016.1865986433567,0.11067542609848542,1.3393343858727525e-22,-0.8989646016156035,0.0009282998441047188
46.41588833612773,2.612962962962963,True,True,,1.5258033052456383,0.7124480179374623,1.0,2.1416345709864424,0.041257960696008754,1017.1112332832287,0.11425756090727289,1.317244287204145e-22,-0.8989719393608417,0.0009892990102603695
46.41588833612773,2.7303703703703706,True,True,,1.490915389291656,0.7167676439653995,1.0,2.0800539782228604,0.04369471369809242,1018.0784810992691,0.11788591778374474,1.2952411239523738e-22,-0.8989796086446703,0.0010530574446490205
46.41588833612773,2.847777777777778,False,,stability_violation,,,,,,,,,,
46.41588833612773,2.9651851851851854,False,,stability_violation,,,,,,,,,,
46.41588833612773,3.0825925925925928,False,,stability_violation,,,,,,,,,,
46.41588833612773,3.2,False,,stability_violation,,,,,,,,,,
77.42636826811261,0.03,True,True,,2.3673799024260873,2.3673799024260873,1.0,1.0007153692924693,0.00014488610070901385,1001.8688712183445,0.01766040820965555,1.3725277539172861e-24,-0.8988557360447641,2.3659486444677015e-05
77.42636826811261,0.14740740740740743,True,True,,2.6254309614079823,2.6254309614079823,1.0,1.0173403212041334,0.0011755950371014402,1002.0530026517889,0.02099326913036116,2.647481692275066e-23,-0.8988569130683525,3.343177777549596e-05
77.42636826811261,0.26481481481481484,True,True,,3.131862161844136,3.131862161844136,1.0,1.0564775378223288,0.0036270463095222777,1002.487306481453,0.02753408614393564,5.768892301460435e-23,-0.8988598120697426,5.750816874999009e-05
77.42636826811261,0.38222222222222224,True,True,,3.7626444450939447,3.7626444450939447,1.0,1.119320886154701,0.007109795661034605,1003.161584222897,0.03568096075708826,7.836126859982971e-23,-0.8988645146599156,9.657022496996747e-05
77.42636826811261,0.49962962962962965,True,True,,4.431323767564037,3.6779106371004877,1.0,1.2076787125695914,0.011227952903579752,1004.0354140801901,0.04431729494280009,8.923556486376324e-23,-0.8988708221198044,0.000148967815737451
77.42636826811261,0.6170370370370372,True,True,,4.252200925089957,3.2119949488741035,1.0,1.3238504396093385,0.015568957040643885,1005.048955696607,0.052787152721641535,9.407614212893566e-23,-0.8988783293290611,0.00021133607078988956
77.42636826811261,0.7344444444444446,True,True,,4.0489882045693975,2.7536845280697335,1.0,1.4703892778188505,0.01976431440411775,1006.1384069926555,0.06073134759825626,9.5558914690542e-23,-0.8988865592067712,0.00027971219747777257
77.42636826811261,0.851851851851852,True,True,,3.840651512051437,2.3281133159799032,1.0,1.6496840964267696,0.02352530500973037,1007.2473358932846,0.0679757463152389,9.524178963337226e-23,-0.8988950665079063,0.0003503974076933936
77.42636826811261,0.9692592592592594,True,True,,3.6340267251205947,1.9503347016452117,1.0,1.8632836312942074,0.02665413713902937,1008.3325469084871,0.07446317842328007,9.399926864969784e-23,-0.8989034959401181,0.0004204396799691783
77.42636826811261,1.086666666666667,True,True,,3.4341411999232414,1.626855911670161,1.0,2.110906795917585,0.029037563262517715,1009.3655341247559,0.08020957302332264,9.232049638317316e-23,-0.8989116021596572,0.00048780005447986684
77.42636826811261,1.2040740740740743,True,True,,3.2443724547082953,1.3579503551575849,1.0,2.3891686779166523,0.030631307770621435,1010.3311407509171,0.08527427014733964,9.047675302330409e-23,-0.898919244648295,0.0005513103086331945
77.42636826811261,1.3214814814814817,True,True,,3.0667311277666354,1.139947896390635,1.0,2.690237981469755,0.03144190731837984,1011.224880879541,0.08973966865561629,8.861367557539882e-23,-0.8989263695762407,0.0006105224726745818
77.42636826811261,1.438888888888889,True,True,,2.9021763759478643,0.9670962178384752,1.0,3.0009179256583414,0.031509943948625156,1012.0499436530476,0.09369747916920576,8.680317395587209e-23,-0.8989329874313288,0.0006655230928127811
77.42636826811261,1.5562962962962965,True,True,,2.7509086095754753,0.8328823377406569,1.0,3.3028778315047593,0.03151486391172865,1012.8144367259308,0.09723962890658124,8.507353982542624e-23,-0.8989391514604039,0.0007167541678234037
77.42636826811261,1.673703703703704,True,True,,2.6126140628179018,0.7308670651687339,1.0,3.574677512954743,0.033302064780281276,1013.5290535915115,0.10045218117075204,8.34276053304831e-23,-0.8989449388558983,0.0007648568386517425
77.42636826811261,1.7911111111111113,True,True,,2.4866549924411325,0.6551470264619734,1.0,3.7955678527153704,0.03497000491311505,1014.2051777866865,0.10341115144886817,8.185453158989975e-23,-0.8989504350796382,0.0008105411090350332
77.42636826811261,1.9085185185185187,True,True,,2.3722097098098454,0.6005623146487331,1.0,3.9499809627537865,0.03654921454641151,1014.8535676571219,0.10618034285516861,8.033819861547718e-23,-0.8989557226280628,0.0008544924547514295
77.42636826811261,2.025925925925926,True,True,,2.2683709810549075,0.5627462804457144,1.0,4.030894667590303,0.03806679867719435,1015.4840520220503,0.10881270470358086,7.88631021423441e-23,-0.8989608777932703,0.000897344882922443
77.42636826811261,2.1433333333333335,True,True,,2.1742121344724596,0.5380869295511377,1.0,4.040633613394304,0.03954991191321641,1016.1065627481627,0.11135618776659487,7.741747374049065e-23,-0.8989659781816002,0.0009397434168849905
77.42636826811261,2.260740740740741,True,True,,2.0888293008776415,0.5236456046866071,1.0,3.989013336849776,0.041030777024546744,1016.7329039799104,0.11386140396067386,7.599357119144074e-23,-0.8989711163922859,0.0009824578075718576
77.42636826811261,2.3781481481481483,True,True,,2.011366673360399,0.5170607419953008,1.0,3.890000748458832,0.0425483912618337,1017.3775079980118,0.11638445343953907,7.458595246554549e-23,-0.8989764060423728,0.0010264326427554791
